Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Industrials;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;36504;36504;36504;36504;36504;36504;36504;36504;36504;36504;36504;36504;100513;100513;100513;100513;100513;100513;100513;100513;100513;100513;100513;100513;137506;137506;137506;137506;137506;137506;137506;137506;137506;137506;137506;137506;153291;153291;153291;153291;153291;153291;153291;153291;153291;400911;400911;400911;400911;400911;400911;400911;400911;400911;400911;400911;400911;446107;446107;446107;446107;446107;446107;446107;446107;446107;446107;446107;446107;390392;390392;390392;390392;390392;390392;390392;390392;390392;390392;390392;390392;299971;299971;299971;299971;299971;299971;299971;299971;299971;299971;299971;299971;283060;283060;283060;283060;283060;283060;283060;283060;283060;283060;283060;283060;271046;271046;271046;271046;271046;271046;271046;271046;271046;271046;271046;271046;285645;285645;285645;285645;285645;285645;285645;285645;285645
Excess return;Industrials;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,019024835;-0,386145061;-0,098677373;-0,002691352;-0,192018547;-0,086208767;-0,251137023;-0,261616611;-0,238561501;-0,322084272;-0,253161793;-0,327760421;-0,067238352;-0,217330633;-0,620344875;0,131092094;-0,014938179;0,024572977;0,299899126;-0,143429686;-0,211612852;0,04767873;-0,414156525;-0,028706526;0,124238423;-0,229511261;-0,12291606;-0,116268473;-0,108727595;-0,137970295;-0,150089624;0,059085594;-0,188739367;-0,061462493;-0,270240963;-0,189704185;-0,094931729;-0,096191151;-0,083604423;-0,173089391;-0,129538087;-0,118116229;0,01286282;0,005130776;-0,188072985;-0,008857297;-0,081091887;-0,121788452;-0,068524144;-0,139228259;-0,010987416;-0,077372194;-0,057709016;-0,101091651;0,349862271;-0,170140161;-0,051286578;-0,134194667;0,213827526;-0,1075002;-0,0893538;0,017273604;0,009103388;-0,029230602;-0,140688354;-0,137681299;-0,063601293;0,280332282;0,194141871;-0,17111507;-0,12153688;-0,236970299;-0,047631134
Risk premium;Industrials;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Industrials;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12,0594;1,018;0,7695;0,7178;0,7747;0,8467;0,8859;0,8742;0,9186;0,8957;0,8229;0,8675;0,8647;1,1;1,3359;1,3813;1,4253;1,362;1,239;1,2216;1,2286;1,1097;1,1252;1,1682;1,1251;1,2246;1,2309;1,2567;1,2117;1,2058;1,2138;1,1911;1,1668;1,142;1,1402;1,1091;0,5182;0,2759;0,3158;0,3265;0,4808;0,4107;0,4731;0,5309;0,468;0,6753;0,672;0,573;0,4772;0,4688;0,4618;0,4766;0,5006;0,5438;0,2523;0,2506;0,11;0,406;0,3781;0,3754;0,3826;0,3511;0,3094;0,417;0,2355;0,302;0,4758;0,5201;0,5112;0,5709;0,6853;0,7814
VO monthly avg;Industrials; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 957.26 ; 157.95 ; 367.18 ; 797.11 ; 373.35 ; 612.55 ; 515.46 ; 255.66 ; 184.70 ; 358.95 ; 399.59 ; 339.05 ; 253.13 ; 437.93 ; 37.85 ; 154.58 ; 3756.88 ; 194.67 ; 1086.25 ; 647.56 ; 120.26 ; 135.14 ; 26.73 ; 559.19 ; 2332.75 ; 236.82 ; 442.62 ; 2169.66 ; 4075.51 ; 86.88 ; 55.21 ; 132.37 ; 331.51 ; 248.19 ; 75.06 ; 63.66 ; 96.86 ; 133.09 ; 158.47 ; 74.19 ; 123.52 ; 156.13 ; 21.21 ; 161.99 ; 12.31 ; 28.76 ; 637.42 ; 109.81 ; 8.80 ; 63.84 ; 83.33 ; 51.68 ; 511.11 ; 15.12 ; 78.07 ; 113.28 ; 96.35 ; 301.65 ; 82.19 ; 102.10 ; 139.78 ; 155.95 ; 185.67 ; 44.46 ; 112.76 ; 50.02 ; 51.74 ; 67.86 ; 184.53 ; 1199.56 ; 212.81 ; 118.65 ; 96.99 ; 171.20 
Total assets;Industrials;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;46938;46938;46938;46938;46938;46938;46938;46938;46938;46938;46938;46938;56326;56326;56326;56326;56326;56326;56326;56326;56326;56326;56326;56326;58367;58367;58367;58367;58367;58367;58367;58367;58367;58367;58367;58367;71746;71746;71746;71746;71746;71746;71746;71746;71746;998929;998929;998929;998929;998929;998929;998929;998929;998929;998929;998929;998929;1103534;1103534;1103534;1103534;1103534;1103534;1103534;1103534;1103534;1103534;1103534;1103534;1040214;1040214;1040214;1040214;1040214;1040214;1040214;1040214;1040214;1040214;1040214;1040214;982906;982906;982906;982906;982906;982906;982906;982906;982906;982906;982906;982906;1055150;1055150;1055150;1055150;1055150;1055150;1055150;1055150;1055150;1055150;1055150;1055150;1138920;1138920;1138920;1138920;1138920;1138920;1138920;1138920;1138920;1138920;1138920;1138920;1957275;1957275;1957275;1957275;1957275;1957275;1957275;1957275;1957275
Net sales;Industrials;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;144285;144285;144285;144285;144285;144285;144285;144285;144285;144285;144285;144285;188742;188742;188742;188742;188742;188742;188742;188742;188742;188742;188742;188742;251715;251715;251715;251715;251715;251715;251715;251715;251715;251715;251715;251715;275244;275244;275244;275244;275244;275244;275244;275244;275244;504490;504490;504490;504490;504490;504490;504490;504490;504490;504490;504490;504490;958139;958139;958139;958139;958139;958139;958139;958139;958139;958139;958139;958139;840488;840488;840488;840488;840488;840488;840488;840488;840488;840488;840488;840488;886604;886604;886604;886604;886604;886604;886604;886604;886604;886604;886604;886604;1018482;1018482;1018482;1018482;1018482;1018482;1018482;1018482;1018482;1018482;1018482;1018482;1171480;1171480;1171480;1171480;1171480;1171480;1171480;1171480;1171480;1171480;1171480;1171480;1271658;1271658;1271658;1271658;1271658;1271658;1271658;1271658;1271658
common equity;Industrials;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10435;10435;10435;10435;10435;10435;10435;10435;10435;10435;10435;10435;-46924;-46924;-46924;-46924;-46924;-46924;-46924;-46924;-46924;-46924;-46924;-46924;-90583;-90583;-90583;-90583;-90583;-90583;-90583;-90583;-90583;-90583;-90583;-90583;-99519;-99519;-99519;-99519;-99519;-99519;-99519;-99519;-99519;598018;598018;598018;598018;598018;598018;598018;598018;598018;598018;598018;598018;657427;657427;657427;657427;657427;657427;657427;657427;657427;657427;657427;657427;649822;649822;649822;649822;649822;649822;649822;649822;649822;649822;649822;649822;682935;682935;682935;682935;682935;682935;682935;682935;682935;682935;682935;682935;772090;772090;772090;772090;772090;772090;772090;772090;772090;772090;772090;772090;867879;867879;867879;867879;867879;867879;867879;867879;867879;867879;867879;867879;1671640;1671640;1671640;1671640;1671640;1671640;1671640;1671640;1671640
Turnover ratio;Industrials;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;0,15%;0,02%;0,06%;0,12%;0,06%;0,10%;0,08%;0,04%;0,03%;0,06%;0,06%;0,05%;0,04%;0,07%;0,01%;0,02%;0,59%;0,03%;0,17%;0,10%;0,02%;0,02%;0,00%;0,09%;0,36%;0,04%;0,07%;0,33%;0,62%;0,01%;0,01%;0,02%;0,05%;0,04%;0,01%;0,01%;0,01%;0,02%;0,02%;0,01%;0,02%;0,02%;0,00%;0,02%;0,00%;0,00%;0,10%;0,02%;0,00%;0,01%;0,01%;0,01%;0,08%;0,00%;0,01%;0,02%;0,01%;0,05%;0,01%;0,02%;0,02%;0,02%;0,03%;0,01%;0,02%;0,01%;0,01%;0,01%;0,03%;0,16%;0,03%;0,02%;0,01%;0,02%
Return monthly;Industrials;;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;-0,019024835;-0,232261061;0,042051127;0,137030048;-0,042512447;0,074133333;-0,103525323;-0,115342011;-0,092189701;-0,174655172;-0,117819093;-0,199857921;0,066587748;-0,062430633;-0,450133175;0,303013994;0,163155721;0,199928977;0,466706126;0,020581114;-0,046461052;0,20733983;-0,252618925;0,135340074;0,285569723;-0,064861461;0,03973064;0,047603627;0,054559505;0,025795105;0,008429776;0,213374894;-0,035730967;0,088883507;-0,115658363;-0,038480885;0,024064871;0,007790549;0,023190977;-0,068119891;-0,016347687;-0,008242129;0,12506812;0,116977476;-0,075888985;0,112036603;0,040194113;-0,006389452;0,038889456;-0,031243859;0,096855984;0,029403606;0,051378784;0,005467749;0,432407171;-0,086902361;0,021243422;-0,041666667;0,304347826;-0,02;0;0,103442904;0,093745588;0,057140398;-0,054051854;-0,042855299;0,044774107;0,394948582;0,302097471;-0,05919837;0,00168702;-0,108642099;-0,047631134
