Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Financials;3128;3128;3128;3128;3128;3128;3128;3128;3128;430;430;430;430;430;430;430;430;430;430;430;430;1928;1928;1928;1928;1928;1928;1928;1928;1928;1928;1928;1928;2085;2085;2085;2085;2085;2085;2085;2085;2085;2085;2085;2085;-1377;-1377;-1377;-1377;-1377;-1377;-1377;-1377;-1377;-1377;-1377;-1377;196;196;196;196;196;196;196;196;196;196;196;196;9067;9067;9067;9067;9067;9067;9067;9067;9067;9067;9067;9067;212198;212198;212198;212198;212198;212198;212198;212198;212198;212198;212198;212198;58819;58819;58819;58819;58819;58819;58819;58819;58819;58819;58819;58819;56279;56279;56279;56279;56279;56279;56279;56279;56279;56279;56279;56279;55735;55735;55735;55735;55735;55735;55735;55735;55735;55735;55735;55735;63701;63701;63701;63701;63701;63701;63701;63701;63701;63701;63701;63701;125686;125686;125686;125686;125686;125686;125686;125686;125686;125686;125686;125686;NA;NA;NA;NA
Excess return;Financials;;-0,288336711;-0,1362733;0,5033599;-0,343507631;-0,5178181;-0,447509633;-0,0993409;-0,7984549;0,9624646;-0,0469557;-0,5356562;-0,0484499;-0,094243;1,9046816;0,569500967;-0,4810332;1,306007433;2,066544143;-0,330306473;-0,430118;0,1439991;-0,0475896;0,864150367;-0,188465983;0,03936;-0,198468491;-0,2623442;-0,409632447;-0,022118267;-0,254472954;-0,029844509;0,0647125;-0,3738265;-0,025949233;-0,359815243;0,0486287;-0,3352679;-0,300542467;-0,1425073;-0,4340507;-0,048923357;-0,4473423;0,132318133;-0,3236023;-0,2021744;-0,493892586;0,2097359;0,641010286;-0,086140053;-0,092229984;0,075655944;-0,426933179;-0,032083661;-0,049667969;-0,1938616;-0,250818843;-0,1970767;-0,544336789;0,042752088;-0,126021526;-0,269859845;0,10318396;-0,028359823;-0,318612491;-0,190222768;-0,177085768;-0,126136537;-0,252469791;-0,105064231;-0,126060974;0,115298536;0,001263447;-0,040093486;-0,167415884;-0,060848518;0,330067432;0,037423185;-0,228199052;-0,115676855;-0,284088746;0,011615474;-0,010956433;-0,133397298;-0,111779826;-0,397813793;-0,373597803;-0,334819895;-0,079087485;-0,320943044;-0,339971736;-0,445193229;-0,456015472;-0,329964077;-0,108035521;0,080421449;-0,41641456;-0,10496362;-0,432535634;-0,292626889;0,00539759;-0,1285407;-0,192900461;-0,007277175;-0,183599296;-0,073478239;-0,079523104;-0,084657612;-0,184214975;-0,249094077;-0,1431923;-0,023472578;-0,1444501;-0,249205077;-0,073798139;-0,074454604;-0,410534662;0,406632024;-0,120747808;-0,121480974;-0,057733409;0,378347935;-0,211091355;-0,132779852;-0,195199852;-0,1712487;-0,207755248;-0,344307165;-0,2796505;-0,1695929;-0,134412221;-0,138642542;-0,190042514;-0,295656333;-0,1548981;-0,073021541;-0,074463921;-0,1468227;-0,1296563;-0,1278418;-0,170133674;-0,105352217;-0,061282;-0,251747798;0,016698251;-0,172871184;-0,0853478;-0,225424526;-0,044181939;0,020749692;0,072069126;-0,257859503;0,083314165;-0,115202792;0,068696923;-0,0772541;0,041722746
Risk premium;Financials;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Financials;0,8456;0,8512;0,3091;-0,0073;-0,1232;-0,0013;0,0901;-0,1057;-0,9277;-1,1042;-0,9261;-1,0626;-1,0627;-0,439;-0,4632;-0,5561;-0,5836;-1,4107;-0,649;-0,8416;-0,914;-0,8857;-1,0208;-0,8299;-0,7376;-0,62;0,1438;0,2134;0,2796;0,1532;0,1036;0,4072;1,4125;1,2655;1,6193;1,9787;1,7551;0,6233;0,6266;0,7271;0,5389;1,4235;1,4721;1,5304;1,4921;1,5488;1,6441;1,6407;1,808;1,8607;1,8273;1,7617;2,052;2,0583;1,9618;1,8232;1,6409;1,8409;1,6914;1,6163;1,3939;1,1584;1,1693;0,9189;1,0054;0,8039;0,9996;0,9479;0,9691;0,563;0,5559;0,6362;0,6565;0,6443;0,846;0,3364;0,2936;0,4387;0,4566;0,5548;0,6792;0,1347;0,2659;0,5899;1,0795;0,6198;0,7174;0,7854;0,7282;0,8871;1,1645;1,2857;1,2084;0,9893;0,957;0,8485;0,8109;0,9431;0,6097;0,647;0,6337;0,6189;0,7177;0,7219;0,638;0,6772;0,7068;0,7449;0,6934;0,8913;0,9221;0,8991;0,9127;0,8883;0,8045;0,8073;1,0973;1,3348;1,3257;1,3281;0,8703;1,1775;1,177;1,186;1,3752;1,3849;1,5717;1,6445;1,5885;1,4483;1,4479;1,4899;1,2591;1,2559;1,2087;1,2123;1,1282;1,1829;1,0001;0,9586;0,0154;-0,0017;-0,086;-0,1962;0,2891;0,2822;0,3206;0,2394;0,4971;0,2343;-0,0036;0,0294;-0,0143;-0,0995;-0,09;-0,0293
VO monthly avg;Financials; 0.00 ; 0.45 ; 3.84 ; 7.28 ; 6.68 ; 1.08 ; 2.08 ; 0.22 ; 0.70 ; 0.45 ; 0.00 ; 0.08 ; 0.07 ; 1.30 ; 0.62 ; 6.70 ; 0.39 ; 9.43 ; 30.44 ; 20.70 ; 26.71 ; 5.78 ; 7.15 ; 36.33 ; 4.75 ; 10.26 ; 5.37 ; 6.97 ; 17.65 ; 6.95 ; 12.00 ; 34.66 ; 175.63 ; 30.14 ; 13.72 ; 46.56 ; 13.84 ; 13.91 ; 31.74 ; 0.00 ; 4.88 ; 3.73 ; 98.51 ; 74.07 ; 17.92 ; 40.77 ; 78.33 ; 127.52 ; 279.53 ; 698.24 ; 159.00 ; 580.06 ; 193.96 ; 183.05 ; 155.62 ; 345.95 ; 184.78 ; 83.77 ; 158.38 ; 244.60 ; 29.32 ; 117.51 ; 1478.84 ; 55.75 ; 38.39 ; 112.64 ; 55.60 ; 56.41 ; 29.86 ; 42.21 ; 37.15 ; 117.00 ; 240.05 ; 121.55 ; 112.91 ; 58.08 ; 186.32 ; 209.70 ; 137.50 ; 233.07 ; 141.88 ; 92.58 ; 231.25 ; 429.52 ; 116.07 ; 106.35 ; 266.65 ; 79.98 ; 201.11 ; 114.67 ; 91.95 ; 152.10 ; 220.05 ; 499.93 ; 381.00 ; 227.84 ; 169.56 ; 100.49 ; 1245.96 ; 2171.25 ; 409.11 ; 308.94 ; 293.26 ; 749.40 ; 529.35 ; 174.33 ; 372.28 ; 219.97 ; 242.54 ; 659.17 ; 687.33 ; 363.76 ; 308.07 ; 68.25 ; 477.03 ; 41.80 ; 359.10 ; 240.77 ; 122.23 ; 199.27 ; 164.73 ; 285.37 ; 184.80 ; 88.37 ; 42.41 ; 39.79 ; 42.61 ; 88.77 ; 80.61 ; 69.10 ; 94.59 ; 91.62 ; 70.58 ; 85.74 ; 261.52 ; 432.80 ; 122.61 ; 90.92 ; 53.02 ; 209.34 ; 151.01 ; 311.16 ; 52.61 ; 171.87 ; 94.29 ; 155.38 ; 189.80 ; 98.13 ; 95.41 ; 282.63 ; 331.46 ; 277.60 ; 242.25 ; 133.47 ; 208.05 ; 235.70 ; 379.96 
Total assets;Financials;368;368;368;368;368;368;368;368;368;166;166;166;166;166;166;166;166;166;166;166;166;30123;30123;30123;30123;30123;30123;30123;30123;30123;30123;30123;30123;9991;9991;9991;9991;9991;9991;9991;9991;9991;9991;9991;9991;49672;49672;49672;49672;49672;49672;49672;49672;49672;49672;49672;49672;65971;65971;65971;65971;65971;65971;65971;65971;65971;65971;65971;65971;217918;217918;217918;217918;217918;217918;217918;217918;217918;217918;217918;217918;469240;469240;469240;469240;469240;469240;469240;469240;469240;469240;469240;469240;342551;342551;342551;342551;342551;342551;342551;342551;342551;342551;342551;342551;292815;292815;292815;292815;292815;292815;292815;292815;292815;292815;292815;292815;323347;323347;323347;323347;323347;323347;323347;323347;323347;323347;323347;323347;337305;337305;337305;337305;337305;337305;337305;337305;337305;337305;337305;337305;401714;401714;401714;401714;401714;401714;401714;401714;401714;401714;401714;401714;NA;NA;NA;NA
Net sales;Financials;80;80;80;80;80;80;80;80;80;5;5;5;5;5;5;5;5;5;5;5;5;11633;11633;11633;11633;11633;11633;11633;11633;11633;11633;11633;11633;-9328;-9328;-9328;-9328;-9328;-9328;-9328;-9328;-9328;-9328;-9328;-9328;560;560;560;560;560;560;560;560;560;560;560;560;15445;15445;15445;15445;15445;15445;15445;15445;15445;15445;15445;15445;7756;7756;7756;7756;7756;7756;7756;7756;7756;7756;7756;7756;115637;115637;115637;115637;115637;115637;115637;115637;115637;115637;115637;115637;96978;96978;96978;96978;96978;96978;96978;96978;96978;96978;96978;96978;59746;59746;59746;59746;59746;59746;59746;59746;59746;59746;59746;59746;59614;59614;59614;59614;59614;59614;59614;59614;59614;59614;59614;59614;93731;93731;93731;93731;93731;93731;93731;93731;93731;93731;93731;93731;82921;82921;82921;82921;82921;82921;82921;82921;82921;82921;82921;82921;NA;NA;NA;NA
common equity;Financials;-2760;-2760;-2760;-2760;-2760;-2760;-2760;-2760;-2760;-263;-263;-263;-263;-263;-263;-263;-263;-263;-263;-263;-263;28195;28195;28195;28195;28195;28195;28195;28195;28195;28195;28195;28195;7906;7906;7906;7906;7906;7906;7906;7906;7906;7906;7906;7906;51049;51049;51049;51049;51049;51049;51049;51049;51049;51049;51049;51049;65775;65775;65775;65775;65775;65775;65775;65775;65775;65775;65775;65775;208851;208851;208851;208851;208851;208851;208851;208851;208851;208851;208851;208851;257042;257042;257042;257042;257042;257042;257042;257042;257042;257042;257042;257042;283732;283732;283732;283732;283732;283732;283732;283732;283732;283732;283732;283732;236536;236536;236536;236536;236536;236536;236536;236536;236536;236536;236536;236536;267123;267123;267123;267123;267123;267123;267123;267123;267123;267123;267123;267123;273597;273597;273597;273597;273597;273597;273597;273597;273597;273597;273597;273597;276028;276028;276028;276028;276028;276028;276028;276028;276028;276028;276028;276028;NA;NA;NA;NA
Turnover ratio;Financials;0,00%;0,00%;0,00%;0,01%;0,01%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,01%;0,00%;0,01%;0,04%;0,03%;0,03%;0,01%;0,00%;0,01%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,01%;0,03%;0,01%;0,00%;0,01%;0,00%;0,00%;0,01%;0,00%;0,00%;0,00%;0,02%;0,01%;0,00%;0,01%;0,01%;0,02%;0,03%;0,08%;0,01%;0,05%;0,02%;0,01%;0,01%;0,02%;0,01%;0,01%;0,11%;0,17%;0,02%;0,08%;1,02%;0,04%;0,03%;0,08%;0,04%;0,04%;0,02%;0,03%;0,03%;0,08%;0,15%;0,08%;0,07%;0,04%;0,10%;0,11%;0,06%;0,10%;0,06%;0,04%;0,10%;0,14%;0,04%;0,03%;0,08%;0,03%;0,06%;0,04%;0,03%;0,05%;0,07%;0,07%;0,05%;0,03%;0,02%;0,01%;0,17%;0,30%;0,06%;0,04%;0,04%;0,10%;0,07%;0,02%;0,05%;0,03%;0,03%;0,09%;0,10%;0,05%;0,04%;0,01%;0,07%;0,01%;0,05%;0,03%;0,02%;0,03%;0,02%;0,04%;0,02%;0,01%;0,01%;0,00%;0,01%;0,01%;0,01%;0,01%;0,01%;0,01%;0,01%;0,01%;0,03%;0,05%;0,01%;0,01%;0,01%;0,03%;0,02%;0,04%;0,01%;0,02%;0,01%;0,02%;0,02%;0,01%;0,01%;0,03%;0,04%;0,03%;0,03%;0,02%;0,03%;0,03%;0,05%
Return monthly;Financials;;-0,111111111;0;0,625;-0,230769231;-0,4;-0,333333333;0;-0,75;1;0;-0,5;0;0;2;0,666666667;-0,4;1,333333333;2,142857143;-0,272727273;-0,375;0,2;0;0,916666667;-0,130434783;0,1;-0,090909091;-0,15;-0,294117647;0,083333333;-0,153846154;0,090909091;0,25;-0,2;0,166666667;-0,142857143;0,25;-0,2;-0,166666667;0;-0,3;0,142857143;-0,25;0,333333333;-0,125;0;-0,285714286;0,4;0,835714286;0,111284047;0,099789916;0,272843044;-0,214357179;0,181789239;0,153825431;0;-0,066542143;0;-0,357178589;0,222178988;0,036294174;-0,122580645;0,24964986;0,104230877;-0,181172291;-0,061977068;-0,028410968;0,019381163;-0,104736491;0,010804769;-0,010689274;0,233979136;0,120772947;0,077047414;-0,035767884;0,037094682;0,428464232;0,150061285;-0,113733252;0,005325545;-0,158749146;0,100751574;0,091345267;-0,010483598;0,042378674;-0,269016393;-0,236151603;-0,190839695;0,067489115;-0,158055744;-0,174808236;-0,272994129;-0,291386272;-0,176638177;0,035755479;0,207126949;-0,28597786;0,04005168;-0,308074534;-0,166965889;0,13362069;0;-0,058935361;0,125252525;-0,055655296;0,058935361;0,055655296;0,052721088;-0,050080775;-0,105442177;0;0,117870722;0;-0,105442177;0,058935361;0,055655296;-0,261904762;0,569124424;0,045521292;0,043539326;0,083445491;0,539130435;-0,050040355;0,026338148;-0,025662252;0;-0,026338148;-0,162303665;-0,096875;0;0,035755479;0,034521158;-0,033369214;-0,138084633;0;0,080103359;0,074162679;0;0;0;-0,103563474;-0,038509317;0;-0,200258398;0,100161551;-0,091042584;0;-0,150242326;0,058935361;0,111310592;0,150242326;-0,174157303;0,158163265;-0,045521292;0,143076923;0;0,041722746
