Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Industrials;1359653;1359653;1359653;1359653;1359653;1359653;1359653;230182;230182;230182;230182;230182;230182;230182;230182;230182;230182;230182;230182;263206;263206;263206;263206;263206;263206;263206;263206;263206;263206;263206;263206;223338;223338;223338;223338;223338;223338;223338;223338;223338;223338;223338;223338;244947;244947;244947;244947;244947;244947;244947;244947;244947;244947;244947;244947;353719;353719;353719;353719;353719;353719;353719;353719;353719;353719;353719;353719;340909;340909;340909;340909;340909;340909;340909;340909;340909;340909;340909;340909;546756;546756;546756;546756;546756;546756;546756;546756;546756;546756;546756;546756;540873;540873;540873;540873;540873;540873;540873;540873;540873;540873;540873;540873;587182;587182;587182;587182;587182;587182;587182;587182;587182;587182;587182;587182;813269;813269;813269;813269;813269;813269;813269;813269;813269;813269;813269;813269;785275;785275;785275;785275;785275;785275;785275;785275;785275;785275;785275;785275;892234;892234;892234;892234;892234;892234;892234;892234;892234;892234;892234;892234;NA;NA;NA;NA;NA;NA
Excess return;Industrials;;0,003244557;-0,130148681;-0,099537695;-0,093535764;-0,120138347;-0,118820188;-0,266841941;-0,004823679;-0,1427958;-0,001380051;-0,09995346;-0,185759166;-0,1529779;-0,245911405;-0,085943661;-0,077254742;0,149988941;-0,361868636;-0,210936173;-0,219820043;-0,331342567;0,091059383;-0,235255877;-0,1498789;-0,115352802;-0,214735755;-0,20352565;-0,102413281;-0,062094526;-0,087066134;0,140884843;-0,226846411;-0,235918353;0,086576645;-0,055441139;-0,228031375;0,02908117;-0,1653947;-0,258101815;-0,147542535;-0,208806341;-0,236042727;-0,023808664;-0,107513741;-0,188863862;-0,136228827;-0,256664189;-0,156086604;-0,1302976;-0,1293349;-0,206834302;-0,125853778;-0,100622455;-0,185649544;-0,100313234;-0,119203037;0,251294202;-0,138358441;-0,1421309;-0,097743797;-0,109734032;-0,105844144;0,08549506;-0,131684993;-0,152920639;-0,156974888;-0,170421871;-0,1445707;-0,075801592;-0,00013699;-0,127751801;-0,045689157;-0,039209419;-0,152357777;0,073098737;-0,061532091;-0,026845797;-0,073340839;-0,098616235;-0,183925595;0,061508404;-0,130707825;-0,237928407;-0,23326852;-0,297365104;-0,136126245;-0,284702699;-0,144354938;-0,115823033;-0,228038457;-0,341098876;-0,242680471;0,043472371;-0,290414159;-0,172945675;-0,377617662;-0,191716135;-0,171806037;-0,211643226;-0,255217755;0,03612386;-0,183860705;-0,12590728;0,028825354;0,341208267;-0,172101532;-0,107951628;0,017419116;-0,160005074;-0,165545713;-0,127258787;-0,083956678;-0,085122341;-0,152216455;-0,061329047;-0,095384145;0,036395656;-0,05354662;-0,047654976;0,000531036;-0,138732143;-0,132829552;-0,003191967;-0,053540473;-0,115443088;-0,060085888;-0,121244754;-0,169508392;-0,125475975;-0,072605999;-0,087204684;-0,100303541;-0,075599686;-0,006281342;-0,175760494;-0,15925111;-0,23691617;-0,077625329;-0,138517689;-0,147635626;0,097145142;-0,071097376;0,066979261;-0,054705638;-0,023452685;-0,1214279;-0,167400205;-0,058166078;-0,17857709;-0,145487116;-0,125914986;-0,147453821;0,005099451;0,092374102;-0,042921749;-0,053964393
Risk premium;Industrials;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Industrials;0,501;0,5888;0,5473;0,4079;0,3544;0,3405;0,4634;0,4955;0,5185;0,5666;0,5548;0,5022;0,503;0,4933;0,4675;0,4713;0,4647;0,8252;0,782;0,7989;0,8648;0,8393;0,8322;0,7479;0,7203;0,7296;0,8179;0,8122;0,8066;0,7658;0,8505;0,7894;0,8376;0,9124;0,9469;1,0024;1,056;1,12;1,1269;1,119;1,0705;0,9;0,9169;0,8821;0,8398;0,8841;0,7894;0,7899;0,8342;0,7952;0,8323;0,8074;0,8601;0,8559;0,7223;0,7046;1,0455;0,9185;1,0585;1,0243;0,9259;0,8314;0,9213;0,9417;0,9162;0,8759;0,9139;0,9024;0,9189;1,0607;1,0612;1,0603;1,0446;1,0781;1,0992;1,3428;1,3068;1,2158;1,2919;1,3333;0,9742;0,9181;1,0127;1,4617;1,5683;1,2198;1,2021;1,2131;1,2159;1,2451;1,3172;1,3873;0,7889;0,9079;0,9055;0,826;0,8335;0,8193;0,5656;0,5459;0,6193;0,6131;0,61;0,6412;0,5916;0,5668;0,5659;0,586;0,5554;0,5556;0,5211;0,5168;0,4772;0,4833;0,4236;0,6535;0,7154;0,574;0,5517;0,5793;0,4762;0,6429;0,617;0,6011;0,4667;0,4582;0,6078;0,6045;0,6944;0,7401;0,7402;0,702;0,661;0,7557;0,7905;0,7687;0,8918;0,8642;0,9301;0,9116;0,7901;0,7967;0,8573;0,7956;0,8055;0,8464;0,8933;0,8255;0,5739;0,6463;0,5875;0,5764;0,6322;0,7732;0,7284;0,7066
VO monthly avg;Industrials; 0.00 ; 5.87 ; 4.13 ; 22.12 ; 5.28 ; 7.69 ; 6.90 ; 4.13 ; 6.38 ; 2.78 ; 4.63 ; 17.72 ; 4.22 ; 12.33 ; 4.03 ; 12.63 ; 12.15 ; 71.84 ; 36.09 ; 11.83 ; 33.40 ; 23.98 ; 27.82 ; 77.16 ; 26.40 ; 45.35 ; 19.87 ; 29.73 ; 9.34 ; 7.19 ; 11.49 ; 13.19 ; 3.70 ; 5.35 ; 37.69 ; 9.95 ; 3.38 ; 26.31 ; 8.63 ; 4.81 ; 7.05 ; 5.00 ; 5.92 ; 30.98 ; 4.55 ; 8.00 ; 2.26 ; 50.21 ; 3.04 ; 12.60 ; 5.78 ; 12.97 ; 5.01 ; 19.97 ; 204.84 ; 9.25 ; 68.91 ; 49.80 ; 18.71 ; 79.69 ; 9.31 ; 4.46 ; 5.19 ; 9.33 ; 6.00 ; 5.08 ; 16.53 ; 220.92 ; 2.47 ; 1.99 ; 12.91 ; 22.51 ; 5.24 ; 2.99 ; 3.11 ; 16.13 ; 15.71 ; 246.84 ; 15.62 ; 10.58 ; 39.75 ; 74.31 ; 27.01 ; 25.83 ; 44.39 ; 6.39 ; 32.46 ; 60.34 ; 68.57 ; 70.33 ; 2.36 ; 16.27 ; 52.54 ; 46.14 ; 25.44 ; 1.42 ; 5.05 ; 9.40 ; 16.46 ; 4.48 ; 3.70 ; 35.06 ; 9.89 ; 11.87 ; 22.66 ; 11.00 ; 9.28 ; 53.51 ; 1.01 ; 12.68 ; 24.82 ; 70.90 ; 153.28 ; 10.10 ; 3.17 ; 17.53 ; 4.56 ; 32.07 ; 14.13 ; 34.50 ; 43.59 ; 0.82 ; 10.40 ; 41.72 ; 12.85 ; 9.34 ; 14.23 ; 1.73 ; 7.00 ; 18.19 ; 15.93 ; 25.73 ; 9.24 ; 42.65 ; 42.25 ; 48.45 ; 2.88 ; 17.89 ; 12.61 ; 32.95 ; 47.11 ; 56.75 ; 89.00 ; 22.50 ; 17.71 ; 16.18 ; 44.91 ; 92.55 ; 8.27 ; 29.24 ; 7.70 ; 9.12 ; 47.00 ; 49.81 ; 7.70 ; 2.08 ; 11.47 
Total assets;Industrials;1711474;1711474;1711474;1711474;1711474;1711474;1711474;401635;401635;401635;401635;401635;401635;401635;401635;401635;401635;401635;401635;418268;418268;418268;418268;418268;418268;418268;418268;418268;418268;418268;418268;375870;375870;375870;375870;375870;375870;375870;375870;375870;375870;375870;375870;408532;408532;408532;408532;408532;408532;408532;408532;408532;408532;408532;408532;516453;516453;516453;516453;516453;516453;516453;516453;516453;516453;516453;516453;543729;543729;543729;543729;543729;543729;543729;543729;543729;543729;543729;543729;832322;832322;832322;832322;832322;832322;832322;832322;832322;832322;832322;832322;859836;859836;859836;859836;859836;859836;859836;859836;859836;859836;859836;859836;941262;941262;941262;941262;941262;941262;941262;941262;941262;941262;941262;941262;1250397;1250397;1250397;1250397;1250397;1250397;1250397;1250397;1250397;1250397;1250397;1250397;1348060;1348060;1348060;1348060;1348060;1348060;1348060;1348060;1348060;1348060;1348060;1348060;1606849;1606849;1606849;1606849;1606849;1606849;1606849;1606849;1606849;1606849;1606849;1606849;NA;NA;NA;NA;NA;NA
Net sales;Industrials;2937537;2937537;2937537;2937537;2937537;2937537;2937537;2382126;2382126;2382126;2382126;2382126;2382126;2382126;2382126;2382126;2382126;2382126;2382126;554685;554685;554685;554685;554685;554685;554685;554685;554685;554685;554685;554685;580332;580332;580332;580332;580332;580332;580332;580332;580332;580332;580332;580332;551261;551261;551261;551261;551261;551261;551261;551261;551261;551261;551261;551261;664970;664970;664970;664970;664970;664970;664970;664970;664970;664970;664970;664970;899650;899650;899650;899650;899650;899650;899650;899650;899650;899650;899650;899650;1069408;1069408;1069408;1069408;1069408;1069408;1069408;1069408;1069408;1069408;1069408;1069408;1245817;1245817;1245817;1245817;1245817;1245817;1245817;1245817;1245817;1245817;1245817;1245817;1241323;1241323;1241323;1241323;1241323;1241323;1241323;1241323;1241323;1241323;1241323;1241323;1308804;1308804;1308804;1308804;1308804;1308804;1308804;1308804;1308804;1308804;1308804;1308804;1725479;1725479;1725479;1725479;1725479;1725479;1725479;1725479;1725479;1725479;1725479;1725479;1984597;1984597;1984597;1984597;1984597;1984597;1984597;1984597;1984597;1984597;1984597;1984597;NA;NA;NA;NA;NA;NA
common equity;Industrials;283567;283567;283567;283567;283567;283567;283567;164983;164983;164983;164983;164983;164983;164983;164983;164983;164983;164983;164983;153533;153533;153533;153533;153533;153533;153533;153533;153533;153533;153533;153533;149046;149046;149046;149046;149046;149046;149046;149046;149046;149046;149046;149046;163370;163370;163370;163370;163370;163370;163370;163370;163370;163370;163370;163370;162061;162061;162061;162061;162061;162061;162061;162061;162061;162061;162061;162061;192982;192982;192982;192982;192982;192982;192982;192982;192982;192982;192982;192982;263848;263848;263848;263848;263848;263848;263848;263848;263848;263848;263848;263848;291196;291196;291196;291196;291196;291196;291196;291196;291196;291196;291196;291196;318334;318334;318334;318334;318334;318334;318334;318334;318334;318334;318334;318334;388394;388394;388394;388394;388394;388394;388394;388394;388394;388394;388394;388394;474837;474837;474837;474837;474837;474837;474837;474837;474837;474837;474837;474837;601089;601089;601089;601089;601089;601089;601089;601089;601089;601089;601089;601089;NA;NA;NA;NA;NA;NA
Turnover ratio;Industrials;0,00%;0,02%;0,01%;0,07%;0,02%;0,03%;0,02%;0,01%;0,02%;0,01%;0,02%;0,06%;0,01%;0,04%;0,01%;0,04%;0,04%;0,23%;0,12%;0,04%;0,11%;0,08%;0,09%;0,25%;0,09%;0,15%;0,06%;0,10%;0,03%;0,02%;0,04%;0,04%;0,01%;0,02%;0,12%;0,03%;0,01%;0,08%;0,03%;0,01%;0,02%;0,01%;0,02%;0,09%;0,01%;0,02%;0,01%;0,15%;0,01%;0,04%;0,02%;0,04%;0,01%;0,06%;0,60%;0,03%;0,20%;0,15%;0,06%;0,24%;0,03%;0,01%;0,02%;0,03%;0,02%;0,02%;0,05%;0,65%;0,01%;0,01%;0,04%;0,07%;0,02%;0,01%;0,01%;0,05%;0,05%;0,73%;0,05%;0,03%;0,12%;0,22%;0,08%;0,08%;0,13%;0,02%;0,10%;0,18%;0,20%;0,21%;0,01%;0,05%;0,16%;0,14%;0,08%;0,00%;0,01%;0,03%;0,05%;0,01%;0,01%;0,10%;0,03%;0,04%;0,07%;0,03%;0,03%;0,16%;0,00%;0,04%;0,07%;0,21%;0,45%;0,03%;0,01%;0,05%;0,01%;0,09%;0,04%;0,10%;0,13%;0,00%;0,03%;0,12%;0,04%;0,03%;0,04%;0,01%;0,02%;0,05%;0,05%;0,08%;0,03%;0,13%;0,12%;0,14%;0,01%;0,05%;0,04%;0,10%;0,14%;0,17%;0,26%;0,07%;0,05%;0,05%;0,13%;0,27%;0,02%;0,09%;0,02%;0,03%;0,14%;0,15%;0,02%;0,01%;0,03%
Return monthly;Industrials;;0,163938957;0,021131219;0,048260005;0,049291436;0,019213153;0,018874012;-0,129625441;0,134741821;0;0,138872349;0,03428514;-0,038670166;0;-0,091958905;0,075948239;0,069821358;0,318176541;-0,195402636;-0,050005473;-0,052637643;-0,166666667;0,255387983;-0,083338177;0;0,030311998;-0,064708055;-0,05345705;0,046302519;0,081950874;0,060615366;0,285717043;-0,077777611;-0,084337153;0,236831345;0,100010061;-0,070703375;0,19564117;0;-0,090904815;0,019998965;-0,050006341;-0,073678027;0,136363636;0,049993659;-0,028565562;0,018103373;-0,120000489;-0,022732004;0;0;-0,069768102;0,011632522;0,037499245;-0,060244644;0,023076566;0,027563463;0,390259702;0,008927059;0;0,035087903;0,016944168;0,024997756;0,21952216;0,000135607;-0,020138939;-0,013699188;-0,027770671;0;0,071422508;0,14706861;0,017647099;0,098270643;0,105260881;-0,004758177;0,234445137;0,100696309;0,134749603;0,093748861;0,071431665;-0,040000995;0,199998704;0,018642275;-0,060091307;-0,04831562;-0,130767704;0,031856055;-0,113777399;0,032946762;0,069618267;-0,053254857;-0,162498976;-0,104479771;0,191670071;-0,149867659;-0,047657675;-0,245757162;-0,054500235;-0,050123237;-0,092351526;-0,127901855;0,16429916;-0,056680705;0,00153832;0,153846154;0,466666667;-0,045799832;0,019416372;0,142859316;-0,037502274;-0,047616413;-0,010000387;0,033056922;0,033125559;-0,043479655;0,059091453;0,029186055;0,150957656;0,06396048;0,070190924;0,116881636;-0,011629443;-0,007058552;0,119077333;0,058761627;-0,002576488;0,060605512;-0,004761254;-0,043061192;-0,000499675;0,052976601;0,036321316;0,018689459;0,050459414;0,122270158;-0,050582394;-0,02551771;-0,11017157;0,047620971;-0,013636889;-0,032259326;0,214287242;0,049612524;0,180952061;0,061290862;0,093920515;0;-0,055293705;0,049789622;-0,06206019;-0,030074616;-0,007751786;-0,031875221;0,129761051;0,218313302;0,080694051;-0,053964393
