Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Consumer Goods;924885;924885;924885;924885;924885;924885;924885;924885;924885;1176923;1176923;1176923;1176923;1176923;1176923;1176923;1176923;1176923;1176923;1176923;1176923;1763957;1763957;1763957;1763957;1763957;1763957;1763957;1763957;1763957;1763957;1763957;1763957;1689261;1689261;1689261;1689261;1689261;1689261;1689261;1689261;1689261;1689261;1689261;1689261;1747688;1747688;1747688;1747688;1747688;1747688;1747688;1747688;1747688;1747688;1747688;1747688;2066095;2066095;2066095;2066095;2066095;2066095;2066095;2066095;2066095;2066095;2066095;2066095;2668787;2668787;2668787;2668787;2668787;2668787;2668787;2668787;2668787;2668787;2668787;2668787;2368361;2368361;2368361;2368361;2368361;2368361;2368361;2368361;2368361;2368361;2368361;2368361;2967700;2967700;2967700;2967700;2967700;2967700;2967700;2967700;2967700;2967700;2967700;2967700;2916903;2916903;2916903;2916903;2916903;2916903;2916903;2916903;2916903;2916903;2916903;2916903;3235840;3235840;3235840;3235840;3235840;3235840;3235840;3235840;3235840;3235840;3235840;3235840;3370107;3370107;3370107;3370107;3370107;3370107;3370107;3370107;3370107;3370107;3370107;3370107;4013472;4013472;4013472;4013472;4013472;4013472;4013472;4013472;4013472;4013472;4013472;4013472;NA;NA;NA;NA
Excess return;Consumer Goods;;-0,257548217;-0,267777578;-0,279265662;-0,145949794;-0,252272286;-0,030923634;-0,211994108;-0,178925417;-0,351827881;-0,174545926;-0,092083889;-0,326863619;-0,131140357;-0,249838375;-0,145872213;-0,059343864;-0,033593509;-0,1520327;-0,18805497;-0,23309886;-0,172239851;-0,195156643;0,037624924;-0,116126175;-0,209743387;-0,167667407;-0,242160783;-0,151970742;-0,040843235;-0,155435522;-0,003312025;-0,075572705;-0,077679035;-0,056042371;-0,098585548;-0,109125379;-0,19727134;-0,210165305;-0,105381527;-0,080008926;-0,196322466;-0,129988409;-0,120103484;-0,147710019;-0,100154548;-0,140151261;0,035997696;-0,127719631;-0,213300495;-0,164995366;-0,095917422;-0,22952957;-0,146040813;-0,048471489;-0,031357645;-0,182078578;-0,050658802;-0,192123974;-0,109702674;-0,048990925;0,025214879;-0,0566674;-0,113506277;-0,184000886;-0,212673842;-0,190231971;-0,06088145;-0,055010692;-0,156381947;-0,072789082;-0,125573704;-0,082387419;0,018417827;-0,093260348;-0,158450841;0,030316652;-0,049539525;-0,223037136;-0,123608759;-0,09883144;-0,034573122;-0,067389753;-0,23274161;-0,240126146;-0,24601471;-0,042505818;-0,224453923;-0,189739561;-0,17077411;-0,265913856;-0,090442934;0,039535581;-0,1358182;-0,097937951;-0,166024926;0,025977264;-0,162819151;-0,236695784;-0,113382616;-0,03598867;-0,069545888;-0,085638152;-0,001109981;-0,140117394;-0,005888221;-0,055200784;-0,114108555;-0,047502649;-0,131706417;-0,081578726;-0,049852707;-0,079228153;-0,072781503;-0,067372499;-0,053603748;-0,084914434;0,053531465;-0,096406324;-0,176314849;-0,129019844;-0,198674696;-0,158732746;-0,022105702;-0,099831432;-0,158498996;-0,13598489;-0,181821012;-0,096708689;-0,232902169;-0,029812585;-0,066028652;-0,083749565;-0,245680651;-0,016962916;-0,102540222;-0,080598343;-0,124574318;0,03495235;-0,108445848;-0,057613807;-0,103503351;-0,077802712;-0,05877138;-0,073913481;-0,164544627;-0,122046511;-0,125135104;-0,127963824;-0,077531557;-0,187169409;-0,091992317;-0,157319976;-0,110063417;0,030626198;-0,095311023;-0,02590703
Risk premium;Consumer Goods;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Consumer Goods;0,8571;0,8838;0,8991;0,9239;1,0466;1,0532;1,0636;1,0476;1,0909;1,0205;0,9931;0,6911;0,6802;0,6685;0,6666;0,6107;0,6078;0,5563;0,5529;0,488;0,4678;0,4716;0,4898;0,4781;0,4974;0,4994;0,4825;0,4821;0,57;0,5967;0,6391;0,6564;0,5524;0,5752;0,5625;0,7566;0,7301;0,7797;0,7726;0,754;0,7366;0,774;0,777;0,7829;0,788;0,7741;0,8385;0,8389;0,8131;0,7758;0,6687;0,7467;0,6071;0,6091;0,5973;0,6507;0,6828;0,6927;0,7302;0,744;0,8341;0,7923;0,7757;0,8394;0,8627;0,8992;0,8659;0,884;0,8812;0,8226;0,8226;0,8198;0,7764;0,8014;0,8037;0,8104;0,7851;0,8762;0,8294;0,8151;0,8523;0,7778;0,8998;0,9537;1,0175;1,1116;1,1721;1,1527;1,144;1,2406;1,0215;0,9751;0,8043;0,7114;0,7106;0,7074;0,715;0,759;0,7076;0,7212;0,7041;0,6956;0,7215;0,7131;0,6916;0,7019;0,6851;0,6647;0,6436;0,614;0,6031;0,6201;0,5789;0,5771;0,601;0,6215;0,6787;0,7419;0,7554;0,7259;0,6371;0,703;0,6799;0,685;0,7686;0,7848;0,7869;0,7963;0,897;0,9078;0,9111;0,8755;0,7186;0,7064;0,6985;0,7095;0,7759;0,8331;0,9016;0,9076;0,7102;0,6851;0,6973;0,7744;0,6187;0,6665;0,7047;0,6948;0,6752;0,7407;0,7228;0,7103;0,5841;0,5183;0,5046;0,742
VO monthly avg;Consumer Goods; 130.20 ; 502.39 ; 326.80 ; 376.36 ; 299.75 ; 365.83 ; 389.94 ; 497.67 ; 395.61 ; 452.32 ; 777.77 ; 469.69 ; 699.70 ; 830.91 ; 571.47 ; 1175.73 ; 886.25 ; 510.24 ; 360.10 ; 1272.05 ; 564.53 ; 552.87 ; 1146.65 ; 575.54 ; 454.66 ; 1346.48 ; 434.95 ; 177.95 ; 514.63 ; 350.95 ; 702.54 ; 818.73 ; 342.12 ; 233.87 ; 755.75 ; 423.50 ; 703.58 ; 1039.67 ; 833.33 ; 434.59 ; 484.36 ; 601.21 ; 1108.55 ; 384.84 ; 559.47 ; 1154.82 ; 577.92 ; 626.34 ; 506.47 ; 341.61 ; 543.13 ; 332.77 ; 683.20 ; 418.16 ; 216.65 ; 387.54 ; 431.39 ; 208.66 ; 627.26 ; 576.45 ; 792.78 ; 761.62 ; 768.46 ; 629.18 ; 677.33 ; 1061.99 ; 1651.29 ; 990.23 ; 1800.35 ; 1501.10 ; 679.94 ; 2101.67 ; 624.63 ; 1374.00 ; 1415.02 ; 1231.09 ; 830.21 ; 1602.03 ; 1147.73 ; 697.11 ; 1389.03 ; 1707.38 ; 1157.76 ; 1367.49 ; 754.63 ; 1255.86 ; 1086.33 ; 848.74 ; 746.47 ; 1397.49 ; 778.25 ; 1324.05 ; 1399.17 ; 1011.73 ; 1561.55 ; 628.18 ; 501.24 ; 383.27 ; 1295.40 ; 861.59 ; 834.59 ; 793.74 ; 923.28 ; 484.08 ; 905.55 ; 675.91 ; 833.24 ; 923.95 ; 606.12 ; 1121.15 ; 1097.06 ; 1263.55 ; 1441.81 ; 1783.21 ; 2384.82 ; 1085.28 ; 939.37 ; 1243.58 ; 2433.39 ; 1336.91 ; 1480.28 ; 2600.63 ; 2580.10 ; 1653.40 ; 1727.13 ; 1360.21 ; 1056.27 ; 2474.44 ; 1316.20 ; 1796.50 ; 947.84 ; 983.80 ; 1387.01 ; 2517.74 ; 1373.85 ; 1194.99 ; 1359.12 ; 1061.30 ; 1367.05 ; 593.99 ; 433.61 ; 1069.86 ; 837.35 ; 447.10 ; 639.15 ; 1225.08 ; 750.69 ; 658.28 ; 636.72 ; 482.33 ; 740.41 ; 476.10 ; 454.79 ; 2114.28 ; 712.55 ; 643.51 ; 363.92 
Total assets;Consumer Goods;1885483;1885483;1885483;1885483;1885483;1885483;1885483;1885483;1885483;2343879;2343879;2343879;2343879;2343879;2343879;2343879;2343879;2343879;2343879;2343879;2343879;3326295;3326295;3326295;3326295;3326295;3326295;3326295;3326295;3326295;3326295;3326295;3326295;3061958;3061958;3061958;3061958;3061958;3061958;3061958;3061958;3061958;3061958;3061958;3061958;3087911;3087911;3087911;3087911;3087911;3087911;3087911;3087911;3087911;3087911;3087911;3087911;3660044;3660044;3660044;3660044;3660044;3660044;3660044;3660044;3660044;3660044;3660044;3660044;3964975;3964975;3964975;3964975;3964975;3964975;3964975;3964975;3964975;3964975;3964975;3964975;3512840;3512840;3512840;3512840;3512840;3512840;3512840;3512840;3512840;3512840;3512840;3512840;4092963;4092963;4092963;4092963;4092963;4092963;4092963;4092963;4092963;4092963;4092963;4092963;4058231;4058231;4058231;4058231;4058231;4058231;4058231;4058231;4058231;4058231;4058231;4058231;4201027;4201027;4201027;4201027;4201027;4201027;4201027;4201027;4201027;4201027;4201027;4201027;4719011;4719011;4719011;4719011;4719011;4719011;4719011;4719011;4719011;4719011;4719011;4719011;5390310;5390310;5390310;5390310;5390310;5390310;5390310;5390310;5390310;5390310;5390310;5390310;NA;NA;NA;NA
Net sales;Consumer Goods;4365203;4365203;4365203;4365203;4365203;4365203;4365203;4365203;4365203;5487791;5487791;5487791;5487791;5487791;5487791;5487791;5487791;5487791;5487791;5487791;5487791;7367739;7367739;7367739;7367739;7367739;7367739;7367739;7367739;7367739;7367739;7367739;7367739;7394151;7394151;7394151;7394151;7394151;7394151;7394151;7394151;7394151;7394151;7394151;7394151;8714338;8714338;8714338;8714338;8714338;8714338;8714338;8714338;8714338;8714338;8714338;8714338;10000621;10000621;10000621;10000621;10000621;10000621;10000621;10000621;10000621;10000621;10000621;10000621;10051373;10051373;10051373;10051373;10051373;10051373;10051373;10051373;10051373;10051373;10051373;10051373;11281156;11281156;11281156;11281156;11281156;11281156;11281156;11281156;11281156;11281156;11281156;11281156;12175312;12175312;12175312;12175312;12175312;12175312;12175312;12175312;12175312;12175312;12175312;12175312;13276277;13276277;13276277;13276277;13276277;13276277;13276277;13276277;13276277;13276277;13276277;13276277;14102919;14102919;14102919;14102919;14102919;14102919;14102919;14102919;14102919;14102919;14102919;14102919;15436947;15436947;15436947;15436947;15436947;15436947;15436947;15436947;15436947;15436947;15436947;15436947;17543301;17543301;17543301;17543301;17543301;17543301;17543301;17543301;17543301;17543301;17543301;17543301;NA;NA;NA;NA
common equity;Consumer Goods;960598;960598;960598;960598;960598;960598;960598;960598;960598;1166956;1166956;1166956;1166956;1166956;1166956;1166956;1166956;1166956;1166956;1166956;1166956;1608510;1608510;1608510;1608510;1608510;1608510;1608510;1608510;1608510;1608510;1608510;1608510;1372697;1372697;1372697;1372697;1372697;1372697;1372697;1372697;1372697;1372697;1372697;1372697;1340223;1340223;1340223;1340223;1340223;1340223;1340223;1340223;1340223;1340223;1340223;1340223;1593949;1593949;1593949;1593949;1593949;1593949;1593949;1593949;1593949;1593949;1593949;1593949;1296188;1296188;1296188;1296188;1296188;1296188;1296188;1296188;1296188;1296188;1296188;1296188;1144333;1144333;1144333;1144333;1144333;1144333;1144333;1144333;1144333;1144333;1144333;1144333;1122978;1122978;1122978;1122978;1122978;1122978;1122978;1122978;1122978;1122978;1122978;1122978;1140646;1140646;1140646;1140646;1140646;1140646;1140646;1140646;1140646;1140646;1140646;1140646;964472;964472;964472;964472;964472;964472;964472;964472;964472;964472;964472;964472;1348496;1348496;1348496;1348496;1348496;1348496;1348496;1348496;1348496;1348496;1348496;1348496;1376033;1376033;1376033;1376033;1376033;1376033;1376033;1376033;1376033;1376033;1376033;1376033;NA;NA;NA;NA
Turnover ratio;Consumer Goods;0,04%;0,17%;0,11%;0,13%;0,10%;0,12%;0,13%;0,17%;0,13%;0,15%;0,26%;0,16%;0,23%;0,28%;0,19%;0,39%;0,29%;0,17%;0,12%;0,42%;0,18%;0,18%;0,38%;0,19%;0,13%;0,38%;0,12%;0,05%;0,15%;0,10%;0,20%;0,22%;0,10%;0,07%;0,21%;0,12%;0,20%;0,29%;0,23%;0,12%;0,13%;0,17%;0,31%;0,11%;0,15%;0,32%;0,16%;0,17%;0,14%;0,09%;0,15%;0,09%;0,19%;0,11%;0,06%;0,11%;0,12%;0,06%;0,17%;0,16%;0,21%;0,20%;0,20%;0,17%;0,18%;0,30%;0,47%;0,28%;0,51%;0,42%;0,19%;0,59%;0,18%;0,39%;0,40%;0,35%;0,23%;0,45%;0,32%;0,20%;0,41%;0,51%;0,34%;0,41%;0,22%;0,37%;0,33%;0,26%;0,23%;0,43%;0,24%;0,41%;0,43%;0,31%;0,48%;0,19%;0,15%;0,12%;0,43%;0,28%;0,28%;0,26%;0,31%;0,16%;0,30%;0,22%;0,28%;0,34%;0,22%;0,40%;0,39%;0,45%;0,51%;0,63%;0,85%;0,38%;0,33%;0,44%;0,86%;0,47%;0,56%;0,97%;0,96%;0,62%;0,64%;0,51%;0,39%;0,91%;0,49%;0,66%;0,35%;0,36%;0,51%;0,91%;0,50%;0,43%;0,49%;0,38%;0,50%;0,22%;0,16%;0,39%;0,30%;0,16%;0,23%;0,46%;0,28%;0,25%;0,24%;0,18%;0,28%;0,18%;0,17%;0,79%;0,27%;0,24%;0,14%
Return monthly;Consumer Goods;;-0,078268817;-0,094334278;-0,098959962;0,040486006;-0,068020686;0,144583166;-0,039995308;-0,003298717;-0,180436381;-0,006680626;0,054055411;-0,168611019;0,032875143;-0,083342575;0,024801887;0,096747536;0,117653391;0;-0,04671097;-0,09092746;-0,030729051;-0,052399243;0,172545224;0,019710025;-0,078581187;-0,038769907;-0,112888483;-0,018160742;0,092548865;-0,021072222;0,133141175;0,055528495;0,052658565;0,069995129;0,041380252;0,027670921;-0,05215024;-0,067091505;0,038820473;0,066496874;-0,045460466;0,023562591;0,033819216;0,006533981;0,053213752;0,017274239;0,175748396;0,004305669;-0,084225095;-0,045967266;0,037324678;-0,10798227;-0,023467513;0,069058411;0,088636455;-0,058162178;0,074081298;-0,065521374;0,014769326;0,078057375;0,149429779;0,0650017;0,014075923;-0,055550786;-0,078424242;-0,049980271;0,08061055;0,087184908;-0,024158147;0,059384718;0,004673696;0,044675781;0,145456027;0,035722752;-0,030645641;0,159677952;0,090661075;-0,085084936;0,013792541;0,03741346;0,095078278;0,074847647;-0,08690851;-0,089873646;-0,08623391;0,123586482;-0,057333823;-0,016967561;0,01438369;-0,109759356;0,062188366;0,178706481;0;0,030329849;-0,048208726;0,150372264;-0,029402151;-0,106066984;0,016952984;0,09666963;0,063826912;0,048566348;0,130865319;-0,008796594;0,128081479;0,078610516;0,018217545;0,083494151;-0,005524417;0,041516574;0,073913593;0,044192547;0,051375797;0,052540501;0,064800752;0,037343666;0,178671165;0,033933876;-0,049233149;-0,002532544;-0,067785696;-0,028999046;0,105449298;0,031490368;-0,025056596;-0,00401019;-0,053254112;0,042502311;-0,097360769;0,106536715;0,068427848;0,038872235;-0,122727451;0,105792584;0,018908278;0,045833357;0,000210982;0,15840315;0,016182952;0,052728793;0,006607949;0,032827188;0,05386582;0,030314619;-0,058505127;-0,012500411;-0,021262704;-0,013626224;0,044932543;-0,063233009;0,034606583;-0,044771676;-0,001460517;0,142465998;0,030534977;-0,02590703
