Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Basic Materials;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;133965;133965;133965;133965;133965;133965;133965;133965;133965;133965;133965;133965;173819;173819;173819;173819;173819;173819;173819;173819;173819;173819;173819;173819;206340;206340;206340;206340;206340;206340;206340;206340;206340;206340;206340;206340;190663;190663;190663;190663;190663;190663;190663;190663;190663;190663;190663;190663;178004;178004;178004;178004;178004;178004;178004;178004;178004;178004;178004;178004;218481;218481;218481;218481;218481;218481;218481;218481;218481;218481;218481;218481;221985;221985;221985;221985;221985;221985;221985;221985;221985;221985;221985;221985;177451;177451;177451;177451;177451;177451;177451;177451;177451;177451
Excess return;Basic Materials;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,1796;-0,350947043;-0,027120741;-0,178770472;-0,259447708;-0,408013334;-0,312728339;0,022806752;-0,174765358;-0,077249673;-0,3185561;-0,135762038;-0,203324573;-0,1135855;-0,202859098;-0,376516322;-0,207439394;-0,241279766;-0,963175851;0,594691511;-0,275143544;0,329321191;-0,209669531;-0,1889525;-0,1900116;0,201371417;-0,256613198;-0,1908027;-0,098458976;-0,058161572;-0,193397;-0,367688384;-0,248893691;-0,166342893;-0,336322643;-0,114719905;-0,359885299;-0,2260153;-0,2298046;-0,33644054;-0,01053491;-0,167402644;-0,205636335;-0,296719037;-0,048630636;-0,1173585;-0,217412116;-0,1147258;-0,167864673;-0,161069064;0,07515184;-0,016298173;-0,012935916;-0,184888227;-0,171330648;-0,257949438;0,213255317;-0,223754914;-0,189722366;-0,1455259;-0,289222076;-0,120380867;-0,149797;-0,269728462;-0,076489266;-0,29227281;-0,108792778;-0,23981799;-0,019262246;0,053827171;0,064986214;-0,105401045;-0,055413208;0,048133143;-0,117845987;0,049450903;0,05581638
Risk premium;Basic Materials;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Basic Materials;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,5098;4,6058;1,59;1,3095;1,9068;0,5566;0,3153;0,3158;0,3549;0,5262;0,4247;0,4246;0,3088;0,3585;0,2998;0,2899;0,2986;0,7982;1,4755;1,4645;1,7433;1,7327;1,6214;1,6175;1,6232;1,5626;1,5715;1,5929;1,4898;1,8383;1,719;1,7522;1,691;1,7068;1,7685;2,1528;2,0459;2,3431;2,3342;2,346;1,6582;1,0174;1,0628;1,0542;0,4709;0,5295;0,5632;0,5766;0,6401;0,9491;0,9591;0,8545;0,9388;1,1891;1,2172;1,3133;1,438;1,3648;1,2821;1,2393;1,4463;1,3911;1,319;1,18;1,0782;1,068;1,0416;0,8666;1,046;0,654;0,6088;0,6145;0,6368;0,298;0,2087;0,3949
VO monthly avg;Basic Materials; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 70.66 ; 795.90 ; 79.98 ; 131.69 ; 65.86 ; 11.94 ; 66.97 ; 112.54 ; 130.77 ; 53.96 ; 116.72 ; 72.34 ; 79.09 ; 22.21 ; 129.11 ; 3.49 ; 31.26 ; 3.27 ; 29.92 ; 119.78 ; 112.77 ; 75.99 ; 604.50 ; 242.31 ; 110.16 ; 102.33 ; 238.11 ; 64.88 ; 312.29 ; 30.72 ; 32.42 ; 52.78 ; 36.04 ; 42.87 ; 93.36 ; 52.73 ; 45.00 ; 111.74 ; 95.60 ; 72.31 ; 86.80 ; 794.55 ; 13.78 ; 161.51 ; 93.72 ; 29.90 ; 44.19 ; 65.09 ; 70.13 ; 262.34 ; 137.71 ; 988.50 ; 106.71 ; 54.70 ; 53.97 ; 85.16 ; 24.71 ; 80.45 ; 73.06 ; 27.67 ; 57.80 ; 31.09 ; 30.96 ; 42.19 ; 117.60 ; 27.13 ; 155.20 ; 52.82 ; 36.19 ; 231.25 ; 156.24 ; 400.13 ; 173.95 ; 6.60 ; 34.12 ; 21.57 ; 24.25 ; 14.30 
Total assets;Basic Materials;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;549415;549415;549415;549415;549415;549415;549415;549415;549415;549415;549415;549415;529346;529346;529346;529346;529346;529346;529346;529346;529346;529346;529346;529346;501698;501698;501698;501698;501698;501698;501698;501698;501698;501698;501698;501698;522213;522213;522213;522213;522213;522213;522213;522213;522213;522213;522213;522213;563874;563874;563874;563874;563874;563874;563874;563874;563874;563874;563874;563874;631172;631172;631172;631172;631172;631172;631172;631172;631172;631172;631172;631172;375403;375403;375403;375403;375403;375403;375403;375403;375403;375403;375403;375403;315384;315384;315384;315384;315384;315384;315384;315384;315384;315384
Net sales;Basic Materials;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;156861;156861;156861;156861;156861;156861;156861;156861;156861;156861;156861;156861;237027;237027;237027;237027;237027;237027;237027;237027;237027;237027;237027;237027;239717;239717;239717;239717;239717;239717;239717;239717;239717;239717;239717;239717;207049;207049;207049;207049;207049;207049;207049;207049;207049;207049;207049;207049;239427;239427;239427;239427;239427;239427;239427;239427;239427;239427;239427;239427;272744;272744;272744;272744;272744;272744;272744;272744;272744;272744;272744;272744;290003;290003;290003;290003;290003;290003;290003;290003;290003;290003;290003;290003;327510;327510;327510;327510;327510;327510;327510;327510;327510;327510
common equity;Basic Materials;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;415450;415450;415450;415450;415450;415450;415450;415450;415450;415450;415450;415450;355527;355527;355527;355527;355527;355527;355527;355527;355527;355527;355527;355527;295358;295358;295358;295358;295358;295358;295358;295358;295358;295358;295358;295358;331550;331550;331550;331550;331550;331550;331550;331550;331550;331550;331550;331550;385870;385870;385870;385870;385870;385870;385870;385870;385870;385870;385870;385870;410777;410777;410777;410777;410777;410777;410777;410777;410777;410777;410777;410777;152054;152054;152054;152054;152054;152054;152054;152054;152054;152054;152054;152054;136074;136074;136074;136074;136074;136074;136074;136074;136074;136074
Turnover ratio;Basic Materials;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;0,45%;0,04%;0,07%;0,04%;0,01%;0,04%;0,06%;0,07%;0,03%;0,07%;0,04%;0,04%;0,01%;0,07%;0,00%;0,02%;0,00%;0,02%;0,07%;0,06%;0,04%;0,34%;0,14%;0,06%;0,06%;0,13%;0,04%;0,18%;0,02%;0,02%;0,03%;0,02%;0,02%;0,05%;0,03%;0,02%;0,06%;0,05%;0,04%;0,05%;0,43%;0,01%;0,09%;0,05%;0,02%;0,02%;0,04%;0,04%;0,14%;0,07%;0,53%;0,06%;0,03%;0,03%;0,05%;0,01%;0,04%;0,04%;0,01%;0,03%;0,02%;0,02%;0,02%;0,06%;0,01%;0,08%;0,03%;0,02%;0,12%;0,08%;0,22%;0,09%;0,00%;0,02%;0,01%;0,01%;0,01%
Return monthly;Basic Materials;;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;-0,1796;0,019868357;0,158599259;-0,010521972;-0,053169308;-0,283197534;-0,200614439;0,137202152;-0,051706658;0,062900927;-0,2;-0,017812238;-0,095370173;0;-0,100471698;-0,285002622;-0,109277594;-0,105393166;-0,784169351;0,771855011;-0,077015644;0,528031291;-0,018771331;0;0;0,389565217;-0,066958698;0;0,085848424;0,145151328;0;-0,172599784;-0,055410691;0,028985507;-0,142857143;0,100156495;-0,151493599;0;0;-0,10729254;0,18028169;-0,016706444;-0,051779935;-0,145904437;0,063936064;0;-0,099530516;0;-0,044838373;-0,022925764;0,21452514;0,116835327;0,123558484;-0,031524927;-0,015897048;-0,098461538;0,381399317;-0,065472514;-0,042300066;0;-0,132505176;0,034208433;0;-0,131538462;0,056687334;-0,16093881;0,021978022;-0,12512219;0,118435754;0,170829171;0,181740614;0,015162455;0,060455192;0,142857143;-0,024647887;0,153429603;0,05581638
