Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Financials;204085000;174703000;174703000;174703000;174703000;174703000;174703000;174703000;174703000;174703000;174703000;174703000;174703000;159118000;159118000;159118000;159118000;159118000;159118000;159118000;159118000;159118000;159118000;159118000;159118000;170033000;170033000;170033000;170033000;170033000;170033000;170033000;170033000;170033000;170033000;170033000;170033000;195410000;195410000;195410000;195410000;195410000;195410000;195410000;195410000;195410000;195410000;195410000;195410000;245098000;245098000;245098000;245098000;245098000;245098000;245098000;245098000;245098000;245098000;245098000;245098000;296309000;296309000;296309000;296309000;296309000;296309000;296309000;296309000;296309000;296309000;296309000;296309000;303046000;303046000;303046000;303046000;303046000;303046000;303046000;303046000;303046000;303046000;303046000;303046000;281635000;281635000;281635000;281635000;281635000;281635000;281635000;281635000;281635000;281635000;281635000;281635000;295997000;295997000;295997000;295997000;295997000;295997000;295997000;295997000;295997000;295997000;295997000;295997000;320861000;320861000;320861000;320861000;320861000;320861000;320861000;320861000;320861000;320861000;320861000;320861000;342523000;342523000;342523000;342523000;342523000;342523000;342523000;342523000;342523000;342523000;342523000;342523000;400724000;400724000;400724000;400724000;400724000;400724000;400724000;400724000;400724000;400724000;400724000;400724000;513983000;513983000;513983000;513983000;513983000;513983000;513983000;513983000;513983000;513983000;513983000;513983000
Excess return;Financials;;-0,161215557;-0,214312552;-0,201442824;-0,083716282;-0,147820695;-0,044401988;-0,183910007;-0,1597129;-0,280129796;-0,216479065;-0,116378466;-0,140535165;-0,225349488;-0,225928359;-0,248847713;0,097606178;-0,165080853;-0,177086911;-0,248354097;-0,092588122;-0,239796629;-0,147129589;-0,019593496;-0,251018742;-0,173237217;-0,176819023;-0,286802669;-0,094032275;-0,055807061;-0,072637313;-0,071946259;-0,173578473;-0,089269511;-0,026213334;-0,151074739;-0,101129473;-0,1505265;-0,109756082;-0,14679156;-0,163096819;-0,140933175;-0,1749113;-0,162898764;-0,137046302;0,059356453;-0,177896507;-0,021318528;-0,063425298;-0,166960809;-0,070246858;-0,230233764;-0,149054811;-0,162064679;-0,083364914;-0,084197756;-0,05596564;-0,16400419;-0,164106784;-0,060358096;0,022640619;-0,066857256;-0,127434739;-0,095796853;-0,143580067;-0,141267442;-0,186676989;-0,073486551;-0,142032718;0,010858906;-0,094362867;-0,099971772;-0,087769094;-0,094288078;-0,095625251;-0,054978363;0,117128332;-0,156061415;-0,145652737;-0,107702144;-0,19247754;-0,097134454;-0,071265758;-0,141033927;-0,168585782;-0,276241182;-0,166678933;-0,117156621;-0,046496556;-0,191610936;-0,272249418;-0,072905402;-0,11509305;-0,13909999;-0,21932499;-0,074640751;-0,088715177;-0,172693065;-0,181289266;-0,020641998;-0,127162673;-0,050724137;-0,12492244;0,013496639;-0,094627023;-0,133004928;-0,083842662;-0,106527086;-0,1044961;-0,128561018;-0,063262992;-0,112427878;-0,113805107;-0,159731792;-0,163564652;-0,04132548;-0,207416913;-0,006692922;-0,142563091;-0,151460119;-0,072052119;-0,173369722;-0,153008768;-0,124253372;-0,084136526;-0,159946229;-0,151593708;-0,156704989;-0,12924383;-0,148498389;-0,041969104;-0,128053306;-0,176499618;-0,097657191;-0,118557356;-0,063136426;-0,091944897;-0,133187658;-0,054275421;-0,129330964;-0,075807913;-0,101791507;-0,087324277;-0,059889108;-0,020407223;-0,098407793;-0,122301476;-0,070535884;-0,097155453;-0,092561921;-0,153963695;-0,093881293;-0,151743492;-0,102053912;0,023256458;-0,165875059;0,032379872
Risk premium;Financials;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Financials;0,9573;0,9128;0,8796;0,8515;0,9108;0,8206;0,8179;0,8037;0,8383;0,8027;0,7674;0,6525;0,6614;0,6065;0,6122;0,5697;0,5702;0,5611;0,6069;0,6347;0,6431;0,6415;0,6655;0,6447;0,6445;0,645;0,7043;0,7019;0,7183;0,7333;0,7506;0,7427;0,7181;0,7561;0,7878;0,8395;0,8209;0,8655;0,8755;0,8819;0,8872;0,9065;0,9026;0,8353;0,9138;0,9185;0,9032;0,9026;0,9047;0,9013;0,8256;0,8478;0,8344;0,8357;0,8203;0,9072;0,7865;0,7537;0,7531;0,8318;0,8374;0,8327;0,8181;0,7797;0,785;0,7859;0,7632;0,7459;0,6617;0,5941;0,5941;0,6111;0,5987;0,585;0,5297;0,5339;0,5569;0,5944;0,5999;0,64;0,8097;0,7842;0,7925;0,6632;0,8808;0,6508;0,6179;0,656;0,6378;0,7875;0,6439;0,6657;0,5662;0,6207;0,6229;0,6209;0,6298;0,6354;0,6101;0,6007;0,6381;0,6316;0,6943;0,7005;0,6871;0,6942;0,6968;0,6973;0,6528;0,7426;0,7285;0,7261;0,7107;0,7166;0,7896;0,8977;0,9266;0,9209;0,9253;0,9315;0,9715;0,968;0,9618;0,9553;1,0194;1,0138;0,9501;0,9433;0,9208;0,9394;0,9388;0,9505;0,9754;1,0368;0,9894;0,9773;0,9722;0,9711;0,8951;0,8978;0,7959;0,8063;0,8174;0,8266;0,79;0,8184;0,8166;0,8317;0,7471;0,7527;0,7306;0,7189;0,7053;0,7006;0,7381;0,6969
VO monthly avg;Financials; 1446.00 ; 4319.80 ; 4315.65 ; 4918.17 ; 3144.82 ; 3733.87 ; 4715.67 ; 4227.54 ; 3732.17 ; 4344.62 ; 3795.54 ; 5299.73 ; 4674.00 ; 5376.80 ; 4692.32 ; 6823.65 ; 11066.21 ; 7567.31 ; 7574.21 ; 5091.09 ; 4863.23 ; 4720.77 ; 4363.91 ; 5892.66 ; 4355.92 ; 4999.77 ; 4657.05 ; 10969.19 ; 5951.40 ; 4557.81 ; 9723.49 ; 4958.21 ; 6714.81 ; 9350.65 ; 6735.80 ; 5511.24 ; 4957.85 ; 8525.89 ; 5069.97 ; 6783.16 ; 5090.97 ; 6869.77 ; 5986.59 ; 3372.86 ; 4915.94 ; 10886.31 ; 6454.31 ; 8069.40 ; 5631.72 ; 6859.77 ; 7616.08 ; 8340.34 ; 9747.02 ; 8007.63 ; 6308.27 ; 9167.86 ; 10831.37 ; 12055.73 ; 9214.09 ; 6947.51 ; 4055.55 ; 4974.45 ; 4299.71 ; 8129.14 ; 6460.35 ; 8259.06 ; 8567.49 ; 3846.42 ; 3872.14 ; 7018.49 ; 5507.73 ; 3669.41 ; 4287.65 ; 4818.94 ; 4152.98 ; 5617.69 ; 6302.28 ; 6078.98 ; 7998.37 ; 6895.26 ; 6144.11 ; 4648.11 ; 3807.05 ; 6755.99 ; 5144.48 ; 4567.85 ; 5696.67 ; 8183.63 ; 5838.70 ; 6610.27 ; 6114.23 ; 4927.39 ; 4612.27 ; 6465.40 ; 6734.33 ; 4638.90 ; 4403.88 ; 4258.45 ; 3896.31 ; 5804.99 ; 5623.44 ; 5220.07 ; 6124.92 ; 4805.42 ; 4067.44 ; 4220.26 ; 4682.37 ; 5047.81 ; 3364.31 ; 3484.06 ; 4295.58 ; 5735.04 ; 4038.44 ; 5845.02 ; 4826.20 ; 3297.90 ; 3004.56 ; 3804.08 ; 3075.75 ; 3860.40 ; 3118.36 ; 3797.51 ; 3210.35 ; 4537.11 ; 4289.19 ; 4989.46 ; 3864.96 ; 2880.55 ; 4868.07 ; 4691.87 ; 5046.77 ; 4067.02 ; 3169.95 ; 4630.34 ; 4303.82 ; 4909.33 ; 3037.00 ; 4211.88 ; 5468.42 ; 2935.80 ; 3002.40 ; 4317.18 ; 4045.55 ; 4344.33 ; 2969.12 ; 3173.26 ; 3995.29 ; 3496.00 ; 4672.65 ; 4896.43 ; 6529.00 ; 3254.96 ; 2830.09 ; 3785.33 ; 3904.66 ; 3376.62 ; 3203.40 
Total assets;Financials;223522000;198437000;198437000;198437000;198437000;198437000;198437000;198437000;198437000;198437000;198437000;198437000;198437000;181393000;181393000;181393000;181393000;181393000;181393000;181393000;181393000;181393000;181393000;181393000;181393000;193651000;193651000;193651000;193651000;193651000;193651000;193651000;193651000;193651000;193651000;193651000;193651000;225848000;225848000;225848000;225848000;225848000;225848000;225848000;225848000;225848000;225848000;225848000;225848000;273561000;273561000;273561000;273561000;273561000;273561000;273561000;273561000;273561000;273561000;273561000;273561000;332121000;332121000;332121000;332121000;332121000;332121000;332121000;332121000;332121000;332121000;332121000;332121000;337279000;337279000;337279000;337279000;337279000;337279000;337279000;337279000;337279000;337279000;337279000;337279000;314711000;314711000;314711000;314711000;314711000;314711000;314711000;314711000;314711000;314711000;314711000;314711000;332010000;332010000;332010000;332010000;332010000;332010000;332010000;332010000;332010000;332010000;332010000;332010000;358362000;358362000;358362000;358362000;358362000;358362000;358362000;358362000;358362000;358362000;358362000;358362000;379391000;379391000;379391000;379391000;379391000;379391000;379391000;379391000;379391000;379391000;379391000;379391000;440613000;440613000;440613000;440613000;440613000;440613000;440613000;440613000;440613000;440613000;440613000;440613000;558599000;558599000;558599000;558599000;558599000;558599000;558599000;558599000;558599000;558599000;558599000;558599000
Net sales;Financials;47876000;47883000;47883000;47883000;47883000;47883000;47883000;47883000;47883000;47883000;47883000;47883000;47883000;56033000;56033000;56033000;56033000;56033000;56033000;56033000;56033000;56033000;56033000;56033000;56033000;67844000;67844000;67844000;67844000;67844000;67844000;67844000;67844000;67844000;67844000;67844000;67844000;92627000;92627000;92627000;92627000;92627000;92627000;92627000;92627000;92627000;92627000;92627000;92627000;28218000;28218000;28218000;28218000;28218000;28218000;28218000;28218000;28218000;28218000;28218000;28218000;33500000;33500000;33500000;33500000;33500000;33500000;33500000;33500000;33500000;33500000;33500000;33500000;38488000;38488000;38488000;38488000;38488000;38488000;38488000;38488000;38488000;38488000;38488000;38488000;46280000;46280000;46280000;46280000;46280000;46280000;46280000;46280000;46280000;46280000;46280000;46280000;42723000;42723000;42723000;42723000;42723000;42723000;42723000;42723000;42723000;42723000;42723000;42723000;47037000;47037000;47037000;47037000;47037000;47037000;47037000;47037000;47037000;47037000;47037000;47037000;48252000;48252000;48252000;48252000;48252000;48252000;48252000;48252000;48252000;48252000;48252000;48252000;55353000;55353000;55353000;55353000;55353000;55353000;55353000;55353000;55353000;55353000;55353000;55353000;61938000;61938000;61938000;61938000;61938000;61938000;61938000;61938000;61938000;61938000;61938000;61938000
common equity;Financials;18222000;22231000;22231000;22231000;22231000;22231000;22231000;22231000;22231000;22231000;22231000;22231000;22231000;20651000;20651000;20651000;20651000;20651000;20651000;20651000;20651000;20651000;20651000;20651000;20651000;21687000;21687000;21687000;21687000;21687000;21687000;21687000;21687000;21687000;21687000;21687000;21687000;27641000;27641000;27641000;27641000;27641000;27641000;27641000;27641000;27641000;27641000;27641000;27641000;25019000;25019000;25019000;25019000;25019000;25019000;25019000;25019000;25019000;25019000;25019000;25019000;29120000;29120000;29120000;29120000;29120000;29120000;29120000;29120000;29120000;29120000;29120000;29120000;29332900;29332900;29332900;29332900;29332900;29332900;29332900;29332900;29332900;29332900;29332900;29332900;27650400;27650400;27650400;27650400;27650400;27650400;27650400;27650400;27650400;27650400;27650400;27650400;30043400;30043400;30043400;30043400;30043400;30043400;30043400;30043400;30043400;30043400;30043400;30043400;31777400;31777400;31777400;31777400;31777400;31777400;31777400;31777400;31777400;31777400;31777400;31777400;33821400;33821400;33821400;33821400;33821400;33821400;33821400;33821400;33821400;33821400;33821400;33821400;36918400;36918400;36918400;36918400;36918400;36918400;36918400;36918400;36918400;36918400;36918400;36918400;40965000;40965000;40965000;40965000;40965000;40965000;40965000;40965000;40965000;40965000;40965000;40965000
Turnover ratio;Financials;0,05%;0,16%;0,16%;0,19%;0,12%;0,14%;0,18%;0,16%;0,14%;0,16%;0,14%;0,20%;0,18%;0,20%;0,18%;0,26%;0,42%;0,29%;0,29%;0,19%;0,18%;0,18%;0,16%;0,22%;0,16%;0,19%;0,18%;0,41%;0,22%;0,17%;0,37%;0,19%;0,25%;0,35%;0,25%;0,21%;0,19%;0,32%;0,19%;0,26%;0,18%;0,25%;0,22%;0,12%;0,18%;0,39%;0,23%;0,29%;0,20%;0,25%;0,28%;0,30%;0,35%;0,29%;0,23%;0,33%;0,39%;0,44%;0,37%;0,28%;0,17%;0,21%;0,18%;0,34%;0,27%;0,34%;0,37%;0,16%;0,17%;0,30%;0,24%;0,16%;0,18%;0,21%;0,18%;0,24%;0,27%;0,26%;0,34%;0,29%;0,26%;0,20%;0,16%;0,29%;0,22%;0,20%;0,24%;0,35%;0,26%;0,30%;0,27%;0,22%;0,21%;0,29%;0,31%;0,21%;0,20%;0,19%;0,18%;0,27%;0,26%;0,24%;0,28%;0,22%;0,19%;0,20%;0,22%;0,23%;0,16%;0,16%;0,20%;0,27%;0,19%;0,28%;0,23%;0,16%;0,14%;0,18%;0,15%;0,18%;0,15%;0,18%;0,15%;0,22%;0,20%;0,24%;0,18%;0,14%;0,23%;0,22%;0,24%;0,19%;0,15%;0,22%;0,20%;0,23%;0,14%;0,20%;0,26%;0,14%;0,14%;0,21%;0,19%;0,21%;0,14%;0,15%;0,19%;0,17%;0,22%;0,23%;0,31%;0,15%;0,13%;0,18%;0,19%;0,16%;0,15%
Return monthly;Financials;;0,019890843;-0,042097752;-0,025698324;0,094164118;0,021777105;0,115625712;-0,027276907;0;-0,122459696;-0,062832865;0,027329034;0,016533035;-0,065239988;-0,062859759;-0,080756613;0,251328778;-0,013531553;-0,021652211;-0,097767997;0,060627178;-0,087582129;0,006696911;0,125822604;-0,105915242;-0,032902217;-0,033948123;-0,143682969;0,049120625;0,086190839;0,068750487;0,069943841;-0,032038173;0,052464789;0,114018066;-0,005886239;0,041387227;0;0,039800418;0,00546814;-0,007103219;0,018276325;-0,0134475;-0,005674864;0,025123098;0,221821953;-0,016394907;0,122445272;0,074370802;-0,029978909;0,058665942;-0,090622364;-0,013187611;-0,025215579;0,048213986;0,051955844;0,07448386;-0,03542109;-0,036061484;0,069645304;0,149896819;0,059902844;-0,003094439;0,028024247;-0,020025067;-0,014155742;-0,052895389;0,059305149;-0,013665618;0,128687206;0,023415433;0,017127528;0,028099006;0,019116922;0,016095849;0,055407337;0,232113032;-0,033614215;-0,022159037;0,018667856;-0,05891644;0,032920146;0,064211742;-0,013502327;-0,026945382;-0,145490782;-0,035501233;0,018671379;0,094384844;-0,034998436;-0,139883718;0,060233698;0,00907755;-0,00899589;-0,09658229;0,037725949;0,030312223;-0,047062865;-0,056802966;0,102102102;0,001337627;0,078616663;0,00756846;0,144678139;0,036410277;0,000479672;0,050705738;0,027852814;0,0270803;0,005722782;0,067732508;0,018016422;0,017918993;-0,026785992;-0,031769852;0,09447962;-0,069541113;0,129723778;-0,001519191;-0,011425619;0,075502381;-0,025785722;-0,005515368;0,020330528;0,062985674;-0,012076829;-0,009337408;-0,018877089;0,01146657;-0,010966189;0,096125296;0,011128194;-0,037699418;0,046111209;0,022524844;0,075183474;0,046853703;0,000291642;0,068765879;-0,005319564;0,039933787;0,015955393;0,030871923;0,056036692;0,094612777;0,017201407;-0,005705676;0,041961216;0,021711847;0,030658179;-0,029535895;0,033259407;-0,031559592;0,018033888;0,149806758;-0,042870359;0,032379872
