Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Industrials;184506;184506;184506;225980;225980;225980;225980;225980;225980;225980;225980;225980;225980;225980;225980;180218;180218;180218;180218;180218;180218;180218;180218;180218;180218;180218;180218;205815;205815;205815;205815;205815;205815;205815;205815;205815;205815;205815;205815;256095;256095;256095;256095;256095;256095;256095;256095;256095;256095;256095;256095;394664;394664;394664;394664;394664;394664;394664;394664;394664;394664;394664;394664;487552;487552;487552;487552;487552;487552;487552;487552;487552;487552;487552;487552;602452;602452;602452;602452;602452;602452;602452;602452;602452;602452;602452;602452;599118;599118;599118;599118;599118;599118;599118;599118;599118;599118;599118;599118;575933;575933;575933;575933;575933;575933;575933;575933;575933;575933;575933;575933;728330;728330;728330;728330;728330;728330;728330;728330;728330;728330;728330;728330;793529;793529;793529;793529;793529;793529;793529;793529;793529;793529;793529;793529;755171;755171;755171;755171;755171;755171;755171;755171;755171;755171;755171;755171;785229;785229;785229;785229;785229;785229;785229;785229;785229;785229
Excess return;Industrials;;-0,197551898;-0,137303183;-0,229011238;-0,1506644;-0,292963086;-0,069537805;-0,036006584;-0,378835657;-0,603113148;0,173916808;-0,074417002;0,264705659;-0,485592421;-0,424491538;-0,263749646;-0,01618516;0,418952102;0,005441404;-0,338138534;-0,306319027;-0,108690633;-0,111733205;-0,075536084;0,311045871;-0,4164107;-0,020272967;-0,286316112;-0,275606423;0,418881324;-0,070985211;-0,052959301;-0,172576633;0,067616611;0,022601675;-0,263492955;-0,065212054;-0,150995772;0,021711769;-0,255509815;0,037415662;-0,311813945;-0,161096734;-0,206211305;-0,26953765;-0,054458233;-0,141383051;-0,068371263;-0,05220972;-0,172067727;-0,1659442;-0,276957982;-0,165527643;-0,020737352;-0,090953721;-0,054243873;-0,08549053;-0,06085297;-0,039654511;-0,051696779;-0,046264743;0,127091381;-0,168735265;-0,009080694;-0,197961824;-0,173739051;-0,232753875;-0,188471686;-0,097735735;-0,095253048;-0,141756696;-0,218583661;-0,114031257;-0,250589674;-0,091901562;-0,148569151;-0,122120029;-0,252965782;-0,203616546;-0,200189321;-0,239755769;-0,144710494;-0,164527271;-0,1862714;-0,05288882;-0,278707319;-0,215146199;-0,152603474;-0,078703903;0,080627386;-0,091078298;-0,176240232;-0,039304486;0,238213133;-0,128143502;-0,140595912;-0,0831426;-0,016856492;-0,09738488;-0,054704424;-0,101831757;-0,097275776;-0,103343905;-0,113169349;-0,028275654;0,064509829;-0,072702773;-0,185768549;-0,019870665;-0,08595216;-0,111230637;-0,070549148;-0,091980465;-0,054373996;-0,061419321;-0,113962965;-0,1021611;-0,121925431;-0,076707693;-0,087415227;-0,068044835;-0,11675648;-0,09575351;-0,197166551;0,026912861;-0,070071241;-0,195066875;-0,025998211;-0,159178388;-0,131215438;0,007965828;-0,162534355;-0,087067755;-0,072311737;-0,002333285;-0,011567287;-0,063111005;-0,082396118;-0,124734483;-0,048392417;-0,178162579;0,008466556;-0,198280183;-0,020049539;-0,119864426;-0,115788546;-0,062952626;-0,066441126;-0,240720826;-0,012214099;-0,134205776;-0,073730584;-0,078034291;-0,052893574;-0,055686935;-0,16787495;-0,187117401
Risk premium;Industrials;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Industrials;0,8178;0,7557;0,7549;0,4453;0,4788;0,5091;0,4409;0,3786;0,6879;0,8194;0,8567;1,1415;1,1786;1,3073;1,3117;1,2053;1,1914;1,0283;1,0293;1,1056;1,0904;1,0818;1,0567;1,0251;1,1121;1,0589;1,2001;1,2117;1,6291;1,6995;1,6931;1,7724;1,4218;1,4023;1,545;1,3366;1,2569;1,4205;1,4638;1,4257;1,3452;1,4047;1,3853;1,2839;1,277;1,2795;1,4477;1,4472;1,2995;1,3748;1,4134;1,3573;0,6514;0,6485;0,6111;0,8417;0,8096;0,6169;0,531;0,5509;0,783;0,7713;0,8015;0,9738;0,9377;0,9523;1,0941;1,0917;1,0667;1,0737;1,077;1,1028;1,1169;1,1222;1,0413;1,0838;1,1206;1,1334;1,1448;1,1768;1,2388;1,4477;1,3933;0,6945;0,8682;0,5677;0,4353;0,4816;0,5579;0,5393;0,5506;0,5106;-0,0424;0,0654;0,0736;0,0769;0,0602;0,0846;0,1252;0,125;0,1616;0,176;0,1758;0,191;0,1899;0,1967;0,1687;0,1903;0,1302;0,2023;0,1911;0,1837;0,1239;0,1309;0,064;0,3812;0,3597;0,3047;0,2999;0,3106;0,3445;0,3177;0,3495;0,347;0,2977;0,3816;0,3947;0,3959;0,4406;0,5825;0,5774;0,5468;0,5612;0,5773;0,5291;0,5353;0,5644;0,5534;0,6454;0,6222;0,7673;0,6703;0,6962;0,6784;0,6141;0,5928;0,5531;0,6675;0,7656;0,7025;0,7415;0,7449;0,7539;0,6641;0,7046;0,6665
VO monthly avg;Industrials; 109.40 ; 100.55 ; 46.88 ; 29.10 ; 51.23 ; 48.80 ; 88.91 ; 71.30 ; 166.79 ; 116.07 ; 65.94 ; 47.97 ; 81.94 ; 10.85 ; 26.84 ; 6.90 ; 29.19 ; 31.30 ; 54.58 ; 65.03 ; 52.94 ; 17.41 ; 38.45 ; 127.53 ; 49.50 ; 21.74 ; 10.30 ; 12.99 ; 10.01 ; 101.82 ; 83.03 ; 51.92 ; 134.06 ; 188.70 ; 118.45 ; 278.49 ; 51.31 ; 32.61 ; 42.61 ; 29.13 ; 73.53 ; 63.32 ; 67.19 ; 26.04 ; 1414.70 ; 307.64 ; 80.80 ; 217.17 ; 148.80 ; 261.16 ; 87.45 ; 126.69 ; 70.44 ; 109.64 ; 106.43 ; 283.15 ; 151.96 ; 278.00 ; 119.59 ; 276.54 ; 59.80 ; 181.06 ; 65.14 ; 235.50 ; 155.39 ; 174.58 ; 86.52 ; 168.11 ; 285.54 ; 48.36 ; 153.16 ; 210.71 ; 325.69 ; 202.11 ; 967.06 ; 124.68 ; 152.66 ; 406.52 ; 375.95 ; 635.47 ; 157.09 ; 130.15 ; 167.14 ; 61.01 ; 122.88 ; 155.18 ; 351.55 ; 358.84 ; 314.78 ; 142.22 ; 129.25 ; 169.23 ; 161.38 ; 268.15 ; 11.69 ; 2.15 ; 1.09 ; 6.64 ; 4.74 ; 48.40 ; 306.13 ; 23.32 ; 16.98 ; 60.45 ; 131.45 ; 85.55 ; 40.31 ; 147.83 ; 66.56 ; 19.21 ; 100.41 ; 55.55 ; 82.16 ; 176.84 ; 15.86 ; 48.27 ; 26.35 ; 20.79 ; 137.31 ; 207.86 ; 149.97 ; 64.52 ; 165.39 ; 74.73 ; 26.66 ; 56.57 ; 19.67 ; 579.31 ; 22.79 ; 138.00 ; 44.28 ; 44.79 ; 56.78 ; 77.92 ; 425.52 ; 230.94 ; 45.19 ; 21.54 ; 64.58 ; 50.36 ; 18.82 ; 13.61 ; 116.02 ; 28.25 ; 27.70 ; 65.66 ; 71.05 ; 19.66 ; 31.09 ; 24.00 ; 11.37 ; 9.40 ; 38.61 ; 19.63 ; 56.17 ; 32.96 ; 10.50 
Total assets;Industrials;307488;307488;307488;361550;361550;361550;361550;361550;361550;361550;361550;361550;361550;361550;361550;347201;347201;347201;347201;347201;347201;347201;347201;347201;347201;347201;347201;407153;407153;407153;407153;407153;407153;407153;407153;407153;407153;407153;407153;497403;497403;497403;497403;497403;497403;497403;497403;497403;497403;497403;497403;761973;761973;761973;761973;761973;761973;761973;761973;761973;761973;761973;761973;851172;851172;851172;851172;851172;851172;851172;851172;851172;851172;851172;851172;996768;996768;996768;996768;996768;996768;996768;996768;996768;996768;996768;996768;1029027;1029027;1029027;1029027;1029027;1029027;1029027;1029027;1029027;1029027;1029027;1029027;1060939;1060939;1060939;1060939;1060939;1060939;1060939;1060939;1060939;1060939;1060939;1060939;1231104;1231104;1231104;1231104;1231104;1231104;1231104;1231104;1231104;1231104;1231104;1231104;1376257;1376257;1376257;1376257;1376257;1376257;1376257;1376257;1376257;1376257;1376257;1376257;1405288;1405288;1405288;1405288;1405288;1405288;1405288;1405288;1405288;1405288;1405288;1405288;1500525;1500525;1500525;1500525;1500525;1500525;1500525;1500525;1500525;1500525
Net sales;Industrials;325747;325747;325747;420234;420234;420234;420234;420234;420234;420234;420234;420234;420234;420234;420234;514039;514039;514039;514039;514039;514039;514039;514039;514039;514039;514039;514039;555534;555534;555534;555534;555534;555534;555534;555534;555534;555534;555534;555534;718137;718137;718137;718137;718137;718137;718137;718137;718137;718137;718137;718137;885861;885861;885861;885861;885861;885861;885861;885861;885861;885861;885861;885861;1033985;1033985;1033985;1033985;1033985;1033985;1033985;1033985;1033985;1033985;1033985;1033985;1164528;1164528;1164528;1164528;1164528;1164528;1164528;1164528;1164528;1164528;1164528;1164528;1368117;1368117;1368117;1368117;1368117;1368117;1368117;1368117;1368117;1368117;1368117;1368117;1351611;1351611;1351611;1351611;1351611;1351611;1351611;1351611;1351611;1351611;1351611;1351611;1588315;1588315;1588315;1588315;1588315;1588315;1588315;1588315;1588315;1588315;1588315;1588315;1798012;1798012;1798012;1798012;1798012;1798012;1798012;1798012;1798012;1798012;1798012;1798012;1945419;1945419;1945419;1945419;1945419;1945419;1945419;1945419;1945419;1945419;1945419;1945419;1975314;1975314;1975314;1975314;1975314;1975314;1975314;1975314;1975314;1975314
common equity;Industrials;122982;122982;122982;135570;135570;135570;135570;135570;135570;135570;135570;135570;135570;135570;135570;166983;166983;166983;166983;166983;166983;166983;166983;166983;166983;166983;166983;201338;201338;201338;201338;201338;201338;201338;201338;201338;201338;201338;201338;241308;241308;241308;241308;241308;241308;241308;241308;241308;241308;241308;241308;367309;367309;367309;367309;367309;367309;367309;367309;367309;367309;367309;367309;363620;363620;363620;363620;363620;363620;363620;363620;363620;363620;363620;363620;394316;394316;394316;394316;394316;394316;394316;394316;394316;394316;394316;394316;429909;429909;429909;429909;429909;429909;429909;429909;429909;429909;429909;429909;485006;485006;485006;485006;485006;485006;485006;485006;485006;485006;485006;485006;502774;502774;502774;502774;502774;502774;502774;502774;502774;502774;502774;502774;582728;582728;582728;582728;582728;582728;582728;582728;582728;582728;582728;582728;650117;650117;650117;650117;650117;650117;650117;650117;650117;650117;650117;650117;715296;715296;715296;715296;715296;715296;715296;715296;715296;715296
Turnover ratio;Industrials;0,05%;0,05%;0,02%;0,01%;0,02%;0,02%;0,04%;0,03%;0,08%;0,06%;0,03%;0,02%;0,04%;0,01%;0,01%;0,00%;0,01%;0,02%;0,03%;0,03%;0,03%;0,01%;0,02%;0,06%;0,02%;0,01%;0,00%;0,01%;0,00%;0,05%;0,04%;0,03%;0,06%;0,09%;0,06%;0,13%;0,02%;0,02%;0,02%;0,01%;0,04%;0,03%;0,03%;0,01%;0,68%;0,15%;0,04%;0,10%;0,07%;0,13%;0,04%;0,06%;0,03%;0,05%;0,05%;0,14%;0,07%;0,13%;0,06%;0,13%;0,03%;0,09%;0,03%;0,11%;0,07%;0,08%;0,04%;0,08%;0,14%;0,02%;0,07%;0,10%;0,16%;0,10%;0,47%;0,06%;0,07%;0,20%;0,18%;0,31%;0,08%;0,06%;0,08%;0,03%;0,06%;0,07%;0,17%;0,17%;0,15%;0,07%;0,07%;0,09%;0,08%;0,14%;0,01%;0,00%;0,00%;0,00%;0,00%;0,02%;0,16%;0,01%;0,01%;0,03%;0,07%;0,04%;0,02%;0,08%;0,03%;0,01%;0,05%;0,03%;0,04%;0,09%;0,01%;0,02%;0,01%;0,01%;0,07%;0,10%;0,08%;0,03%;0,08%;0,04%;0,01%;0,03%;0,01%;0,29%;0,01%;0,07%;0,02%;0,00%;0,01%;0,01%;0,04%;0,12%;0,02%;0,01%;0,03%;0,03%;0,01%;0,01%;0,06%;0,01%;0,01%;0,03%;0,04%;0,01%;0,02%;0,01%;0,01%;0,00%;0,02%;0,01%;0,03%;0,02%;0,01%
Return monthly;Industrials;;-0,026342798;0,027055517;-0,078857338;0;-0,142989786;0,066738895;0,093845216;-0,228597957;-0,444390948;0,333188908;0,100097498;0,454357459;-0,281332521;-0,217354438;-0,055615746;0,17667304;0,599935002;0,187487304;-0,157885734;-0,124923827;0,071262767;0,066738895;0,093845216;0,485608171;-0,25;0,153833333;-0,111079012;-0,075073123;0,621749824;0,129780089;0,153801899;0,013296767;0,250061511;0,210536675;-0,086987155;0,104772646;0,034495728;0,208331169;-0,068990715;0,222263262;-0,121217845;0,030777166;-0,020725605;-0,08448665;0,130750267;0,054422049;0,109702337;0,11045878;-0,005255327;0;-0,105248082;-0,041189443;0,104318148;0,027445579;0,077783227;0,04641427;0,05911173;0,074398489;0,060609921;0,077564257;0,249983281;-0,045440765;0,126968706;-0,064786724;-0,036144151;-0,078125575;-0,033894586;0,056146365;0,052790052;0,006444304;-0,070507261;0,034483443;-0,103341074;0,052050338;-0,003539751;0,028377771;-0,096561582;-0,045794146;-0,040000921;-0,079161369;0,027144606;0,008800629;-0,0567679;0,08795778;-0,153192219;-0,095472299;-0,027762674;0,057143797;0,221603286;0,035409502;-0,052872432;0,046524314;0,333333333;-0,040006702;-0,062501212;0;0,074073308;-0,00344728;0,038070576;-0,003350957;0,003362224;-0,003518505;-0,014086349;0,071438046;0,166651929;0,028575327;-0,083329649;0,078781935;0,01429274;-0,014091337;0,025723952;0,002775235;0,041672704;0,024662679;-0,010697365;0;-0,024329331;0,024936007;0,013502573;0,040008665;-0,01014138;0,01316499;-0,090905551;0,128567961;0,037969559;-0,087800775;0,077343489;-0,048720588;-0,016167938;0,123292028;-0,048785955;0,025637845;0,042508163;0,109750015;0,098906613;0,049996195;0,024768082;-0,017424283;0,058256183;-0,064222679;0,117645456;-0,087719583;0,086539661;-0,015926126;-0,014392146;0,037042674;0,035711374;-0,120688026;0,107843401;-0,009091276;0,055048116;0,045211409;0,064894726;0,068752865;-0,04678545;-0,187117401
