Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Basic Materials;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17;17;17;17;17;17;17;17;17;17;17;17;35;35;35;35;35;35;35;35;35;35;35;35;18;18;18;18;18;18;18;18;18;18;18;18;413066;413066;413066;413066;413066;413066;413066;413066;413066;413066;413066;413066;413066;413066;413066;413066;413066;1949444;1949444;1949444;1949444;1949444;1949444;1949444;1949444;1949444;1949444;1949444;1949444;881436;881436;881436;881436;881436;881436;881436;881436;881436;881436;881436;881436;751851;751851;751851;751851;751851;751851;751851;751851;751851;751851;751851;751851;1119174;1119174;1119174;1119174;1119174;1119174;1119174;1119174;1119174;1119174;1119174;1119174;1335894;1335894;1335894;1335894;1335894;1335894;1335894;1335894;1335894;1335894;1335894;1335894;1426000;1426000;1426000;1426000;1426000;1426000;1426000;1426000;1426000;1426000;1426000;1426000;1197724;1197724;1197724;1197724;1197724;1197724;1197724;1197724;1197724;1197724;1197724;1197724
Excess return;Basic Materials;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,211026001;-0,126441176;-0,006919433;0,085818683;-0,19415313;-0,268326802;-0,189152035;-0,117867666;-0,148741996;0,281246856;-0,103018363;-0,120838736;-0,206407381;-0,05293351;-0,207801541;-0,097723554;-0,180703501;-0,363852655;-0,271899802;-0,316096062;0,008194535;-0,392904642;-0,358241396;-0,146052848;-0,349215262;-0,34595881;-0,514590054;0,056863568;-0,09197044;-0,155118673;-0,500341747;0,00847828;-0,564229454;-0,756398471;-0,097476751;0,205139162;0,102127855;-0,238805122;0,107690754;0,101983132;-0,467735988;-0,159815638;-0,013794552;-0,346945032;-0,170522716;0,099479007;-0,219025613;-0,193468863;-0,048137422;-0,26893482;-0,253827718;-0,225285226;-0,347727606;0,017956622;-0,056893137;0,058340389;-0,137810591;0,102962627;0,174612607;-0,011731792;0,281599441;-0,031822214;-0,484033195;-0,087965478;-0,186859452;-0,373610875;0,245262271;-0,294747996;-0,307571705;0,360098252;-0,359129833;-0,199017626;0,085866053;0,002514555;-0,30069671;-0,104125682;-0,250943604;-0,158090496;-0,247669374;-0,15882648;-0,228352239;-0,220982437;-0,292150533;-0,134952251;-0,00881065;-0,257521158;-0,165845298;-0,248808993;-0,105516126;-0,260455459;-0,193398617;-0,195827102;-0,124376065;-0,096315452;0;0
Risk premium;Basic Materials;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Basic Materials;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,3221;1,2686;1,2472;1,5146;1,4594;1,5059;1,4296;1,4351;1,7046;1,7049;1,6665;1,6951;1,6676;1,4385;1,435;1,4594;1,7027;1,7635;1,8543;1,924;1,7193;1,8761;1,6074;1,738;0,9914;1,1942;1,2238;1,2471;1,1513;1,4341;1,3936;1,3851;1,7014;1,694;1,7499;1,6217;1,4775;1,6401;1,6862;1,3433;1,3352;1,3477;1,3166;1,346;1,4183;1,39;1,4118;1,3339;1,6401;1,4595;1,4208;1,4715;1,4271;1,2864;0,9903;0,9095;0,2951;0,2614;0,2003;0,0167;-0,2965;-0,1489;-0,1269;0,2557;0,4537;0,0431;0,1772;0,3703;0,7847;0,763;0,8048;1,0471;1,2574;1,3233;1,3109;1,2342;1,3968;1,7209;1,7215;2,119;2,0577;2,0105;2,4032;2,9711;2,8904;2,751;2,6534;2,3373;2,0018;2,1444;2,1367;2,0343;1,4284;;
VO monthly avg;Basic Materials; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 10.46 ; 259.90 ; 170.05 ; 136.01 ; 212.20 ; 214.10 ; 91.79 ; 40.35 ; 62.87 ; 228.22 ; 229.37 ; 93.75 ; 68.34 ; 53.17 ; 90.45 ; 56.76 ; 69.36 ; 45.67 ; 58.58 ; 51.95 ; 47.21 ; 68.61 ; 53.62 ; 40.13 ; 10.57 ; 20.80 ; 75.87 ; 48.80 ; 59.21 ; 65.13 ; 78.22 ; 46.56 ; 31.01 ; 38.70 ; 84.90 ; 68.79 ; 77.83 ; 47.00 ; 25.08 ; 21.98 ; 28.40 ; 142.21 ; 154.90 ; 34.24 ; 36.00 ; 40.05 ; 66.42 ; 65.28 ; 6.84 ; 34.84 ; 1011.07 ; 16.30 ; 8.02 ; 15.97 ; 30.96 ; 10.61 ; 21.28 ; 40.26 ; 12.85 ; 27.32 ; 88.10 ; 24.36 ; 17.44 ; 133.47 ; 62.30 ; 52.40 ; 64.89 ; 47.44 ; 29.80 ; 43.68 ; 78.66 ; 34.54 ; 30.01 ; 46.28 ; 37.25 ; 19.06 ; 22.47 ; 26.90 ; 16.59 ; 9.87 ; 23.52 ; 14.15 ; 8.05 ; 27.40 ; 20.70 ; 64.11 ; 16.63 ; 26.63 ; 12.99 ; 19.96 ; 23.54 ; 13.17 ; 7.91 ; 14.27 ; 3.25 ; 0.00 ; 0.00 
Total assets;Basic Materials;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;856;856;856;856;856;856;856;856;856;856;856;856;548;548;548;548;548;548;548;548;548;548;548;548;716;716;716;716;716;716;716;716;716;716;716;716;1129728;1129728;1129728;1129728;1129728;1129728;1129728;1129728;1129728;1129728;1129728;1129728;1129728;1129728;1129728;1129728;1129728;5567995;5567995;5567995;5567995;5567995;5567995;5567995;5567995;5567995;5567995;5567995;5567995;1983491;1983491;1983491;1983491;1983491;1983491;1983491;1983491;1983491;1983491;1983491;1983491;2260861;2260861;2260861;2260861;2260861;2260861;2260861;2260861;2260861;2260861;2260861;2260861;3358436;3358436;3358436;3358436;3358436;3358436;3358436;3358436;3358436;3358436;3358436;3358436;3369366;3369366;3369366;3369366;3369366;3369366;3369366;3369366;3369366;3369366;3369366;3369366;3211600;3211600;3211600;3211600;3211600;3211600;3211600;3211600;3211600;3211600;3211600;3211600;2656168;2656168;2656168;2656168;2656168;2656168;2656168;2656168;2656168;2656168;2656168;2656168
Net sales;Basic Materials;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136866;136866;136866;136866;136866;136866;136866;136866;136866;136866;136866;136866;136866;136866;136866;136866;136866;142324;142324;142324;142324;142324;142324;142324;142324;142324;142324;142324;142324;159197;159197;159197;159197;159197;159197;159197;159197;159197;159197;159197;159197;172023;172023;172023;172023;172023;172023;172023;172023;172023;172023;172023;172023;338463;338463;338463;338463;338463;338463;338463;338463;338463;338463;338463;338463;522943;522943;522943;522943;522943;522943;522943;522943;522943;522943;522943;522943;562191;562191;562191;562191;562191;562191;562191;562191;562191;562191;562191;562191;399839;399839;399839;399839;399839;399839;399839;399839;399839;399839;399839;399839
common equity;Basic Materials;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;839;839;839;839;839;839;839;839;839;839;839;839;513;513;513;513;513;513;513;513;513;513;513;513;698;698;698;698;698;698;698;698;698;698;698;698;716662;716662;716662;716662;716662;716662;716662;716662;716662;716662;716662;716662;716662;716662;716662;716662;716662;3607334;3607334;3607334;3607334;3607334;3607334;3607334;3607334;3607334;3607334;3607334;3607334;1102056;1102056;1102056;1102056;1102056;1102056;1102056;1102056;1102056;1102056;1102056;1102056;1509010;1509010;1509010;1509010;1509010;1509010;1509010;1509010;1509010;1509010;1509010;1509010;2239262;2239262;2239262;2239262;2239262;2239262;2239262;2239262;2239262;2239262;2239262;2239262;2033472;2033472;2033472;2033472;2033472;2033472;2033472;2033472;2033472;2033472;2033472;2033472;1785600;1785600;1785600;1785600;1785600;1785600;1785600;1785600;1785600;1785600;1785600;1785600;1458445;1458445;1458445;1458445;1458445;1458445;1458445;1458445;1458445;1458445;1458445;1458445
Turnover ratio;Basic Materials;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;0,07%;1,69%;1,11%;0,89%;1,38%;0,19%;0,08%;0,04%;0,06%;0,20%;0,20%;0,07%;0,05%;0,04%;0,07%;0,04%;0,02%;0,01%;0,02%;0,01%;0,01%;0,01%;0,01%;0,01%;0,00%;0,00%;0,02%;0,01%;0,01%;0,01%;0,02%;0,01%;0,01%;0,01%;0,02%;0,01%;0,02%;0,01%;0,01%;0,00%;0,01%;0,03%;0,03%;0,01%;0,01%;0,01%;0,01%;0,01%;0,00%;0,01%;0,17%;0,00%;0,00%;0,00%;0,01%;0,00%;0,00%;0,01%;0,00%;0,00%;0,01%;0,00%;0,00%;0,01%;0,01%;0,01%;0,01%;0,00%;0,00%;0,00%;0,01%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,01%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%
Return monthly;Basic Materials;;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;0,211026001;0,026280624;0,146354167;0,255338483;-0,02461093;-0,087755102;-0,013287235;0,059223634;0,039047804;0,469005556;0,080571137;0,064102564;-0,024798581;0,11604199;-0,040646541;0,074118646;0,011566599;-0,167052155;-0,069028902;-0,112334062;0,197160435;-0,189160342;-0,171225196;0,049591152;-0,197007062;-0,17847421;-0,342990654;0,236130868;0,08756146;0,027029627;-0,321344947;0,18423958;-0,366041254;-0,566176471;0,086016949;0,386656262;0,280810355;-0,049428822;0,298821354;0,274911032;-0,294068388;0,013839462;0,156201248;-0,174397032;0,008580184;0,277699007;-0,039632213;-0,018983163;0,142688878;-0,09188632;-0,079617318;-0,045630726;-0,170020306;0,181049822;0,084745763;0,195138889;-0,040819291;0,202180827;0,268581507;0,075670308;0,349519941;0,045697086;-0,407627895;0,011043622;-0,074276352;-0,288495575;0,334825871;-0,188719096;-0,179785605;0,487117252;-0,229127433;-0,055700326;0,243532253;0,164632455;-0,14136001;0,051178918;-0,090645204;0,016976204;-0,071764874;0,04027052;-0,031767139;-0,027620937;-0,076898933;0,117477049;0,23733455;-0,019058158;0,061418902;-0,029759093;0,096397274;-0,046958259;0,023063483;0,008083798;0,041563135;-0,016265452;0;0
