Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Financials;12376;12376;12376;12376;25714;25714;25714;25714;25714;25714;25714;25714;25714;25714;25714;25714;42413;42413;42413;42413;42413;42413;42413;42413;42413;42413;42413;42413;278343;278343;278343;278343;278343;278343;278343;278343;278343;278343;278343;278343;228377;228377;228377;228377;228377;228377;228377;228377;228377;228377;228377;228377;9880;9880;9880;9880;9880;9880;9880;9880;9880;9880;9880;9880;10403;10403;10403;10403;10403;10403;10403;10403;10403;10403;10403;10403;10403;10403;10403;34872;34872;34872;34872;34872;34872;34872;34872;34872;34872;34872;34872;13719;13719;13719;13719;13719;13719;13719;13719;13719;13719;13719;13719;10948;10948;10948;10948;10948;10948;10948;10948;10948;10948;10948;10948;11902;11902;11902;11902;11902;11902;11902;11902;11902;11902;11902;11902;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Excess return;Financials;;-0,127968025;-0,210979529;-0,341061813;-0,155759115;-0,14297625;-0,199683446;-0,170748764;-0,112372971;-0,273805904;-0,090327856;-0,099900845;-0,128909954;-0,19009281;-0,263422626;-0,135520037;-0,062831892;-0,201945985;-0,064074685;-0,363557444;-0,119786969;-0,14710257;-0,054655103;-0,094229999;-0,109337528;-0,206745042;-0,130749785;-0,156469664;0,214896564;-0,645570738;-0,07573482;-0,034511996;-0,014176839;-0,094477756;-0,114735944;-0,027460975;0,02989792;-0,0971781;-0,060436131;-0,160686916;-0,109691717;-0,099345763;-0,008085543;-0,068092009;-0,069969705;-0,069801353;0,059957134;-0,028851447;-0,005152787;-0,019578303;-0,007154954;-0,0614977;-0,15497002;-0,015635938;-0,03691317;-0,049768575;-0,060746262;-0,108566616;-0,152418981;-0,021575201;-0,007126811;-0,035351862;-0,122471763;-0,056848014;-0,097062133;-0,113132075;-0,117109945;-0,133656074;-0,111653213;-0,059823157;-0,171931407;-0,012056806;-0,141079744;-0,044177677;-0,077613976;-0,042739229;-0,056962446;-0,094825303;-0,094785915;-0,113869444;-0,190093097;-0,145711429;-0,056182062;-0,167311136;-0,256881829;-0,341259779;-0,157776254;-0,043627275;-0,275108922;-0,063276818;-0,201328792;-0,395278402;0,001269786;-0,147668186;-0,36189317;-0,0339001;-0,049563509;-0,214283663;-0,140045743;-0,269290029;0,129064715;-0,350815232;-0,195817612;-0,1208999;-0,073841545;0,265165623;-0,215303748;-0,02066912;-0,185431105;-0,038485923;-0,1133807;-0,109663981;-0,112978003;-0,14960914;-0,164446681;-0,066692647;-0,114941099;-0,035706876;-0,081080929;-0,024300411;-0,032154658;-0,054233372;0,089478853;-0,113278974;-0,147266545;-0,067950446;-0,170117761;-0,057971659;-0,05240472;-0,069578226;-0,138744184;-0,113282064;-0,005581788;-0,088068313;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Risk premium;Financials;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Financials;0,8108;0,7752;0,8191;1,0065;1,0191;0,9665;0,8593;0,8654;0,8679;0,8826;0,8647;0,7815;0,8025;0,7046;0,6951;0,6518;0,653;0,5707;0,7007;0,7687;0,7922;0,7781;0,8076;0,7995;0,807;0,792;0,7336;0,7317;0,1658;0,1514;0,1846;0,1939;0,0612;0,0724;-0,012;-0,0162;-0,0106;0,0187;0,0272;0,0306;0,0358;-0,3381;-0,3337;-0,3013;-0,2756;-0,2836;-0,2308;-0,2314;-0,3187;-0,3358;-0,5044;-0,3921;0,557;0,5593;0,5554;0,549;0,5116;0,623;0,5862;0,6406;0,675;0,639;0,6426;0,6281;0,6147;0,6733;0,7975;0,7918;0,795;0,8391;0,8354;0,8416;0,8448;0,8315;0,8621;0,8404;0,8297;0,7937;0,7345;0,77;0,8491;0,8059;0,8307;0,8405;1,097;0,8696;0,7163;0,6805;0,7082;0,7167;0,9289;0,901;0,8427;0,9611;0,9468;0,9627;0,9702;0,8961;0,6671;0,7141;0,5182;0,5189;0,5235;0,5373;0,5412;0,5081;0,5233;0,4946;0,416;0,443;0,4489;0,4854;0,4598;0,4691;0,3459;0,3127;0,3144;0,0256;0,024;0,0488;-0,1494;-0,0149;0,0144;0,0358;0,2279;0,2882;0,3019;0,2829;0,3547;0,3554;0,3538;0,3333;0,3646;;;;;;;;;;;;;;;;;;;;;;;
VO monthly avg;Financials; 185.00 ; 612.32 ; 266.16 ; 135.19 ; 128.10 ; 1253.33 ; 556.23 ; 252.49 ; 65.93 ; 31.00 ; 36.77 ; 42.17 ; 660.27 ; 53.02 ; 630.89 ; 159.36 ; 118.62 ; 68.35 ; 49.35 ; 101.19 ; 882.82 ; 24.31 ; 21.41 ; 151.83 ; 85.31 ; 81.64 ; 24.52 ; 70.02 ; 49.28 ; 216.60 ; 52.15 ; 408.68 ; 137.52 ; 114.67 ; 95.88 ; 442.21 ; 38.91 ; 162.13 ; 278.76 ; 669.66 ; 277.98 ; 42.05 ; 87.50 ; 72.67 ; 220.72 ; 146.32 ; 119.70 ; 410.29 ; 503.15 ; 318.35 ; 272.78 ; 227.69 ; 345.36 ; 158.32 ; 177.35 ; 769.44 ; 397.73 ; 1950.75 ; 346.30 ; 527.40 ; 250.84 ; 231.14 ; 401.26 ; 634.55 ; 225.64 ; 606.69 ; 695.57 ; 562.29 ; 1043.78 ; 72.87 ; 145.22 ; 1255.61 ; 121.07 ; 220.99 ; 137.85 ; 122.43 ; 142.06 ; 150.37 ; 57.25 ; 294.31 ; 349.97 ; 132.53 ; 58.10 ; 15.65 ; 51.08 ; 24.84 ; 108.09 ; 742.09 ; 172.18 ; 784.81 ; 465.82 ; 26.09 ; 23.40 ; 27.34 ; 30.22 ; 2.33 ; 76.64 ; 84.30 ; 6.41 ; 0.62 ; 5.04 ; 3.00 ; 5.86 ; 19.20 ; 11.04 ; 8.89 ; 18.19 ; 6.51 ; 4.86 ; 1.46 ; 6.07 ; 2.69 ; 2.98 ; 2.79 ; 10.36 ; 2.40 ; 0.81 ; 6.04 ; 0.97 ; 4.37 ; 0.25 ; 0.15 ; 1.07 ; 0.70 ; 0.85 ; 1.76 ; 4.92 ; 2.86 ; 7.19 ; 0.54 ; 0.15 ; 0.50 ; 23.84 ; 0.05 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 
Total assets;Financials;2758646;2758646;2758646;2758646;2076665;2076665;2076665;2076665;2076665;2076665;2076665;2076665;2076665;2076665;2076665;2076665;1926278;1926278;1926278;1926278;1926278;1926278;1926278;1926278;1926278;1926278;1926278;1926278;1810227;1810227;1810227;1810227;1810227;1810227;1810227;1810227;1810227;1810227;1810227;1810227;2067125;2067125;2067125;2067125;2067125;2067125;2067125;2067125;2067125;2067125;2067125;2067125;1872925;1872925;1872925;1872925;1872925;1872925;1872925;1872925;1872925;1872925;1872925;1872925;1449361;1449361;1449361;1449361;1449361;1449361;1449361;1449361;1449361;1449361;1449361;1449361;1449361;1449361;1449361;1038929;1038929;1038929;1038929;1038929;1038929;1038929;1038929;1038929;1038929;1038929;1038929;850671;850671;850671;850671;850671;850671;850671;850671;850671;850671;850671;850671;905516;905516;905516;905516;905516;905516;905516;905516;905516;905516;905516;905516;952300;952300;952300;952300;952300;952300;952300;952300;952300;952300;952300;952300;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Net sales;Financials;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64988;64988;64988;64988;64988;64988;64988;64988;64988;64988;64988;64988;66806;66806;66806;66806;66806;66806;66806;66806;66806;66806;66806;66806;66806;66806;66806;67408;67408;67408;67408;67408;67408;67408;67408;67408;67408;67408;67408;77041;77041;77041;77041;77041;77041;77041;77041;77041;77041;77041;77041;62718;62718;62718;62718;62718;62718;62718;62718;62718;62718;62718;62718;64391;64391;64391;64391;64391;64391;64391;64391;64391;64391;64391;64391;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
common equity;Financials;1806171;1806171;1806171;1806171;1587422;1587422;1587422;1587422;1587422;1587422;1587422;1587422;1587422;1587422;1587422;1587422;1611429;1611429;1611429;1611429;1611429;1611429;1611429;1611429;1611429;1611429;1611429;1611429;1071709;1071709;1071709;1071709;1071709;1071709;1071709;1071709;1071709;1071709;1071709;1071709;1354286;1354286;1354286;1354286;1354286;1354286;1354286;1354286;1354286;1354286;1354286;1354286;1619441;1619441;1619441;1619441;1619441;1619441;1619441;1619441;1619441;1619441;1619441;1619441;1147838;1147838;1147838;1147838;1147838;1147838;1147838;1147838;1147838;1147838;1147838;1147838;1147838;1147838;1147838;899002;899002;899002;899002;899002;899002;899002;899002;899002;899002;899002;899002;780487;780487;780487;780487;780487;780487;780487;780487;780487;780487;780487;780487;838136;838136;838136;838136;838136;838136;838136;838136;838136;838136;838136;838136;875674;875674;875674;875674;875674;875674;875674;875674;875674;875674;875674;875674;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Turnover ratio;Financials;0,05%;0,16%;0,07%;0,04%;0,03%;0,33%;0,15%;0,07%;0,02%;0,01%;0,01%;0,01%;0,18%;0,01%;0,17%;0,04%;0,03%;0,02%;0,01%;0,03%;0,24%;0,01%;0,01%;0,04%;0,02%;0,02%;0,01%;0,02%;0,01%;0,06%;0,01%;0,11%;0,04%;0,03%;0,03%;0,12%;0,01%;0,04%;0,07%;0,18%;0,07%;0,01%;0,02%;0,02%;0,06%;0,04%;0,03%;0,11%;0,14%;0,09%;0,07%;0,06%;0,09%;0,04%;0,05%;0,21%;0,11%;0,52%;0,09%;0,14%;0,07%;0,06%;0,11%;0,17%;0,06%;0,16%;0,19%;0,15%;0,28%;0,02%;0,04%;0,34%;0,03%;0,06%;0,04%;0,03%;0,04%;0,04%;0,02%;0,08%;0,09%;0,04%;0,02%;0,00%;0,01%;0,01%;0,03%;0,20%;0,05%;0,21%;0,13%;0,01%;0,01%;0,01%;0,01%;0,00%;0,02%;0,02%;0,00%;0,00%;0,00%;0,00%;0,00%;0,01%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,01%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%
Return monthly;Financials;;0,044469575;-0,042576229;-0,155552313;0,028944185;0,03581325;-0,037047546;-0,010228564;0,049204729;-0,111102104;0,069448244;0,051933655;0,037047546;-0,02380301;-0,095131326;0,037743363;0,096107108;-0,049791885;0,097269415;-0,204529344;0,042821631;0,01371773;0,108123697;0,060938501;0,046003472;-0,057149042;0,013967015;-0,011472564;0,323241964;-0,540232538;0,02999498;0,072803704;0,085978761;0,004183444;-0,024891944;0,063818425;0,12003012;0;0,035677469;-0,062059116;-0,007336317;-0,018546063;0,075491357;0,017526091;0,017267495;0,016931847;0,150016734;0,043470353;0,055569113;0,039466297;0,037967846;0;-0,03657902;0,103799962;0,07797703;0,063818425;0,052384538;0,011782384;-0,034888381;0,096382599;0,109898189;0,079205138;-0,009187963;0,057422286;0,015763967;0,006885825;0,018832555;0,002027326;0,025111787;0,073440143;-0,038951207;0,119563994;-0,009707344;0,084756823;0,055048324;0,086955971;0,075208654;0,040177797;0,037187585;0,020690556;-0,054049797;-0,014289729;0,081702038;-0,028609636;-0,101620829;-0,196724979;-0,020399354;0,093744225;-0,129792322;0,088875282;-0,051008092;-0,247315402;0,142859886;0,003881114;-0,21874477;0,1;0,090909091;-0,072229363;-0,011968443;-0,139401729;0,250011315;-0,228574532;-0,074087112;0;0,048004055;0,386925923;-0,091685848;0,10094068;-0,068773105;0,076923077;0;0,005616219;0,002939397;-0,03225584;-0,060604981;0,032257453;-0,015633899;0,044305924;0,003181071;0,060123989;0,044783142;0,031427928;0,177286053;-0,026623574;-0,050008845;0,034206154;-0,068698061;0,038251041;0,05264138;0,031161974;-0,037504784;-0,012984164;0,094738012;-0,009618313;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
