Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Financials;2802000;2953000;2953000;2953000;2953000;2953000;2953000;2953000;2953000;2953000;2953000;2953000;2953000;2980000;2980000;2980000;2980000;2980000;2980000;2980000;2980000;2980000;2980000;2980000;2980000;2862000;2862000;2862000;2862000;2862000;2862000;2862000;2862000;2862000;2862000;2862000;2862000;3166000;3166000;3166000;3166000;3166000;3166000;3166000;3166000;3166000;3166000;3166000;3166000;3985000;3985000;3985000;3985000;3985000;3985000;3985000;3985000;3985000;3985000;3985000;3985000;4147000;4147000;4147000;4147000;4147000;4147000;4147000;4147000;4147000;4147000;4147000;4147000;4634000;4634000;4634000;4634000;4634000;4634000;4634000;4634000;4634000;4634000;4634000;4634000;4673000;4673000;4673000;4673000;4673000;4673000;4673000;4673000;4673000;4673000;4673000;4673000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Excess return;Financials;;-0,07407681;-0,075338268;-0,124069772;-0,158755588;-0,116990111;-0,129917632;-0,143688328;-0,083180152;-0,204553183;-0,212758609;0,077240459;-0,215670203;-0,153213056;-0,123811123;-0,068289414;-0,104462248;-0,108201216;-0,191896945;-0,118702041;-0,175930075;-0,17688602;-0,186195115;-0,1285258;-0,146827393;-0,216588644;-0,121592615;-0,212219175;-0,167469599;-0,006211829;0,008449484;-0,119504506;-0,1310571;-0,112410157;-0,083330435;-0,102446475;-0,064783479;-0,095107211;-0,089607321;-0,13395196;-0,189689185;-0,090796901;-0,00194661;-0,105764574;-0,156539633;-0,141428129;-0,072155465;0,024302485;-0,037644862;-0,1123678;-0,131686483;-0,1977361;-0,1068683;-0,036346265;-0,085158446;-0,002258485;-0,129413113;-0,036156157;-0,174386558;-0,049388376;0,053341009;-0,102989965;-0,080670488;0,020495317;-0,097992232;-0,187348285;-0,234304377;-0,004032203;-0,061930576;-0,325191879;-0,08766808;0,005798523;-0,080613279;-0,162840001;-0,142548565;-0,101691109;-0,118264421;-0,119553954;-0,179162404;-0,06852933;-0,18722159;-0,17501933;-0,077603622;-0,157862761;-0,117337232;-0,284470527;-0,104917192;-0,180452944;-0,203007988;-0,119663781;-0,260959479;-0,292843083;0,004205424;-0,177353032;-0,308377487;-0,141005408;-0,195136959;-0,099188859;-0,126546044;-0,153043721;-0,029857389;-0,088890023;-0,152162062;-0,043336193;-0,049359307;-0,121382169;0,146292941;-0,097212403;-0,202276262;-0,12224107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Risk premium;Financials;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Financials;0,6938;0,6028;0,5734;0,5086;0,4397;0,3665;0,3813;0,3921;0,4589;0,531;0,6332;0,412;0,4261;0,3972;0,3909;0,3422;0,342;0,3189;0,3183;0,3121;0,3234;0,3295;0,3756;0,3766;0,4073;0,4026;0,485;0,4867;0,5752;0,5621;0,5616;0,5477;0,5517;0,5552;0,4137;0,6731;0,6783;0,682;0,6798;0,6877;0,6868;0,7276;0,7301;0,5787;0,5659;0,5418;0,6004;0,5998;0,536;0,5106;0,4161;0,4021;0,3741;0,3742;0,4362;0,4382;0,4819;0,5474;0,5303;0,6359;0,5964;0,5578;0,5828;0,5335;0,606;0,736;0,8073;0,8185;0,891;0,8798;0,8753;0,8997;0,9049;0,9318;0,8389;0,9354;0,927;0,9453;0,8475;0,8742;0,802;0,7725;0,7809;0,6756;0,8498;0,8499;0,7809;0,735;0,7502;0,8945;1,0211;0,952;0,8401;0,9028;0,8687;0,8471;0,8183;0,7481;0,7027;0,7236;0,7207;0,7085;0,742;0,7589;0,7709;0,8649;0,8679;0,8488;0,8174;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VO monthly avg;Financials; 59.60 ; 45.04 ; 28.76 ; 4.49 ; 17.34 ; 41.43 ; 20.10 ; 43.79 ; 47.32 ; 42.17 ; 18.05 ; 234.10 ; 52.84 ; 10.02 ; 94.22 ; 24.51 ; 55.22 ; 65.03 ; 38.89 ; 46.50 ; 30.15 ; 26.10 ; 12.08 ; 16.59 ; 17.06 ; 3.28 ; 5.85 ; 40.48 ; 22.90 ; 41.36 ; 11.38 ; 4.45 ; 42.39 ; 47.67 ; 25.54 ; 15.21 ; 47.91 ; 67.44 ; 13.84 ; 17.72 ; 12.65 ; 110.05 ; 61.13 ; 13.02 ; 130.89 ; 49.82 ; 37.44 ; 110.47 ; 24.24 ; 26.19 ; 20.23 ; 30.85 ; 25.12 ; 18.06 ; 26.65 ; 24.21 ; 22.22 ; 15.50 ; 18.98 ; 29.90 ; 33.23 ; 21.86 ; 24.71 ; 71.72 ; 130.45 ; 23.34 ; 18.50 ; 30.83 ; 199.09 ; 87.26 ; 102.44 ; 110.01 ; 117.92 ; 37.07 ; 134.11 ; 33.82 ; 32.31 ; 36.00 ; 27.04 ; 91.10 ; 66.27 ; 35.53 ; 66.67 ; 140.26 ; 64.60 ; 36.78 ; 46.56 ; 55.59 ; 91.04 ; 29.98 ; 165.06 ; 97.75 ; 153.34 ; 132.57 ; 103.10 ; 64.45 ; 57.56 ; 7.31 ; 47.90 ; 205.36 ; 22.50 ; 85.33 ; 31.08 ; 27.26 ; 144.69 ; 30.74 ; 490.89 ; 150.87 ; 67.05 ; 29.38 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 
Total assets;Financials;6424000;6148000;6148000;6148000;6148000;6148000;6148000;6148000;6148000;6148000;6148000;6148000;6148000;5919000;5919000;5919000;5919000;5919000;5919000;5919000;5919000;5919000;5919000;5919000;5919000;6348000;6348000;6348000;6348000;6348000;6348000;6348000;6348000;6348000;6348000;6348000;6348000;6823000;6823000;6823000;6823000;6823000;6823000;6823000;6823000;6823000;6823000;6823000;6823000;9054000;9054000;9054000;9054000;9054000;9054000;9054000;9054000;9054000;9054000;9054000;9054000;7752000;7752000;7752000;7752000;7752000;7752000;7752000;7752000;7752000;7752000;7752000;7752000;7979000;7979000;7979000;7979000;7979000;7979000;7979000;7979000;7979000;7979000;7979000;7979000;7846000;7846000;7846000;7846000;7846000;7846000;7846000;7846000;7846000;7846000;7846000;7846000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Net sales;Financials;4286000;5204000;5204000;5204000;5204000;5204000;5204000;5204000;5204000;5204000;5204000;5204000;5204000;5142000;5142000;5142000;5142000;5142000;5142000;5142000;5142000;5142000;5142000;5142000;5142000;5729000;5729000;5729000;5729000;5729000;5729000;5729000;5729000;5729000;5729000;5729000;5729000;6697000;6697000;6697000;6697000;6697000;6697000;6697000;6697000;6697000;6697000;6697000;6697000;8071000;8071000;8071000;8071000;8071000;8071000;8071000;8071000;8071000;8071000;8071000;8071000;10184000;10184000;10184000;10184000;10184000;10184000;10184000;10184000;10184000;10184000;10184000;10184000;9594000;9594000;9594000;9594000;9594000;9594000;9594000;9594000;9594000;9594000;9594000;9594000;8379000;8379000;8379000;8379000;8379000;8379000;8379000;8379000;8379000;8379000;8379000;8379000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
common equity;Financials;3494000;3192000;3192000;3192000;3192000;3192000;3192000;3192000;3192000;3192000;3192000;3192000;3192000;2937000;2937000;2937000;2937000;2937000;2937000;2937000;2937000;2937000;2937000;2937000;2937000;3448000;3448000;3448000;3448000;3448000;3448000;3448000;3448000;3448000;3448000;3448000;3448000;3579000;3579000;3579000;3579000;3579000;3579000;3579000;3579000;3579000;3579000;3579000;3579000;4872000;4872000;4872000;4872000;4872000;4872000;4872000;4872000;4872000;4872000;4872000;4872000;3417000;3417000;3417000;3417000;3417000;3417000;3417000;3417000;3417000;3417000;3417000;3417000;3215000;3215000;3215000;3215000;3215000;3215000;3215000;3215000;3215000;3215000;3215000;3215000;3050000;3050000;3050000;3050000;3050000;3050000;3050000;3050000;3050000;3050000;3050000;3050000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Turnover ratio;Financials;0,02%;0,02%;0,01%;0,00%;0,01%;0,02%;0,01%;0,02%;0,02%;0,02%;0,01%;0,10%;0,02%;0,00%;0,04%;0,01%;0,02%;0,03%;0,02%;0,02%;0,01%;0,01%;0,00%;0,01%;0,01%;0,00%;0,00%;0,02%;0,01%;0,02%;0,00%;0,00%;0,02%;0,02%;0,01%;0,01%;0,02%;0,03%;0,01%;0,01%;0,01%;0,04%;0,02%;0,01%;0,05%;0,02%;0,02%;0,04%;0,01%;0,01%;0,01%;0,01%;0,01%;0,01%;0,01%;0,01%;0,01%;0,01%;0,01%;0,01%;0,01%;0,01%;0,01%;0,03%;0,05%;0,01%;0,01%;0,01%;0,07%;0,03%;0,04%;0,04%;0,04%;0,01%;0,05%;0,01%;0,01%;0,01%;0,01%;0,03%;0,02%;0,01%;0,02%;0,05%;0,02%;0,01%;0,02%;0,02%;0,03%;0,01%;0,05%;0,03%;0,05%;0,04%;0,03%;0,02%;0,02%;0,00%;0,02%;0,06%;0,01%;0,03%;0,01%;0,01%;0,05%;0,01%;0,15%;0,05%;0,02%;0,01%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%
Return monthly;Financials;;0,08749959;0,077585932;0,030072028;-0,010554488;0,023999389;0,002604268;-0,012986028;0,052630548;-0,064000183;-0,067567009;0,205796459;-0,073425903;-0,006289456;0,025315577;0,085469186;0,034883752;0,028089484;-0,054644045;0,011560259;-0,042855875;-0,04432752;-0,050632315;0;-0,016667493;-0,091524844;0,007462385;-0,082657075;-0,033331999;0,125000471;0,137930284;0,010100594;0;0,016667443;0,033332665;0,032258825;0,068749421;0,043858789;0,047620079;0,00607314;-0,046320785;0,057141899;0,14864969;0,035293526;-0,016287933;-0,002694729;0,070269735;0,148989885;0,076923138;0;-0,028572183;-0,0862038;0;0,071428335;0,022222154;0,104348115;-0,018153413;0,079430043;-0,060377658;0,068273324;0,165414209;0,006451435;0,028845912;0,128805817;0,014285768;-0,063380285;-0,097744477;0,133333297;0,080882424;-0,189364479;0,04782582;0,141079623;0,054545421;-0,027586601;-0,011347865;0,033989091;0,020036579;0,024999946;-0,040069904;0,07259527;-0,05414559;-0,04570183;0,057143078;-0,029549961;0,022350168;-0,141176827;0,036529508;-0,039647944;-0,055045388;0,043689719;-0,104830179;-0,141667083;0,145631724;-0,029476632;-0,170149387;-0,014388108;-0,064234059;0,033541441;0,003774056;-0,022556921;0,103846711;0,045295477;-0,016666062;0,091524507;0,086957393;0,022856531;0,291620641;0,046711997;-0,060330062;-0,03474107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
