Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Technology;248167;248167;248167;248167;248167;248167;248167;248167;248167;248167;281950;281950;281950;281950;281950;281950;281950;281950;281950;281950;281950;281950;245021;245021;245021;245021;245021;245021;245021;245021;245021;245021;245021;245021;125743;125743;125743;125743;125743;125743;125743;125743;125743;125743;125743;125743;88704;88704;88704;88704;88704;88704;88704;88704;88704;88704;88704;88704;106073;106073;106073;106073;106073;106073;106073;106073;106073;106073;106073;106073;189749;189749;189749;189749;189749;189749;189749;189749;189749;189749;189749;189749;133348;133348;133348;133348;133348;133348;133348;133348;133348;133348;133348;133348;131514;131514;131514;131514;131514;131514;131514;131514;131514;131514;131514;131514;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Excess return;Technology;;-0,248466375;-0,266379439;-0,383955495;-0,190842938;-0,043687546;-0,147479358;-0,314068238;0,04939193;-0,345237453;-0,204846739;-0,223020309;-0,387018768;-0,347877337;-0,63408241;-0,452750721;0,331570102;-0,074232267;-0,440185566;-0,354872387;0,01513835;-0,405900413;0,619196899;-0,298863413;-0,285492052;-0,25512919;-0,217809048;-0,392489941;-0,119272655;0,358530155;0,009085944;-0,148145475;-0,02385806;0,254329886;0,222081494;-0,198588991;-0,322873199;3,11772E-05;-0,265597626;-0,242491631;-0,321586249;-0,260339054;-0,06479495;-0,304314588;-0,190045421;0,007332246;-0,186416409;-0,203784918;-0,221130494;-0,454733536;-0,270886506;-0,031164949;-0,18142748;-0,225409958;-0,199692951;-0,191832171;0,33355363;-0,16432798;-0,184058137;-0,074520302;-0,102898418;-0,016620857;-0,037570424;-0,145964102;-0,104015495;-0,175743658;-0,33667493;-0,028501292;-0,001049192;0,007846136;-0,023404233;-0,296729951;-0,053576593;0,237650828;-0,187516989;-0,065426124;-0,032144946;0,165249313;0,030521205;0,188939054;-0,264824738;-0,186852486;-0,022127636;-0,1050469;-0,217845311;-0,368326127;-0,243935473;-0,261848606;0,049836537;-0,24423402;-0,409291458;-0,211646053;0,052482639;0,087208724;-0,298932115;-0,178220808;-0,192601086;-0,293403523;-0,283345003;0,233694976;-0,464046873;-0,015946766;-0,1388917;-0,1401653;0,080689989;-0,288980042;-0,127069223;0,249389051;-0,241772703;0,189141777;-0,302007878;-0,091707852;-0,024526061;-0,281520223;-0,214019519;0,079896642;-0,220395141;-0,236193033;-0,171948937;-0,169672956;-0,116878209;0,004309091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Risk premium;Technology;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Technology;1,5578;1,4899;1,4218;1,4546;1,5236;1,5205;1,5005;1,5677;1,4873;1,5867;1,446;0,9659;1,0075;0,8659;0,8638;0,6677;0,6645;0,8275;0,86;0,8422;0,8572;0,7608;0,7059;0,7087;0,7277;0,7312;0,7796;0,767;1,1324;1,1033;1,0904;1,0535;0,9389;1,1137;1,2818;1,5005;1,5106;1,7597;1,8103;1,8331;1,8291;1,7348;1,7027;1,4403;1,4704;1,6246;1,4853;1,4864;1,4714;1,3814;1,13;1,1898;0,434;0,4274;0,3651;0,6572;0,544;0,1975;0,2814;0,2822;0,2889;0,2298;0,204;0,1114;0,1638;0,2882;0,1879;0,2244;0,1221;0,1476;0,1543;0,1557;0,0274;0,1008;0,1916;0,1614;0,0775;-0,0041;0,0602;0,1703;0,2478;0,0983;0,1692;0,3063;0,7768;0,4833;0,6616;0,6944;0,6634;0,9837;0,9789;0,9195;0,408;0,573;0,6182;0,5323;0,5765;0,6536;0,9086;0,8497;0,8528;0,816;0,7959;0,8431;0,8527;0,8539;0,9156;0,8886;0,7437;0,9005;0,8631;0,8224;0,8229;0,8363;0,9109;1,3135;1,2056;1,1819;1,1755;1,1579;0,9803;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VO monthly avg;Technology; 3.50 ; 63.14 ; 106.05 ; 122.28 ; 20.77 ; 89.81 ; 60.44 ; 21.78 ; 26.55 ; 63.03 ; 49.43 ; 90.11 ; 51.92 ; 44.54 ; 148.85 ; 101.94 ; 292.20 ; 156.13 ; 113.64 ; 45.66 ; 21.91 ; 29.02 ; 45.21 ; 48.78 ; 22.73 ; 29.30 ; 54.75 ; 79.17 ; 40.24 ; 74.78 ; 144.99 ; 25.59 ; 22.21 ; 91.76 ; 119.99 ; 122.25 ; 51.07 ; 73.66 ; 51.57 ; 65.02 ; 21.20 ; 65.14 ; 46.23 ; 27.40 ; 55.47 ; 50.95 ; 42.54 ; 156.49 ; 83.88 ; 174.85 ; 177.63 ; 42.95 ; 21.93 ; 41.23 ; 54.10 ; 30.99 ; 116.54 ; 151.76 ; 32.57 ; 33.61 ; 19.40 ; 80.72 ; 253.37 ; 79.99 ; 58.32 ; 36.91 ; 30.66 ; 49.15 ; 30.50 ; 127.01 ; 20.17 ; 81.20 ; 24.84 ; 85.84 ; 38.59 ; 48.71 ; 59.35 ; 69.52 ; 145.43 ; 403.67 ; 42.75 ; 44.47 ; 34.22 ; 32.21 ; 11.55 ; 11.73 ; 54.80 ; 62.85 ; 313.33 ; 24.58 ; 40.58 ; 169.26 ; 14.19 ; 45.80 ; 12.71 ; 3.73 ; 11.76 ; 65.37 ; 242.79 ; 0.52 ; 5.66 ; 17.68 ; 12.71 ; 6.04 ; 13.45 ; 14.87 ; 35.06 ; 24.93 ; 4.40 ; 30.82 ; 15.87 ; 33.37 ; 15.80 ; 27.04 ; 4.65 ; 51.92 ; 8.96 ; 49.97 ; 39.03 ; 34.48 ; 1.79 ; 7.78 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 
Total assets;Technology;335510;335510;335510;335510;335510;335510;335510;335510;335510;335510;288920;288920;288920;288920;288920;288920;288920;288920;288920;288920;288920;288920;280430;280430;280430;280430;280430;280430;280430;280430;280430;280430;280430;280430;204084;204084;204084;204084;204084;204084;204084;204084;204084;204084;204084;204084;160420;160420;160420;160420;160420;160420;160420;160420;160420;160420;160420;160420;162488;162488;162488;162488;162488;162488;162488;162488;162488;162488;162488;162488;244152;244152;244152;244152;244152;244152;244152;244152;244152;244152;244152;244152;200898;200898;200898;200898;200898;200898;200898;200898;200898;200898;200898;200898;217199;217199;217199;217199;217199;217199;217199;217199;217199;217199;217199;217199;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Net sales;Technology;489387;489387;489387;489387;489387;489387;489387;489387;489387;489387;366238;366238;366238;366238;366238;366238;366238;366238;366238;366238;366238;366238;355545;355545;355545;355545;355545;355545;355545;355545;355545;355545;355545;355545;356517;356517;356517;356517;356517;356517;356517;356517;356517;356517;356517;356517;223467;223467;223467;223467;223467;223467;223467;223467;223467;223467;223467;223467;202164;202164;202164;202164;202164;202164;202164;202164;202164;202164;202164;202164;380085;380085;380085;380085;380085;380085;380085;380085;380085;380085;380085;380085;358196;358196;358196;358196;358196;358196;358196;358196;358196;358196;358196;358196;358564;358564;358564;358564;358564;358564;358564;358564;358564;358564;358564;358564;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
common equity;Technology;86328;86328;86328;86328;86328;86328;86328;86328;86328;86328;6653;6653;6653;6653;6653;6653;6653;6653;6653;6653;6653;6653;35013;35013;35013;35013;35013;35013;35013;35013;35013;35013;35013;35013;77479;77479;77479;77479;77479;77479;77479;77479;77479;77479;77479;77479;71716;71716;71716;71716;71716;71716;71716;71716;71716;71716;71716;71716;56415;56415;56415;56415;56415;56415;56415;56415;56415;56415;56415;56415;54403;54403;54403;54403;54403;54403;54403;54403;54403;54403;54403;54403;67551;67551;67551;67551;67551;67551;67551;67551;67551;67551;67551;67551;85685;85685;85685;85685;85685;85685;85685;85685;85685;85685;85685;85685;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Turnover ratio;Technology;0,01%;0,11%;0,19%;0,22%;0,04%;0,16%;0,11%;0,04%;0,05%;0,11%;0,09%;0,15%;0,09%;0,08%;0,25%;0,17%;0,50%;0,27%;0,19%;0,08%;0,04%;0,05%;0,08%;0,08%;0,04%;0,05%;0,09%;0,13%;0,07%;0,13%;0,25%;0,04%;0,04%;0,16%;0,20%;0,21%;0,09%;0,13%;0,09%;0,11%;0,03%;0,08%;0,06%;0,03%;0,07%;0,06%;0,05%;0,20%;0,11%;0,22%;0,23%;0,05%;0,03%;0,05%;0,07%;0,04%;0,15%;0,19%;0,04%;0,04%;0,02%;0,10%;0,32%;0,10%;0,07%;0,05%;0,04%;0,06%;0,04%;0,16%;0,03%;0,10%;0,03%;0,11%;0,05%;0,06%;0,08%;0,09%;0,18%;0,51%;0,05%;0,06%;0,04%;0,04%;0,01%;0,01%;0,07%;0,08%;0,40%;0,03%;0,05%;0,21%;0,02%;0,06%;0,02%;0,00%;0,01%;0,08%;0,31%;0,00%;0,01%;0,02%;0,02%;0,01%;0,02%;0,02%;0,04%;0,03%;0,01%;0,04%;0,02%;0,04%;0,02%;0,03%;0,01%;0,07%;0,01%;0,06%;0,05%;0,04%;0,00%;0,01%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%
Return monthly;Technology;;-0,031002675;-0,060006039;-0,170215695;0,025643862;0,170003954;0,055552142;-0,109303138;0,24999183;-0,138175353;-0,008448739;-0,059568609;-0,208146268;-0,171425637;-0,45516301;-0,278485621;0,491233602;0,094100233;-0,268805566;-0,191213787;0,18184195;-0,246170013;0,775568599;-0,149415313;-0,135146952;-0,10936359;-0,070194248;-0,245268941;0,049968545;0,523838055;0,171881144;0,013325025;0,13159264;0,418592986;0,393434894;-0,011757491;-0,136905399;0,206892277;-0,057148726;-0,030306331;-0,106252949;-0,048946654;0,14707515;-0,108975688;0,007189779;0,214282046;0,011757491;-0,023241718;-0,047632294;-0,287505336;-0,122796506;0,129992451;-0,07078548;-0,114283758;-0,096791651;-0,071428571;0,44872563;-0,07078548;-0,085729937;0,020858298;-0,010197718;0,072156543;0,048081576;-0,064245902;-0,019596095;-0,079987058;-0,23913723;0,071435908;0,093323108;0,097544936;0,066666667;-0,208320851;0,026299607;0,320551228;-0,097096189;0,021492076;0,052637554;0,249991013;0,120013805;0,285717954;-0,166663338;-0,100009586;0,074081964;0;-0,082756911;-0,248128227;-0,110004673;-0,123601406;0,192330737;-0,07526092;-0,255820758;-0,062517553;0,166686639;0,214307724;-0,176485515;-0,071435908;-0,076931586;-0,166626723;-0,140053203;0,372126076;-0,322020473;0,125011234;0;0;0,222160089;-0,145434342;0,021263577;0,395820851;-0,104469603;0,333373277;-0,162532578;0,044803348;0,114266639;-0,141033323;-0,074582819;0,241897142;-0,064942341;-0,083333333;-0,015142437;-0,015375256;0,031230691;0,090909091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
