Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Financials;2525758;2525758;2525758;2525758;2525758;2525758;2525758;2525758;3595848;3595848;3595848;3595848;3595848;3595848;3595848;3595848;3595848;3595848;3595848;3595848;1965335;1965335;1965335;1965335;1965335;1965335;1965335;1965335;1965335;1965335;1965335;1965335;4130399,9;4130399,9;4130399,9;4130399,9;4130399,9;4130399,9;4130399,9;4130399,9;4130399,9;4130399,9;4130399,9;4130399,9;714900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Excess return;Financials;;0,130985775;-0,296635973;-0,274582019;-0,135929656;-0,009218698;-0,172729326;-0,156221776;-0,184802507;-0,228233811;-0,184239237;-0,048631022;-0,259697092;-0,294889122;-0,286638685;-0,213351162;0,139325112;-0,21662936;-0,313387224;-0,1493324;-0,210564091;-0,218898321;0,067023046;-0,068988567;-0,083457004;-0,257409168;0,286944556;-0,175021325;0,010955108;-0,180296878;0,214273673;-0,09507776;-0,044013619;-0,125017401;-0,105172777;-0,082456241;-0,034468954;-0,157601908;-0,300027384;0,0521426;-0,064791211;-0,230903609;-0,076243543;-0,1158581;-0,099739282;-0,029622931;-0,090533546;0,022827535;-0,038540193;-0,042804237;-0,133708737;-0,052128663;-0,085421114;0,04138471;0,14228651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Risk premium;Financials;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Financials;1,1082;1,0407;0,9991;1,0184;1,0138;1,0423;0,9505;0,9358;0,8913;0,8657;0,8749;0,6137;0,6694;0,6568;0,6513;0,5197;0,5209;0,6142;0,5478;0,6148;0,6457;0,6186;0,6442;0,4875;0,6424;0,5007;0,4504;0,4325;0,3085;0,2593;0,2666;0,2917;0,222;0,2218;0,1393;0,3028;0,2656;0,3128;0,2951;0,2834;0,2894;0,1615;0,1605;0,1787;0,2162;0,2538;0,3059;0,3056;0,0101;0,2763;0,1799;0,2154;0,7546;0,7676;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VO monthly avg;Financials; 156.40 ; 599.89 ; 561.37 ; 2442.70 ; 726.06 ; 557.46 ; 762.68 ; 755.53 ; 556.88 ; 346.78 ; 718.32 ; 816.76 ; 630.17 ; 838.08 ; 1327.52 ; 1775.23 ; 2209.10 ; 1058.93 ; 699.20 ; 605.61 ; 1062.10 ; 781.08 ; 688.88 ; 931.92 ; 2901.22 ; 1481.00 ; 2626.56 ; 810.85 ; 717.06 ; 331.10 ; 839.49 ; 731.05 ; 2684.66 ; 696.17 ; 812.73 ; 1701.23 ; 1149.40 ; 858.02 ; 1752.60 ; 1528.65 ; 703.97 ; 324.57 ; 179.94 ; 343.32 ; 148.52 ; 586.93 ; 571.83 ; 551.80 ; 2064.56 ; 416.19 ; 3219.21 ; 454.20 ; 766.36 ; 1190.08 ; 998.53 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 
Total assets;Financials;3743439;3743439;3743439;3743439;3743439;3743439;3743439;3743439;4960588,9;4960588,9;4960588,9;4960588,9;4960588,9;4960588,9;4960588,9;4960588,9;4960588,9;4960588,9;4960588,9;4960588,9;2982483,9;2982483,9;2982483,9;2982483,9;2982483,9;2982483,9;2982483,9;2982483,9;2982483,9;2982483,9;2982483,9;2982483,9;4707899,9;4707899,9;4707899,9;4707899,9;4707899,9;4707899,9;4707899,9;4707899,9;4707899,9;4707899,9;4707899,9;4707899,9;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700;1030700
Net sales;Financials;536419;536419;536419;536419;536419;536419;536419;536419;682193;682193;682193;682193;682193;682193;682193;682193;682193;682193;682193;682193;510824;510824;510824;510824;510824;510824;510824;510824;510824;510824;510824;510824;526100;526100;526100;526100;526100;526100;526100;526100;526100;526100;526100;526100;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400;339400
common equity;Financials;578245;578245;578245;578245;578245;578245;578245;578245;1357880;1357880;1357880;1357880;1357880;1357880;1357880;1357880;1357880;1357880;1357880;1357880;1007219;1007219;1007219;1007219;1007219;1007219;1007219;1007219;1007219;1007219;1007219;1007219;567100;567100;567100;567100;567100;567100;567100;567100;567100;567100;567100;567100;315800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Turnover ratio;Financials;0,06%;0,24%;0,22%;0,97%;0,29%;0,22%;0,30%;0,30%;0,22%;0,14%;0,16%;0,19%;0,14%;0,19%;0,30%;0,40%;0,50%;0,24%;0,16%;0,14%;0,24%;0,18%;0,16%;0,21%;0,66%;0,34%;0,60%;0,18%;0,16%;0,08%;0,19%;0,17%;0,61%;0,16%;0,18%;0,39%;0,26%;0,19%;0,49%;0,42%;0,19%;0,09%;0,05%;0,09%;0,04%;0,16%;0,15%;0,15%;0,54%;0,11%;0,85%;0,12%;0,20%;0,31%;0,26%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%
Return monthly;Financials;;0,320149875;-0,116892673;-0,088322819;0,048439744;0,174346202;-0,004347826;0,008733624;-0,021750607;-0,066594711;-0,023820537;0,092632078;-0,102124892;-0,131610722;-0,121106785;-0,048410062;0,289941812;-0,06173476;-0,161675824;0;-0,057184991;-0,068126521;0,219507646;0,066523933;0,061514196;-0,126165068;0,413819756;-0,048873825;0,128290608;-0,068160978;0,325169473;0,01839934;0,066272381;-0,016944001;-0,005796877;0,028920159;0,073063846;-0,041895508;-0,187036084;0,1666968;0,053540989;-0,118629109;0,038467957;0;0,018481318;0,090966469;0,033338154;0,128980335;0,042896107;0,054802663;-0,045475037;0,047641537;0,045418686;0,17394351;0,22218651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
