Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Financials;60685;60685;60685;60685;60685;60685;60685;60685;60685;370447;370447;370447;370447;370447;370447;370447;370447;370447;370447;370447;370447;383745;383745;383745;383745;383745;383745;383745;383745;383745;383745;383745;383745;369659;369659;369659;369659;369659;369659;369659;369659;369659;369659;369659;369659;610232;610232;610232;610232;610232;610232;610232;610232;610232;610232;610232;610232;831088;831088;831088;831088;831088;831088;831088;831088;831088;831088;831088;831088;862821;862821;862821;862821;862821;862821;862821;862821;862821;862821;862821;862821;1028545;1028545;1028545;1028545;1028545;1028545;1028545;1028545;1028545;1028545;1028545;1028545;1085361;1085361;1085361;1085361;1085361;1085361;1085361;1085361;1085361;1085361;1085361;1085361;1307631;1307631;1307631;1307631;1307631;1307631;1307631;1307631;1307631;1307631;1307631;1307631;1459303;1459303;1459303;1459303;1459303;1459303;1459303;1459303;1459303;1459303;1459303;1459303;1570430;1570430;1570430;1570430;1570430;1570430;1570430;1570430;1570430;1570430;1570430;1570430;2226087;2226087;2226087;2226087;2226087;2226087;2226087;2226087;2226087;2226087;2226087;2226087;NA;NA;NA;NA
Excess return;Financials;;-0,138477595;-0,125027383;-0,029972143;-0,158988801;-0,036897058;-0,19448648;-0,004080904;-0,190826721;-0,1220499;-0,099848055;-0,165945473;-0,114378322;-0,1298254;-0,140696149;-0,086750849;-0,102812886;-0,054702096;-0,126902;-0,139880633;-0,142407726;-0,095884978;-0,083123854;-0,055104311;-0,085227526;-0,044546959;-0,013216094;-0,092280799;-0,092874396;0,018434869;-0,012583935;-0,1090986;-0,066153346;-0,125792322;0,096177936;-0,098730689;0,01236684;-0,219596232;-0,134480058;-0,075606165;0,064680205;-0,164032617;-0,1266626;-0,171256134;-0,063629146;-0,116156998;0,1118064;-0,058612827;-0,03612333;-0,135910931;0,00286602;-0,219075495;0,028142658;-0,085838378;-0,043226163;0,013246441;-0,03561135;-0,077595303;-0,002005554;-0,163393477;0,031127518;-0,011929543;0,022963337;-0,025577055;-0,058630996;-0,088973974;-0,289980138;-0,045022743;0,091058322;-0,149038205;-0,033367939;-0,015567446;-0,066929218;-0,002044681;-0,012850024;-0,102200939;-0,038839563;-0,014940915;-0,1162109;-0,102789141;-0,160305737;-0,090616915;-0,059803441;-0,107757841;-0,221721854;-0,294985056;-0,039576026;-0,260788934;-0,305872419;-0,22302875;-0,132533267;-0,109628522;0,047741143;-0,159587409;-0,293697549;-0,098849244;-0,040666134;-0,1318105;-0,170683701;-0,091252441;-0,182289424;-0,119710121;-0,150851303;-0,1258706;-0,067751587;-0,041069325;-0,148732688;-0,102910254;-0,119748671;-0,089384116;-0,111214444;-0,083264517;-0,052519567;-0,12043108;-0,068381443;-0,0512488;-0,029038554;-0,040353619;-0,095358012;-0,119280461;-0,152132208;-0,129184639;-0,121867029;0,023115593;-0,097505267;-0,1051617;-0,118899749;-0,149338412;-0,168019611;-0,038407767;-0,157127982;-0,160868008;0,03184665;-0,124650633;-0,056853533;-0,037348337;-0,104214108;-0,065243887;-0,01372716;-0,015823494;0,019524484;-0,065765284;-0,108057834;0,04412;-0,0656658;-0,044590854;-0,082301884;-0,001323509;0,192739316;-0,239364073;-0,01265178;-0,063660144;-0,074446262;-0,057301167;0,074069128;-0,056788085;-0,072115422
Risk premium;Financials;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Financials;0,6274;0,5671;0,4544;0,4424;0,3276;0,3111;0,2311;0,2137;0,2375;0,2373;0,2074;0,1397;0,1399;0,1258;0,1249;0,079;0,0795;0,0892;0,154;0,1473;0,1476;0,1441;0,1241;0,0882;0,0752;0,0546;0,1104;0,1096;0,1847;0,1939;0,1943;0,2222;0,2018;0,2856;0,338;0,4892;0,441;0,4581;0,4517;0,4121;0,4164;0,3614;0,3502;0,3966;0,3849;0,3454;0,3168;0,3166;0,3317;0,3959;0,4471;0,3354;0,2792;0,2807;0,3516;0,2994;0,2732;0,1311;0,0445;0,1408;0,2089;0,1622;0,1795;0,292;0,2971;0,2562;0,203;0,255;0,2775;0,4281;0,4275;0,4356;0,408;0,3717;0,2473;0,5032;0,4919;0,5249;0,4843;0,5231;0,601;0,721;0,7039;0,7636;0,9694;1,0967;1,1592;1,0963;1,0589;1,0399;0,8946;0,7809;0,6804;0,7873;0,7763;0,7682;0,7608;0,7335;0,7108;0,6998;0,6261;0,6239;0,6048;0,6162;0,5933;0,5808;0,5818;0,5709;0,5245;0,4445;0,4376;0,4729;0,5154;0,5061;0,5493;0,5476;0,5652;0,4006;0,4129;0,3881;0,3387;0,3068;0,2716;0,2655;0,3174;0,3359;0,403;0,4126;0,3739;0,3114;0,3017;0,2418;0,2229;0,186;0,1678;0,1732;0,1381;0,1691;0,152;0,1747;0,0275;-0,0355;-0,0035;0,0383;0,0066;0,0493;0,0812;-0,1675;-0,471;-0,4258;-0,5198;-0,5269;-0,5589;-0,5463;-0,4776;-0,4395
VO monthly avg;Financials; 0.00 ; 43.80 ; 22.67 ; 10.10 ; 27.99 ; 46.30 ; 35.68 ; 24.13 ; 135.52 ; 9.84 ; 33.96 ; 97.20 ; 26.20 ; 38.03 ; 8.38 ; 14.14 ; 6.05 ; 38.96 ; 28.22 ; 22.68 ; 32.51 ; 43.15 ; 81.90 ; 53.89 ; 98.55 ; 35.10 ; 24.62 ; 53.76 ; 26.24 ; 46.35 ; 32.53 ; 43.87 ; 42.69 ; 15.64 ; 32.51 ; 27.55 ; 25.41 ; 77.41 ; 36.41 ; 1.71 ; 85.02 ; 87.31 ; 53.46 ; 116.97 ; 55.29 ; 143.24 ; 130.75 ; 85.25 ; 55.18 ; 30.43 ; 33.26 ; 29.56 ; 95.48 ; 17.78 ; 45.31 ; 43.51 ; 23.00 ; 138.83 ; 119.16 ; 39.81 ; 44.20 ; 166.08 ; 66.66 ; 11.45 ; 30.85 ; 67.76 ; 30.93 ; 70.17 ; 61.58 ; 94.81 ; 174.45 ; 41.95 ; 12.48 ; 10.78 ; 23.32 ; 22.10 ; 10.71 ; 53.82 ; 20.12 ; 12.00 ; 19.02 ; 60.73 ; 58.14 ; 50.94 ; 23.96 ; 56.02 ; 55.76 ; 2.02 ; 131.98 ; 87.88 ; 241.97 ; 85.00 ; 158.55 ; 72.41 ; 146.09 ; 49.17 ; 28.79 ; 88.19 ; 95.73 ; 222.14 ; 110.29 ; 19.67 ; 11.07 ; 28.54 ; 26.73 ; 9.80 ; 12.88 ; 237.64 ; 34.31 ; 196.71 ; 149.59 ; 108.71 ; 87.28 ; 106.37 ; 103.71 ; 93.65 ; 117.49 ; 71.70 ; 38.73 ; 145.35 ; 68.71 ; 108.57 ; 186.64 ; 140.74 ; 21.60 ; 8.16 ; 18.56 ; 60.90 ; 87.40 ; 17.13 ; 24.18 ; 659.38 ; 54.12 ; 54.88 ; 110.50 ; 367.15 ; 291.21 ; 236.00 ; 85.49 ; 79.77 ; 60.85 ; 29.89 ; 42.01 ; 38.81 ; 60.84 ; 56.26 ; 44.21 ; 20.76 ; 45.44 ; 120.98 ; 21.20 ; 32.86 ; 43.22 ; 138.38 ; 99.21 ; 142.05 ; 161.55 
Total assets;Financials;312590;312590;312590;312590;312590;312590;312590;312590;312590;628651;628651;628651;628651;628651;628651;628651;628651;628651;628651;628651;628651;694439;694439;694439;694439;694439;694439;694439;694439;694439;694439;694439;694439;797868;797868;797868;797868;797868;797868;797868;797868;797868;797868;797868;797868;1257328;1257328;1257328;1257328;1257328;1257328;1257328;1257328;1257328;1257328;1257328;1257328;1712413;1712413;1712413;1712413;1712413;1712413;1712413;1712413;1712413;1712413;1712413;1712413;2175426;2175426;2175426;2175426;2175426;2175426;2175426;2175426;2175426;2175426;2175426;2175426;2417657;2417657;2417657;2417657;2417657;2417657;2417657;2417657;2417657;2417657;2417657;2417657;2476612;2476612;2476612;2476612;2476612;2476612;2476612;2476612;2476612;2476612;2476612;2476612;2822410;2822410;2822410;2822410;2822410;2822410;2822410;2822410;2822410;2822410;2822410;2822410;3065284;3065284;3065284;3065284;3065284;3065284;3065284;3065284;3065284;3065284;3065284;3065284;3607020;3607020;3607020;3607020;3607020;3607020;3607020;3607020;3607020;3607020;3607020;3607020;4022844;4022844;4022844;4022844;4022844;4022844;4022844;4022844;4022844;4022844;4022844;4022844;NA;NA;NA;NA
Net sales;Financials;49060;49060;49060;49060;49060;49060;49060;49060;49060;90288;90288;90288;90288;90288;90288;90288;90288;90288;90288;90288;90288;105957;105957;105957;105957;105957;105957;105957;105957;105957;105957;105957;105957;112399;112399;112399;112399;112399;112399;112399;112399;112399;112399;112399;112399;126018;126018;126018;126018;126018;126018;126018;126018;126018;126018;126018;126018;182199;182199;182199;182199;182199;182199;182199;182199;182199;182199;182199;182199;223035;223035;223035;223035;223035;223035;223035;223035;223035;223035;223035;223035;272954;272954;272954;272954;272954;272954;272954;272954;272954;272954;272954;272954;321824;321824;321824;321824;321824;321824;321824;321824;321824;321824;321824;321824;333680;333680;333680;333680;333680;333680;333680;333680;333680;333680;333680;333680;388516;388516;388516;388516;388516;388516;388516;388516;388516;388516;388516;388516;461403;461403;461403;461403;461403;461403;461403;461403;461403;461403;461403;461403;506670;506670;506670;506670;506670;506670;506670;506670;506670;506670;506670;506670;NA;NA;NA;NA
common equity;Financials;251905;251905;251905;251905;251905;251905;251905;251905;251905;258204;258204;258204;258204;258204;258204;258204;258204;258204;258204;258204;258204;310694;310694;310694;310694;310694;310694;310694;310694;310694;310694;310694;310694;428209;428209;428209;428209;428209;428209;428209;428209;428209;428209;428209;428209;647096;647096;647096;647096;647096;647096;647096;647096;647096;647096;647096;647096;881325;881325;881325;881325;881325;881325;881325;881325;881325;881325;881325;881325;1312605;1312605;1312605;1312605;1312605;1312605;1312605;1312605;1312605;1312605;1312605;1312605;1389112;1389112;1389112;1389112;1389112;1389112;1389112;1389112;1389112;1389112;1389112;1389112;1391251;1391251;1391251;1391251;1391251;1391251;1391251;1391251;1391251;1391251;1391251;1391251;1514779;1514779;1514779;1514779;1514779;1514779;1514779;1514779;1514779;1514779;1514779;1514779;1605981;1605981;1605981;1605981;1605981;1605981;1605981;1605981;1605981;1605981;1605981;1605981;2036590;2036590;2036590;2036590;2036590;2036590;2036590;2036590;2036590;2036590;2036590;2036590;1796757;1796757;1796757;1796757;1796757;1796757;1796757;1796757;1796757;1796757;1796757;1796757;NA;NA;NA;NA
Turnover ratio;Financials;0,00%;0,07%;0,04%;0,02%;0,05%;0,07%;0,05%;0,04%;0,20%;0,01%;0,05%;0,14%;0,04%;0,06%;0,01%;0,02%;0,01%;0,06%;0,04%;0,03%;0,05%;0,06%;0,12%;0,08%;0,15%;0,05%;0,04%;0,08%;0,04%;0,07%;0,05%;0,06%;0,06%;0,02%;0,05%;0,04%;0,04%;0,11%;0,05%;0,00%;0,13%;0,13%;0,08%;0,15%;0,07%;0,18%;0,17%;0,11%;0,07%;0,04%;0,04%;0,04%;0,12%;0,02%;0,06%;0,06%;0,03%;0,18%;0,15%;0,05%;0,06%;0,21%;0,09%;0,01%;0,04%;0,09%;0,04%;0,09%;0,08%;0,12%;0,22%;0,05%;0,02%;0,01%;0,03%;0,03%;0,01%;0,07%;0,03%;0,02%;0,02%;0,07%;0,07%;0,06%;0,03%;0,06%;0,06%;0,00%;0,15%;0,10%;0,27%;0,10%;0,18%;0,08%;0,16%;0,06%;0,03%;0,10%;0,11%;0,25%;0,12%;0,02%;0,01%;0,03%;0,03%;0,01%;0,01%;0,27%;0,04%;0,22%;0,17%;0,12%;0,10%;0,12%;0,12%;0,10%;0,13%;0,08%;0,04%;0,16%;0,08%;0,12%;0,21%;0,16%;0,02%;0,01%;0,02%;0,07%;0,10%;0,02%;0,03%;0,74%;0,06%;0,06%;0,12%;0,41%;0,33%;0,26%;0,10%;0,07%;0,06%;0,03%;0,04%;0,04%;0,06%;0,05%;0,04%;0,02%;0,04%;0,11%;0,02%;0,03%;0,04%;0,13%;0,09%;0,13%;0,14%
Return monthly;Financials;;0,020849705;0,020399817;0,119999057;-0,017850001;0,100602242;-0,07142718;0,115382196;-0,068964221;0;0,018518145;-0,054544373;0,009835378;0;-0,008327449;0,050426151;0,019995614;0,067117504;0;-0,020000733;-0,020408926;0,024993322;0,036594446;0,055252289;0,024010074;0,058592841;0,092239106;0,013524001;0,016661704;0,126450569;0,093756965;0;0,042860054;-0,013699522;0,208071936;0,024388911;0,13094984;-0,094735932;-0,011622958;0,047056135;0,191013405;-0,039164417;0;-0,041670334;0,065219554;0,010203202;0,2363648;0,048232973;0,06557377;-0,030769231;0,10793332;-0,111745295;0,129032258;0,016045722;0,058824637;0,111108641;0,06250025;0,011763997;0,081397946;-0,076923077;0,118788218;0,072589057;0,107071837;0,067518945;0,034186304;0,004766626;-0,191491138;0,056842257;0,195220822;-0,041667905;0,073914561;0,090475354;0,036924782;0,097922419;0,081079876;0,006250661;0,072050137;0,103127785;0;0,016216159;-0,039892737;0,035456085;0,070092259;0,026098959;-0,074499654;-0,136142956;0,125703574;-0,097222034;-0,138461719;-0,05051505;0,015626533;0,030768178;0,179106343;-0,018987509;-0,161290649;0,022797356;0,086614266;0;-0,039853301;0,037734959;-0,054545124;0,009145579;-0,023998903;0;0,057376313;0,085271075;-0,021429288;0,023506446;0,003744829;0,026119384;0,001454356;0,031228183;0,066900633;-0,00074678;0,048274457;0,0625;0,086069046;0,063284181;0,013404688;-0,013480161;-0,044444108;-0,023256239;-0,017856229;0,124242093;0,005390933;0;-0,011110749;-0,044944612;-0,061763911;0,059560433;-0,059170882;-0,066334608;0,12323935;-0,034482633;0,032467867;0,050313263;-0,017963808;0,017709413;0,06249884;0,062632606;0,086856984;-0,001051784;-0,041578334;0,1103829;0;0,022565046;-0,012036284;0,048223991;0,234866316;-0,190389473;0,03300082;-0,015004844;-0,033906962;-0,015768067;0,124030328;-0,005376585;-0,072115422
