Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Financials;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1809;1809;1809;1809;1809;1809;1809;1809;1809;1809;1809;1809;40381;40381;40381;40381;40381;40381;40381;40381;40381;40381;40381;40381;83737;83737;83737;83737;83737;83737;83737;83737;83737;83737;83737;83737;175988;175988;175988;175988;175988;175988;175988;175988;175988;175988;175988;175988;158466;158466;158466;158466;158466;158466;158466;158466;158466;158466;158466;158466;214912;214912;214912;214912;214912;214912;214912;214912;214912;214912;214912;214912;272937;272937;272937;272937;272937;272937;272937;272937;272937;272937;272937;272937
Excess return;Financials;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0402;0,052605;-0,0725852;0,005849974;0,194822633;-0,072985233;-0,009834476;-0,133343926;-0,068485309;-0,105076859;-0,027307394;-0,076526437;-0,106100337;-0,084546771;-0,0585467;-0,068615132;-0,059551495;-0,0967738;-0,054666304;-0,147535529;-0,117009784;-0,028595741;-0,09702508;-0,094303711;-0,006576912;-0,118976387;-0,1002862;-0,092933337;-0,074510386;-0,090202691;-0,120478257;-0,130709053;-0,062894222;-0,038020474;-0,1030394;-0,08784189;-0,07221208;-0,005182889;-0,030548791;-0,022322851;-0,058688098;-0,064411948;0,000730443;-0,054645819;-0,060360037;-0,003958144;-0,025554944;-0,046237873;-0,100081951;-0,124999376;-0,090155113;-0,02536321;-0,042363179;-0,062813449;-0,093077414;0,018989144
Risk premium;Financials;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Financials;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,2785;-0,2844;-0,2296;-0,5417;-0,5914;-0,5538;-0,4994;-0,2223;-0,1327;-0,0636;-0,0291;0,1127;0,1538;0,1775;0,2191;0,2342;0,2302;0,2226;0,1852;0,2158;0,2177;0,2255;0,2257;0,2838;0,3073;0,347;0,3474;0,3995;0,4141;0,4123;0,449;0,4668;0,4349;0,4378;0,4398;0,4106;0,4191;0,4089;0,4219;0,4138;0,4492;0,4836;0,6262;0,5952;0,5265;0,5149;0,5251;0,4409;0,4696;0,4353;0,4432;0,4087;0,4754;0,4894;0,4221
VO monthly avg;Financials; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 2.37 ; 0.00 ; 12.66 ; 0.00 ; 64.11 ; 99.15 ; 16.36 ; 0.01 ; 0.90 ; 8.66 ; 53.41 ; 54.30 ; 87.80 ; 20.48 ; 76.81 ; 45.51 ; 101.76 ; 62.38 ; 8.96 ; 26.17 ; 2.73 ; 25.99 ; 131.71 ; 8.45 ; 38.27 ; 28.35 ; 41.24 ; 15.89 ; 65.32 ; 30.60 ; 50.25 ; 284.84 ; 205.82 ; 214.92 ; 42.45 ; 200.78 ; 118.24 ; 66.32 ; 98.69 ; 79.07 ; 82.50 ; 72.43 ; 131.70 ; 52.34 ; 39.92 ; 83.18 ; 214.01 ; 100.04 ; 81.69 ; 184.62 ; 275.24 ; 117.89 ; 152.13 ; 117.92 ; 74.03 ; 133.19 ; 75.96 
Total assets;Financials;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40844;40844;40844;40844;40844;40844;40844;40844;40844;40844;40844;40844;89416;89416;89416;89416;89416;89416;89416;89416;89416;89416;89416;89416;148227;148227;148227;148227;148227;148227;148227;148227;148227;148227;148227;148227;309068;309068;309068;309068;309068;309068;309068;309068;309068;309068;309068;309068;349725;349725;349725;349725;349725;349725;349725;349725;349725;349725;349725;349725;534273;534273;534273;534273;534273;534273;534273;534273;534273;534273;534273;534273;863858;863858;863858;863858;863858;863858;863858;863858;863858;863858;863858;863858
Net sales;Financials;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;236;236;236;236;236;236;236;236;236;236;236;236;6154;6154;6154;6154;6154;6154;6154;6154;6154;6154;6154;6154;9505;9505;9505;9505;9505;9505;9505;9505;9505;9505;9505;9505;18199;18199;18199;18199;18199;18199;18199;18199;18199;18199;18199;18199;27856;27856;27856;27856;27856;27856;27856;27856;27856;27856;27856;27856;32558;32558;32558;32558;32558;32558;32558;32558;32558;32558;32558;32558;46963;46963;46963;46963;46963;46963;46963;46963;46963;46963;46963;46963
common equity;Financials;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;39035;39035;39035;39035;39035;39035;39035;39035;39035;39035;39035;39035;49036;49036;49036;49036;49036;49036;49036;49036;49036;49036;49036;49036;64489;64489;64489;64489;64489;64489;64489;64489;64489;64489;64489;64489;133080;133080;133080;133080;133080;133080;133080;133080;133080;133080;133080;133080;191258;191258;191258;191258;191258;191258;191258;191258;191258;191258;191258;191258;319362;319362;319362;319362;319362;319362;319362;319362;319362;319362;319362;319362;591650;591650;591650;591650;591650;591650;591650;591650;591650;591650;591650;591650
Turnover ratio;Financials;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;0,01%;0,00%;0,04%;0,00%;0,23%;0,32%;0,04%;0,00%;0,00%;0,02%;0,13%;0,11%;0,16%;0,04%;0,12%;0,07%;0,16%;0,10%;0,01%;0,03%;0,00%;0,03%;0,17%;0,01%;0,05%;0,04%;0,05%;0,02%;0,07%;0,03%;0,06%;0,28%;0,20%;0,21%;0,04%;0,20%;0,12%;0,05%;0,08%;0,06%;0,07%;0,06%;0,09%;0,04%;0,03%;0,06%;0,15%;0,07%;0,05%;0,12%;0,17%;0,07%;0,08%;0,06%;0,04%;0,07%;0,04%
Return monthly;Financials;;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;0,0402;0,1234378;0;0,059472874;0,247314433;-0,017224633;0,049153324;-0,056898826;0,010654591;-0,023983659;0,055559306;0,017523663;-0,008610937;0,008685729;0,0345066;0,025639468;0,033351105;0;0,038351296;-0,047590129;-0,016694684;0,072510759;0,00159402;0,006475689;0,096782988;-0,014715387;0;0,014935163;0,029927914;0,014722209;-0,012891257;-0,023950653;0,042954478;0,068310926;0,001418;0,01557591;0,02649122;0,087227811;0,063480909;0,069346549;0,036561502;0,032754852;0,104031043;0,048101781;0,036859463;0,093630556;0,067626356;0,053338827;0,005302849;-0,019175476;0,019616487;0,07613489;0,063537021;0,048068751;0,012614886;0,018989144
