Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Consumer Goods;78201;78201;78201;78201;78201;78201;78201;146535;146535;146535;146535;146535;146535;146535;146535;146535;146535;146535;146535;140995;140995;140995;140995;140995;140995;140995;140995;140995;140995;140995;140995;141157;141157;141157;141157;141157;141157;141157;141157;141157;141157;141157;141157;136644;136644;136644;136644;136644;136644;136644;136644;136644;136644;136644;136644;148773;148773;148773;148773;148773;148773;148773;148773;148773;148773;148773;148773;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Excess return;Consumer Goods;;-0,140824172;-0,080519581;0,030084888;-0,222202177;-0,1221978;-0,217850209;-0,02244732;0,120588263;-0,180621617;-0,117791116;-0,074354961;-0,150958322;-0,133559983;-0,156146022;-0,138769583;0,065595945;-0,042548559;-0,093375708;-0,147005009;0,123331285;-0,029801153;-0,101705593;0,05290247;-0,1323523;-0,193335765;0,027270276;-0,240600917;-0,054918163;-0,155400665;-0,057258557;-0,014979641;-0,032524209;-0,089330209;0,053648671;0,035085305;-0,073244569;-0,061151618;-0,150273154;-0,181782341;-0,014314186;-0,246937345;-0,038142986;-0,095219438;0,002012737;-0,000245196;-0,174531887;0,092631273;-0,112327654;-0,097818836;-0,136571957;-0,188089623;-0,1426775;-0,098227399;-0,132808447;-0,020213158;0,002496221;-0,127792102;-0,212348093;-0,031887914;-0,033169867;-0,08949448;-0,304929963;-0,098420327;-0,096937148;-0,173957594;-0,271957997;-0,161919086;-0,019074124;-0,167018136;-0,036260714;-0,100492529;-0,078031152;0,1244407;-0,173888141;-0,123760331;0,055810941;-0,095842333;-0,127892423;-0,116849489;-0,08486909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Risk premium;Consumer Goods;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Consumer Goods;0,5346;0,5103;0,3579;0,4503;0,3071;0,4753;0,3468;0,4133;0,5042;0,5559;0,5396;0,3871;0,4057;0,3454;0,3436;0,2646;0,2636;0,2859;0,3489;0,3461;0,3687;0,3709;0,3673;0,3983;0,4421;0,404;0,7137;0,7085;0,5846;0,601;0,6145;0,5648;0,5162;0,5766;0,6061;0,6991;0,6892;0,724;0,7496;0,7294;0,7212;0,7117;0,7088;0,6765;0,6917;0,7027;0,7573;0,7578;0,6964;0,7636;0,6654;0,7085;0,9425;0,9395;0,9378;0,9171;0,7694;0,753;0,8214;0,8272;0,7584;0,8761;0,8541;0,9711;0,9382;1,0533;0,9928;1,0215;1,0055;0,9062;0,9053;0,9144;0,8895;0,926;0,8698;1,0205;1,0083;0,9835;0,9592;0,9627;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VO monthly avg;Consumer Goods; 0.00 ; 20.94 ; 876.79 ; 45.68 ; 1.08 ; 8.06 ; 39.04 ; 6.68 ; 67.90 ; 66.79 ; 23.07 ; 66.97 ; 62.27 ; 9.79 ; 26.28 ; 29.64 ; 197.82 ; 107.50 ; 50.63 ; 12.51 ; 28.12 ; 122.37 ; 8.95 ; 6.93 ; 8.49 ; 106.82 ; 92.77 ; 10.61 ; 3.89 ; 74.63 ; 158.29 ; 30.59 ; 23.77 ; 185.70 ; 67.00 ; 82.06 ; 42.30 ; 142.14 ; 77.48 ; 39.65 ; 24.30 ; 103.17 ; 11.03 ; 11.24 ; 129.95 ; 33.63 ; 47.01 ; 58.90 ; 25.25 ; 97.45 ; 27.53 ; 372.80 ; 49.64 ; 33.98 ; 54.70 ; 69.57 ; 127.29 ; 97.24 ; 42.84 ; 38.49 ; 29.73 ; 59.37 ; 156.78 ; 134.50 ; 308.34 ; 132.27 ; 119.99 ; 56.07 ; 57.90 ; 16.84 ; 68.03 ; 112.18 ; 16.30 ; 20.30 ; 220.67 ; 76.44 ; 90.94 ; 83.08 ; 93.98 ; 58.19 ; 150.06 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 
Total assets;Consumer Goods;271136;271136;271136;271136;271136;271136;271136;289680;289680;289680;289680;289680;289680;289680;289680;289680;289680;289680;289680;315434;315434;315434;315434;315434;315434;315434;315434;315434;315434;315434;315434;345826;345826;345826;345826;345826;345826;345826;345826;345826;345826;345826;345826;409320;409320;409320;409320;409320;409320;409320;409320;409320;409320;409320;409320;477155;477155;477155;477155;477155;477155;477155;477155;477155;477155;477155;477155;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Net sales;Consumer Goods;490134;490134;490134;490134;490134;490134;490134;599546;599546;599546;599546;599546;599546;599546;599546;599546;599546;599546;599546;696832;696832;696832;696832;696832;696832;696832;696832;696832;696832;696832;696832;720655;720655;720655;720655;720655;720655;720655;720655;720655;720655;720655;720655;824578;824578;824578;824578;824578;824578;824578;824578;824578;824578;824578;824578;916249;916249;916249;916249;916249;916249;916249;916249;916249;916249;916249;916249;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
common equity;Consumer Goods;192935;192935;192935;192935;192935;192935;192935;143145;143145;143145;143145;143145;143145;143145;143145;143145;143145;143145;143145;174439;174439;174439;174439;174439;174439;174439;174439;174439;174439;174439;174439;204669;204669;204669;204669;204669;204669;204669;204669;204669;204669;204669;204669;272676;272676;272676;272676;272676;272676;272676;272676;272676;272676;272676;272676;328382;328382;328382;328382;328382;328382;328382;328382;328382;328382;328382;328382;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Turnover ratio;Consumer Goods;0,00%;0,01%;0,52%;0,03%;0,00%;0,01%;0,03%;0,00%;0,04%;0,05%;0,02%;0,05%;0,05%;0,01%;0,02%;0,02%;0,14%;0,08%;0,04%;0,01%;0,02%;0,09%;0,01%;0,01%;0,01%;0,08%;0,07%;0,01%;0,00%;0,05%;0,18%;0,03%;0,03%;0,20%;0,08%;0,10%;0,05%;0,18%;0,10%;0,05%;0,03%;0,13%;0,01%;0,01%;0,17%;0,04%;0,06%;0,07%;0,03%;0,12%;0,03%;0,47%;0,06%;0,04%;0,07%;0,09%;0,16%;0,12%;0,05%;0,05%;0,04%;0,07%;0,19%;0,16%;0,38%;0,16%;0,15%;0,07%;0,07%;0,02%;0,08%;0,14%;0,02%;0,02%;0,27%;0,09%;0,11%;0,10%;0,11%;0,07%;0,18%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%
Return monthly;Consumer Goods;;0,014924728;0,058828119;0,180553788;-0,082354877;0,0256461;-0,087501809;0,10959058;0,259252863;-0,038499917;0,021503684;0,052632339;-0,009999222;0,010100217;-0,009999222;0,010100217;0,200002745;0,091663141;0,045804992;-0,014600709;0,259259385;0,105365547;0,033334307;0,18279537;0;-0,068183765;0,170733376;-0,097065417;0,079811637;-0,021737665;0,075554943;0,115702759;0,096296391;0,041095591;0,182432971;0,171428605;0,060975031;0,080460382;-0,008648354;-0,039130141;0,131221414;-0,100000245;0,111111414;0,052000062;0,150189837;0,148624904;-0,022221987;0,227272673;0,012345546;0,030487964;-0,017751757;-0,057254123;0;0,045161101;0,006172953;0,116564142;0,131868421;0,000746898;-0,079999893;0,097825686;0,089109333;0,03999982;-0,178321663;0,037458973;0,036269452;-0,029999694;-0,123711597;-0,011764586;0,130952376;-0,029527536;0,101123186;0,035714671;0,056157348;0,2593287;-0,040740741;0,017281169;0,199233841;0,051118167;0,018237177;0,029850611;-0,00231909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
