Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Financials;81673;81673;81673;81673;81673;81673;81673;92295;92295;92295;92295;92295;92295;92295;92295;92295;92295;92295;92295;202771;202771;202771;202771;202771;202771;202771;202771;202771;202771;202771;202771;358411;358411;358411;358411;358411;358411;358411;358411;358411;358411;358411;358411;741134;741134;741134;741134;741134;741134;741134;741134;741134;741134;741134;741134;883659;883659;883659;883659;883659;883659;883659;883659;883659;883659;883659;883659;1066398;1066398;1066398;1066398;1066398;1066398;1066398;1066398;1066398;1066398;1066398;1066398;1246715;1246715;1246715;1246715;1246715;1246715;1246715;1246715;1246715;1246715;1246715;1246715;1485204;1485204;1485204;1485204;1485204;1485204;1485204;1485204;1485204;1485204;1485204;1485204;1670620;1670620;1670620;1670620;1670620;1670620;1670620;1670620;1670620;1670620;1670620;1670620;2110969;2110969;2110969;2110969;2110969;2110969;2110969;2110969;2110969;2110969;2110969;2110969;2482490;2482490;2482490;2482490;2482490;2482490;2482490;2482490;2482490;2482490;2482490;2482490;2397500;2397500;2397500;2397500;2397500;2397500;2397500;2397500;2397500;2397500;2397500;2397500;NA;NA;NA;NA;NA;NA
Excess return;Financials;;0,016417572;-0,048420036;-0,111835174;-0,084003339;0,091707036;-0,026712359;0,074482011;0,029198;-0,035798841;-0,038440371;0,119975345;-0,017847315;-0,098182837;-0,1129111;-0,045429529;0,085696315;0,063145699;0,072609209;-0,038440371;0,159996478;-0,054351539;-0,093959462;0,054398866;0,048399294;-0,076941572;0,033342016;0;-0,032266196;0,001693149;0,081523859;0,076901499;-0,0249693;-0,000992291;0,039998472;0,019983103;0,055821659;0,071426135;0,003310942;0,00999524;0,056550424;-0,003716919;0,015609611;0;0,446161984;-0,043446454;0,132541638;0,085104387;0,098050062;0,071426322;0,067987128;-0,019963128;0,003172687;-0,026980506;-0,021199177;0,04998751;0,269525182;0,029784279;0,085269907;0;0,005947508;0,112432591;0,06383035;0,020199007;0,058617637;0,07592344;-0,018930211;-0,008771994;0,030082851;0,020406711;0,055405971;0,066667548;0,000941818;0,006865088;0,17829586;0,03065468;0,037281168;0,009478257;-0,035115456;0,036137877;-0,012196478;0,018520604;0,104435643;0,035265854;-0,005494552;-0,060773994;-0,011764812;-0,036306667;-0,073505921;5,10079E-06;0;-0,1736418;-0,1410798;-0,1463203;-0,1427704;-0,1389716;-0,1462371;-0,1551583;-0,1440541;-0,1430175;-0,1324441;-0,1331649;-0,1309537;-0,131024;-0,1318752;-0,1341713;-0,1358966;-0,1363959;-0,1362447;-0,1332695;-0,1314932;-0,1311058;-0,1325683;-0,1332671;-0,1209903;-0,1140827;-0,1130286;-0,1036945;-0,107698;-0,1069721;-0,1004242;-0,0981857;-0,0990275;-0,0964834;-0,1076464;-0,1099749;-0,1106429;-0,1051246;-0,1090529;-0,1001984;-0,1012331;-0,1000711;-0,0950404;-0,0921714;-0,0925596;-0,0894004;-0,0909942;-0,084522;-0,0846365;-0,0851656;-0,0844181;-0,0880172;-0,087868;-0,0818869;-0,0857187;-0,0851298;-0,0866393;-0,0837313;-0,0917773;-0,0953804;-0,1005508;-0,1053112;-0,0988332;-0,1015469;-0,105943;-0,1109969;0
Risk premium;Financials;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Financials;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,2152;1,3086;0,8346;0,8781;0,9408;1,0432;1,0617;1,1041;0,9207;0,9225;0,7007;0,6923;0,6699;0,698;0,7004;0,7051;0,7182;0,7293;0,7269;0,7265;0,7364;0,7366;0,7241;0,7217;0,6181;0,5529;0,5322;0,4015;0,396;0,4067;0,2234;0,1839;0,1925;0,1918;0,3928;0,4123;0,4483;0,4242;0,4183;0,3468;0,3537;0,3297;0,2808;0,2178;0,2192;0,2008;0,2134;0,194;0,2855;0,2812;0,2987;0,3344;0,336;0,2863;0,3249;0,3346;0,3411;0,3751;0,3171;0,3108;0,3516;0,3724;0,3664;0,4063;0,411;0,5063
VO monthly avg;Financials; 1.50 ; 6.11 ; 3.49 ; 3.92 ; 4.39 ; 4.66 ; 18.57 ; 7.10 ; 2.96 ; 13.66 ; 5.04 ; 6.35 ; 3.52 ; 3.17 ; 4.89 ; 1.69 ; 8.86 ; 9.66 ; 4.81 ; 10.06 ; 9.55 ; 16.66 ; 4.97 ; 3.25 ; 13.45 ; 0.95 ; 0.51 ; 3.74 ; 0.69 ; 0.75 ; 4.44 ; 1.92 ; 4.92 ; 1.08 ; 4.79 ; 0.36 ; 2.15 ; 7.96 ; 1.53 ; 0.64 ; 0.46 ; 1.07 ; 14.20 ; 8.73 ; 5.43 ; 0.92 ; 10.10 ; 3.53 ; 1.92 ; 0.99 ; 1.30 ; 0.95 ; 7.05 ; 1.83 ; 6.40 ; 1.96 ; 2.45 ; 5.04 ; 7.74 ; 1.46 ; 0.71 ; 2.30 ; 2.00 ; 2.63 ; 1.19 ; 2.25 ; 4.49 ; 16.55 ; 9.05 ; 0.30 ; 1.03 ; 1.16 ; 0.46 ; 0.28 ; 2.05 ; 4.90 ; 0.80 ; 2.36 ; 7.48 ; 3.06 ; 8.57 ; 1.85 ; 4.03 ; 15.39 ; 4.48 ; 7.38 ; 0.44 ; 2.46 ; 8.45 ; 3.18 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 
Total assets;Financials;154692;154692;154692;154692;154692;154692;154692;211975;211975;211975;211975;211975;211975;211975;211975;211975;211975;211975;211975;287789;287789;287789;287789;287789;287789;287789;287789;287789;287789;287789;287789;464948;464948;464948;464948;464948;464948;464948;464948;464948;464948;464948;464948;866327;866327;866327;866327;866327;866327;866327;866327;866327;866327;866327;866327;1007267;1007267;1007267;1007267;1007267;1007267;1007267;1007267;1007267;1007267;1007267;1007267;1235944;1235944;1235944;1235944;1235944;1235944;1235944;1235944;1235944;1235944;1235944;1235944;1464504;1464504;1464504;1464504;1464504;1464504;1464504;1464504;1464504;1464504;1464504;1464504;1773162;1773162;1773162;1773162;1773162;1773162;1773162;1773162;1773162;1773162;1773162;1773162;1975523;1975523;1975523;1975523;1975523;1975523;1975523;1975523;1975523;1975523;1975523;1975523;2464189;2464189;2464189;2464189;2464189;2464189;2464189;2464189;2464189;2464189;2464189;2464189;2922494;2922494;2922494;2922494;2922494;2922494;2922494;2922494;2922494;2922494;2922494;2922494;2926920;2926920;2926920;2926920;2926920;2926920;2926920;2926920;2926920;2926920;2926920;2926920;NA;NA;NA;NA;NA;NA
Net sales;Financials;137275;137275;137275;137275;137275;137275;137275;192744;192744;192744;192744;192744;192744;192744;192744;192744;192744;192744;192744;259328;259328;259328;259328;259328;259328;259328;259328;259328;259328;259328;259328;344648;344648;344648;344648;344648;344648;344648;344648;344648;344648;344648;344648;444988;444988;444988;444988;444988;444988;444988;444988;444988;444988;444988;444988;558163;558163;558163;558163;558163;558163;558163;558163;558163;558163;558163;558163;768129;768129;768129;768129;768129;768129;768129;768129;768129;768129;768129;768129;988244;988244;988244;988244;988244;988244;988244;988244;988244;988244;988244;988244;1241080;1241080;1241080;1241080;1241080;1241080;1241080;1241080;1241080;1241080;1241080;1241080;1268467;1268467;1268467;1268467;1268467;1268467;1268467;1268467;1268467;1268467;1268467;1268467;1375317;1375317;1375317;1375317;1375317;1375317;1375317;1375317;1375317;1375317;1375317;1375317;1522085;1522085;1522085;1522085;1522085;1522085;1522085;1522085;1522085;1522085;1522085;1522085;1561634;1561634;1561634;1561634;1561634;1561634;1561634;1561634;1561634;1561634;1561634;1561634;NA;NA;NA;NA;NA;NA
common equity;Financials;73019;73019;73019;73019;73019;73019;73019;119680;119680;119680;119680;119680;119680;119680;119680;119680;119680;119680;119680;85018;85018;85018;85018;85018;85018;85018;85018;85018;85018;85018;85018;106537;106537;106537;106537;106537;106537;106537;106537;106537;106537;106537;106537;125193;125193;125193;125193;125193;125193;125193;125193;125193;125193;125193;125193;123608;123608;123608;123608;123608;123608;123608;123608;123608;123608;123608;123608;169546;169546;169546;169546;169546;169546;169546;169546;169546;169546;169546;169546;217789;217789;217789;217789;217789;217789;217789;217789;217789;217789;217789;217789;279300;279300;279300;279300;279300;279300;279300;279300;279300;279300;279300;279300;308198;308198;308198;308198;308198;308198;308198;308198;308198;308198;308198;308198;359681;359681;359681;359681;359681;359681;359681;359681;359681;359681;359681;359681;444870;444870;444870;444870;444870;444870;444870;444870;444870;444870;444870;444870;533975;533975;533975;533975;533975;533975;533975;533975;533975;533975;533975;533975;NA;NA;NA;NA;NA;NA
Turnover ratio;Financials;0,00%;0,02%;0,01%;0,01%;0,01%;0,01%;0,06%;0,02%;0,01%;0,04%;0,02%;0,02%;0,01%;0,01%;0,02%;0,01%;0,03%;0,03%;0,02%;0,03%;0,03%;0,05%;0,02%;0,01%;0,04%;0,00%;0,00%;0,01%;0,00%;0,00%;0,01%;0,01%;0,02%;0,00%;0,01%;0,00%;0,01%;0,02%;0,00%;0,00%;0,00%;0,00%;0,04%;0,03%;0,02%;0,00%;0,03%;0,01%;0,01%;0,00%;0,00%;0,00%;0,02%;0,01%;0,02%;0,01%;0,01%;0,02%;0,02%;0,00%;0,00%;0,01%;0,01%;0,01%;0,00%;0,01%;0,01%;0,05%;0,03%;0,00%;0,00%;0,00%;0,00%;0,00%;0,01%;0,02%;0,00%;0,01%;0,02%;0,01%;0,03%;0,01%;0,01%;0,05%;0,01%;0,02%;0,00%;0,01%;0,03%;0,01%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%
Return monthly;Financials;;0,016417572;-0,048420036;-0,111835174;-0,084003339;0,091707036;-0,026712359;0,074482011;0,029198;-0,035798841;-0,038440371;0,119975345;-0,017847315;-0,098182837;-0,1129111;-0,045429529;0,085696315;0,063145699;0,072609209;-0,038440371;0,159996478;-0,054351539;-0,093959462;0,054398866;0,048399294;-0,076941572;0,033342016;0;-0,032266196;0,001693149;0,081523859;0,076901499;-0,0249693;-0,000992291;0,039998472;0,019983103;0,055821659;0,071426135;0,003310942;0,00999524;0,056550424;-0,003716919;0,015609611;0;0,446161984;-0,043446454;0,132541638;0,085104387;0,098050062;0,071426322;0,067987128;-0,019963128;0,003172687;-0,026980506;-0,021199177;0,04998751;0,269525182;0,029784279;0,085269907;0;0,005947508;0,112432591;0,06383035;0,020199007;0,058617637;0,07592344;-0,018930211;-0,008771994;0,030082851;0,020406711;0,055405971;0,066667548;0,000941818;0,006865088;0,17829586;0,03065468;0,037281168;0,009478257;-0,035115456;0,036137877;-0,012196478;0,018520604;0,104435643;0,035265854;-0,005494552;-0,060773994;-0,011764812;-0,036306667;-0,073505921;5,10079E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
