Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Consumer Goods;1299624;1985964;1985964;1985964;1985964;1985964;1985964;1985964;1985964;1985964;1985964;1985964;1985964;NA;NA;NA;30172;30172;30172;30172;30172;30172;30172;30172;30172;30172;30172;30172;3666;3666;3666;3666;3666;3666;3666;3666;3666;3666;3666;3666;4383;4383;4383;4383;4383;4383;4383;4383;4383;4383;4383;4383;369;369;369;369;369;369;369;369;369;369;369;369;87059;87059;87059;87059;87059;87059;87059;87059;87059;87059;87059;87059;27074;27074;27074;27074;27074;27074;27074;27074;27074;27074;27074;27074;1646;1646;1646;1646;1646;1646;1646;1646;1646;1646;1646;1646;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Excess return;Consumer Goods;;0,011145269;0,127173602;-0,221187597;-0,096446043;-0,013849331;-0,1484609;0,055176397;-0,1454245;-0,1438416;-0,183843437;-0,127992348;-0,118147447;-0,162989606;-0,161917772;-0,186926437;-0,110969061;0,19994451;-0,027629801;-0,1338848;-0,226392446;-0,133584901;-0,066329141;-0,098176636;-0,113499245;-0,038503087;-0,215430095;-0,187208796;-0,062731626;-0,089213451;-0,149291358;-0,02021121;-0,023535515;-0,009579201;-0,012740789;-0,080272943;0,14075457;-0,244363209;-0,030843315;-0,145881023;-0,139059018;-0,168413418;-0,054215918;-0,1464824;-0,045212684;-0,021520518;-0,094929539;-0,054930098;-0,112911956;-0,07267902;-0,137812628;-0,046291229;-0,048093726;-0,080119658;-0,133759086;0,02667377;-0,096809349;-0,022870904;-0,184448686;-0,02696606;-0,014264868;0,0542499;-0,103467049;-0,064471159;-0,106559518;-0,190771793;-0,266614972;-0,211061053;-0,048761993;-0,056342443;-0,135212975;-0,013574504;-0,134359921;-0,149571168;-0,15929543;-0,155962489;-0,107422168;-0,195893465;-0,260868892;-0,165415532;-0,141109773;-0,122710379;-0,188895271;-0,136058189;-0,254433202;-0,321348833;-0,193312189;-0,11058878;0,004691207;-0,019477292;-0,401745992;-0,147115519;-0,171916104;-0,725981721;-0,425221993;-0,134315171;-0,145731838;-0,422481367;-0,09459029;-0,0849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Risk premium;Consumer Goods;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Consumer Goods;0,8561;0,8844;0,8895;0,8399;0,8467;0,7914;0,6343;0,6155;0,6115;0,5832;0,5416;0,5878;0,5904;0,5816;0,5762;0,4259;0,4201;0,417;0,4617;0,3696;0,3612;0,3595;0,3206;0,2397;0,2246;0,2716;0,2501;0,2455;0,2355;0,3272;0,3503;0,3773;0,371;0,422;0,4351;0,565;0,5092;0,5279;0,5395;0,5454;0,4992;0,5714;0,5647;0,6648;0,7033;0,7054;0,7441;0,7444;0,7998;0,6946;0,5821;0,5426;0,5604;0,5564;0,5893;0,6543;0,675;0,7218;0,5831;0,6237;0,7311;0,7076;0,6985;0,673;0,7136;0,7774;0,8195;0,8319;0,7972;0,8048;0,8018;0,7932;0,8093;0,8466;0,8812;1,1914;1,2036;1,259;1,2233;1,2028;1,1925;1,1487;1,3603;1,2226;1,309;1,0716;0,9222;0,9843;1,037;1,2564;1,0082;0,9628;2,1476;1,9839;1,9686;2,0047;2,0253;1,7455;1,6361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VO monthly avg;Consumer Goods; 0.00 ; 0.17 ; 4.89 ; 9.80 ; 6.07 ; 4.90 ; 0.00 ; 15.10 ; 1.69 ; 133.22 ; 1.35 ; 11.15 ; 41.15 ; 10.98 ; 0.39 ; 7.43 ; 86.36 ; 275.27 ; 40.75 ; 29.22 ; 1.59 ; 84.55 ; 229.92 ; 106.19 ; 17.49 ; 57.96 ; 12.59 ; 0.74 ; 16.39 ; 26.56 ; 13.03 ; 5.35 ; 81.81 ; 67.44 ; 60.69 ; 73.24 ; 97.30 ; 46.43 ; 54.64 ; 66.88 ; 169.17 ; 8.33 ; 119.26 ; 1146.36 ; 645.66 ; 71.40 ; 153.36 ; 389.08 ; 166.29 ; 209.52 ; 95.52 ; 100.50 ; 700.38 ; 158.27 ; 292.04 ; 524.63 ; 77.17 ; 224.96 ; 144.24 ; 261.89 ; 169.22 ; 191.52 ; 148.24 ; 170.05 ; 101.51 ; 102.50 ; 85.70 ; 249.72 ; 457.03 ; 115.91 ; 122.29 ; 268.65 ; 161.69 ; 135.30 ; 301.81 ; 181.12 ; 165.35 ; 129.59 ; 217.92 ; 157.92 ; 120.20 ; 88.23 ; 46.89 ; 1460.72 ; 238.06 ; 117.15 ; 148.94 ; 288.63 ; 216.18 ; 304.38 ; 227.66 ; 164.35 ; 2147.34 ; 45.86 ; 26.01 ; 52.89 ; 4.66 ; 4.55 ; 11.35 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 
Total assets;Consumer Goods;3852661;4322785;4322785;4322785;4322785;4322785;4322785;4322785;4322785;4322785;4322785;4322785;4322785;NA;NA;NA;1222049;1222049;1222049;1222049;1222049;1222049;1222049;1222049;1222049;1222049;1222049;1222049;1406374;1406374;1406374;1406374;1406374;1406374;1406374;1406374;1406374;1406374;1406374;1406374;1614239;1614239;1614239;1614239;1614239;1614239;1614239;1614239;1614239;1614239;1614239;1614239;1727356;1727356;1727356;1727356;1727356;1727356;1727356;1727356;1727356;1727356;1727356;1727356;2050117;2050117;2050117;2050117;2050117;2050117;2050117;2050117;2050117;2050117;2050117;2050117;1236296;1236296;1236296;1236296;1236296;1236296;1236296;1236296;1236296;1236296;1236296;1236296;121406;121406;121406;121406;121406;121406;121406;121406;121406;121406;121406;121406;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Net sales;Consumer Goods;7720498;8408923;8408923;8408923;8408923;8408923;8408923;8408923;8408923;8408923;8408923;8408923;8408923;NA;NA;NA;3665209;3665209;3665209;3665209;3665209;3665209;3665209;3665209;3665209;3665209;3665209;3665209;74543;74543;74543;74543;74543;74543;74543;74543;74543;74543;74543;74543;90302;90302;90302;90302;90302;90302;90302;90302;90302;90302;90302;90302;15565;15565;15565;15565;15565;15565;15565;15565;15565;15565;15565;15565;21694;21694;21694;21694;21694;21694;21694;21694;21694;21694;21694;21694;39950;39950;39950;39950;39950;39950;39950;39950;39950;39950;39950;39950;18797;18797;18797;18797;18797;18797;18797;18797;18797;18797;18797;18797;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
common equity;Consumer Goods;1339579;1559473;1559473;1559473;1559473;1559473;1559473;1559473;1559473;1559473;1559473;1559473;1559473;NA;NA;NA;1186120;1186120;1186120;1186120;1186120;1186120;1186120;1186120;1186120;1186120;1186120;1186120;1395928;1395928;1395928;1395928;1395928;1395928;1395928;1395928;1395928;1395928;1395928;1395928;1601963;1601963;1601963;1601963;1601963;1601963;1601963;1601963;1601963;1601963;1601963;1601963;1717825;1717825;1717825;1717825;1717825;1717825;1717825;1717825;1717825;1717825;1717825;1717825;1950117;1950117;1950117;1950117;1950117;1950117;1950117;1950117;1950117;1950117;1950117;1950117;1209156;1209156;1209156;1209156;1209156;1209156;1209156;1209156;1209156;1209156;1209156;1209156;119694;119694;119694;119694;119694;119694;119694;119694;119694;119694;119694;119694;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Turnover ratio;Consumer Goods;0,00%;0,00%;0,06%;0,12%;0,07%;0,06%;0,00%;0,18%;0,02%;1,59%;0,02%;0,13%;0,49%;0,13%;0,00%;0,09%;1,02%;3,26%;0,48%;0,35%;0,02%;1,00%;2,72%;1,26%;0,21%;0,69%;0,15%;0,01%;0,19%;0,31%;0,15%;0,06%;0,97%;0,80%;0,72%;0,87%;1,15%;0,55%;0,65%;0,79%;2,00%;0,10%;1,41%;13,58%;7,65%;0,85%;1,82%;4,61%;1,97%;2,48%;1,13%;1,19%;8,30%;1,87%;3,46%;6,21%;0,91%;2,66%;1,71%;3,10%;2,00%;2,27%;1,76%;2,01%;1,20%;1,21%;1,02%;2,96%;5,41%;1,37%;1,45%;3,18%;1,92%;1,60%;3,58%;2,15%;1,96%;1,54%;2,58%;1,87%;1,42%;1,05%;0,56%;17,30%;2,82%;1,39%;1,76%;3,42%;2,56%;3,61%;2,70%;1,95%;25,44%;0,54%;0,31%;0,63%;0,06%;0,05%;0,13%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%
Return monthly;Consumer Goods;;0,190462469;0,300012102;-0,046173897;0,077396057;0,153908869;0;0,199952897;0;0;-0,044422637;0,011639052;0,034447753;-0,004448806;-0,001117172;-0,027894737;0,033297239;0,34241551;0,118657299;0;-0,090936846;0,000863599;0,065768659;0,021724464;0,005150555;0,078307713;-0,101173795;-0,072842296;0,050004874;0,027200149;-0,033122458;0,09865869;0,096137485;0,111106799;0,105270511;0,047622057;0,26363417;-0,115105509;0,097545185;-0,014820823;-0,007509418;-0,030315218;0,085960182;0;0,103695216;0,127519682;0,056548761;0,078867102;0,018275444;0,05128078;-0,024240328;0,074092571;0,070511474;0,039133542;-0,016733186;0,14689467;0,026615651;0,103702496;-0,067113386;0,08992704;0,106294432;0,1731287;0,013338451;0,052627841;0,012497282;-0,064195593;-0,129286472;-0,072851353;0,088141607;0,074759957;-0,004349575;0,114997096;-0,005224021;-0,019685368;-0,02542983;-0,004154289;0,048304632;-0,031576465;-0,098100992;-0,003589132;0,016567727;0,030307721;-0,017646371;0,026715611;-0,085816202;-0,164088033;-0,042963589;0,04592212;0,170722207;0,166675908;-0,246429392;0,004740881;0,051882696;-0,509996021;-0,217700193;0,065230929;0,061212062;-0,226914867;0,09453401;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
