Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Financials;247740;247740;247740;264437;264437;264437;264437;264437;264437;264437;264437;264437;264437;264437;264437;312498;312498;312498;312498;312498;312498;312498;312498;312498;312498;312498;312498;389105;389105;389105;389105;389105;389105;389105;389105;389105;389105;389105;389105;412890;412890;412890;412890;412890;412890;412890;412890;412890;412890;412890;412890;639798;639798;639798;639798;639798;639798;639798;639798;639798;639798;639798;639798;982280;982280;982280;982280;982280;982280;982280;982280;982280;982280;982280;982280;1201084;1201084;1201084;1201084;1201084;1201084;1201084;1201084;1201084;1201084;1201084;1201084;1728449;1728449;1728449;1728449;1728449;1728449;1728449;1728449;1728449;1728449;1728449;1728449;2022080;2022080;2022080;2022080;2022080;2022080;2022080;2022080;2022080;2022080;2022080;2022080;2612860;2612860;2612860;2612860;2612860;2612860;2612860;2612860;2612860;2612860;2612860;2612860;2577642;2577642;2577642;2577642;2577642;2577642;2577642;2577642;2577642;2577642;2577642;2577642;2790335;2790335;2790335;2790335;2790335;2790335;2790335;2790335;2790335;2790335;2790335;2790335;2860818;2860818;2860818;2860818;2860818;2860818;2860818;2860818;2860818;2860818
Excess return;Financials;;-0,034468007;-0,054464457;-0,127290984;-0,141541987;-0,100749172;-0,062161992;0,042846047;-0,170459884;-0,262062946;0,130144163;-0,125845059;-0,311081244;-0,076864848;-0,096796445;-0,152171;-0,08397796;-0,225664484;-0,166916359;-0,061417671;-0,156758925;-0,168803681;-0,104776058;-0,071140586;0,012590671;-0,047951357;-0,1065073;-0,1061765;-0,000789345;0,021633095;0,009107899;-0,172655708;-0,021821728;-0,074354527;0,192027276;-0,163180573;0,053134897;-0,240492286;-0,121345539;-0,078799029;0,102068052;-0,237473907;-0,103435838;-0,108627889;-0,122366955;-0,011846167;-0,024891803;-0,089447426;-0,033689455;-0,172420989;-0,079980774;-0,137891747;0,052438867;0,076762406;-0,083832954;-0,04308438;-0,043449006;-0,010161285;-0,101334129;-0,139142263;0,028016243;-0,041009086;-0,03854071;0,002308248;-0,1039116;-0,047764674;-0,289977771;-0,144363346;-0,000396389;-0,189800016;-0,075749266;0,024899213;-0,027965964;-0,061870434;-0,071252725;-0,1276225;0,034734461;-0,128980617;-0,116324366;-0,152858562;-0,116152472;-0,187504711;-0,017934252;-0,157517835;-0,0907647;-0,255957105;-0,158536678;-0,208246027;-0,09659249;-0,279502744;-0,15957225;-0,014525166;-0,074973676;-0,1247806;-0,229084059;-0,030725786;-0,112850044;-0,06189156;-0,144574765;-0,079194508;-0,078057641;-0,090097534;-0,105607012;-0,1130627;-0,090580981;-0,028014199;-0,080628882;-0,099155368;-0,137904144;-0,102523198;-0,082466064;-0,071209674;-0,044041008;-0,084348005;-0,119136652;-0,002843052;-0,072835756;-0,034903523;-0,13406463;-0,136667305;-0,142258652;-0,146130594;-0,1119299;0,017118194;-0,1156159;-0,205066274;-0,011614274;-0,147280473;-0,174256221;-0,090303943;-0,111852985;-0,155317411;-0,025416408;-0,137677065;-0,070518559;-0,111833943;-0,097450937;-0,08669922;0,005420749;-0,029174639;-0,052794111;-0,067913457;-0,150102129;0,081812915;-0,116802938;-0,076873267;-0,012976892;-0,105190479;0,131586941;-0,203156784;-0,066498255;-0,0698674;-0,113325328;-0,007963418;-0,010217396;-0,072613939;-0,037113939
Risk premium;Financials;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Financials;0,654;0,5385;0,5325;0,4797;0,3796;0,4539;0,3561;0,3292;0,4534;0,5679;0,4648;0,3322;0,3282;0,343;0,3722;0,317;0,3211;0,348;0,3086;0,211;0,2324;0,2315;0,1886;0,0833;0,0746;0,0859;0,1271;0,1155;0,1746;0,229;0,2073;0,239;0,0174;0,2112;0,2756;0,535;0,4852;0,4795;0,479;0,4302;0,4542;0,4974;0,4951;0,4708;0,5026;0,4846;0,4769;0,4766;0,5006;0,4717;0,4723;0,3738;0,5322;0,5314;0,596;0,5913;0,6081;0,3942;0,2475;0,3293;0,3708;0,3589;0,3899;0,5413;0,4732;0,4683;0,5325;0,5561;0,5428;0,6442;0,6418;0,6624;0,632;0,6407;0,5775;0,8075;0,8259;0,8128;0,8337;0,8337;0,7519;0,7998;0,8507;0,6735;0,8669;0,6946;0,683;0,7347;0,6778;0,7382;0,5094;0,4496;0,4317;0,5362;0,5165;0,4753;0,4562;0,4591;0,4239;0,4311;0,4146;0,4133;0,4093;0,4129;0,3961;0,4081;0,397;0,4074;0,3658;0,3922;0,3896;0,3788;0,4144;0,4175;0,5212;0,5383;0,5556;0,4329;0,4496;0,4275;0,4396;0,4329;0,3973;0,3992;0,5193;0,4565;0,5388;0,5594;0,5491;0,4987;0,4909;0,4613;0,4318;0,411;0,4167;0,4299;0,4439;0,4535;0,3781;0,3845;0,2636;0,1967;0,2477;0,267;0,2177;0,1768;0,2259;-0,0214;-0,2593;-0,1168;-0,1801;-0,1902;-0,1972;-0,2623;-0,208;-0,1682
VO monthly avg;Financials; 0.00 ; 42.16 ; 59.15 ; 41.66 ; 130.93 ; 30.47 ; 51.06 ; 124.40 ; 12.46 ; 46.88 ; 45.98 ; 25.03 ; 22.97 ; 9.89 ; 8.23 ; 16.57 ; 9.44 ; 310.58 ; 29.07 ; 10.12 ; 2.92 ; 15.62 ; 24.55 ; 2.35 ; 44.95 ; 50.42 ; 16.58 ; 18.41 ; 62.89 ; 47.74 ; 13.27 ; 48.86 ; 142.64 ; 53.34 ; 199.11 ; 28.15 ; 10.90 ; 21.19 ; 53.45 ; 1.59 ; 1.12 ; 32.48 ; 28.33 ; 67.18 ; 63.55 ; 31.66 ; 155.45 ; 125.13 ; 96.05 ; 60.52 ; 43.74 ; 39.46 ; 184.83 ; 43.93 ; 64.20 ; 64.03 ; 50.76 ; 178.10 ; 265.84 ; 47.59 ; 28.21 ; 12.70 ; 34.36 ; 20.57 ; 238.83 ; 14.59 ; 77.13 ; 97.17 ; 54.77 ; 114.44 ; 32.83 ; 37.50 ; 35.25 ; 4.53 ; 38.13 ; 53.28 ; 13.79 ; 67.34 ; 17.93 ; 41.79 ; 101.27 ; 97.53 ; 92.12 ; 52.20 ; 83.58 ; 54.38 ; 117.27 ; 55.04 ; 173.27 ; 366.95 ; 125.36 ; 48.09 ; 47.59 ; 108.85 ; 103.64 ; 25.68 ; 63.37 ; 28.51 ; 48.03 ; 228.78 ; 84.86 ; 64.74 ; 45.99 ; 29.98 ; 18.84 ; 12.23 ; 13.19 ; 40.10 ; 9.12 ; 19.06 ; 36.44 ; 27.85 ; 63.89 ; 121.11 ; 76.93 ; 47.03 ; 22.25 ; 103.28 ; 502.02 ; 219.84 ; 36.66 ; 369.71 ; 111.65 ; 173.16 ; 11.44 ; 127.31 ; 347.86 ; 56.41 ; 238.86 ; 21.27 ; 235.24 ; 159.02 ; 28.92 ; 225.84 ; 742.59 ; 207.23 ; 133.75 ; 57.23 ; 79.42 ; 115.36 ; 27.91 ; 27.31 ; 101.83 ; 28.38 ; 39.64 ; 17.23 ; 89.16 ; 24.80 ; 159.81 ; 123.79 ; 67.84 ; 74.69 ; 99.89 ; 56.11 ; 82.42 ; 141.32 ; 21.19 
Total assets;Financials;461408;461408;461408;486253;486253;486253;486253;486253;486253;486253;486253;486253;486253;486253;486253;562351;562351;562351;562351;562351;562351;562351;562351;562351;562351;562351;562351;696615;696615;696615;696615;696615;696615;696615;696615;696615;696615;696615;696615;894648;894648;894648;894648;894648;894648;894648;894648;894648;894648;894648;894648;1319853;1319853;1319853;1319853;1319853;1319853;1319853;1319853;1319853;1319853;1319853;1319853;1904624;1904624;1904624;1904624;1904624;1904624;1904624;1904624;1904624;1904624;1904624;1904624;2551812;2551812;2551812;2551812;2551812;2551812;2551812;2551812;2551812;2551812;2551812;2551812;2850585;2850585;2850585;2850585;2850585;2850585;2850585;2850585;2850585;2850585;2850585;2850585;3332164;3332164;3332164;3332164;3332164;3332164;3332164;3332164;3332164;3332164;3332164;3332164;4263154;4263154;4263154;4263154;4263154;4263154;4263154;4263154;4263154;4263154;4263154;4263154;4312833;4312833;4312833;4312833;4312833;4312833;4312833;4312833;4312833;4312833;4312833;4312833;4729063;4729063;4729063;4729063;4729063;4729063;4729063;4729063;4729063;4729063;4729063;4729063;5314484;5314484;5314484;5314484;5314484;5314484;5314484;5314484;5314484;5314484
Net sales;Financials;80497;80497;80497;88507;88507;88507;88507;88507;88507;88507;88507;88507;88507;88507;88507;96799;96799;96799;96799;96799;96799;96799;96799;96799;96799;96799;96799;109844;109844;109844;109844;109844;109844;109844;109844;109844;109844;109844;109844;131432;131432;131432;131432;131432;131432;131432;131432;131432;131432;131432;131432;105050;105050;105050;105050;105050;105050;105050;105050;105050;105050;105050;105050;223058;223058;223058;223058;223058;223058;223058;223058;223058;223058;223058;223058;274249;274249;274249;274249;274249;274249;274249;274249;274249;274249;274249;274249;344743;344743;344743;344743;344743;344743;344743;344743;344743;344743;344743;344743;407720;407720;407720;407720;407720;407720;407720;407720;407720;407720;407720;407720;452575;452575;452575;452575;452575;452575;452575;452575;452575;452575;452575;452575;529510;529510;529510;529510;529510;529510;529510;529510;529510;529510;529510;529510;585918;585918;585918;585918;585918;585918;585918;585918;585918;585918;585918;585918;658020;658020;658020;658020;658020;658020;658020;658020;658020;658020
common equity;Financials;213668;213668;213668;221816;221816;221816;221816;221816;221816;221816;221816;221816;221816;221816;221816;249853;249853;249853;249853;249853;249853;249853;249853;249853;249853;249853;249853;307510;307510;307510;307510;307510;307510;307510;307510;307510;307510;307510;307510;481758;481758;481758;481758;481758;481758;481758;481758;481758;481758;481758;481758;680055;680055;680055;680055;680055;680055;680055;680055;680055;680055;680055;680055;922344;922344;922344;922344;922344;922344;922344;922344;922344;922344;922344;922344;1350728;1350728;1350728;1350728;1350728;1350728;1350728;1350728;1350728;1350728;1350728;1350728;1122136;1122136;1122136;1122136;1122136;1122136;1122136;1122136;1122136;1122136;1122136;1122136;1310084;1310084;1310084;1310084;1310084;1310084;1310084;1310084;1310084;1310084;1310084;1310084;1650294;1650294;1650294;1650294;1650294;1650294;1650294;1650294;1650294;1650294;1650294;1650294;1735191;1735191;1735191;1735191;1735191;1735191;1735191;1735191;1735191;1735191;1735191;1735191;1938728;1938728;1938728;1938728;1938728;1938728;1938728;1938728;1938728;1938728;1938728;1938728;2453666;2453666;2453666;2453666;2453666;2453666;2453666;2453666;2453666;2453666
Turnover ratio;Financials;0,00%;0,04%;0,06%;0,04%;0,13%;0,03%;0,05%;0,12%;0,01%;0,05%;0,05%;0,03%;0,02%;0,01%;0,01%;0,02%;0,01%;0,31%;0,03%;0,01%;0,00%;0,02%;0,02%;0,00%;0,05%;0,05%;0,02%;0,02%;0,06%;0,05%;0,01%;0,05%;0,14%;0,05%;0,20%;0,03%;0,01%;0,02%;0,05%;0,00%;0,00%;0,03%;0,03%;0,06%;0,06%;0,03%;0,14%;0,11%;0,08%;0,05%;0,04%;0,03%;0,16%;0,04%;0,06%;0,06%;0,04%;0,16%;0,23%;0,04%;0,02%;0,01%;0,03%;0,02%;0,21%;0,01%;0,07%;0,09%;0,05%;0,10%;0,03%;0,03%;0,03%;0,00%;0,03%;0,05%;0,01%;0,06%;0,02%;0,04%;0,08%;0,08%;0,07%;0,04%;0,06%;0,04%;0,09%;0,04%;0,13%;0,28%;0,10%;0,04%;0,04%;0,08%;0,08%;0,02%;0,05%;0,02%;0,04%;0,18%;0,07%;0,05%;0,04%;0,02%;0,01%;0,01%;0,01%;0,03%;0,01%;0,01%;0,03%;0,02%;0,05%;0,09%;0,06%;0,04%;0,02%;0,08%;0,39%;0,17%;0,03%;0,28%;0,07%;0,11%;0,01%;0,08%;0,22%;0,04%;0,15%;0,01%;0,15%;0,10%;0,02%;0,14%;0,47%;0,13%;0,09%;0,04%;0,05%;0,07%;0,02%;0,02%;0,06%;0,02%;0,03%;0,01%;0,06%;0,02%;0,10%;0,08%;0,04%;0,05%;0,06%;0,04%;0,05%;0,09%;0,01%
Return monthly;Financials;;0,123057493;0,095883043;0,025030116;0,002872813;0,045746528;0,068772308;0,169585647;-0,034995684;-0,119185246;0,264726563;-0,002316459;-0,175004644;0,066644152;0,051152155;0;0,05405134;-0,087540484;-0,030274559;0,062475329;-0,029417725;-0,042419181;0,019005742;0,038907314;0,121790471;0,057160343;0;0;0,108110455;0,131860095;0,116267799;-0,062498708;0,075574472;0,033051073;0,299990076;-0,037175573;0,174502497;-0,114283786;0,003231461;0,045003571;0,230782652;-0,104037707;0,032355462;0,025632511;0,013896845;0,123283633;0,109752897;0,027478374;0,078648345;-0,062503889;0,026674126;-0,028142347;0,169267467;0,194440606;0,033615046;0,07316752;0,075761294;0,095773315;-0,005141629;-0,040796363;0,125876643;0,055901614;0,05882299;0,111110148;0;0,059338226;-0,170730271;-0,023529046;0,120480011;-0,068815416;0,045034134;0,145230413;0,090000036;0,055043666;0,043479775;0;0,166666161;0,007225783;0,021898734;-0,014285462;0,013767228;-0,056467311;0,121209848;-0,029337335;0,05;-0,122447305;-0,023257678;-0,067459927;0,04680891;-0,125996144;-0,03568005;0,104999634;0,040723424;0;-0,113044559;0,072468114;-0,004759444;0,05263174;-0,031819065;0,032864792;0,036362159;0,025490366;0,008928888;0;0,022123319;0,087446101;0,035032118;0,016960832;-0,024408744;0,009685402;0,027178736;0,037354726;0,069016192;0,029754495;-0,004251052;0,110319848;0,041667044;0,070769177;-0,02298983;-0,028384805;-0,028213852;-0,032257894;0;0,126667794;0;-0,092306774;0,104730126;-0,033638273;-0,056962921;0,019464157;-0,001976285;-0,046955511;0,079136992;-0,033334065;0,034483541;-0,008000243;0,008064763;0,01417128;0,095891049;0,062498861;0,029412689;0,011428643;-0,067797029;0,162483915;-0,037837838;-0,001684867;0,066404808;-0,046438679;0,187051041;-0,134715184;0,000555445;0;-0,049998928;0,051461682;0,056728604;-0,004110539;-0,037113939
