Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Industrials;403720;506325;506325;506325;506325;506325;506325;506325;506325;506325;506325;506325;506325;600092;600092;600092;600092;600092;600092;600092;600092;600092;600092;600092;600092;670910;670910;670910;670910;670910;670910;670910;670910;670910;670910;670910;670910;887901;887901;887901;887901;887901;887901;887901;887901;887901;887901;887901;887901;934862;934862;934862;934862;934862;934862;934862;934862;934862;934862;934862;934862;1064876;1064876;1064876;1064876;1064876;1064876;1064876;1064876;1064876;1064876;1064876;1064876;1486837;1486837;1486837;1486837;1486837;1486837;1486837;1486837;1486837;1486837;1486837;1486837;2085255;2085255;2085255;2085255;2085255;2085255;2085255;2085255;2085255;2085255;2085255;2085255;1341541;1341541;1341541;1341541;1341541;1341541;1341541;1341541;1341541;1341541;1341541;1341541;1079275;1079275;1079275;1079275;1079275;1079275;1079275;1079275;1079275;1079275;1079275;1079275;1979509;1979509;1979509;1979509;1979509;1979509;1979509;1979509;1979509;1979509;1979509;1979509;1327827;1327827;1327827;1327827;1327827;1327827;1327827;1327827;1327827;1327827;1327827;1327827;2170348;2170348;2170348;2170348;2170348;2170348;2170348;2170348;2170348;2170348;2170348;2170348
Excess return;Industrials;;-0,231001095;-0,252334507;-0,322690781;-0,052576253;-0,18244425;-0,097894178;-0,111252376;-0,24306617;-0,239722012;-0,139999841;0,014314863;-0,081292424;-0,218567371;-0,19251123;-0,18153613;-0,281646519;-0,201543392;-0,265277553;-0,056544628;-0,072503112;-0,142014444;-0,053034188;-0,124134031;-0,141617256;-0,221286189;-0,189488105;-0,110406757;-0,287605994;-0,211315333;-0,130814458;-0,31099448;0,216525783;-0,187728013;-0,007551725;-0,134919043;-0,045423372;-0,03740063;-0,184845919;-0,188259079;0,037146713;-0,166831987;-0,201752506;-0,378653826;-0,077735583;-0,169469176;-0,174387741;-0,108542404;-0,1167037;-0,065697898;-0,140365257;-0,137340063;0,229542328;-0,044718368;-0,127781335;-0,067255241;-0,072635885;-0,040343858;-0,0912911;-0,060579228;-0,112945897;0,017704186;-0,135813853;-0,022480297;-0,087766543;-0,007988067;0,037666728;0,043650948;0,03757231;-0,126285137;0,226273904;0,041606226;-0,02066826;0,083955063;-0,029335883;-0,079690687;0,06538843;0,005678236;-0,194424707;-0,114708952;-0,155216876;0,05387393;-0,059849948;-0,19692213;-0,116027246;-0,336398882;-0,036343337;-0,258332419;-0,229139836;-0,377813764;-0,140446466;-0,115005115;-0,297818638;-0,3982567;-0,612071954;0,05620929;-0,31202985;-0,264687762;-0,509515749;-0,503767526;-0,162303184;0,31359838;-0,32489559;-0,032092607;0,133623096;-0,056926053;-0,237648374;-0,165129449;-0,299404767;-0,174586761;-0,079585857;-0,0492605;-0,173286751;-0,302526612;-0,274413168;-0,202718058;-0,15829344;-0,076373301;-0,103133665;-0,227259195;-0,108566203;-0,008819672;-0,151955621;-0,127134741;-0,056863851;0,004860098;-0,194453835;-0,094835314;-0,106254165;-0,11034797;-0,130533676;-0,10132;-0,057492062;0,178665431;-0,085552358;0,070492894;-0,222681656;-0,22431423;-0,118695959;-0,020731732;-0,158479302;-0,153656597;-0,047850451;-0,034034173;0,033326681;-0,025282765;-0,158852047;-0,27331063;-0,033830602;-0,128357481;-0,111276322;-0,150969667;0,051751243;-0,23267115;-0,085247744;-0,256541714;-0,023911334
Risk premium;Industrials;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Industrials;1,2182;1,2988;1,3158;1,3098;1,0945;1,2253;1,1547;1,1009;1,1089;0,979;0,9922;0,8255;0,8349;0,8754;0,8862;0,9607;0,9616;0,9577;0,7586;0,73;0,7008;0,6889;0,6418;0,6484;0,6723;0,6841;0,542;0,5653;0,4461;0,4954;0,4347;0,552;0,5292;0,5795;0,4849;0,4609;0,4841;0,494;0,5016;0,4619;0,4668;0,6106;0,5725;0,5804;0,5626;0,589;0,6034;0,6033;0,5699;0,5379;0,6417;0,1866;0,369;0,3667;0,4665;0,2806;0,3225;0,2343;0,1697;0,1477;0,2031;0,2111;0,2441;0,3612;0,2914;0,2178;0,0768;0,1091;0,1444;0,1681;0,1658;0,1495;0,1287;0,1688;0,0614;0,5121;0,4896;0,5988;0,6675;0,7091;0,8649;0,808;0,9112;1,1541;1,4266;1,1897;1,3182;1,3624;1,2711;1,1969;1,0671;1,068;1,1037;1,4049;1,4058;1,3467;1,3496;1,4734;1,0388;1,0469;1,318;1,3235;1,3434;1,3954;1,3467;1,3022;1,3112;1,3308;1,2965;1,3002;1,3253;1,3452;1,4381;1,4416;1,5047;1,531;1,5153;1,2683;1,2858;1,2733;0,8539;1,3532;1,3427;1,3401;0,7292;0,7811;0,686;0,5963;0,6037;0,6046;0,6046;0,6212;0,8074;0,7603;0,674;0,6247;0,592;0,494;0,6278;0,6005;0,5628;0,5196;0,5319;0,6323;0,7977;0,8625;0,8994;0,8752;0,7062;0,6298;0,591;0,6162;0,527;0,6561;0,7657;0,5007
VO monthly avg;Industrials; 15.80 ; 13.96 ; 9.36 ; 12.24 ; 7.41 ; 22.23 ; 14.51 ; 32.03 ; 28.69 ; 17.08 ; 9.42 ; 17.59 ; 19.06 ; 14.36 ; 8.75 ; 26.15 ; 13.17 ; 14.12 ; 42.54 ; 49.70 ; 71.71 ; 18.16 ; 22.28 ; 23.20 ; 14.38 ; 12.02 ; 3.91 ; 9.38 ; 3.64 ; 6.26 ; 2.57 ; 4.60 ; 12.89 ; 7.00 ; 34.26 ; 32.31 ; 45.67 ; 11.90 ; 18.73 ; 26.00 ; 68.23 ; 50.91 ; 16.38 ; 6.05 ; 21.25 ; 22.64 ; 20.01 ; 38.57 ; 112.03 ; 41.36 ; 14.24 ; 25.17 ; 126.78 ; 90.19 ; 123.85 ; 109.83 ; 34.76 ; 29.97 ; 50.05 ; 160.06 ; 16.45 ; 142.56 ; 10.83 ; 120.85 ; 82.65 ; 104.16 ; 97.27 ; 52.24 ; 45.85 ; 17.63 ; 66.08 ; 375.51 ; 57.88 ; 50.83 ; 91.03 ; 59.55 ; 50.28 ; 51.24 ; 88.28 ; 118.52 ; 83.12 ; 78.23 ; 96.75 ; 63.76 ; 264.98 ; 97.72 ; 108.47 ; 94.84 ; 37.84 ; 130.88 ; 60.44 ; 101.70 ; 118.78 ; 62.60 ; 97.54 ; 229.42 ; 86.38 ; 119.60 ; 20.86 ; 107.72 ; 113.18 ; 89.60 ; 43.65 ; 82.51 ; 103.83 ; 97.67 ; 63.60 ; 46.29 ; 71.78 ; 12.50 ; 25.83 ; 28.42 ; 63.05 ; 10.23 ; 24.62 ; 22.10 ; 64.31 ; 42.69 ; 84.55 ; 52.06 ; 15.64 ; 22.15 ; 59.92 ; 27.26 ; 111.99 ; 21.22 ; 23.64 ; 34.83 ; 77.98 ; 41.96 ; 52.61 ; 52.12 ; 18.14 ; 14.91 ; 22.88 ; 40.99 ; 19.17 ; 24.83 ; 13.13 ; 81.83 ; 20.57 ; 23.44 ; 24.46 ; 21.29 ; 24.09 ; 17.43 ; 10.76 ; 15.36 ; 51.99 ; 25.57 ; 76.25 ; 16.63 ; 37.07 ; 12.31 ; 14.64 ; 47.92 ; 8.12 
Total assets;Industrials;900409;1170454;1170454;1170454;1170454;1170454;1170454;1170454;1170454;1170454;1170454;1170454;1170454;1317780;1317780;1317780;1317780;1317780;1317780;1317780;1317780;1317780;1317780;1317780;1317780;1382167;1382167;1382167;1382167;1382167;1382167;1382167;1382167;1382167;1382167;1382167;1382167;1588019;1588019;1588019;1588019;1588019;1588019;1588019;1588019;1588019;1588019;1588019;1588019;1634121;1634121;1634121;1634121;1634121;1634121;1634121;1634121;1634121;1634121;1634121;1634121;2019788;2019788;2019788;2019788;2019788;2019788;2019788;2019788;2019788;2019788;2019788;2019788;2867706;2867706;2867706;2867706;2867706;2867706;2867706;2867706;2867706;2867706;2867706;2867706;3854810;3854810;3854810;3854810;3854810;3854810;3854810;3854810;3854810;3854810;3854810;3854810;2761976;2761976;2761976;2761976;2761976;2761976;2761976;2761976;2761976;2761976;2761976;2761976;2497984;2497984;2497984;2497984;2497984;2497984;2497984;2497984;2497984;2497984;2497984;2497984;3757045;3757045;3757045;3757045;3757045;3757045;3757045;3757045;3757045;3757045;3757045;3757045;3401386;3401386;3401386;3401386;3401386;3401386;3401386;3401386;3401386;3401386;3401386;3401386;4659009;4659009;4659009;4659009;4659009;4659009;4659009;4659009;4659009;4659009;4659009;4659009
Net sales;Industrials;1438507;1658096;1658096;1658096;1658096;1658096;1658096;1658096;1658096;1658096;1658096;1658096;1658096;2386356;2386356;2386356;2386356;2386356;2386356;2386356;2386356;2386356;2386356;2386356;2386356;2778279;2778279;2778279;2778279;2778279;2778279;2778279;2778279;2778279;2778279;2778279;2778279;2526488;2526488;2526488;2526488;2526488;2526488;2526488;2526488;2526488;2526488;2526488;2526488;3209233;3209233;3209233;3209233;3209233;3209233;3209233;3209233;3209233;3209233;3209233;3209233;3533177;3533177;3533177;3533177;3533177;3533177;3533177;3533177;3533177;3533177;3533177;3533177;4624961;4624961;4624961;4624961;4624961;4624961;4624961;4624961;4624961;4624961;4624961;4624961;5458273;5458273;5458273;5458273;5458273;5458273;5458273;5458273;5458273;5458273;5458273;5458273;2699149;2699149;2699149;2699149;2699149;2699149;2699149;2699149;2699149;2699149;2699149;2699149;3410691;3410691;3410691;3410691;3410691;3410691;3410691;3410691;3410691;3410691;3410691;3410691;5070784;5070784;5070784;5070784;5070784;5070784;5070784;5070784;5070784;5070784;5070784;5070784;5670188;5670188;5670188;5670188;5670188;5670188;5670188;5670188;5670188;5670188;5670188;5670188;6319104;6319104;6319104;6319104;6319104;6319104;6319104;6319104;6319104;6319104;6319104;6319104
common equity;Industrials;496689;664129;664129;664129;664129;664129;664129;664129;664129;664129;664129;664129;664129;717688;717688;717688;717688;717688;717688;717688;717688;717688;717688;717688;717688;711257;711257;711257;711257;711257;711257;711257;711257;711257;711257;711257;711257;700118;700118;700118;700118;700118;700118;700118;700118;700118;700118;700118;700118;699259;699259;699259;699259;699259;699259;699259;699259;699259;699259;699259;699259;954912;954912;954912;954912;954912;954912;954912;954912;954912;954912;954912;954912;1380869;1380869;1380869;1380869;1380869;1380869;1380869;1380869;1380869;1380869;1380869;1380869;1756287;1756287;1756287;1756287;1756287;1756287;1756287;1756287;1756287;1756287;1756287;1756287;1419129;1419129;1419129;1419129;1419129;1419129;1419129;1419129;1419129;1419129;1419129;1419129;1406255;1406255;1406255;1406255;1406255;1406255;1406255;1406255;1406255;1406255;1406255;1406255;1743979;1743979;1743979;1743979;1743979;1743979;1743979;1743979;1743979;1743979;1743979;1743979;2021894;2021894;2021894;2021894;2021894;2021894;2021894;2021894;2021894;2021894;2021894;2021894;2481746;2481746;2481746;2481746;2481746;2481746;2481746;2481746;2481746;2481746;2481746;2481746
Turnover ratio;Industrials;0,02%;0,01%;0,01%;0,01%;0,01%;0,02%;0,02%;0,03%;0,03%;0,02%;0,01%;0,02%;0,02%;0,02%;0,01%;0,03%;0,01%;0,02%;0,05%;0,05%;0,08%;0,02%;0,02%;0,02%;0,02%;0,01%;0,00%;0,01%;0,00%;0,01%;0,00%;0,00%;0,01%;0,01%;0,04%;0,03%;0,05%;0,01%;0,02%;0,03%;0,07%;0,05%;0,02%;0,01%;0,02%;0,02%;0,02%;0,04%;0,12%;0,04%;0,02%;0,03%;0,13%;0,10%;0,13%;0,12%;0,04%;0,03%;0,05%;0,17%;0,02%;0,15%;0,01%;0,13%;0,09%;0,11%;0,10%;0,06%;0,05%;0,02%;0,07%;0,40%;0,06%;0,05%;0,10%;0,06%;0,05%;0,05%;0,09%;0,12%;0,09%;0,08%;0,10%;0,07%;0,28%;0,10%;0,11%;0,10%;0,04%;0,14%;0,06%;0,11%;0,13%;0,07%;0,10%;0,24%;0,09%;0,13%;0,02%;0,11%;0,12%;0,09%;0,05%;0,09%;0,11%;0,10%;0,07%;0,05%;0,08%;0,01%;0,03%;0,03%;0,07%;0,01%;0,03%;0,02%;0,07%;0,04%;0,09%;0,05%;0,02%;0,02%;0,06%;0,03%;0,12%;0,02%;0,02%;0,04%;0,08%;0,04%;0,06%;0,05%;0,02%;0,02%;0,02%;0,04%;0,02%;0,03%;0,01%;0,09%;0,02%;0,02%;0,03%;0,02%;0,03%;0,02%;0,01%;0,02%;0,05%;0,03%;0,08%;0,02%;0,04%;0,01%;0,02%;0,05%;0,01%
Return monthly;Industrials;;-0,025576695;-0,052639107;-0,118073381;0,136877247;0,01264965;0,083351922;0,064104324;-0,06630547;-0,070945012;0,027808759;0,168921363;0,086706276;-0,041517171;-0,01218063;0,01118797;-0,103265719;-0,025008292;-0,100285753;0,100045372;0,084347288;0,013186256;0,099299212;0,021515169;0,005237644;-0,078487889;-0,056842105;0,024107143;-0,161601694;-0,084305133;-0,009328358;-0,18111848;0,346165383;-0,057119513;0,113596975;-0,013582343;0,075874928;0,08972137;-0,058845119;-0,062459379;0,166655113;-0,026264187;-0,061085006;-0,237488626;0,062308217;-0,027762176;-0,031773541;0,016365496;0;0,048389802;-0,023038157;-0,039384263;0,336089328;0,062583732;-0,018491835;0,029422559;0,028581615;0,055517042;0;0,026325872;-0,025650597;0,105303486;-0,047635553;0,074975303;0,004691657;0,083333333;0,128205128;0,136324248;0,13334951;-0,035294837;0,317069304;0,129624726;0,06558984;0,171139463;0,052882317;0,029321613;0,17613323;0,128402636;-0,066672207;0,016014348;-0,018178176;0,18542793;0,083105652;-0,03846383;0,059998554;-0,171697782;0,138953263;-0,078001219;-0,048360536;-0,195409064;0,018580834;0,043478885;-0,139785538;-0,218748;-0,440006554;0,21430139;-0,14765505;-0,086263562;-0,358021349;-0,352912826;0,009030816;0,48652888;-0,15151139;0,142867593;0,306215196;0,114862547;-0,064392774;0,009160951;-0,127275267;-0,005174161;0,089008043;0,1201871;0,004263549;-0,123905812;-0,097567068;-0,027015058;0,01667046;0,081929599;0,060621735;-0,065691295;0,031579497;0,163031928;0,019534479;0,041691559;0,071975749;0,138069398;-0,068835835;0,021131586;0,014478935;0,00609183;-0,013493876;0,0171156;0,070724138;0,305014331;0,035659642;0,186598994;-0,107835656;-0,12089223;-0,012494559;0,084549768;-0,057422902;-0,053971797;0,052359249;0,069650727;0,148831781;0,093104735;-0,037039847;-0,15807303;0,082459998;-0,012880081;0,004356678;-0,030299067;0,160702243;-0,11538685;0,043041356;-0,145897614;-0,023911334
