Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Consumer Goods;3447100;3447100;3447100;3447100;3833500;3833500;3833500;3833500;3833500;3833500;3833500;3833500;3833500;3833500;3833500;3833500;4112400;4112400;4112400;4112400;4112400;4112400;4112400;4112400;4112400;4112400;4112400;4112400;3509500;3509500;3509500;3509500;3509500;3509500;3509500;3509500;3509500;3509500;3509500;3509500;2768200;2768200;2768200;2768200;2768200;2768200;2768200;2768200;2768200;2768200;2768200;2768200;2810800;2810800;2810800;2810800;2810800;2810800;2810800;2810800;2810800;2810800;2810800;2810800;3220000;3220000;3220000;3220000;3220000;3220000;3220000;3220000;3220000;3220000;3220000;3220000;4510000;4510000;4510000;4510000;4510000;4510000;4510000;4510000;4510000;4510000;4510000;4510000;5475000;5475000;5475000;5475000;5475000;5475000;5475000;5475000;5475000;5475000;5475000;5475000;3333200;3333200;3333200;3333200;3333200;3333200;3333200;3333200;3333200;3333200;3333200;3333200;3830400;3830400;3830400;3830400;3830400;3830400;3830400;3830400;3830400;3830400;3830400;3830400;4913900;4913900;4913900;4913900;4913900;4913900;4913900;4913900;4913900;4913900;4913900;4913900;5541700;5541700;5541700;5541700;5541700;5541700;5541700;5541700;5541700;5541700;5541700;5541700;6307100;6307100;6307100;6307100;6307100;6307100;6307100;6307100;6307100
Excess return;Consumer Goods;;-0,094332211;-0,1707469;-0,334012604;0,092035536;-0,091272248;-0,05152276;-0,203019105;-0,125388035;-0,16359834;-0,209357028;-0,156509494;-0,012997698;-0,127946996;-0,229265178;-0,156779803;-0,252356313;-0,107031361;-0,18039416;-0,1906208;-0,150283938;-0,12274307;-0,079996653;-0,186161307;-0,180526551;-0,133924616;-0,238379404;-0,185328208;-0,224604794;0,01105647;-0,073680617;-0,091076778;-0,098781754;-0,176299398;-0,171014636;-0,2772964;-0,051375098;0,006624307;-0,193069084;-0,063143028;-0,172119538;-0,1518196;-0,191792397;-0,216550501;-0,039177497;-0,120309768;-0,079248042;-0,184570736;-0,175795313;-0,015837572;-0,120866098;-0,1901617;-0,22294206;-0,015918911;-0,092607132;-0,064767588;-0,165975767;-0,028621298;-0,080425575;-0,111161377;0,07754427;0,005116092;-0,139184089;-0,009501451;-0,107129931;0,043510533;-0,153890296;-0,124677501;-0,220671345;-0,251666186;-0,08944266;-0,044494007;-0,037562984;-0,190488571;-0,068077339;-0,172884221;-0,051314016;0,062877401;-0,173277825;-0,156564135;-0,1018435;-0,058866779;-0,188821051;-0,035736889;-0,187767371;-0,06205764;0,124788918;-0,168875732;-0,073828887;-0,202166263;-0,291319636;-0,272767573;-0,050500531;-0,176769912;-0,277059805;-0,116215552;-0,116027837;-0,060256472;-0,08691271;-0,012544806;-0,226867077;-0,125443866;-0,078428836;-0,017945211;-0,076138894;-0,125727506;-0,055194926;-0,312064851;-0,061307385;-0,070596236;-0,178826279;-0,191407225;-0,139160729;-0,11361997;-0,182309039;-0,10837765;-0,182826425;-0,123256307;-0,080089276;-0,119429068;-0,058818163;-0,153362898;-0,085632972;-0,146408066;-0,065494212;-0,203743205;-0,147776767;-0,092227912;-0,206897037;-0,040082402;-0,060325915;-0,150785797;-0,140165549;-0,082247987;-0,101815855;-0,14496407;-0,125423491;-0,039606792;-0,055017363;-0,069812025;-0,063669495;-0,097249526;-0,069748178;-0,176948251;-0,079396984;-0,068962964;-0,088356166;-0,047727403;-0,001983989;-0,107904858;-0,182866147;-0,065759891;-0,089040831;-0,130694354;-0,12708207;-0,222005576;0,003605288
Risk premium;Consumer Goods;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Consumer Goods;0,8289;0,805;0,8563;1,0119;1,1129;1,1375;1,097;1,0928;1,0297;1,0727;0,9993;0,9691;0,9636;0,8947;0,8892;0,8863;0,8852;0,8985;0,866;0,8311;0,8085;0,8002;0,7994;0,8273;0,8246;0,8502;0,6333;0,644;0,6945;0,6972;0,6829;0,6829;0,7659;0,7094;0,7611;0,6993;0,7384;0,7705;0,7519;0,7546;0,7464;0,7892;0,7732;0,8516;0,8523;0,8541;0,8031;0,8035;0,8218;0,7687;0,81;0,8148;0,8447;0,8466;0,8711;0,8668;0,9144;0,9603;0,8836;0,9907;0,9985;1,0336;1,0646;1,0655;0,9068;0,8788;0,8442;0,7985;0,8244;0,945;0,943;0,9319;0,9647;0,9749;0,8861;0,7322;0,6742;0,7337;0,7696;0,7707;0,7314;0,7378;0,6249;0,4001;0,2972;0,7323;0,6885;0,8605;0,8373;0,9649;1,0352;1,0967;0,9398;0,9819;0,9687;0,976;0,9501;0,8533;0,9251;0,9024;0,8122;0,8079;0,8105;0,8146;0,8472;0,8534;0,8386;0,826;0,8458;0,717;0,6598;0,6455;0,615;0,6265;0,5493;0,5996;0,5725;0,4579;0,4617;0,4823;0,6704;0,578;0,5838;0,5753;0,6992;0,7032;0,598;0,6018;0,5128;0,5264;0,5232;0,5058;0,5792;0,6745;0,6773;0,6738;0,6471;0,6171;0,581;0,5902;0,6916;0,6919;0,6521;0,5869;0,5661;0,5401;0,525;0,3723;0,3344;0,4364;0,4032;0,4032;0,4601;0,388;0,4737;0,4009
VO monthly avg;Consumer Goods; 138.70 ; 379.80 ; 611.40 ; 407.03 ; 273.80 ; 577.24 ; 638.93 ; 605.80 ; 636.07 ; 388.66 ; 501.05 ; 402.45 ; 292.77 ; 377.81 ; 977.23 ; 879.14 ; 488.31 ; 706.21 ; 365.56 ; 747.03 ; 238.06 ; 370.05 ; 298.85 ; 465.06 ; 258.79 ; 168.62 ; 272.96 ; 367.57 ; 477.80 ; 704.60 ; 476.04 ; 505.97 ; 1016.45 ; 699.43 ; 619.15 ; 980.92 ; 551.89 ; 690.11 ; 708.55 ; 529.83 ; 302.68 ; 315.24 ; 519.95 ; 793.62 ; 536.00 ; 451.56 ; 620.49 ; 722.74 ; 712.39 ; 1018.86 ; 471.65 ; 293.33 ; 433.67 ; 165.74 ; 350.20 ; 328.55 ; 338.59 ; 658.31 ; 1316.68 ; 810.30 ; 1666.44 ; 857.91 ; 744.53 ; 673.43 ; 554.79 ; 2049.71 ; 672.57 ; 370.48 ; 701.79 ; 1176.94 ; 470.81 ; 489.95 ; 484.65 ; 1050.90 ; 602.93 ; 353.48 ; 213.08 ; 216.42 ; 325.06 ; 289.14 ; 196.23 ; 280.08 ; 205.32 ; 249.56 ; 156.09 ; 439.69 ; 413.91 ; 354.63 ; 543.66 ; 370.49 ; 353.04 ; 300.27 ; 284.33 ; 303.84 ; 287.48 ; 297.86 ; 96.81 ; 140.65 ; 203.43 ; 341.34 ; 337.49 ; 390.50 ; 335.10 ; 240.62 ; 532.49 ; 560.77 ; 350.49 ; 518.94 ; 213.50 ; 390.95 ; 319.43 ; 571.42 ; 180.56 ; 370.97 ; 212.13 ; 212.10 ; 231.14 ; 695.93 ; 404.44 ; 178.63 ; 336.08 ; 202.88 ; 338.98 ; 305.90 ; 248.25 ; 322.88 ; 325.51 ; 145.57 ; 265.59 ; 114.98 ; 206.68 ; 125.61 ; 165.36 ; 124.48 ; 167.40 ; 322.50 ; 226.29 ; 389.37 ; 182.54 ; 197.60 ; 298.17 ; 109.84 ; 127.81 ; 160.31 ; 107.55 ; 242.07 ; 206.83 ; 246.74 ; 515.40 ; 532.51 ; 284.70 ; 187.28 ; 140.54 ; 165.81 ; 265.96 ; 559.90 ; 273.60 
Total assets;Consumer Goods;5178000;5178000;5178000;5178000;5966200;5966200;5966200;5966200;5966200;5966200;5966200;5966200;5966200;5966200;5966200;5966200;6018000;6018000;6018000;6018000;6018000;6018000;6018000;6018000;6018000;6018000;6018000;6018000;5232500;5232500;5232500;5232500;5232500;5232500;5232500;5232500;5232500;5232500;5232500;5232500;4376900;4376900;4376900;4376900;4376900;4376900;4376900;4376900;4376900;4376900;4376900;4376900;4624300;4624300;4624300;4624300;4624300;4624300;4624300;4624300;4624300;4624300;4624300;4624300;5448300;5448300;5448300;5448300;5448300;5448300;5448300;5448300;5448300;5448300;5448300;5448300;7438900;7438900;7438900;7438900;7438900;7438900;7438900;7438900;7438900;7438900;7438900;7438900;8920000;8920000;8920000;8920000;8920000;8920000;8920000;8920000;8920000;8920000;8920000;8920000;9647900;9647900;9647900;9647900;9647900;9647900;9647900;9647900;9647900;9647900;9647900;9647900;9805700;9805700;9805700;9805700;9805700;9805700;9805700;9805700;9805700;9805700;9805700;9805700;11379200;11379200;11379200;11379200;11379200;11379200;11379200;11379200;11379200;11379200;11379200;11379200;12516400;12516400;12516400;12516400;12516400;12516400;12516400;12516400;12516400;12516400;12516400;12516400;13775700;13775700;13775700;13775700;13775700;13775700;13775700;13775700;13775700
Net sales;Consumer Goods;4735100;4735100;4735100;4735100;5926100;5926100;5926100;5926100;5926100;5926100;5926100;5926100;5926100;5926100;5926100;5926100;7025000;7025000;7025000;7025000;7025000;7025000;7025000;7025000;7025000;7025000;7025000;7025000;6488200;6488200;6488200;6488200;6488200;6488200;6488200;6488200;6488200;6488200;6488200;6488200;5143000;5143000;5143000;5143000;5143000;5143000;5143000;5143000;5143000;5143000;5143000;5143000;5468800;5468800;5468800;5468800;5468800;5468800;5468800;5468800;5468800;5468800;5468800;5468800;6263600;6263600;6263600;6263600;6263600;6263600;6263600;6263600;6263600;6263600;6263600;6263600;6794100;6794100;6794100;6794100;6794100;6794100;6794100;6794100;6794100;6794100;6794100;6794100;8601700;8601700;8601700;8601700;8601700;8601700;8601700;8601700;8601700;8601700;8601700;8601700;8467900;8467900;8467900;8467900;8467900;8467900;8467900;8467900;8467900;8467900;8467900;8467900;8107900;8107900;8107900;8107900;8107900;8107900;8107900;8107900;8107900;8107900;8107900;8107900;9173200;9173200;9173200;9173200;9173200;9173200;9173200;9173200;9173200;9173200;9173200;9173200;11128900;11128900;11128900;11128900;11128900;11128900;11128900;11128900;11128900;11128900;11128900;11128900;13190100;13190100;13190100;13190100;13190100;13190100;13190100;13190100;13190100
common equity;Consumer Goods;1333600;1333600;1333600;1333600;1786300;1786300;1786300;1786300;1786300;1786300;1786300;1786300;1786300;1786300;1786300;1786300;1469400;1469400;1469400;1469400;1469400;1469400;1469400;1469400;1469400;1469400;1469400;1469400;1292100;1292100;1292100;1292100;1292100;1292100;1292100;1292100;1292100;1292100;1292100;1292100;1200300;1200300;1200300;1200300;1200300;1200300;1200300;1200300;1200300;1200300;1200300;1200300;1425500;1425500;1425500;1425500;1425500;1425500;1425500;1425500;1425500;1425500;1425500;1425500;1771700;1771700;1771700;1771700;1771700;1771700;1771700;1771700;1771700;1771700;1771700;1771700;2373300;2373300;2373300;2373300;2373300;2373300;2373300;2373300;2373300;2373300;2373300;2373300;2773800;2773800;2773800;2773800;2773800;2773800;2773800;2773800;2773800;2773800;2773800;2773800;5502600;5502600;5502600;5502600;5502600;5502600;5502600;5502600;5502600;5502600;5502600;5502600;5191200;5191200;5191200;5191200;5191200;5191200;5191200;5191200;5191200;5191200;5191200;5191200;5562600;5562600;5562600;5562600;5562600;5562600;5562600;5562600;5562600;5562600;5562600;5562600;5968500;5968500;5968500;5968500;5968500;5968500;5968500;5968500;5968500;5968500;5968500;5968500;6340300;6340300;6340300;6340300;6340300;6340300;6340300;6340300;6340300
Turnover ratio;Consumer Goods;0,04%;0,12%;0,19%;0,12%;0,08%;0,17%;0,19%;0,18%;0,19%;0,12%;0,15%;0,12%;0,09%;0,11%;0,29%;0,27%;0,15%;0,21%;0,11%;0,23%;0,07%;0,11%;0,09%;0,14%;0,08%;0,05%;0,08%;0,11%;0,14%;0,21%;0,14%;0,15%;0,31%;0,21%;0,19%;0,29%;0,17%;0,21%;0,21%;0,16%;0,09%;0,09%;0,16%;0,24%;0,16%;0,14%;0,19%;0,22%;0,21%;0,30%;0,14%;0,09%;0,13%;0,05%;0,10%;0,10%;0,10%;0,20%;0,39%;0,24%;0,49%;0,25%;0,22%;0,20%;0,16%;0,60%;0,20%;0,11%;0,21%;0,34%;0,14%;0,14%;0,14%;0,30%;0,17%;0,10%;0,06%;0,06%;0,09%;0,08%;0,06%;0,08%;0,06%;0,07%;0,04%;0,13%;0,12%;0,10%;0,16%;0,11%;0,10%;0,09%;0,08%;0,09%;0,08%;0,09%;0,03%;0,04%;0,06%;0,10%;0,10%;0,11%;0,10%;0,07%;0,12%;0,12%;0,08%;0,11%;0,05%;0,08%;0,07%;0,12%;0,04%;0,08%;0,05%;0,05%;0,05%;0,15%;0,09%;0,04%;0,07%;0,04%;0,07%;0,07%;0,05%;0,07%;0,07%;0,03%;0,06%;0,03%;0,04%;0,03%;0,04%;0,03%;0,04%;0,07%;0,05%;0,08%;0,04%;0,04%;0,06%;0,02%;0,03%;0,03%;0,02%;0,05%;0,04%;0,05%;0,11%;0,12%;0,06%;0,04%;0,03%;0,04%;0,06%;0,12%;0,06%
Return monthly;Consumer Goods;;0,079982789;0;-0,148162904;0,282648236;0,098290252;0,12608824;-0,028172705;0,046383065;0,01108176;-0,041101128;0,007143806;0,163109102;0,050319104;-0,048745578;0,031257097;-0,078788713;0,065774139;-0,00863616;-0,0276615;0,013351562;0,03946953;0,082265547;-0,029241407;-0,024076751;0,019337984;-0,099981504;-0,045856208;-0,082951294;0,15078007;0,063442083;0,047045922;0,045769946;-0,037507198;-0,032465336;-0,1409405;0,085944102;0,151165807;-0,051299384;0,081096772;-0,024996338;0;-0,038480797;-0,058299701;0,119117403;0,038098532;0,075947258;-0,047050236;-0,043221913;0,112790528;0,007063902;-0,0526293;-0,08642596;0,121616889;0,042172168;0,068840812;-0,027468567;0,112977602;0,055841225;0,028852723;0,21494977;0,144532892;0,000685711;0,132325049;0,024098469;0,176474933;-0,015005696;0,011427999;-0,082054145;-0,111731186;0,05031634;0,092815693;0,101363116;-0,052519871;0,066096961;-0,050005621;0,071060584;0,194100501;-0,039093025;-0,021960035;0,0267847;0,068264621;-0,063902351;0,075219411;-0,082893771;0,07382726;0,260414418;-0,020164232;0,079621013;-0,034377563;-0,134302036;-0,112475473;0,097206869;-0,023910212;-0,132531705;0,018522448;0,023178463;0,079101428;0,05741859;0,129206394;-0,087398477;0,015003834;0,061382664;0,120424589;0,064984706;0,017786694;0,088286874;-0,169576851;0,082428015;0,062074764;-0,052158879;-0,066040725;-0,013465729;0,01364953;-0,065653139;0,00864715;-0,067258925;-0,016008607;0,031747824;-0,007694168;0,069767037;-0,030348898;0,038046428;-0,025764166;0,061455388;-0,075441605;-0,027702767;0,024085488;-0,091890637;0,071430798;0,051585685;-0,039620397;-0,026325949;0,038695513;0,019604045;-0,02576467;-0,007106191;0,071570508;0,048235637;0,034820575;0,045501305;0,013290174;0,038034122;-0,076123551;0,021517316;0,029113336;0,009868834;0,035827497;0,090883211;-0,004611658;-0,079064547;0,041491709;0,015695469;-0,030300354;-0,01718897;-0,117648876;0,003605288
