Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Industrials;4133600;4133600;4133600;4133600;4133600;4133600;4133600;5498600;5498600;5498600;5498600;5498600;5498600;5498600;5498600;5498600;5498600;5498600;5498600;5328800;5328800;5328800;5328800;5328800;5328800;5328800;5328800;5328800;5328800;5328800;5328800;4860000;4860000;4860000;4860000;4860000;4860000;4860000;4860000;4860000;4860000;4860000;4860000;5877200;5877200;5877200;5877200;5877200;5877200;5877200;5877200;5877200;5877200;5877200;5877200;6352500;6352500;6352500;6352500;6352500;6352500;6352500;6352500;6352500;6352500;6352500;6352500;8044000;8044000;8044000;8044000;8044000;8044000;8044000;8044000;8044000;8044000;8044000;8044000;10798800;10798800;10798800;10798800;10798800;10798800;10798800;10798800;10798800;10798800;10798800;10798800;11216900;11216900;11216900;11216900;11216900;11216900;11216900;11216900;11216900;11216900;11216900;11216900;10940700;10940700;10940700;10940700;10940700;10940700;10940700;10940700;10940700;10940700;10940700;10940700;10618300;10618300;10618300;10618300;10618300;10618300;10618300;10618300;10618300;10618300;10618300;10618300;13664100;13664100;13664100;13664100;13664100;13664100;13664100;13664100;13664100;13664100;13664100;13664100;15761000;15761000;15761000;15761000;15761000;15761000;15761000;15761000;15761000;15761000;15761000;15761000;NA;NA;NA;NA;NA;NA
Excess return;Industrials;;-0,117117236;-0,082564169;-0,183797607;-0,114511406;-0,2694387;-0,080692603;-0,100288616;-0,086244104;-0,223776827;-0,117922523;-0,103462229;-0,191458273;-0,219981053;-0,188059654;-0,171046297;-0,016636643;-0,104161702;-0,168438406;-0,117229658;-0,057945956;-0,153019269;0,030490545;-0,109439847;-0,1306828;-0,205287659;-0,083427889;-0,252303862;-0,1299292;-0,071894251;-0,139798045;-0,050270803;-0,110321504;-0,249924652;-0,13573323;-0,060799288;-0,098171648;-0,142608995;-0,27312085;-0,140263831;-0,163553387;-0,090978551;-0,187297864;-0,1494371;-0,055804781;-0,088569289;0,0127599;0,048416139;-0,109272454;-0,188065794;-0,069648552;-0,195975939;-0,19355036;-0,06492765;-0,065020299;-0,054394537;-0,173291159;0,137368398;-0,140460354;-0,057493498;-0,169285842;0,005633723;0,028899685;-0,146420372;-0,124347146;-0,20910825;-0,172074936;-0,14129823;0,086382725;-0,115627948;0,004030326;-0,093557586;-0,114299935;0,010820823;-0,118141867;0,025170876;-0,093991644;-0,113427526;-0,150581324;-0,076593666;-0,143612391;-0,088413377;0,037052946;-0,242728924;-0,112463565;-0,305422061;0,021468484;-0,234163322;-0,193858612;-0,046356467;-0,270180539;-0,083608176;-0,075865122;-0,21180819;-0,335448541;-0,529750706;-0,082740598;-0,285205919;-0,161587425;-0,127016247;0,113874723;-0,074602342;-0,137841237;-0,082981495;-0,024662498;-0,088874884;-0,140001264;-0,253672574;-0,060529247;-0,247605611;-0,07984745;-0,128164673;-0,142602062;-0,151971342;-0,188852384;-0,086735481;-0,081022581;0,019449659;-0,081609684;-0,20085796;-0,073937536;-0,259016253;-0,176761564;-0,162702629;-0,159690507;-0,111988238;-0,134413591;-0,130940913;-0,181634342;-0,119140748;-0,013509641;-0,180289763;-0,19898045;-0,081671347;-0,091211291;-0,050429752;-0,115613372;-0,157284738;-0,197448995;-0,11997737;-0,257700197;-0,094236254;-0,099441714;-0,235643925;0,037888226;-0,078790274;-0,049246467;-0,116233094;-0,193063604;-0,120482565;-0,080593241;-0,131126089;-0,17368232;-0,205498445;0,104036226;-0,091930501;-0,104021355
Risk premium;Industrials;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Industrials;0,8621;0,8447;0,7979;0,7738;0,7403;0,7187;0,6692;0,6768;0,7206;0,6637;0,6443;0,5158;0,5252;0,5397;0,5303;0,4367;0,4362;0,4308;0,4077;0,4032;0,3968;0,3834;0,4083;0,3816;0,4156;0,4058;0,4511;0,4512;0,5084;0,5459;0,5644;0,5512;0,5573;0,5092;0,5044;0,5775;0,5579;0,5786;0,5827;0,5864;0,5829;0,6942;0,6933;0,7117;0,7278;0,7251;0,8177;0,8176;0,7902;0,8523;0,794;0,8161;0,9075;0,9105;0,9075;0,8307;1,0483;1,1904;1,2662;1,1505;1,1426;0,9899;0,9345;0,9056;0,9732;0,9451;0,9388;0,9922;1,0008;1,0347;1,0345;1,026;0,9859;0,9988;0,9808;0,9942;1;1,0237;1,0171;1,0479;0,727;0,7533;0,9338;0,9812;1,1977;1,1148;1,2474;1,1928;1,2187;1,319;1,0677;0,9742;0,8748;1,0304;0,9811;0,965;0,9953;0,9361;0,8081;0,8536;0,8429;0,8307;0,8246;0,8425;0,8003;0,776;0,7501;0,785;0,7691;0,7909;0,7663;0,7748;0,7145;0,7198;0,8038;0,8423;0,8967;0,7442;0,7357;0,7424;0,7563;0,8172;0,8253;0,8479;0,8629;0,8449;0,8478;0,8252;0,7807;0,8856;0,8812;0,88;0,8503;0,9026;0,8506;0,8495;0,8761;0,846;0,9631;0,9224;0,7431;0,7015;0,6474;0,6593;0,575;0,5394;0,5349;0,6344;0,5624;0,4939;0,4712;0,4584;0,4434;0,4016;0,3957;0,2089
VO monthly avg;Industrials; 27.90 ; 264.21 ; 835.06 ; 626.28 ; 310.31 ; 409.05 ; 594.33 ; 419.87 ; 519.86 ; 582.02 ; 351.84 ; 1077.90 ; 771.78 ; 952.90 ; 1077.31 ; 856.94 ; 524.50 ; 914.78 ; 424.01 ; 634.32 ; 358.51 ; 699.78 ; 1252.73 ; 427.74 ; 574.32 ; 504.20 ; 347.12 ; 865.68 ; 570.57 ; 514.52 ; 621.36 ; 455.20 ; 663.22 ; 609.70 ; 1134.70 ; 1056.81 ; 523.20 ; 1276.96 ; 1636.88 ; 1259.65 ; 497.07 ; 1559.87 ; 696.04 ; 574.85 ; 684.69 ; 897.10 ; 1337.33 ; 1680.74 ; 715.70 ; 2070.16 ; 1546.99 ; 806.36 ; 879.47 ; 940.14 ; 1048.80 ; 828.15 ; 561.39 ; 1654.49 ; 1206.97 ; 1262.81 ; 837.16 ; 924.19 ; 1026.19 ; 1787.03 ; 1467.29 ; 1411.39 ; 1769.14 ; 837.73 ; 977.04 ; 1357.64 ; 1027.08 ; 1132.94 ; 1118.51 ; 874.45 ; 1473.14 ; 1327.05 ; 1031.79 ; 1619.28 ; 1133.65 ; 1109.83 ; 1136.52 ; 1175.09 ; 1322.46 ; 1427.82 ; 1756.10 ; 1792.68 ; 2063.03 ; 1978.47 ; 1771.19 ; 1643.71 ; 1718.34 ; 1475.75 ; 1719.36 ; 2315.31 ; 3019.97 ; 4730.42 ; 2266.32 ; 1939.21 ; 2266.67 ; 2590.69 ; 2089.91 ; 3328.48 ; 2615.23 ; 2082.27 ; 2468.06 ; 2419.54 ; 2393.35 ; 2923.62 ; 2422.86 ; 2414.30 ; 3201.06 ; 2758.47 ; 2200.94 ; 1695.52 ; 1461.09 ; 2302.98 ; 1374.54 ; 1310.69 ; 1665.43 ; 1496.28 ; 1199.47 ; 2150.77 ; 1503.17 ; 1619.45 ; 1047.89 ; 1271.03 ; 1075.78 ; 1409.52 ; 1781.95 ; 1360.55 ; 1285.96 ; 881.29 ; 993.36 ; 977.88 ; 1706.82 ; 1154.41 ; 1585.07 ; 1546.33 ; 1211.51 ; 690.20 ; 778.78 ; 1576.13 ; 998.76 ; 1275.92 ; 621.00 ; 778.62 ; 965.81 ; 1284.96 ; 1381.19 ; 2566.56 ; 1543.59 ; 829.77 ; 840.40 ; 690.83 ; 824.48 ; 714.80 ; 478.34 
Total assets;Industrials;6149000;6149000;6149000;6149000;6149000;6149000;6149000;8302300;8302300;8302300;8302300;8302300;8302300;8302300;8302300;8302300;8302300;8302300;8302300;8325900;8325900;8325900;8325900;8325900;8325900;8325900;8325900;8325900;8325900;8325900;8325900;7384200;7384200;7384200;7384200;7384200;7384200;7384200;7384200;7384200;7384200;7384200;7384200;8807000;8807000;8807000;8807000;8807000;8807000;8807000;8807000;8807000;8807000;8807000;8807000;9737500;9737500;9737500;9737500;9737500;9737500;9737500;9737500;9737500;9737500;9737500;9737500;19032500;19032500;19032500;19032500;19032500;19032500;19032500;19032500;19032500;19032500;19032500;19032500;21327900;21327900;21327900;21327900;21327900;21327900;21327900;21327900;21327900;21327900;21327900;21327900;22103000;22103000;22103000;22103000;22103000;22103000;22103000;22103000;22103000;22103000;22103000;22103000;23160500;23160500;23160500;23160500;23160500;23160500;23160500;23160500;23160500;23160500;23160500;23160500;23534200;23534200;23534200;23534200;23534200;23534200;23534200;23534200;23534200;23534200;23534200;23534200;26575700;26575700;26575700;26575700;26575700;26575700;26575700;26575700;26575700;26575700;26575700;26575700;29066000;29066000;29066000;29066000;29066000;29066000;29066000;29066000;29066000;29066000;29066000;29066000;NA;NA;NA;NA;NA;NA
Net sales;Industrials;10317100;10317100;10317100;10317100;10317100;10317100;10317100;13185200;13185200;13185200;13185200;13185200;13185200;13185200;13185200;13185200;13185200;13185200;13185200;13244200;13244200;13244200;13244200;13244200;13244200;13244200;13244200;13244200;13244200;13244200;13244200;11739700;11739700;11739700;11739700;11739700;11739700;11739700;11739700;11739700;11739700;11739700;11739700;13534900;13534900;13534900;13534900;13534900;13534900;13534900;13534900;13534900;13534900;13534900;13534900;16053700;16053700;16053700;16053700;16053700;16053700;16053700;16053700;16053700;16053700;16053700;16053700;22093300;22093300;22093300;22093300;22093300;22093300;22093300;22093300;22093300;22093300;22093300;22093300;29621600;29621600;29621600;29621600;29621600;29621600;29621600;29621600;29621600;29621600;29621600;29621600;33771700;33771700;33771700;33771700;33771700;33771700;33771700;33771700;33771700;33771700;33771700;33771700;33981100;33981100;33981100;33981100;33981100;33981100;33981100;33981100;33981100;33981100;33981100;33981100;34323600;34323600;34323600;34323600;34323600;34323600;34323600;34323600;34323600;34323600;34323600;34323600;40885500;40885500;40885500;40885500;40885500;40885500;40885500;40885500;40885500;40885500;40885500;40885500;51704000;51704000;51704000;51704000;51704000;51704000;51704000;51704000;51704000;51704000;51704000;51704000;NA;NA;NA;NA;NA;NA
common equity;Industrials;1841700;1841700;1841700;1841700;1841700;1841700;1841700;2555000;2555000;2555000;2555000;2555000;2555000;2555000;2555000;2555000;2555000;2555000;2555000;2823200;2823200;2823200;2823200;2823200;2823200;2823200;2823200;2823200;2823200;2823200;2823200;2519100;2519100;2519100;2519100;2519100;2519100;2519100;2519100;2519100;2519100;2519100;2519100;2920500;2920500;2920500;2920500;2920500;2920500;2920500;2920500;2920500;2920500;2920500;2920500;3380700;3380700;3380700;3380700;3380700;3380700;3380700;3380700;3380700;3380700;3380700;3380700;10983100;10983100;10983100;10983100;10983100;10983100;10983100;10983100;10983100;10983100;10983100;10983100;10516500;10516500;10516500;10516500;10516500;10516500;10516500;10516500;10516500;10516500;10516500;10516500;10865100;10865100;10865100;10865100;10865100;10865100;10865100;10865100;10865100;10865100;10865100;10865100;12214400;12214400;12214400;12214400;12214400;12214400;12214400;12214400;12214400;12214400;12214400;12214400;12918400;12918400;12918400;12918400;12918400;12918400;12918400;12918400;12918400;12918400;12918400;12918400;12901400;12901400;12901400;12901400;12901400;12901400;12901400;12901400;12901400;12901400;12901400;12901400;13293000;13293000;13293000;13293000;13293000;13293000;13293000;13293000;13293000;13293000;13293000;13293000;NA;NA;NA;NA;NA;NA
Turnover ratio;Industrials;0,01%;0,06%;0,20%;0,15%;0,09%;0,11%;0,17%;0,12%;0,15%;0,16%;0,10%;0,30%;0,19%;0,24%;0,27%;0,22%;0,13%;0,23%;0,11%;0,16%;0,09%;0,18%;0,32%;0,11%;0,14%;0,13%;0,09%;0,22%;0,14%;0,13%;0,16%;0,11%;0,17%;0,15%;0,29%;0,27%;0,13%;0,32%;0,41%;0,32%;0,13%;0,39%;0,18%;0,15%;0,17%;0,23%;0,34%;0,42%;0,18%;0,52%;0,39%;0,20%;0,22%;0,24%;0,26%;0,21%;0,14%;0,42%;0,30%;0,32%;0,21%;0,23%;0,26%;0,45%;0,37%;0,36%;0,45%;0,21%;0,25%;0,34%;0,26%;0,29%;0,28%;0,22%;0,37%;0,33%;0,26%;0,41%;0,29%;0,28%;0,29%;0,30%;0,33%;0,36%;0,44%;0,45%;0,48%;0,46%;0,40%;0,41%;0,43%;0,37%;0,43%;0,58%;0,76%;1,21%;0,58%;0,50%;0,58%;0,66%;0,53%;0,84%;0,66%;0,53%;0,62%;0,61%;0,60%;0,74%;0,61%;0,61%;0,81%;0,70%;0,56%;0,43%;0,37%;0,58%;0,35%;0,33%;0,42%;0,38%;0,30%;0,55%;0,38%;0,41%;0,27%;0,32%;0,27%;0,36%;0,45%;0,35%;0,33%;0,22%;0,25%;0,24%;0,43%;0,29%;0,39%;0,39%;0,30%;0,18%;0,20%;0,40%;0,26%;0,33%;0,16%;0,20%;0,25%;0,33%;0,35%;0,66%;0,40%;0,21%;0,22%;0,18%;0,21%;0,18%;0,12%
Return monthly;Industrials;;0,059698864;0,084503531;-0,012948207;0,052627494;-0,1062606;0,069966997;0,048349784;0,066053696;-0,074863727;0,027968377;0,031633171;-0,042970673;-0,064079953;-0,030150754;-0,011334197;0,128643957;0,039178698;-0,025553306;0,018771942;0,079752444;-0,017065069;0,168113445;0,019400953;0;-0,080022259;0,043491411;-0,124978262;0;0,058297449;-0,010140845;0,079554797;0,021088396;-0,123745052;-0,01335603;0,067883212;0,027776052;-0,010157195;-0,14201075;-0,006620631;-0,026730687;0,054856049;-0,039019964;0;0,094646619;0,061712011;0,168875;0,186824939;0,021310146;-0,054170894;0,057273448;-0,058361639;-0,05307786;0,07663385;0,072052201;0,076939563;-0,026348259;0,293463598;0,019910246;0,092588002;-0,022802042;0,142297423;0,160573185;-0,014667572;0,011064454;-0,07196695;-0,027230536;0,00701037;0,236113125;0,029958152;0,149553826;0,049680414;0,025961765;0,150295223;0,021998533;0,164555476;0,048908356;0,036065574;-0,000804024;0,075474034;-0,015261391;0,039694523;0,181432346;-0,095163324;0,049141535;-0,145439661;0,192304684;-0,064516922;-0,016380512;0,143740533;-0,111115439;0,068966424;0,067747278;-0,05589299;-0,190139241;-0,395705706;0,059313302;-0,140631619;-0,024627125;0,011660553;0,255277423;0,067281758;0,002858563;0,057146005;0,113506402;0,049763116;-0,002094964;-0,113767574;0,078374053;-0,110278911;0,05352945;0,005347727;-0,010638562;-0,018823942;-0,056162984;0,045579419;0,054969519;0,144734259;0,047489416;-0,07273676;0,060059364;-0,120932653;-0,037867664;-0,024884929;-0,022427807;0,025240462;0,001397809;-0,000553313;-0,049750242;0,015002052;0,120955959;-0,045549763;-0,06806155;0,053642453;0,041126509;0,079838748;0,017130928;-0,031686738;-0,070123695;0,00558383;-0,145284897;0,016908246;0,008044486;-0,130258025;0,139363226;0,019241926;0,049602233;-0,016165894;-0,085832404;-0,013566865;0,027492359;-0,020396889;-0,06999812;-0,104247645;0,209015326;0,000330199;-0,104021355
