Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Basic Materials;17558;17558;17558;17558;17558;17558;17558;8883;8883;8883;8883;8883;8883;8883;8883;8883;8883;8883;8883;6699;6699;6699;6699;6699;6699;6699;6699;6699;6699;6699;6699;4795;4795;4795;4795;4795;4795;4795;4795;4795;4795;4795;4795;5622;5622;5622;5622;5622;5622;5622;5622;5622;5622;5622;5622;43996;43996;43996;43996;43996;43996;43996;43996;43996;43996;43996;43996;42030;42030;42030;42030;42030;42030;42030;42030;42030;42030;42030;42030;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Excess return;Basic Materials;;-0,251514499;0,111199753;-0,53433943;-0,303226678;-0,261828523;-0,189929773;0,361045933;-0,334515559;-0,084301074;-0,109836933;-0,11578955;-0,494187182;-0,063370716;0,034332359;-0,170983517;-0,339993855;-0,236677503;-0,31465171;-0,008774081;-0,0999677;-0,4065448;-0,1119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,534684218;0,281728997;0,33661093;-0,205397839;0,123020076;-0,198081378;-0,0208793;-0,290065488;-0,0248135;0,0146198;1,509634398;0,100195273;-0,372396608;-0,0762503;0,005970919;0,0959169;-0,191929773;-0,1212277;-0,220208337;-0,0537935;-0,257448078;0,013577352;0,888223687;-0,041723932;-0,436276928;-0,198170352;-0,20079063;-0,293547103;-0,137384477;-0,200893315;-0,061683343;0,034806353;-0,1353693;-0,152650695;0,10216291;-0,130399521;-0,205870912;-0,037211472;0,027973833;-0,198745646;-0,232920068;-0,359140117;-0,128565428;-0,317372909;-0,121254717;0,109174435;-0,23836395;-0,099898184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Risk premium;Basic Materials;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Basic Materials;0,4812;0,4435;0,79;0,6077;-0,8457;-0,6004;-0,8257;-0,9002;-0,7164;-0,7591;-0,7428;-1,079;-0,9862;-0,1039;-0,1371;-0,0753;-0,0755;0,0435;-0,0432;-0,2921;-0,2021;-0,2104;;;;;;;;;;;;;;;;;0,0638;-0,0898;0,2472;-0,1483;0,0106;-1,8468;-1,6949;-1,3289;-1,005;-0,9855;-1,5146;-1,4603;-0,6928;-0,1293;-0,1119;-0,1071;-0,3463;-0,3257;-0,5821;-0,4403;-0,4255;-0,324;0,5893;0,6178;0,3892;0,6365;0,8653;0,7688;1,013;0,9708;0,9956;0,9274;0,9299;0,9011;1,3081;1,2739;1,0382;1,1987;1,1352;1,1565;1,3705;1,4488;2,0482;2,0845;1,9584;-0,3502;0,0273;0,1511;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VO monthly avg;Basic Materials; 0.00 ; 2.26 ; 3.52 ; 1.39 ; 0.70 ; 4.50 ; 1.43 ; 8.11 ; 1.00 ; 0.57 ; 0.89 ; 1.01 ; 17.07 ; 5.34 ; 1.51 ; 0.59 ; 2.94 ; 3.21 ; 6.80 ; 4.41 ; 0.00 ; 0.73 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 3.18 ; 19.30 ; 40.35 ; 2.08 ; 57.78 ; 42.07 ; 21.01 ; 578.34 ; 96.79 ; 37.07 ; 93.05 ; 126.59 ; 64.08 ; 71.44 ; 31.26 ; 11.29 ; 32.43 ; 57.75 ; 27.09 ; 52.62 ; 31.69 ; 10.63 ; 313.03 ; 199.62 ; 768.27 ; 956.70 ; 1035.82 ; 456.62 ; 564.18 ; 765.66 ; 357.51 ; 520.30 ; 223.12 ; 117.75 ; 375.84 ; 510.92 ; 366.22 ; 420.84 ; 917.69 ; 876.41 ; 246.57 ; 362.59 ; 251.07 ; 671.94 ; 512.35 ; 850.81 ; 651.12 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 
Total assets;Basic Materials;28301;28301;28301;28301;28301;28301;28301;28154;28154;28154;28154;28154;28154;28154;28154;28154;28154;28154;28154;26428;26428;26428;26428;26428;26428;26428;26428;26428;26428;26428;26428;29289;29289;29289;29289;29289;29289;29289;29289;29289;29289;29289;29289;25933;25933;25933;25933;25933;25933;25933;25933;25933;25933;25933;25933;329411;329411;329411;329411;329411;329411;329411;329411;329411;329411;329411;329411;325478;325478;325478;325478;325478;325478;325478;325478;325478;325478;325478;325478;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Net sales;Basic Materials;6649;6649;6649;6649;6649;6649;6649;4480;4480;4480;4480;4480;4480;4480;4480;4480;4480;4480;4480;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
common equity;Basic Materials;10743;10743;10743;10743;10743;10743;10743;4955;4955;4955;4955;4955;4955;4955;4955;4955;4955;4955;4955;18289;18289;18289;18289;18289;18289;18289;18289;18289;18289;18289;18289;24493;24493;24493;24493;24493;24493;24493;24493;24493;24493;24493;24493;20311;20311;20311;20311;20311;20311;20311;20311;20311;20311;20311;20311;285415;285415;285415;285415;285415;285415;285415;285415;285415;285415;285415;285415;283379;283379;283379;283379;283379;283379;283379;283379;283379;283379;283379;283379;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Turnover ratio;Basic Materials;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,01%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,01%;0,00%;0,01%;0,01%;0,00%;0,09%;0,01%;0,01%;0,01%;0,02%;0,01%;0,01%;0,00%;0,00%;0,01%;0,01%;0,00%;0,01%;0,00%;0,00%;0,05%;0,03%;0,81%;0,33%;0,35%;0,16%;0,19%;0,26%;0,12%;0,18%;0,08%;0,04%;0,13%;0,17%;0,12%;0,14%;0,31%;0,30%;0,08%;0,12%;0,09%;0,23%;0,17%;0,29%;0,22%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%
Return monthly;Basic Materials;;-0,099973999;0,277769753;-0,37395433;-0,236005778;-0,181753723;-0,133448873;0,410333333;-0,272748759;-0,025024374;-0,051333333;-0,08116655;-0,440917782;0,051983584;0,150195059;-0,043527417;-0,226950355;-0,117737003;-0,20017331;0,083423619;0;-0,308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,443641618;0,397402597;0,42936803;-0,100130039;0,111271676;-0,200260078;0;-0,248780488;0;0;1,497835498;0,133448873;-0,294342508;0;0,083423619;0,154;-0,133448873;-0,077;-0,166847237;0;-0,200260078;0,125203252;1,001445087;0,055595668;-0,321477428;-0,069556452;-0,07475623;-0,144028103;0,009575923;-0,051490515;0,077142857;0,173740053;0;0,007909605;0,25896861;0,013357079;-0,053602812;0,114206128;0,185833333;-0,026704146;-0,055595668;-0,147553517;0,083408072;-0,108443709;-0,057567317;0,197044335;-0,13909465;-0,007648184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Def tax;Basic Materials;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25618;25618;25618;25618;25618;25618;25618;25618;25618;25618;25618;25618;25618;25618;25618;25618;25618;25618;25618;25618;25618;25618;25618;25618;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
