Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Basic Materials;474685;474685;474685;474685;474685;474685;474685;474685;474685;474685;474685;474685;440954;440954;440954;440954;440954;440954;440954;440954;440954;440954;440954;440954;555906;555906;555906;555906;555906;555906;555906;555906;555906;555906;555906;555906;528661;528661;528661;528661;528661;528661;528661;528661;528661;528661;528661;528661;263601;263601;263601;263601;263601;263601;263601;263601;263601;263601;263601;263601;164039;164039;164039;164039;164039;164039;164039;164039;164039;164039;164039;164039;248565;248565;248565;248565;248565;248565;248565;248565;248565;248565;248565;248565;277723;277723;277723;277723;277723;277723;277723;277723;277723;277723;277723;277723;215966;215966;215966;215966;215966;215966;215966;215966;215966;215966;215966;215966;149736;149736;149736;149736;149736;149736;149736;149736;149736;149736;149736;149736;149862;149862;149862;149862;149862;149862;149862;149862;149862;149862;149862;149862;131768;131768;131768;131768;131768;131768;131768;131768;131768;131768;131768;131768;99259;99259;99259;99259;99259;99259;99259;99259;99259;99259;99259;99259;NA
Excess return;Basic Materials;;-0,075135012;-0,12395569;-0,167949664;-0,047935078;-0,1653201;-0,21105057;-0,167053358;-0,158931511;-0,167073439;-0,080731504;-0,018048409;-0,049494596;-0,186747301;-0,176100183;-0,195498316;-0,198020421;-0,193376792;-0,156106037;-0,225106412;-0,132144551;-0,149722865;-0,137163456;-0,06340279;-0,215166123;-0,146509;-0,12915387;-0,314196266;-0,155124158;-0,118713241;-0,174721639;-0,085553702;-0,1464039;-0,122069054;-0,197452694;-0,159785658;-0,128311933;0,072964972;-0,212622217;-0,201292906;-0,168792701;-0,253830567;-0,202347641;-0,170790314;-0,186652129;-0,087647503;-0,115095508;-0,143757827;-0,069025638;-0,106573538;-0,098929645;-0,141829026;-0,094628521;0,003341057;-0,03101522;-0,097118504;-0,117221785;-0,167329256;-0,192679296;-0,129153014;-0,138094453;-0,031084247;-0,034015543;-0,199987363;-0,116294656;-0,128648021;0,108419312;-0,1907477;-0,175800241;-0,047476443;0,049915028;-0,120882739;-0,122547499;-0,231895975;-0,100023324;-0,138746969;-0,118281711;-0,124608072;-0,122131538;-0,342930302;0,018150165;-0,044657255;-0,102596668;-0,17558854;-0,007490722;-0,15553153;-0,260560718;-0,059422765;-0,240398761;-0,172155036;0,210974586;-0,08222733;-0,102227744;-0,18750544;0,072384478;-0,172892441;-0,021058954;-0,060177324;-0,118911531;-0,090759;-0,12089887;0,028885435;-0,088336793;0,010275719;0,4000343;-0,187887511;-0,118082322;-0,066732332;-0,078014637;0,172734006;-0,020467323;-0,081623501;-0,069594828;-0,176949584;-0,038980779;-0,122904405;0,037112116;-0,152077272;-0,177318659;-0,014727889;-0,154203146;-0,055849525;-0,199561624;-0,101683445;-0,10654564;-0,03896676;-0,0451859;-0,0386155;-0,097461732;-0,029213496;-0,061935347;-0,075846908;0,031933838;0,016807577;-0,065234296;-0,128650559;-0,126481585;-0,089011002;-0,071131296;-0,074256221;-0,189621973;0,041883416;-0,105161721;0,022664173;-0,166988641;-0,047350055;-0,073436325;-0,119450081;-0,116513741;-0,118970931;-0,279414079;0,21750779;-0,098872117;-0,075515982;-0,276226126;-0,314512919;0,142863944
Risk premium;Basic Materials;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Basic Materials;0,4814;0,4839;0,5007;0,6905;0,7839;0,7527;0,6961;0,6759;0,6547;0,6849;0,7161;0,744;0,7496;0,7701;0,7605;0,7837;0,7849;0,7841;0,7795;0,6953;0,7227;0,7202;0,7353;0,7648;0,7551;0,743;0,8105;0,8097;0,7511;0,7605;0,7687;0,7766;0,7953;0,7208;0,6617;0,5883;0,6577;0,6662;0,6818;0,6823;0,6834;0,7375;0,7346;0,6815;0,7027;0,701;0,6627;0,6619;0,6923;0,7426;0,5764;0,5207;0,6466;0,6513;0,6306;0,6604;0,5729;0,7103;0,7233;0,6794;0,6515;0,535;0,2914;0,2828;0,2669;0,2316;0,3078;0,2871;0,2532;0,3128;0,3133;0,3261;0,352;0,3374;0,3023;0,157;0,1598;0,1752;0,2234;0,1427;0,1793;0,1252;0,2488;-0,2062;-0,0276;-0,0896;0,2295;0,1647;0,1471;-0,2514;0,0475;0,0646;0,1703;0,0163;-0,0054;0,0192;0,0085;0,0375;0,0925;0,093;0,0766;0,0957;0,1919;0,2187;0,1939;0,1972;0,1874;0,2115;0,1265;0,2344;0,219;0,254;0,3859;0,3761;0,2428;0,051;-0,0873;-0,0236;-0,0432;-0,0705;-0,2393;-0,3192;-0,3003;-0,3029;-0,3235;-0,297;-0,5907;-0,6315;-0,6001;-0,5222;-0,5237;-0,5703;-0,2916;-0,3318;-0,2903;-0,2991;-0,3606;-0,3285;-0,3085;-0,3295;-0,0062;0,0711;0,1233;0,1611;0,2158;0,264;0,2595;0,3072;0,3129;0,5225;0,7507;0,7553;0,848;0,9269;1,0195;1,197
VO monthly avg;Basic Materials; 1.30 ; 12.51 ; 37.70 ; 25.03 ; 3.58 ; 35.22 ; 40.16 ; 56.53 ; 25.53 ; 29.35 ; 34.25 ; 27.55 ; 23.06 ; 16.78 ; 57.51 ; 14.68 ; 30.39 ; 26.34 ; 10.80 ; 5.62 ; 15.60 ; 19.95 ; 19.25 ; 3.05 ; 23.03 ; 9.59 ; 10.12 ; 10.01 ; 15.73 ; 20.56 ; 44.43 ; 3.75 ; 25.35 ; 29.10 ; 72.18 ; 30.31 ; 22.83 ; 18.40 ; 54.45 ; 27.30 ; 15.17 ; 36.00 ; 28.87 ; 26.70 ; 44.28 ; 120.60 ; 61.35 ; 30.61 ; 12.57 ; 10.97 ; 6.19 ; 29.55 ; 19.88 ; 9.57 ; 45.10 ; 59.66 ; 12.00 ; 19.25 ; 21.67 ; 265.07 ; 257.30 ; 17.88 ; 35.79 ; 394.05 ; 36.41 ; 37.55 ; 47.47 ; 42.94 ; 50.51 ; 73.71 ; 52.40 ; 14.38 ; 18.53 ; 37.81 ; 17.04 ; 58.38 ; 93.41 ; 36.93 ; 15.82 ; 12.04 ; 15.45 ; 40.53 ; 31.89 ; 18.62 ; 10.96 ; 5.35 ; 14.88 ; 28.92 ; 17.64 ; 5.07 ; 16.59 ; 17.33 ; 10.20 ; 25.79 ; 14.76 ; 27.91 ; 51.33 ; 34.56 ; 20.18 ; 20.91 ; 24.86 ; 59.21 ; 21.01 ; 37.29 ; 120.13 ; 13.15 ; 44.51 ; 26.06 ; 7.95 ; 12.57 ; 29.78 ; 17.34 ; 39.10 ; 26.94 ; 4.24 ; 10.63 ; 19.98 ; 99.80 ; 28.77 ; 71.99 ; 24.35 ; 14.10 ; 61.09 ; 26.15 ; 6.66 ; 67.81 ; 3.41 ; 9.50 ; 6.87 ; 4.67 ; 12.01 ; 36.31 ; 19.44 ; 10.17 ; 8.35 ; 17.41 ; 65.69 ; 9.19 ; 141.87 ; 2.00 ; 13.68 ; 11.57 ; 4.70 ; 17.38 ; 31.41 ; 17.35 ; 3.84 ; 1.52 ; 4.35 ; 15.46 ; 121.09 ; 22.06 ; 18.51 ; 16.97 ; 4.94 ; 6.53 ; 13.48 
Total assets;Basic Materials;1166184;1166184;1166184;1166184;1166184;1166184;1166184;1166184;1166184;1166184;1166184;1166184;1289526;1289526;1289526;1289526;1289526;1289526;1289526;1289526;1289526;1289526;1289526;1289526;1468846;1468846;1468846;1468846;1468846;1468846;1468846;1468846;1468846;1468846;1468846;1468846;1437808;1437808;1437808;1437808;1437808;1437808;1437808;1437808;1437808;1437808;1437808;1437808;1881135;1881135;1881135;1881135;1881135;1881135;1881135;1881135;1881135;1881135;1881135;1881135;998722;998722;998722;998722;998722;998722;998722;998722;998722;998722;998722;998722;899066;899066;899066;899066;899066;899066;899066;899066;899066;899066;899066;899066;873123;873123;873123;873123;873123;873123;873123;873123;873123;873123;873123;873123;738930;738930;738930;738930;738930;738930;738930;738930;738930;738930;738930;738930;606222;606222;606222;606222;606222;606222;606222;606222;606222;606222;606222;606222;666655;666655;666655;666655;666655;666655;666655;666655;666655;666655;666655;666655;656214;656214;656214;656214;656214;656214;656214;656214;656214;656214;656214;656214;543537;543537;543537;543537;543537;543537;543537;543537;543537;543537;543537;543537;NA
Net sales;Basic Materials;1123465;1123465;1123465;1123465;1123465;1123465;1123465;1123465;1123465;1123465;1123465;1123465;1513406;1513406;1513406;1513406;1513406;1513406;1513406;1513406;1513406;1513406;1513406;1513406;1406061;1406061;1406061;1406061;1406061;1406061;1406061;1406061;1406061;1406061;1406061;1406061;1370840;1370840;1370840;1370840;1370840;1370840;1370840;1370840;1370840;1370840;1370840;1370840;524069;524069;524069;524069;524069;524069;524069;524069;524069;524069;524069;524069;438246;438246;438246;438246;438246;438246;438246;438246;438246;438246;438246;438246;486083;486083;486083;486083;486083;486083;486083;486083;486083;486083;486083;486083;648450;648450;648450;648450;648450;648450;648450;648450;648450;648450;648450;648450;478122;478122;478122;478122;478122;478122;478122;478122;478122;478122;478122;478122;378661;378661;378661;378661;378661;378661;378661;378661;378661;378661;378661;378661;366812;366812;366812;366812;366812;366812;366812;366812;366812;366812;366812;366812;365459;365459;365459;365459;365459;365459;365459;365459;365459;365459;365459;365459;375187;375187;375187;375187;375187;375187;375187;375187;375187;375187;375187;375187;NA
common equity;Basic Materials;670371;670371;670371;670371;670371;670371;670371;670371;670371;670371;670371;670371;824161;824161;824161;824161;824161;824161;824161;824161;824161;824161;824161;824161;912167;912167;912167;912167;912167;912167;912167;912167;912167;912167;912167;912167;906935;906935;906935;906935;906935;906935;906935;906935;906935;906935;906935;906935;1617534;1617534;1617534;1617534;1617534;1617534;1617534;1617534;1617534;1617534;1617534;1617534;834683;834683;834683;834683;834683;834683;834683;834683;834683;834683;834683;834683;650501;650501;650501;650501;650501;650501;650501;650501;650501;650501;650501;650501;595400;595400;595400;595400;595400;595400;595400;595400;595400;595400;595400;595400;522964;522964;522964;522964;522964;522964;522964;522964;522964;522964;522964;522964;456486;456486;456486;456486;456486;456486;456486;456486;456486;456486;456486;456486;516793;516793;516793;516793;516793;516793;516793;516793;516793;516793;516793;516793;524446;524446;524446;524446;524446;524446;524446;524446;524446;524446;524446;524446;444278;444278;444278;444278;444278;444278;444278;444278;444278;444278;444278;444278;NA
Turnover ratio;Basic Materials;0,00%;0,03%;0,08%;0,05%;0,01%;0,07%;0,08%;0,11%;0,05%;0,06%;0,07%;0,06%;0,05%;0,03%;0,12%;0,03%;0,06%;0,05%;0,02%;0,01%;0,03%;0,04%;0,04%;0,01%;0,05%;0,02%;0,02%;0,02%;0,03%;0,04%;0,09%;0,01%;0,05%;0,06%;0,15%;0,06%;0,05%;0,04%;0,11%;0,06%;0,03%;0,07%;0,06%;0,05%;0,09%;0,25%;0,12%;0,06%;0,03%;0,02%;0,01%;0,06%;0,04%;0,02%;0,09%;0,12%;0,02%;0,04%;0,04%;0,54%;0,52%;0,04%;0,07%;0,80%;0,07%;0,08%;0,10%;0,09%;0,10%;0,15%;0,11%;0,03%;0,04%;0,08%;0,03%;0,12%;0,19%;0,08%;0,03%;0,02%;0,03%;0,08%;0,06%;0,04%;0,02%;0,01%;0,03%;0,06%;0,04%;0,01%;0,03%;0,04%;0,02%;0,05%;0,03%;0,06%;0,10%;0,07%;0,04%;0,04%;0,05%;0,12%;0,04%;0,08%;0,24%;0,03%;0,09%;0,05%;0,02%;0,03%;0,06%;0,04%;0,08%;0,05%;0,01%;0,02%;0,04%;0,20%;0,06%;0,15%;0,05%;0,03%;0,12%;0,05%;0,01%;0,14%;0,01%;0,02%;0,01%;0,01%;0,02%;0,07%;0,04%;0,02%;0,02%;0,04%;0,13%;0,02%;0,29%;0,00%;0,03%;0,02%;0,01%;0,04%;0,06%;0,04%;0,01%;0,00%;0,01%;0,03%;0,25%;0,04%;0,04%;0,03%;0,01%;0,01%;0,03%
Return monthly;Basic Materials;;0,078950688;0,02438841;-0,002348164;0,121950622;0;-0,05869627;-0,018471658;-0,010785411;-0,016824739;0,069682796;0,131423591;0,113130204;-0,016331001;-0,003688683;-0,013925216;-0,030771721;-0,027778492;0,010202463;-0,070702512;0,026085549;0,007449735;0,021060444;0,08957961;-0,063094823;0;0,02040763;-0,164285166;-0,009904858;0,024998259;-0,032193539;0,058472098;0;0,017441346;-0,065165594;-0,030422758;0,003923167;0,210935572;-0,075268817;-0,061608006;-0,025638501;-0,105268067;-0,051467841;-0,023255814;-0,037782029;0,061115497;0,031254592;-0,015158127;0,055389262;0,020410262;0,014283555;-0,022824926;0,029407279;0,128572957;0,08861258;0,023486696;-0,000229085;-0,041480356;-0,066511396;-0,008750814;-0,022549953;0,076920753;0,057142657;-0,107470963;-0,025379956;-0,036457221;0,213510712;-0,0868604;-0,073168641;0,052629957;0,150002928;-0,021738439;-0,022221499;-0,134089775;-0,002628424;-0,052105969;-0,028314311;-0,028570472;-0,022357338;-0,247890202;0,111996065;0,043880345;-0,001372268;-0,10282914;0,076920478;-0,07142633;-0,153852218;0,045453335;-0,130431461;-0,080993236;0,305767086;0,01304247;-0,002998844;-0,09547854;0,155544278;-0,098432841;0,058826546;0,027785176;-0,027034031;0;-0,02777307;0,124464535;0,012502907;0,111103819;0,5;-0,085713911;-0,015626122;0,037042168;0,020404863;0,275001206;0,078429677;0,019078499;0,041666872;-0,065455284;0,058365621;-0,040441405;0,111112216;-0,075164072;-0,097290259;0,062180611;-0,082929046;0,010640875;-0,131580524;-0,036366145;-0,04402614;0,02632224;0;0;-0,052568032;0,016237904;-0,015978447;-0,032475808;0,090913038;0,074354177;-0,004773196;-0,070743859;-0,071649385;-0,037406502;-0,023916796;-0,027564721;-0,124412573;0,113312716;-0,030693821;0,096663473;-0,088143241;0,033331945;0,008062175;-0,039996481;-0,025001041;-0,010253431;-0,153719979;0,34694169;0,030301883;0,058828718;-0,131947626;-0,160001919;0,142863944
