Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Consumer Goods;1595700;1595700;1595700;1595700;1644900;1644900;1644900;1644900;1644900;1644900;1644900;1644900;1644900;1644900;1644900;1644900;1393300;1393300;1393300;1393300;1393300;1393300;1393300;1393300;1393300;1393300;1393300;1393300;1509900;1509900;1509900;1509900;1509900;1509900;1509900;1509900;1509900;1509900;1509900;1509900;524600;524600;524600;524600;524600;524600;524600;524600;524600;524600;524600;524600;584900;584900;584900;584900;584900;584900;584900;584900;584900;584900;584900;584900;769800;769800;769800;769800;769800;769800;769800;769800;769800;769800;769800;769800;1077900;1077900;1077900;1077900;1077900;1077900;1077900;1077900;1077900;1077900;1077900;1077900;1250500;1250500;1250500;1250500;1250500;1250500;1250500;1250500;1250500;1250500;1250500;1250500;1571300;1571300;1571300;1571300;1571300;1571300;1571300;1571300;1571300;1571300;1571300;1571300;1823500;1823500;1823500;1823500;1823500;1823500;1823500;1823500;1823500;1823500;1823500;1823500;1839700;1839700;1839700;1839700;1839700;1839700;1839700;1839700;1839700;1839700;1839700;1839700;2414400;2414400;2414400;2414400;2414400;2414400;2414400;2414400;2414400;2414400;2414400;2414400;2647500;2647500;2647500;2647500;2647500;2647500;2647500;2647500;2647500
Excess return;Consumer Goods;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,189275037;-0,217521911;-0,233334223;-0,225858637;-0,207578461;-0,057877985;-0,147764107;-0,054900721;0,038308825;-0,102921385;-0,1028804;-0,189739845;-0,084402604;-0,00429278;0,039693163;0,033942923;-0,103187595;-0,131021711;-0,157645728;-0,332081325;-0,043167618;-0,100338504;-0,166991931;0,06176691;-0,066673199;-0,1115841;-0,021778748;-0,028304592;-0,111831192;-0,066689758;-0,225562071;-0,196941123;-0,102243163;-0,12426801;-0,2032707;-0,140627053;-0,270152534;-0,171425729;-0,226341621;-0,053854499;-0,224395492;-0,240650424;-0,271399427;-0,173584654;0,098001383;-0,1125849;-0,07966053;-0,185862441;0,034002344;0,033807587;-0,194270046;-0,279285844;0,046613879;-0,147166771;-0,060400137;-0,059315049;-0,035367516;-0,106693256;-0,073136621;-0,146527417;-0,193850928;-0,096663195;-0,111666394;-0,060831202;-0,102588636;-0,036744846;-0,169448379;-0,131729819;-0,039493208;-0,149221588;5,70371E-05;-0,121282392;-0,066492284;-0,073442944;-0,173798187;-0,18905966;-0,079568058;-0,066232876;-0,103755008;-0,076060575;-0,095858713;-0,203213233;-0,243690024;-0,062037374;-0,079791319;-0,111162781;-0,181505195;-0,109179035;-0,123477527;-0,137534916;-0,153741645;-0,158499487;-0,070382154;-0,08428552;-0,123164466;-0,142594075;-0,112311086;-0,086227372;-0,101975789;-0,128734402;-0,10700181;-0,203644967;-0,059336348;-0,109942147;-0,15297129;-0,122120403;0,021235033;-0,043695197;-0,200768311;0,090093796
Risk premium;Consumer Goods;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Consumer Goods;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,1949;2,5879;1,9666;1,8513;0,8299;0,4912;0,4934;0,6458;0,6508;0,5786;0,6855;0,6802;0,7602;0,8372;0,6412;0,6124;0,6083;0,6585;0,6536;0,618;0,6155;0,6259;0,6566;0,6553;0,5562;0,5307;0,5429;0,4651;0,6741;0,7171;0,7861;0,7061;0,708;0,7137;0,6128;0,8322;0,5274;0,6758;0,9523;0,9812;0,9681;0,9342;0,9595;0,6088;0,5977;0,3823;0,4343;0,4372;0,4432;0,4709;0,5374;0,6417;0,64;0,6779;0,6632;0,6691;0,6713;0,7146;0,6947;0,6605;0,6548;0,6249;0,599;0,5718;0,5991;0,6357;0,639;0,7454;0,8721;0,9014;0,9091;0,9054;0,9051;0,7582;0,6497;0,6398;0,6359;0,6812;0,6535;0,6689;0,6968;0,7959;0,8627;0,8652;0,8547;0,7676;0,8089;0,8034;0,8108;0,8083;0,8156;0,8207;0,8225;0,668;0,654;0,6473;0,5876;0,5167;0,5639;0,5821;0,6491;0,71;0,6801;0,6279;0,6278;0,6023;0,5472;0,5892;0,779
VO monthly avg;Consumer Goods; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 972.21 ; 939.89 ; 320.48 ; 319.83 ; 189.81 ; 141.93 ; 156.35 ; 2870.95 ; 582.63 ; 276.06 ; 153.38 ; 758.19 ; 334.78 ; 517.06 ; 210.11 ; 379.40 ; 438.10 ; 653.53 ; 585.57 ; 609.77 ; 860.10 ; 609.92 ; 372.94 ; 563.84 ; 160.74 ; 215.24 ; 191.64 ; 335.02 ; 378.86 ; 810.58 ; 310.44 ; 562.41 ; 499.98 ; 543.02 ; 476.95 ; 600.57 ; 620.53 ; 530.30 ; 205.30 ; 266.99 ; 270.48 ; 265.27 ; 145.98 ; 773.34 ; 359.89 ; 321.77 ; 451.91 ; 524.10 ; 330.19 ; 319.96 ; 340.40 ; 411.56 ; 233.47 ; 221.50 ; 202.92 ; 233.93 ; 296.82 ; 606.14 ; 686.72 ; 439.80 ; 204.67 ; 349.72 ; 306.05 ; 501.72 ; 191.08 ; 401.64 ; 328.19 ; 368.63 ; 240.48 ; 217.92 ; 212.33 ; 200.41 ; 315.53 ; 245.17 ; 229.27 ; 293.42 ; 221.79 ; 261.70 ; 230.78 ; 248.07 ; 476.67 ; 384.50 ; 296.71 ; 387.37 ; 316.88 ; 209.15 ; 107.37 ; 451.12 ; 293.96 ; 293.68 ; 216.79 ; 212.90 ; 350.74 ; 215.20 ; 176.99 ; 207.89 ; 185.48 ; 214.01 ; 508.22 ; 365.03 ; 320.21 ; 393.05 ; 349.95 ; 668.72 ; 448.42 ; 323.04 ; 335.79 ; 284.38 ; 240.85 ; 273.60 ; 170.93 
Total assets;Consumer Goods;2293800;2293800;2293800;2293800;2566300;2566300;2566300;2566300;2566300;2566300;2566300;2566300;2566300;2566300;2566300;2566300;2546800;2546800;2546800;2546800;2546800;2546800;2546800;2546800;2546800;2546800;2546800;2546800;2824100;2824100;2824100;2824100;2824100;2824100;2824100;2824100;2824100;2824100;2824100;2824100;2584000;2584000;2584000;2584000;2584000;2584000;2584000;2584000;2584000;2584000;2584000;2584000;2890300;2890300;2890300;2890300;2890300;2890300;2890300;2890300;2890300;2890300;2890300;2890300;3297000;3297000;3297000;3297000;3297000;3297000;3297000;3297000;3297000;3297000;3297000;3297000;3807900;3807900;3807900;3807900;3807900;3807900;3807900;3807900;3807900;3807900;3807900;3807900;4190400;4190400;4190400;4190400;4190400;4190400;4190400;4190400;4190400;4190400;4190400;4190400;4845000;4845000;4845000;4845000;4845000;4845000;4845000;4845000;4845000;4845000;4845000;4845000;5551600;5551600;5551600;5551600;5551600;5551600;5551600;5551600;5551600;5551600;5551600;5551600;6114300;6114300;6114300;6114300;6114300;6114300;6114300;6114300;6114300;6114300;6114300;6114300;7249000;7249000;7249000;7249000;7249000;7249000;7249000;7249000;7249000;7249000;7249000;7249000;7989300;7989300;7989300;7989300;7989300;7989300;7989300;7989300;7989300
Net sales;Consumer Goods;1936400;1936400;1936400;1936400;1995800;1995800;1995800;1995800;1995800;1995800;1995800;1995800;1995800;1995800;1995800;1995800;2037900;2037900;2037900;2037900;2037900;2037900;2037900;2037900;2037900;2037900;2037900;2037900;2274700;2274700;2274700;2274700;2274700;2274700;2274700;2274700;2274700;2274700;2274700;2274700;2511500;2511500;2511500;2511500;2511500;2511500;2511500;2511500;2511500;2511500;2511500;2511500;2874500;2874500;2874500;2874500;2874500;2874500;2874500;2874500;2874500;2874500;2874500;2874500;3323500;3323500;3323500;3323500;3323500;3323500;3323500;3323500;3323500;3323500;3323500;3323500;3596400;3596400;3596400;3596400;3596400;3596400;3596400;3596400;3596400;3596400;3596400;3596400;3807100;3807100;3807100;3807100;3807100;3807100;3807100;3807100;3807100;3807100;3807100;3807100;4110600;4110600;4110600;4110600;4110600;4110600;4110600;4110600;4110600;4110600;4110600;4110600;4577700;4577700;4577700;4577700;4577700;4577700;4577700;4577700;4577700;4577700;4577700;4577700;4857300;4857300;4857300;4857300;4857300;4857300;4857300;4857300;4857300;4857300;4857300;4857300;5187600;5187600;5187600;5187600;5187600;5187600;5187600;5187600;5187600;5187600;5187600;5187600;5281700;5281700;5281700;5281700;5281700;5281700;5281700;5281700;5281700
common equity;Consumer Goods;698100;698100;698100;698100;921400;921400;921400;921400;921400;921400;921400;921400;921400;921400;921400;921400;1153500;1153500;1153500;1153500;1153500;1153500;1153500;1153500;1153500;1153500;1153500;1153500;1310000;1310000;1310000;1310000;1310000;1310000;1310000;1310000;1310000;1310000;1310000;1310000;2059400;2059400;2059400;2059400;2059400;2059400;2059400;2059400;2059400;2059400;2059400;2059400;2305400;2305400;2305400;2305400;2305400;2305400;2305400;2305400;2305400;2305400;2305400;2305400;2527200;2527200;2527200;2527200;2527200;2527200;2527200;2527200;2527200;2527200;2527200;2527200;2730000;2730000;2730000;2730000;2730000;2730000;2730000;2730000;2730000;2730000;2730000;2730000;2939900;2939900;2939900;2939900;2939900;2939900;2939900;2939900;2939900;2939900;2939900;2939900;3273700;3273700;3273700;3273700;3273700;3273700;3273700;3273700;3273700;3273700;3273700;3273700;3728100;3728100;3728100;3728100;3728100;3728100;3728100;3728100;3728100;3728100;3728100;3728100;4274600;4274600;4274600;4274600;4274600;4274600;4274600;4274600;4274600;4274600;4274600;4274600;4834600;4834600;4834600;4834600;4834600;4834600;4834600;4834600;4834600;4834600;4834600;4834600;5341800;5341800;5341800;5341800;5341800;5341800;5341800;5341800;5341800
Turnover ratio;Consumer Goods;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;0,97%;0,94%;0,32%;0,32%;0,19%;0,14%;0,16%;2,87%;0,58%;0,28%;0,15%;0,76%;0,33%;0,52%;0,21%;0,38%;0,44%;0,65%;0,59%;0,61%;0,86%;0,61%;0,37%;0,56%;0,16%;0,22%;0,19%;0,34%;0,38%;0,81%;0,31%;0,56%;0,50%;0,54%;0,48%;0,60%;0,62%;0,53%;0,21%;0,27%;0,27%;0,27%;0,15%;0,78%;0,36%;0,32%;0,46%;0,53%;0,33%;0,32%;0,35%;0,42%;0,24%;0,23%;0,21%;0,24%;0,30%;0,62%;0,70%;0,45%;0,21%;0,36%;0,31%;0,51%;0,19%;0,41%;0,33%;0,38%;0,25%;0,22%;0,22%;0,20%;0,32%;0,25%;0,23%;0,30%;0,23%;0,27%;0,24%;0,25%;0,49%;0,39%;0,30%;0,40%;0,32%;0,21%;0,11%;0,46%;0,30%;0,30%;0,22%;0,22%;0,36%;0,22%;0,18%;0,21%;0,19%;0,22%;0,52%;0,37%;0,33%;0,40%;0,36%;0,68%;0,46%;0,33%;0,34%;0,29%;0,25%;0,28%;0,17%
Return monthly;Consumer Goods;;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;0,189275037;0,026315789;-0,029238423;-0,032326737;-0,069094761;0,056367615;-0,032479907;0,065684679;0,158309225;0,014430415;0,0214061;-0,066287245;0,041089996;0,12295082;0,154388763;0,145324123;0,009835305;-0,015436211;-0,038868928;-0,207447325;0,081408882;0,025773196;-0,045226131;0,18340081;0,046967401;0;0,088973952;0,079346708;0,007387108;0,058387542;-0,091037771;-0,066756823;0,028410837;0,00324509;-0,0840143;-0,002648453;-0,151176334;-0,042700329;-0,076596721;0,100211101;-0,068905192;-0,081095824;-0,103950927;-0,043430254;0,226856483;0;0,03870037;-0,074818841;0,135173944;0,142824287;-0,074813846;-0,152808744;0,171833879;-0,016159071;0,070931463;0,071588251;0,093974384;0,026076544;0,060379479;-0,014265917;-0,062148528;0,033155505;0,013570606;0,060292198;0,019854664;0,090254254;-0,041391379;-0,002719619;0,094699092;-0,012933388;0,135730337;0,018507808;0,071879016;0,060673656;-0,046267087;-0,06185226;0,044893642;0,059582724;0,021415492;0,048480125;0,026439687;-0,070371533;-0,110989924;0,071420226;0,053354781;0,014546019;-0,052094495;0,020185165;0,004352873;-0,009062016;-0,030058845;-0,040145387;0,048885346;0,02339848;-0,015012466;-0,035114175;-0,011442286;0,011574728;-0,002400089;-0,026912102;-0,00600851;-0,087114967;0,059309952;0,008015553;-0,03156989;-0,008425503;0,131658633;0,073474403;-0,072591311;0,090093796
