Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Industrials;431466;431466;431466;431466;431466;298815;298815;298815;298815;298815;298815;298815;298815;298815;298815;298815;298815;153419;153419;153419;153419;153419;153419;153419;153419;153419;153419;153419;153419;153419;153419;153419;153419;153419;153419;153419;153419;534988;534988;534988;534988;534988;534988;534988;534988;534988;534988;534988;534988;599500;599500;599500;599500;599500;599500;599500;599500;599500;599500;599500;599500;NA;NA;NA;NA;NA;NA;1130700;1130700;1130700;1130700;1130700;1130700;1130700;1130700;1130700;1130700;1130700;1130700;1360400;1360400;1360400;1360400;1360400;1360400;1360400;1360400;1360400;1360400;1360400;1360400;1129200;1129200;1129200;1129200;1129200;1129200;1129200;1129200;1129200;1129200;1129200;1129200;1077200;1077200;1077200;1077200;1077200;1077200;1077200;1077200;1077200;1077200;1077200;1077200;1143400;1143400;1143400;1143400;1143400;1143400;1143400;1143400;1143400;1143400;1143400;1143400;8681000;8681000;8681000;8681000;8681000;8681000;8681000;8681000;8681000;8681000;8681000;8681000;8769000;8769000;8769000;8769000;8769000;8769000;8769000;8769000;8769000;8769000;8769000;8769000;NA;NA;NA;NA;NA;NA
Excess return;Industrials;;-0,1873686;-0,546066874;-0,1819122;-0,298059303;0,906043265;-0,39837092;0,090929978;-0,57608314;0,214467784;-0,441926178;0,585624668;-0,317625309;-0,275419504;-0,299373743;-0,493744733;0,1039634;-0,034785003;-0,057461148;-0,486653633;-0,1502669;0,100526;-0,1474572;-0,3392484;0,1200669;0,2650704;-0,644619602;-0,1384892;0,435491443;0,313472574;-0,071753117;-0,1418523;-0,3456526;-0,1782239;0,273886924;-0,106852922;-0,687138649;-0,1531284;-0,343977849;0,5724275;-0,137649012;-0,025764413;-0,168690221;0,086620702;0,097222056;-0,192775337;-0,34725485;0,237540486;0,043421947;-0,086105965;-0,1350679;-0,178901431;-0,10820059;-0,093246639;-0,02754444;-0,082557;-0,041391921;-0,0889325;-0,153782092;-0,16039372;-0,075890443;-0,050309709;-0,16960631;-0,067691578;-0,17201688;-0,172551634;-0,149604128;-0,098921901;-0,076820776;-0,139193093;-0,070702987;-0,039523666;-0,137193965;-0,022175537;-0,16642257;-0,269215714;-0,045018592;-0,105546948;-0,26215652;-0,150701235;-0,21088929;0,057543518;-0,163403512;-0,26982508;-0,11740779;-0,248963089;-0,375796268;0,03082272;-0,092777862;-0,081777408;-0,264421313;-0,054285366;-0,211842;-0,322269518;-0,269065265;-0,255877287;0,402117863;-0,379659862;-0,1287262;-0,050854723;-0,1264213;-0,198230471;-0,088327118;-0,034281926;0,085982614;0,039102341;-0,089039059;-0,081387762;-0,043203706;-0,166391461;-0,120759066;-0,1425025;-0,146404436;-0,138768719;-0,224372142;-0,106087974;-0,2159332;-0,041502987;-0,016608289;-0,094003518;-0,099526382;-0,221350824;-0,183880823;-0,076386355;-0,070869768;-0,113359555;-0,105834542;-0,150684969;-0,1182721;-0,160498719;-0,103548327;-0,062804444;0,083437737;-0,1180266;-0,1197693;-0,170493839;0,09181396;-0,257742237;-0,069606863;-0,142904242;-0,176088941;-0,100879227;-0,032554797;-0,1142941;0,032108951;-0,150696076;-0,171105642;-0,099722175;-0,216324425;-0,130404095;0,028009606;-0,138043103;-0,036673035;0,010228069;-0,085428201;-0,199811769;-0,014925373
Risk premium;Industrials;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Industrials;0,9374;1,0122;0,8991;0,9494;1,183;1,4432;1,2541;1,1155;0,7533;0,6837;1,1019;0,6517;0,6743;0,5055;0,5082;0,4478;0,4482;0,2469;0,5426;0,6781;0,5963;0,598;0,5644;0,5468;0,4037;0,5592;0,6977;0,6284;0,6432;0,6947;0,6713;0,7421;1,1802;1,3353;0,9485;0,8582;0,833;0,9068;0,8073;0,8075;0,8175;0,463;0,4904;0,7116;0,6545;0,6902;0,9741;0,9726;1,2601;0,8755;0,9233;1,2123;0,6587;0,6619;0,6747;0,7441;0,6636;0,3275;0,5598;0,5062;0,434;0,9308;0,9185;0,9178;0,9744;0,9555;0,8325;0,839;0,8798;0,5536;0,5518;0,59;0,5912;0,6181;0,5285;0,6163;0,609;0,7265;0,7335;0,7621;0,9091;0,9001;1,018;0,8365;0,9763;0,2792;0,0614;0,0503;0,0707;0,2594;0,2063;0,1678;0,434;0,5338;0,4945;0,5524;0,6181;0,5662;0,6774;0,6806;0,6051;0,5913;0,6397;0,6807;0,6437;0,6521;0,6395;0,6647;0,6268;0,9169;0,9086;0,9175;0,8692;0,8839;0,9177;0,833;0,8164;0,7154;0,7138;0,7059;0,6287;0,6061;0,5968;0,5943;0,8059;0,7907;0,7962;0,7342;0,8121;0,747;0,7512;0,62;0,589;0,6282;0,6511;0,7069;0,8325;0,7823;0,7419;0,7183;0,7377;0,7146;0,7058;0,8007;0,6607;0,7612;0,7727;0,8635;0,7016;0,4956;0,4449;0,4539;0,3867;0,4013;0,4665;0,7119
VO monthly avg;Industrials; 1.90 ; 2.33 ; 3.33 ; 1.02 ; 2.26 ; 5.51 ; 2.98 ; 0.71 ; 3.23 ; 2.76 ; 2.27 ; 1.88 ; 0.81 ; 0.96 ; 1.36 ; 0.47 ; 1.14 ; 1.60 ; 1.13 ; 0.49 ; 0.60 ; 0.49 ; 0.23 ; 0.38 ; 1.85 ; 4.75 ; 2.91 ; 2.31 ; 5.31 ; 6.95 ; 4.43 ; 2.55 ; 7.20 ; 7.26 ; 12.75 ; 11.32 ; 2.10 ; 3.50 ; 0.31 ; 12.35 ; 23.03 ; 105.83 ; 3.89 ; 3.38 ; 13.17 ; 3.79 ; 1146.02 ; 154.43 ; 415.80 ; 368.26 ; 438.69 ; 108.75 ; 949.51 ; 643.11 ; 1146.87 ; 149.26 ; 354.02 ; 226.93 ; 108.08 ; 5086.63 ; 424.81 ; 1273.56 ; 732.97 ; 574.32 ; 463.55 ; 581.12 ; 493.06 ; 110.12 ; 119.03 ; 1461.76 ; 354.50 ; 290.35 ; 144.72 ; 352.08 ; 314.38 ; 550.55 ; 357.28 ; 250.27 ; 1237.12 ; 464.68 ; 387.55 ; 468.53 ; 444.55 ; 540.04 ; 548.05 ; 269.36 ; 298.54 ; 682.23 ; 308.55 ; 541.02 ; 314.61 ; 107.62 ; 115.50 ; 236.64 ; 114.01 ; 105.17 ; 102.57 ; 66.55 ; 113.64 ; 507.42 ; 229.29 ; 317.64 ; 294.48 ; 37.42 ; 80.89 ; 147.83 ; 164.65 ; 67.41 ; 69.87 ; 23.79 ; 39.65 ; 159.13 ; 182.76 ; 43.94 ; 58.23 ; 86.88 ; 84.74 ; 52.46 ; 220.88 ; 38.72 ; 169.05 ; 290.85 ; 176.73 ; 131.89 ; 64.33 ; 27.34 ; 222.01 ; 51.70 ; 37.50 ; 16.63 ; 121.02 ; 58.71 ; 37.74 ; 106.52 ; 23.95 ; 97.52 ; 128.37 ; 959.42 ; 340.99 ; 417.03 ; 523.86 ; 1923.32 ; 303.77 ; 421.47 ; 952.66 ; 176.47 ; 247.05 ; 622.47 ; 600.97 ; 516.17 ; 169.52 ; 191.07 ; 486.28 ; 758.53 ; 200.05 ; 719.64 ; 882.81 
Total assets;Industrials;600792;600792;600792;600792;600792;478928;478928;478928;478928;478928;478928;478928;478928;478928;478928;478928;478928;357198;357198;357198;357198;357198;357198;357198;357198;357198;357198;357198;357198;357198;357198;357198;357198;357198;357198;357198;357198;1422954;1422954;1422954;1422954;1422954;1422954;1422954;1422954;1422954;1422954;1422954;1422954;1658000;1658000;1658000;1658000;1658000;1658000;1658000;1658000;1658000;1658000;1658000;1658000;NA;NA;NA;NA;NA;NA;2321800;2321800;2321800;2321800;2321800;2321800;2321800;2321800;2321800;2321800;2321800;2321800;2669100;2669100;2669100;2669100;2669100;2669100;2669100;2669100;2669100;2669100;2669100;2669100;2401300;2401300;2401300;2401300;2401300;2401300;2401300;2401300;2401300;2401300;2401300;2401300;2441900;2441900;2441900;2441900;2441900;2441900;2441900;2441900;2441900;2441900;2441900;2441900;2615200;2615200;2615200;2615200;2615200;2615200;2615200;2615200;2615200;2615200;2615200;2615200;14364000;14364000;14364000;14364000;14364000;14364000;14364000;14364000;14364000;14364000;14364000;14364000;15070000;15070000;15070000;15070000;15070000;15070000;15070000;15070000;15070000;15070000;15070000;15070000;NA;NA;NA;NA;NA;NA
Net sales;Industrials;1284543;1284543;1284543;1284543;1284543;1168122;1168122;1168122;1168122;1168122;1168122;1168122;1168122;1168122;1168122;1168122;1168122;924786;924786;924786;924786;924786;924786;924786;924786;924786;924786;924786;924786;924786;924786;924786;924786;924786;924786;924786;924786;1911873;1911873;1911873;1911873;1911873;1911873;1911873;1911873;1911873;1911873;1911873;1911873;2997900;2997900;2997900;2997900;2997900;2997900;2997900;2997900;2997900;2997900;2997900;2997900;NA;NA;NA;NA;NA;NA;3494817;3494817;3494817;3494817;3494817;3494817;3494817;3494817;3494817;3494817;3494817;3494817;4620400;4620400;4620400;4620400;4620400;4620400;4620400;4620400;4620400;4620400;4620400;4620400;3839000;3839000;3839000;3839000;3839000;3839000;3839000;3839000;3839000;3839000;3839000;3839000;3970500;3970500;3970500;3970500;3970500;3970500;3970500;3970500;3970500;3970500;3970500;3970500;4217100;4217100;4217100;4217100;4217100;4217100;4217100;4217100;4217100;4217100;4217100;4217100;11018000;11018000;11018000;11018000;11018000;11018000;11018000;11018000;11018000;11018000;11018000;11018000;14360000;14360000;14360000;14360000;14360000;14360000;14360000;14360000;14360000;14360000;14360000;14360000;NA;NA;NA;NA;NA;NA
common equity;Industrials;168894;168894;168894;168894;168894;179660;179660;179660;179660;179660;179660;179660;179660;179660;179660;179660;179660;203707;203707;203707;203707;203707;203707;203707;203707;203707;203707;203707;203707;203707;203707;203707;203707;203707;203707;203707;203707;879125;879125;879125;879125;879125;879125;879125;879125;879125;879125;879125;879125;1044500;1044500;1044500;1044500;1044500;1044500;1044500;1044500;1044500;1044500;1044500;1044500;NA;NA;NA;NA;NA;NA;1166100;1166100;1166100;1166100;1166100;1166100;1166100;1166100;1166100;1166100;1166100;1166100;1276200;1276200;1276200;1276200;1276200;1276200;1276200;1276200;1276200;1276200;1276200;1276200;1238600;1238600;1238600;1238600;1238600;1238600;1238600;1238600;1238600;1238600;1238600;1238600;1327000;1327000;1327000;1327000;1327000;1327000;1327000;1327000;1327000;1327000;1327000;1327000;1429700;1429700;1429700;1429700;1429700;1429700;1429700;1429700;1429700;1429700;1429700;1429700;5564000;5564000;5564000;5564000;5564000;5564000;5564000;5564000;5564000;5564000;5564000;5564000;6166000;6166000;6166000;6166000;6166000;6166000;6166000;6166000;6166000;6166000;6166000;6166000;NA;NA;NA;NA;NA;NA
Turnover ratio;Industrials;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,01%;0,00%;0,00%;0,00%;0,01%;0,01%;0,06%;0,00%;0,00%;0,01%;0,00%;0,68%;0,04%;0,10%;0,09%;0,10%;0,03%;0,23%;0,15%;0,27%;0,04%;0,08%;0,05%;0,03%;1,20%;0,10%;0,30%;0,17%;0,14%;0,11%;0,14%;0,12%;0,03%;0,03%;0,34%;0,08%;0,07%;0,03%;0,08%;0,07%;0,13%;0,08%;0,06%;0,29%;0,11%;0,09%;0,11%;0,10%;0,13%;0,13%;0,06%;0,07%;0,16%;0,07%;0,13%;0,07%;0,03%;0,03%;0,06%;0,03%;0,02%;0,02%;0,02%;0,03%;0,12%;0,05%;0,07%;0,07%;0,01%;0,02%;0,03%;0,04%;0,02%;0,02%;0,01%;0,01%;0,04%;0,04%;0,01%;0,01%;0,02%;0,02%;0,01%;0,05%;0,01%;0,04%;0,07%;0,04%;0,03%;0,02%;0,01%;0,05%;0,01%;0,01%;0,00%;0,03%;0,01%;0,01%;0,03%;0,01%;0,02%;0,01%;0,04%;0,01%;0,02%;0,02%;0,08%;0,01%;0,02%;0,04%;0,01%;0,01%;0,03%;0,03%;0,02%;0,01%;0,01%;0,02%;0,03%;0,01%;0,03%;0,04%
Return monthly;Industrials;;0;-0,372623574;0;-0,103030303;1,114864865;-0,21086262;0,267206478;-0,42172524;0,364640884;-0,267206478;0,729281768;-0,159744409;-0,121673004;-0,142857143;-0,333333333;0,25;0,096969697;0,093922652;-0,333333333;0;0,25;0;-0,2;0,25;0,4;-0,502164502;0;0,573913043;0,453038674;0,064638783;0;-0,175;0;0,424242424;0,039513678;-0,543859649;0;-0,198717949;0,72;0,013953488;0,105504587;-0,033195021;0,236051502;0,243055556;-0,044692737;-0,18128655;0,385714286;0,203608247;0,049250535;0;-0,016326531;0,01659751;0,032653061;0,09486166;0,0433213;0,081314879;0,0128;-0,037914692;-0,05090312;0,025951557;0,082630691;-0,03894081;0,064829822;-0,03652968;-0,034755134;-0,011456628;0,039735099;0,065286624;-0,023916293;0,044410413;0,076246334;-0,021798365;0,093314763;-0,05477707;-0,153638814;0,073248408;0,025222552;-0,13024602;-0,016638935;-0,07106599;0,194899818;-0,013719512;-0,13137558;0,03024911;-0,141623489;-0,279678068;0,12849162;0,012376238;0,041564792;-0,159624413;0,047486034;-0,096;-0,197640118;-0,154411765;-0,147826087;0,520408163;-0,258389262;0;0,076923077;0;-0,071428571;0,040723982;0,095652174;0,214285714;0,169934641;0,041899441;0,050938338;0,086734694;-0,021126761;0,021582734;0;-0,004694836;0,004716981;-0,084507042;0,025641026;-0,085;0,081967213;0,111111111;0,031818182;0,026431718;-0,096566524;-0,059382423;0,045454545;0,062801932;0,020454545;0,026726058;-0,026030369;0,0155902;-0,035087719;0,022727273;0,055555556;0,197894737;0;0;-0,049209139;0,22181146;-0,136157337;0,043782837;-0,030201342;-0,064013841;0,011090573;0,078610603;0;0,138983051;-0,038690476;-0,057275542;0,014778325;-0,100323625;-0,023381295;0,134438306;-0,027597403;0,063439065;0,111459969;0,024011299;-0,075862069;-0,014925373
