Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Industrials;7447412;7447412;7447412;7447412;7447412;7447412;7447412;7447412;7447412;7447412;7447412;7447412;7447412;6773500;6773500;6773500;6773500;6773500;6773500;6773500;6773500;6773500;6773500;6773500;6773500;5263900;5263900;5263900;5263900;5263900;5263900;5263900;5263900;5263900;5263900;5263900;5263900;5904200;5904200;5904200;5904200;5904200;5904200;5904200;5904200;5904200;5904200;5904200;5904200;6417000;6417000;6417000;6417000;6417000;6417000;6417000;6417000;6417000;6417000;6417000;6417000;8047600;8047600;8047600;8047600;8047600;8047600;8047600;8047600;8047600;8047600;8047600;8047600;5369000;5369000;5369000;5369000;5369000;5369000;5369000;5369000;5369000;5369000;5369000;5369000;7839300;7839300;7839300;7839300;7839300;7839300;7839300;7839300;7839300;7839300;7839300;7839300;6108000;6108000;6108000;6108000;6108000;6108000;6108000;6108000;6108000;6108000;6108000;6108000;7336000;7336000;7336000;7336000;7336000;7336000;7336000;7336000;7336000;7336000;7336000;7336000;13314000;13314000;13314000;13314000;13314000;13314000;13314000;13314000;13314000;13314000;13314000;13314000;19848000;19848000;19848000;19848000;19848000;19848000;19848000;19848000;19848000;19848000;19848000;19848000;30053000;30053000;30053000;30053000;30053000;30053000;30053000;30053000;30053000;30053000;30053000;30053000
Excess return;Industrials;;0,04602609;-0,123696785;-0,465842374;-0,046779227;-0,254756167;-0,011216732;0,196579615;-0,128998352;-0,180715731;-0,177240044;-0,031889875;-0,029191581;-0,066324609;-0,185776052;-0,45576353;-0,203984782;-0,084348725;-0,238351237;-0,280135485;-0,207608294;-0,283846014;-0,029403627;0,071231333;-0,169329927;-0,108110461;-0,247999911;-0,181563689;-0,18841474;0,012542344;-0,152746888;-0,087915596;-0,119704016;-0,124575867;-0,038115501;-0,155468705;-0,194489818;-0,016835658;-0,192407183;-0,106126948;-0,132615819;-0,157225;-0,163434785;-0,169425473;-0,121847008;-0,132963072;-0,163723913;-0,088750249;-0,019213115;-0,033445261;-0,089566485;0,060430547;-0,164730977;-0,043481865;-0,116038301;-0,081510467;-0,038682835;-0,104528227;-0,1116338;-0,177606093;-0,074152508;-0,069380692;-0,009407459;-0,035052979;-0,084754541;-0,058461927;-0,121854267;0,017019194;-0,18874194;-0,061882316;-0,039893616;-0,023984469;-0,072718138;-0,087577387;-0,054710308;-0,012403939;-0,086048975;-0,059138101;-0,145856956;-0,070849837;-0,082471317;-0,095170385;-0,236015078;-0,151780719;-0,106646556;-0,236364928;-0,032653692;-0,183757355;-0,10662593;-0,104524649;-0,177035393;-0,180684748;-0,216137224;-0,25426484;-0,205902349;-0,171990954;-0,068566298;-0,114212811;-0,228395364;-0,141625086;-0,10601009;0,006887056;-0,121426396;-0,120094939;-0,09526616;-0,101068852;0,015703458;-0,114752494;-0,131052517;-0,1375283;0,012204223;-0,105550378;-0,065873798;-0,102431619;-0,159141302;-0,028000021;-0,106223897;-0,076322669;-0,145055307;-0,129702923;-0,197559861;0,006193036;-0,140242031;-0,013095164;-0,174203372;-0,04053867;-0,160615735;-0,102486364;-0,137131529;-0,0939047;-0,109445742;-0,036674306;-0,018627259;-0,06729333;-0,067205108;0,079018619;-0,09297567;0,003766281;-0,014627402;-0,061708781;-0,027573752;-0,022173901;-0,026990103;-0,0597235;-0,080898472;0,194444115;-0,076038334;-0,04116093;-0,172395697;-0,031040154;-0,118673617;-0,130532278;-0,124395531;-0,027674902;-0,080602598;-0,160158374;0,00582942
Risk premium;Industrials;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Industrials;1,3392;1,3776;1,4054;1,5629;1,6077;1,4964;1,1016;1,0928;1,0121;1,2744;1,2471;1,2792;1,2622;1,063;1,042;0,9951;0,9947;0,9284;0,9585;0,8236;0,8716;0,8572;0,815;0,7554;0,7404;0,7758;0,6093;0,6181;0,7105;0,9108;0,9125;0,9129;0,9854;0,9903;0,9671;0,8556;0,9043;0,9218;0,9401;0,9325;0,9231;0,875;0,8677;0,8299;0,8119;0,8405;0,8114;0,8103;0,8524;0,7784;0,6804;0,6958;0,5665;0,5642;0,5416;0,5514;0,4913;0,4416;0,4926;0,4762;0,4135;0,3753;0,3901;0,3838;0,3636;0,3312;0,2686;0,2291;0,2328;0,1944;0,1933;0,2102;0,2323;0,2271;0,3561;0,1241;0,121;0,1964;0,1905;0,198;0,1918;0,059;0,1934;0,1364;0,3823;0,6265;0,6413;0,7068;0,7182;0,7335;0,7577;0,8315;0,8331;0,8054;0,7853;0,7921;0,7725;0,7781;0,6722;0,6799;0,748;0,7368;0,7171;0,7205;0,7775;0,8221;0,8181;0,8249;0,7971;0,7941;0,7534;0,7505;0,7237;0,7282;0,7475;0,6692;0,651;0,5943;0,5976;0,5446;0,3633;0,4617;0,4487;0,4496;0,2852;0,3379;0,3749;0,3914;0,4105;0,2469;0,2506;0,2237;0,2337;0,2406;0,1831;0,1865;0,1432;0,0977;-0,0891;-0,0849;-0,1926;-0,1661;-0,17;-0,0655;0,182;0,2383;0,2525;0,4623;0,5235;0,5063;0,4304;0,42;0,4114;0,5271;0,5724;0,6535
VO monthly avg;Industrials; 0.00 ; 11.43 ; 9.56 ; 43.61 ; 11.00 ; 6.20 ; 15.37 ; 19.52 ; 69.61 ; 44.32 ; 104.66 ; 230.95 ; 199.66 ; 20.73 ; 58.07 ; 61.73 ; 23.58 ; 74.18 ; 248.44 ; 23.28 ; 63.88 ; 55.11 ; 47.31 ; 62.73 ; 34.26 ; 14.65 ; 81.93 ; 163.59 ; 84.40 ; 218.51 ; 37.28 ; 49.30 ; 173.45 ; 23.28 ; 182.46 ; 27.40 ; 62.35 ; 94.87 ; 79.99 ; 73.35 ; 19.20 ; 157.77 ; 123.42 ; 66.63 ; 73.92 ; 66.80 ; 59.04 ; 90.19 ; 52.31 ; 93.82 ; 73.33 ; 157.82 ; 302.81 ; 85.74 ; 83.90 ; 58.95 ; 44.74 ; 74.36 ; 31.89 ; 49.76 ; 116.87 ; 62.33 ; 56.78 ; 37.85 ; 53.71 ; 296.95 ; 204.79 ; 165.49 ; 104.35 ; 240.94 ; 96.91 ; 31.19 ; 91.85 ; 54.67 ; 233.49 ; 110.65 ; 44.27 ; 95.61 ; 114.02 ; 55.35 ; 128.60 ; 100.94 ; 331.38 ; 120.76 ; 116.12 ; 67.58 ; 129.74 ; 155.18 ; 83.44 ; 99.86 ; 92.41 ; 74.45 ; 72.47 ; 122.27 ; 196.32 ; 74.77 ; 153.94 ; 126.14 ; 34.24 ; 72.70 ; 22.80 ; 73.38 ; 41.83 ; 93.45 ; 61.13 ; 48.42 ; 101.44 ; 55.56 ; 35.93 ; 19.58 ; 122.76 ; 234.11 ; 52.12 ; 316.07 ; 40.05 ; 14.70 ; 23.84 ; 23.49 ; 28.30 ; 18.72 ; 66.21 ; 24.20 ; 274.04 ; 131.33 ; 73.59 ; 100.79 ; 129.78 ; 65.32 ; 64.52 ; 64.31 ; 289.85 ; 103.29 ; 132.22 ; 83.99 ; 143.55 ; 197.20 ; 348.44 ; 113.26 ; 746.10 ; 160.55 ; 89.02 ; 115.79 ; 95.91 ; 104.82 ; 60.98 ; 95.00 ; 77.07 ; 83.93 ; 222.10 ; 253.99 ; 175.32 ; 87.07 ; 379.77 ; 93.78 ; 86.05 ; 137.62 ; 111.57 
Total assets;Industrials;10406352;10406352;10406352;10406352;10406352;10406352;10406352;10406352;10406352;10406352;10406352;10406352;10406352;8966700;8966700;8966700;8966700;8966700;8966700;8966700;8966700;8966700;8966700;8966700;8966700;7292200;7292200;7292200;7292200;7292200;7292200;7292200;7292200;7292200;7292200;7292200;7292200;7938700;7938700;7938700;7938700;7938700;7938700;7938700;7938700;7938700;7938700;7938700;7938700;9230900;9230900;9230900;9230900;9230900;9230900;9230900;9230900;9230900;9230900;9230900;9230900;11484200;11484200;11484200;11484200;11484200;11484200;11484200;11484200;11484200;11484200;11484200;11484200;9983500;9983500;9983500;9983500;9983500;9983500;9983500;9983500;9983500;9983500;9983500;9983500;14458400;14458400;14458400;14458400;14458400;14458400;14458400;14458400;14458400;14458400;14458400;14458400;11854000;11854000;11854000;11854000;11854000;11854000;11854000;11854000;11854000;11854000;11854000;11854000;13287000;13287000;13287000;13287000;13287000;13287000;13287000;13287000;13287000;13287000;13287000;13287000;20296000;20296000;20296000;20296000;20296000;20296000;20296000;20296000;20296000;20296000;20296000;20296000;30890000;30890000;30890000;30890000;30890000;30890000;30890000;30890000;30890000;30890000;30890000;30890000;44612000;44612000;44612000;44612000;44612000;44612000;44612000;44612000;44612000;44612000;44612000;44612000
Net sales;Industrials;2957429;2957429;2957429;2957429;2957429;2957429;2957429;2957429;2957429;2957429;2957429;2957429;2957429;589000;589000;589000;589000;589000;589000;589000;589000;589000;589000;589000;589000;731800;731800;731800;731800;731800;731800;731800;731800;731800;731800;731800;731800;1119900;1119900;1119900;1119900;1119900;1119900;1119900;1119900;1119900;1119900;1119900;1119900;2099600;2099600;2099600;2099600;2099600;2099600;2099600;2099600;2099600;2099600;2099600;2099600;2245900;2245900;2245900;2245900;2245900;2245900;2245900;2245900;2245900;2245900;2245900;2245900;1697900;1697900;1697900;1697900;1697900;1697900;1697900;1697900;1697900;1697900;1697900;1697900;2804100;2804100;2804100;2804100;2804100;2804100;2804100;2804100;2804100;2804100;2804100;2804100;1958000;1958000;1958000;1958000;1958000;1958000;1958000;1958000;1958000;1958000;1958000;1958000;2353000;2353000;2353000;2353000;2353000;2353000;2353000;2353000;2353000;2353000;2353000;2353000;4649000;4649000;4649000;4649000;4649000;4649000;4649000;4649000;4649000;4649000;4649000;4649000;4553000;4553000;4553000;4553000;4553000;4553000;4553000;4553000;4553000;4553000;4553000;4553000;6364000;6364000;6364000;6364000;6364000;6364000;6364000;6364000;6364000;6364000;6364000;6364000
common equity;Industrials;2323900;2323900;2323900;2323900;2323900;2323900;2323900;2323900;2323900;2323900;2323900;2323900;2323900;1732800;1732800;1732800;1732800;1732800;1732800;1732800;1732800;1732800;1732800;1732800;1732800;1506200;1506200;1506200;1506200;1506200;1506200;1506200;1506200;1506200;1506200;1506200;1506200;1481300;1481300;1481300;1481300;1481300;1481300;1481300;1481300;1481300;1481300;1481300;1481300;1989500;1989500;1989500;1989500;1989500;1989500;1989500;1989500;1989500;1989500;1989500;1989500;2357800;2357800;2357800;2357800;2357800;2357800;2357800;2357800;2357800;2357800;2357800;2357800;3185800;3185800;3185800;3185800;3185800;3185800;3185800;3185800;3185800;3185800;3185800;3185800;4501700;4501700;4501700;4501700;4501700;4501700;4501700;4501700;4501700;4501700;4501700;4501700;3841000;3841000;3841000;3841000;3841000;3841000;3841000;3841000;3841000;3841000;3841000;3841000;3895000;3895000;3895000;3895000;3895000;3895000;3895000;3895000;3895000;3895000;3895000;3895000;4794000;4794000;4794000;4794000;4794000;4794000;4794000;4794000;4794000;4794000;4794000;4794000;6414000;6414000;6414000;6414000;6414000;6414000;6414000;6414000;6414000;6414000;6414000;6414000;7912000;7912000;7912000;7912000;7912000;7912000;7912000;7912000;7912000;7912000;7912000;7912000
Turnover ratio;Industrials;0,00%;0,01%;0,01%;0,03%;0,01%;0,00%;0,01%;0,01%;0,05%;0,03%;0,07%;0,15%;0,13%;0,01%;0,04%;0,04%;0,02%;0,05%;0,16%;0,02%;0,04%;0,04%;0,03%;0,04%;0,02%;0,01%;0,05%;0,11%;0,06%;0,14%;0,02%;0,03%;0,11%;0,02%;0,12%;0,02%;0,04%;0,06%;0,05%;0,05%;0,01%;0,10%;0,08%;0,04%;0,05%;0,04%;0,04%;0,06%;0,03%;0,06%;0,05%;0,10%;0,20%;0,06%;0,05%;0,04%;0,03%;0,05%;0,02%;0,03%;0,08%;0,04%;0,04%;0,02%;0,03%;0,19%;0,13%;0,11%;0,07%;0,15%;0,06%;0,02%;0,06%;0,03%;0,15%;0,07%;0,03%;0,05%;0,06%;0,03%;0,07%;0,05%;0,18%;0,06%;0,06%;0,04%;0,07%;0,08%;0,04%;0,05%;0,05%;0,04%;0,04%;0,07%;0,10%;0,04%;0,08%;0,07%;0,02%;0,04%;0,01%;0,04%;0,02%;0,05%;0,03%;0,03%;0,05%;0,03%;0,02%;0,01%;0,07%;0,12%;0,03%;0,17%;0,02%;0,01%;0,01%;0,01%;0,02%;0,01%;0,04%;0,01%;0,15%;0,07%;0,04%;0,06%;0,07%;0,04%;0,04%;0,04%;0,16%;0,06%;0,07%;0,05%;0,08%;0,11%;0,20%;0,06%;0,42%;0,09%;0,05%;0,07%;0,05%;0,06%;0,03%;0,05%;0,04%;0,05%;0,13%;0,14%;0,10%;0,05%;0,21%;0,05%;0,05%;0,08%;0,06%
Return monthly;Industrials;;0,25641489;0,081643415;-0,245279674;0,175005873;-0,042582967;0,166684068;0,371426015;0,041663948;0,006671469;0,006627256;0,151299725;0,165727019;0,122544391;0,004369948;-0,26087223;-0,023518682;0,090340475;-0,060765737;-0,117648685;-0,039997494;-0,118042414;0,133841373;0,223621533;-0,018184727;0,040464939;-0,111114011;-0,043723389;-0,04575324;0,165722744;-0,001159388;0,064697104;0,038676184;0,031913033;0,113411799;-0,009265905;-0,046718918;0,137237742;-0,038780883;0,049320552;0,025639481;0;-0,004169685;-0,012541773;0,033902692;0,024588428;-0,008005713;0,049198651;0,115288085;0,095793939;0,030198715;0,190465947;-0,045741477;0,076262735;-0,002017501;0,032227733;0,073169065;0,004392573;0;-0,070005493;0,026397992;0,028563208;0,087968841;0,063826421;0,012252259;0,040003673;-0,019232467;0,117252494;-0,08739554;0,030764884;0,052634284;0,067858131;0,020066762;0,003279913;0,046073992;0,072164361;0,001474025;0,038235099;-0,048155456;0,027674163;0,012162083;-0,010803385;-0,138280878;-0,057437519;0,003588344;-0,107145428;0,099998208;-0,044728955;0,03932067;0,048685851;-0,037500293;-0,037100248;-0,075151924;-0,11252464;-0,072928449;-0,048838654;0,059451202;0,020407489;-0,099996764;-0,013891386;0,02941391;0,142855456;0,012500904;0,012346561;0,04146634;0,040473448;0,157893758;0,027666206;0,009614783;0;0,144768423;0,026431122;0,066669302;0,031244981;-0,029998802;0,093409579;0,014289103;0,039518231;-0,024656507;-0,014043123;-0,088321961;0,121880136;-0,025073931;0,099629636;-0,073335772;0,06474903;-0,054597035;0,000571836;-0,028570029;0;-0,014707942;0,056718794;0,073445841;0,02631447;0,023080192;0,167518119;-0,00640407;0,082221381;0,046409298;0,000392519;0,025892448;0,034311799;0,028999897;0;-0,004182472;0,273507015;0,005019166;0,04806397;-0,067615197;0,076656746;-0,013158417;-0,022222278;-0,022727331;0,081482398;0,035508602;-0,039887874;0,00582942
