Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Consumer Goods;56600;56600;56600;900;900;900;900;900;900;900;900;900;900;900;900;4258200;4258200;4258200;4258200;4258200;4258200;4258200;4258200;4258200;4258200;4258200;4258200;4774600;4774600;4774600;4774600;4774600;4774600;4774600;4774600;4774600;4774600;4774600;4774600;5038200;5038200;5038200;5038200;5038200;5038200;5038200;5038200;5038200;5038200;5038200;5038200;5637900;5637900;5637900;5637900;5637900;5637900;5637900;5637900;5637900;5637900;5637900;5637900;6626700;6626700;6626700;6626700;6626700;6626700;6626700;6626700;6626700;6626700;6626700;6626700;7727100;7727100;7727100;7727100;7727100;7727100;7727100;7727100;7727100;7727100;7727100;7727100;8780600;8780600;8780600;8780600;8780600;8780600;8780600;8780600;8780600;8780600;8780600;8780600;8956100;8956100;8956100;8956100;8956100;8956100;8956100;8956100;8956100;8956100;8956100;8956100;8855700;8855700;8855700;8855700;8855700;8855700;8855700;8855700;8855700;8855700;8855700;8855700;9297700;9297700;9297700;9297700;9297700;9297700;9297700;9297700;9297700;9297700;9297700;9297700;10436300;10436300;10436300;10436300;10436300;10436300;10436300;10436300;10436300;10436300;10436300;10436300;11196100;11196100;11196100;11196100;11196100;11196100;11196100;11196100;11196100;11196100
Excess return;Consumer Goods;;-0,287168735;-0,209926891;-0,144192178;-0,294168139;-0,159400585;-0,051222822;-0,107603126;-0,110760523;-0,286219761;0,006860482;-0,067003452;-0,185387929;-0,203614237;-0,20905432;-0,195121488;0,176083691;-0,052121141;-0,201129252;-0,177158842;-0,13212977;-0,121489691;-0,098480579;-0,065310284;-0,179977132;-0,186223657;-0,143924025;-0,176058755;-0,014509345;-0,052985993;-0,093530887;-0,067865837;-0,089752261;-0,175008351;-0,065431116;-0,093899394;-0,011319448;-0,160734226;-0,121665473;-0,099621979;-0,162766227;-0,197475298;-0,095063136;-0,121319424;-0,07803346;-0,098929132;-0,000103812;-0,110196434;-0,088285868;-0,150839097;-0,060824979;-0,168272084;-0,107590525;-0,07327504;-0,048850235;-0,050680397;-0,136355653;-0,097875306;-0,132834165;-0,159449467;-0,023712998;-0,049534873;-0,129408004;-0,145666299;-0,094751136;-0,189613032;-0,09199447;-0,104458318;-0,07783925;-0,161600327;-0,110874275;-0,038271989;-0,09813396;-0,084657182;-0,109267722;-0,148592303;-0,039077125;-0,1327162;-0,143216935;-0,152686699;-0,160345692;-0,098133662;-0,091538057;-0,138770309;-0,127667604;-0,300020211;-0,135330689;-0,18666642;-0,159939076;-0,111165782;-0,171801764;-0,089481068;-0,090738133;-0,1196461;-0,047965402;-0,060084315;-0,033680122;-0,153868657;-0,197440566;-0,154294057;-0,059887672;-0,052459915;-0,079821722;-0,025423262;-0,062849234;-0,092998279;-0,073450686;-0,171876127;-0,064559313;-0,150999438;-0,134687568;-0,070321674;-0,108843959;-0,123638198;-0,04445666;-0,061066776;-0,153627163;-0,156490584;-0,035481691;-0,082569316;-0,086098006;-0,24370416;-0,036673174;-0,17654369;-0,189842784;-0,122403607;-0,148545964;-0,115857951;-0,21625485;-0,161990049;-0,049491175;-0,022127694;-0,055593302;-0,129037363;-0,158497521;-0,086604033;-0,084404215;-0,113004895;-0,110535613;-0,1084819;-0,063069661;-0,089938106;-0,199262555;-0,123063335;-0,019561124;-0,10902783;-0,140614497;-0,114822048;-0,148531896;-0,1062857;-0,068897526;-0,139264229;-0,110559829;0,015094851;-0,04036164;-0,038096831;0,032620523
Risk premium;Consumer Goods;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Consumer Goods;0,8682;0,9256;0,8557;0,6745;0,5344;0,4673;0,4879;0,4891;0,5812;0,5613;0,5712;0,4589;0,4683;0,4529;0,4503;0,4318;0,4302;0,4665;0,4882;0,463;0,4626;0,459;0,4458;0,4373;0,4582;0,4582;0,6299;0,6143;0,6446;0,6761;0,6848;0,6885;0,5778;0,5839;0,5773;0,7156;0,6836;0,7299;0,7361;0,7408;0,7285;0,7212;0,7215;0,7469;0,7469;0,7263;0,6706;0,6707;0,6346;0,6306;0,6234;0,6678;0,6501;0,6506;0,6487;0,6087;0,5702;0,5825;0,5439;0,5794;0,6106;0,6488;0,611;0,5993;0,6307;0,6484;0,6108;0,6175;0,6155;0,7117;0,7091;0,7134;0,6999;0,6876;0,6419;0,7232;0,7251;0,7574;0,7293;0,7403;0,8029;0,8325;0,7922;0,6361;0,8701;0,744;0,8078;0,7616;0,773;0,8207;0,6707;0,6482;0,5538;0,4547;0,4398;0,4401;0,4502;0,4957;0,4361;0,4472;0,4842;0,4854;0,5271;0,5362;0,5264;0,5355;0,5253;0,5324;0,4863;0,5133;0,5086;0,5182;0,4919;0,4884;0,522;0,5661;0,5228;0,644;0,6397;0,6378;0,6123;0,7215;0,738;0,7429;0,7448;0,7682;0,7023;0,714;0,725;0,7579;0,7661;0,7183;0,6766;0,6628;0,6419;0,65;0,6547;0,6867;0,6396;0,6513;0,8036;0,6822;0,6732;0,7091;0,5983;0,5773;0,5655;0,6238;0,5662;0,4839;0,4303;0,4277;0,4437;0,354;0,3134;0,4022
VO monthly avg;Consumer Goods; 169.20 ; 421.75 ; 310.86 ; 454.91 ; 340.20 ; 304.89 ; 521.57 ; 138.15 ; 365.70 ; 644.65 ; 217.45 ; 212.38 ; 143.00 ; 294.48 ; 512.82 ; 614.63 ; 345.48 ; 209.68 ; 198.97 ; 210.77 ; 124.93 ; 116.89 ; 198.62 ; 201.72 ; 173.08 ; 476.91 ; 189.07 ; 194.43 ; 519.00 ; 208.25 ; 213.87 ; 233.27 ; 173.06 ; 106.88 ; 200.80 ; 168.58 ; 122.60 ; 112.87 ; 99.83 ; 83.36 ; 104.35 ; 377.50 ; 481.76 ; 362.78 ; 228.02 ; 136.58 ; 211.77 ; 224.52 ; 159.05 ; 196.45 ; 88.34 ; 62.74 ; 98.51 ; 89.27 ; 161.53 ; 109.53 ; 104.02 ; 177.92 ; 155.79 ; 184.02 ; 179.99 ; 234.87 ; 290.17 ; 189.33 ; 195.24 ; 296.40 ; 348.86 ; 322.01 ; 346.00 ; 471.74 ; 575.10 ; 126.69 ; 109.16 ; 247.01 ; 313.78 ; 342.58 ; 287.95 ; 273.48 ; 329.72 ; 194.26 ; 158.67 ; 234.24 ; 308.34 ; 483.90 ; 297.88 ; 474.96 ; 599.24 ; 727.90 ; 508.20 ; 349.23 ; 600.25 ; 224.33 ; 216.32 ; 196.96 ; 428.83 ; 254.71 ; 113.48 ; 172.86 ; 214.97 ; 428.10 ; 273.82 ; 193.32 ; 207.77 ; 120.39 ; 287.38 ; 174.37 ; 241.30 ; 279.35 ; 208.65 ; 201.63 ; 412.75 ; 440.29 ; 486.81 ; 540.49 ; 352.81 ; 485.75 ; 811.70 ; 791.48 ; 1481.20 ; 987.02 ; 303.91 ; 754.52 ; 629.82 ; 309.91 ; 558.21 ; 292.95 ; 963.07 ; 597.63 ; 688.99 ; 260.91 ; 520.97 ; 320.17 ; 443.40 ; 493.12 ; 637.32 ; 426.06 ; 1470.17 ; 363.76 ; 474.59 ; 437.90 ; 427.81 ; 335.39 ; 433.51 ; 466.79 ; 169.33 ; 142.66 ; 887.16 ; 568.54 ; 627.30 ; 443.47 ; 383.88 ; 216.14 ; 181.97 ; 122.66 ; 265.44 ; 174.77 ; 143.27 
Total assets;Consumer Goods;196400;196400;196400;128300;128300;128300;128300;128300;128300;128300;128300;128300;128300;128300;128300;5185800;5185800;5185800;5185800;5185800;5185800;5185800;5185800;5185800;5185800;5185800;5185800;5901800;5901800;5901800;5901800;5901800;5901800;5901800;5901800;5901800;5901800;5901800;5901800;6111900;6111900;6111900;6111900;6111900;6111900;6111900;6111900;6111900;6111900;6111900;6111900;6499900;6499900;6499900;6499900;6499900;6499900;6499900;6499900;6499900;6499900;6499900;6499900;7639400;7639400;7639400;7639400;7639400;7639400;7639400;7639400;7639400;7639400;7639400;7639400;9159800;9159800;9159800;9159800;9159800;9159800;9159800;9159800;9159800;9159800;9159800;9159800;10475800;10475800;10475800;10475800;10475800;10475800;10475800;10475800;10475800;10475800;10475800;10475800;11097500;11097500;11097500;11097500;11097500;11097500;11097500;11097500;11097500;11097500;11097500;11097500;11014500;11014500;11014500;11014500;11014500;11014500;11014500;11014500;11014500;11014500;11014500;11014500;11701800;11701800;11701800;11701800;11701800;11701800;11701800;11701800;11701800;11701800;11701800;11701800;12847100;12847100;12847100;12847100;12847100;12847100;12847100;12847100;12847100;12847100;12847100;12847100;13892500;13892500;13892500;13892500;13892500;13892500;13892500;13892500;13892500;13892500
Net sales;Consumer Goods;109400;109400;109400;113900;113900;113900;113900;113900;113900;113900;113900;113900;113900;113900;113900;26194200;26194200;26194200;26194200;26194200;26194200;26194200;26194200;26194200;26194200;26194200;26194200;29276100;29276100;29276100;29276100;29276100;29276100;29276100;29276100;29276100;29276100;29276100;29276100;31885000;31885000;31885000;31885000;31885000;31885000;31885000;31885000;31885000;31885000;31885000;31885000;35078400;35078400;35078400;35078400;35078400;35078400;35078400;35078400;35078400;35078400;35078400;35078400;39337100;39337100;39337100;39337100;39337100;39337100;39337100;39337100;39337100;39337100;39337100;39337100;45380700;45380700;45380700;45380700;45380700;45380700;45380700;45380700;45380700;45380700;45380700;45380700;49862100;49862100;49862100;49862100;49862100;49862100;49862100;49862100;49862100;49862100;49862100;49862100;54734500;54734500;54734500;54734500;54734500;54734500;54734500;54734500;54734500;54734500;54734500;54734500;51945800;51945800;51945800;51945800;51945800;51945800;51945800;51945800;51945800;51945800;51945800;51945800;55330500;55330500;55330500;55330500;55330500;55330500;55330500;55330500;55330500;55330500;55330500;55330500;59271300;59271300;59271300;59271300;59271300;59271300;59271300;59271300;59271300;59271300;59271300;59271300;63117000;63117000;63117000;63117000;63117000;63117000;63117000;63117000;63117000;63117000
common equity;Consumer Goods;139800;139800;139800;127400;127400;127400;127400;127400;127400;127400;127400;127400;127400;127400;127400;450900;450900;450900;450900;450900;450900;450900;450900;450900;450900;450900;450900;553100;553100;553100;553100;553100;553100;553100;553100;553100;553100;553100;553100;519100;519100;519100;519100;519100;519100;519100;519100;519100;519100;519100;519100;377800;377800;377800;377800;377800;377800;377800;377800;377800;377800;377800;377800;436500;436500;436500;436500;436500;436500;436500;436500;436500;436500;436500;436500;758000;758000;758000;758000;758000;758000;758000;758000;758000;758000;758000;758000;897700;897700;897700;897700;897700;897700;897700;897700;897700;897700;897700;897700;2141400;2141400;2141400;2141400;2141400;2141400;2141400;2141400;2141400;2141400;2141400;2141400;2158800;2158800;2158800;2158800;2158800;2158800;2158800;2158800;2158800;2158800;2158800;2158800;2404100;2404100;2404100;2404100;2404100;2404100;2404100;2404100;2404100;2404100;2404100;2404100;1253400;1253400;1253400;1253400;1253400;1253400;1253400;1253400;1253400;1253400;1253400;1253400;1405800;1405800;1405800;1405800;1405800;1405800;1405800;1405800;1405800;1405800
Turnover ratio;Consumer Goods;0,03%;0,08%;0,06%;0,09%;0,07%;0,06%;0,10%;0,03%;0,07%;0,12%;0,04%;0,04%;0,03%;0,06%;0,10%;0,12%;0,07%;0,04%;0,04%;0,04%;0,02%;0,02%;0,04%;0,04%;0,03%;0,09%;0,04%;0,04%;0,10%;0,04%;0,04%;0,04%;0,03%;0,02%;0,04%;0,03%;0,02%;0,02%;0,02%;0,02%;0,02%;0,07%;0,09%;0,07%;0,04%;0,03%;0,04%;0,04%;0,03%;0,04%;0,02%;0,01%;0,02%;0,02%;0,03%;0,02%;0,02%;0,03%;0,03%;0,03%;0,03%;0,04%;0,06%;0,04%;0,04%;0,06%;0,07%;0,06%;0,07%;0,09%;0,11%;0,02%;0,02%;0,05%;0,06%;0,06%;0,05%;0,05%;0,06%;0,04%;0,03%;0,04%;0,06%;0,09%;0,06%;0,09%;0,11%;0,14%;0,10%;0,07%;0,11%;0,04%;0,04%;0,04%;0,08%;0,05%;0,02%;0,03%;0,04%;0,08%;0,05%;0,04%;0,04%;0,02%;0,05%;0,03%;0,05%;0,05%;0,04%;0,04%;0,08%;0,08%;0,09%;0,10%;0,07%;0,09%;0,15%;0,15%;0,28%;0,19%;0,06%;0,14%;0,12%;0,06%;0,11%;0,06%;0,18%;0,11%;0,13%;0,05%;0,10%;0,06%;0,08%;0,09%;0,12%;0,08%;0,28%;0,07%;0,09%;0,08%;0,08%;0,06%;0,08%;0,09%;0,03%;0,03%;0,17%;0,11%;0,12%;0,08%;0,07%;0,04%;0,03%;0,02%;0,05%;0,03%;0,03%
Return monthly;Consumer Goods;;-0,105255935;-0,039217791;0,020401322;-0,140000939;-0,012060685;0,088014878;0,029210174;0,032755077;-0,143757861;0,148146082;0,064507248;-0,040485029;-0,053181537;-0,05618542;-0,035718088;0,320986291;0,093468359;-0,053172652;-0,037389842;0,00971403;0,019227309;0,041504821;0,067039616;-0,046610532;-0,057657057;-0,005740325;-0,038457855;0,124000455;0,085408307;0,043711513;0,070609663;0,042949139;-0,044122651;0,061538784;0,043483406;0,122547352;-0,018750526;0,019108827;0,043748421;-0,016770727;-0,049939698;0,054991364;0,030335276;0,07362124;0,051427768;0,146743988;0,018957666;0,032493932;-0,030911297;0,055349221;-0,040000684;0,016665775;0,05191276;0,071917865;0,066667703;-0,019533053;0,019922194;-0,017968465;-0,045347267;0,089254802;0,065639527;-0,018115004;-0,033210399;0,019082964;-0,071163832;0,03218593;0,020244182;0,04761725;-0,036363227;0,014149025;0,085272211;0,02410974;0,035211618;0,009521978;-0,026280703;0,086504175;0;-0,011571035;-0,019997799;-0,027212992;0,034963838;0,043920543;-0,012946009;0,013298696;-0,163398211;0,007810711;-0,04418562;-0,010540076;0,047538318;-0,037747664;0,042555532;0,032651267;0;0,063241998;0,040891985;0,074032478;-0,037039557;-0,083916266;-0,041220457;0,058916928;0,067670285;0,042135578;0,095407338;0,058063966;0,030488221;0,050293214;-0,047884927;0,056527587;-0,031161538;-0,017545768;0,047024926;0,009095741;-0,005068998;0,07047934;0,053847524;-0,041190763;-0,037518584;0,087569409;0,038962084;0,038826894;-0,11164966;0,096720826;-0,04534099;-0,060020384;0,009992993;-0,021901064;0,007524049;-0,08787985;-0,035892349;0,077723125;0,102425206;0,064382498;-0,008830963;-0,039307821;0,031095967;0,034391885;0,002557205;-0,003590813;0;0,053157139;0,019990494;-0,090150955;-0,014540035;0,083381776;-0,00860793;-0,039837997;-0,015422648;-0,041061296;0;0,036611374;-0,030469129;-0,006856729;0,113346851;0,05943256;0,066341769;0,032620523
