Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Financials;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;31024;31024;31024;31024;31024;31024;31024;31024;31024;31024;31024;31024;38144;38144;38144;38144;38144;38144;38144;38144;38144;38144;38144;38144;39061;39061;39061;39061;39061;39061;39061;39061;39061;39061;39061;39061;22820;22820;22820;22820;22820;22820;22820;22820;22820;22820;22820;22820;36119;36119;36119;36119;36119;36119;36119;36119;36119;36119;36119;36119;165701;165701;165701;165701;165701;165701;165701;165701;165701;165701;165701;165701;792800;792800;792800;792800;792800;792800;792800;792800;792800;792800;792800;792800;2602521;2602521;2602521;2602521;2602521;2602521;2602521;2602521;2602521;2602521
Excess return;Financials;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,09049951;0,114131299;-0,008179103;-0,013206717;-0,047587372;-0,016470319;-0,069744286;-0,064956843;0,028830729;-0,15398716;-0,082518022;-0,097311266;-0,292539025;-0,049687052;-0,095498118;-0,156048308;-0,213016007;-0,327508723;-0,258337777;-0,171944441;-0,226167518;-0,09377392;0,004021932;-0,227005556;-0,155742843;-0,18182893;-0,164554738;-0,068690995;-0,07382753;-0,121692316;-0,037532688;-0,089819246;-0,106400713;-0,072837658;-0,099412956;-0,135397278;-0,103152434;-0,1249853;-0,055420345;-0,077159435;-0,205495679;-0,1192578;-0,069380264;-0,067285041;-0,053748118;-0,030293727;-0,116604852;-0,042898173;-0,124767412;-0,126844995;-0,196993547;-0,116474234;-0,106801757;-0,067100323;-0,187745907;-0,155466032;-0,132677253;-0,079333303;-0,158986219;-0,054379607;-0,138621043;-0,111389535;-0,091572685;-0,041900555;-0,135030228;-0,070410254;-0,122322781;-0,071751475;-0,164450759;-0,031435936;-0,062727666;-0,1030941;0,015154455;-0,085774913;-0,049686662;-0,005517664;-0,059660212;-0,182936018;-0,067406049;-0,09549749;-0,017400106;-0,153483037;-0,125286406;-0,009190067
Risk premium;Financials;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Financials;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,6395;-1,8563;-1,9235;-1,414;-0,7155;-0,5494;-0,4944;0,0193;-0,2684;0,0109;0,0646;0,6347;0,7124;0,6478;0,6259;0,5855;0,7659;0,8266;0,8282;0,7862;0,6589;0,6758;0,659;0,6584;0,6167;0,5993;0,6117;0,5954;0,5907;0,6315;0,6374;0,6354;0,652;0,6624;0,6771;0,6266;0,5959;0,6331;0,6389;0,6385;0,6361;0,5906;0,5121;0,527;0,606;0,6105;0,6263;0,5612;0,6674;0,6941;0,6976;0,7926;0,7519;0,773;0,7809;0,7744;0,7319;0,7274;0,7007;0,6762;0,6497;0,6429;0,6668;0,595;0,5973;0,643;0,6464;0,6114;0,6075;0,6155;0,5293;0,6007;0,5955;0,5637;0,4886;0,5216;0,6507;0,6066;0,6054;0,6316;0,6262;0,6346;0,7693
VO monthly avg;Financials; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 1446.70 ; 1961.00 ; 2210.36 ; 1066.45 ; 883.97 ; 1188.46 ; 802.29 ; 1288.45 ; 805.85 ; 942.68 ; 705.40 ; 1198.04 ; 999.27 ; 569.79 ; 486.14 ; 622.48 ; 523.16 ; 650.80 ; 723.87 ; 898.98 ; 1020.32 ; 951.30 ; 615.95 ; 594.91 ; 606.64 ; 189.11 ; 1148.84 ; 452.51 ; 333.64 ; 593.36 ; 885.56 ; 716.22 ; 639.91 ; 567.10 ; 1204.63 ; 510.19 ; 215.68 ; 289.94 ; 460.77 ; 503.60 ; 1072.11 ; 857.73 ; 738.38 ; 403.98 ; 410.01 ; 546.83 ; 739.13 ; 408.78 ; 372.84 ; 235.48 ; 472.89 ; 470.73 ; 354.26 ; 499.95 ; 587.01 ; 509.03 ; 303.25 ; 495.98 ; 362.47 ; 565.97 ; 149.72 ; 593.84 ; 1313.83 ; 292.59 ; 900.45 ; 806.31 ; 552.81 ; 389.12 ; 477.46 ; 564.32 ; 529.38 ; 742.62 ; 210.38 ; 408.70 ; 357.06 ; 412.50 ; 594.16 ; 703.09 ; 750.84 ; 558.81 ; 481.87 ; 334.97 ; 344.78 ; 1304.15 ; 779.14 
Total assets;Financials;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1313882;1313882;1313882;1313882;1313882;1313882;1313882;1313882;1313882;1313882;1313882;1313882;1604525;1604525;1604525;1604525;1604525;1604525;1604525;1604525;1604525;1604525;1604525;1604525;1764498;1764498;1764498;1764498;1764498;1764498;1764498;1764498;1764498;1764498;1764498;1764498;2304832;2304832;2304832;2304832;2304832;2304832;2304832;2304832;2304832;2304832;2304832;2304832;2557901;2557901;2557901;2557901;2557901;2557901;2557901;2557901;2557901;2557901;2557901;2557901;2982727;2982727;2982727;2982727;2982727;2982727;2982727;2982727;2982727;2982727;2982727;2982727;4185400;4185400;4185400;4185400;4185400;4185400;4185400;4185400;4185400;4185400;4185400;4185400;6745408;6745408;6745408;6745408;6745408;6745408;6745408;6745408;6745408;6745408
Net sales;Financials;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30863;30863;30863;30863;30863;30863;30863;30863;30863;30863;30863;30863;87702;87702;87702;87702;87702;87702;87702;87702;87702;87702;87702;87702;41863;41863;41863;41863;41863;41863;41863;41863;41863;41863;41863;41863;47056;47056;47056;47056;47056;47056;47056;47056;47056;47056;47056;47056;27260;27260;27260;27260;27260;27260;27260;27260;27260;27260;27260;27260;73526;73526;73526;73526;73526;73526;73526;73526;73526;73526;73526;73526;375400;375400;375400;375400;375400;375400;375400;375400;375400;375400;375400;375400;6017664;6017664;6017664;6017664;6017664;6017664;6017664;6017664;6017664;6017664
common equity;Financials;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1282858;1282858;1282858;1282858;1282858;1282858;1282858;1282858;1282858;1282858;1282858;1282858;1566381;1566381;1566381;1566381;1566381;1566381;1566381;1566381;1566381;1566381;1566381;1566381;1725437;1725437;1725437;1725437;1725437;1725437;1725437;1725437;1725437;1725437;1725437;1725437;2282012;2282012;2282012;2282012;2282012;2282012;2282012;2282012;2282012;2282012;2282012;2282012;2521782;2521782;2521782;2521782;2521782;2521782;2521782;2521782;2521782;2521782;2521782;2521782;2817026;2817026;2817026;2817026;2817026;2817026;2817026;2817026;2817026;2817026;2817026;2817026;3283500;3283500;3283500;3283500;3283500;3283500;3283500;3283500;3283500;3283500;3283500;3283500;3606929;3606929;3606929;3606929;3606929;3606929;3606929;3606929;3606929;3606929
Turnover ratio;Financials;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;0,25%;0,34%;0,39%;0,19%;0,15%;0,21%;0,14%;0,23%;0,14%;0,17%;0,12%;0,20%;0,17%;0,09%;0,08%;0,10%;0,09%;0,11%;0,12%;0,15%;0,17%;0,16%;0,10%;0,10%;0,10%;0,03%;0,19%;0,07%;0,05%;0,06%;0,09%;0,07%;0,07%;0,06%;0,12%;0,05%;0,02%;0,03%;0,05%;0,05%;0,11%;0,09%;0,08%;0,04%;0,04%;0,06%;0,08%;0,04%;0,04%;0,02%;0,05%;0,05%;0,04%;0,05%;0,06%;0,05%;0,03%;0,05%;0,04%;0,06%;0,02%;0,06%;0,13%;0,03%;0,09%;0,08%;0,06%;0,04%;0,05%;0,06%;0,05%;0,08%;0,02%;0,04%;0,04%;0,04%;0,06%;0,07%;0,08%;0,06%;0,05%;0,03%;0,04%;0,13%;0,08%
Return monthly;Financials;;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;0,09049951;0,075534399;-0,052609603;-0,022388717;-0,007663872;0,034617481;-0,014841486;0,018809057;0,092571529;-0,06775046;0,007301778;0,028824834;-0,157907825;0,083374348;0,038433582;-0,018461808;-0,057764307;-0,183632923;-0,114961177;-0,033913841;-0,093656818;0,03230148;0,118788932;-0,106176356;-0,031290743;-0,05802303;-0,041117638;0,057119205;0,05293657;0,006842184;0,089673512;0,037960954;0,024425287;0,059543542;0,033694344;-0,005471478;0,021889266;0;0,069530355;0,050016065;-0,077621379;0;0,042132036;0,045415959;0,062829882;0,090917773;0,004202048;0,078807427;0,003878788;0,003783305;-0,068644747;0,016359566;0,024567943;0,063998677;-0,060149207;-0,023978832;-0,008217553;0,045442897;-0,035542119;0,065570993;-0,019239943;0,007863165;0,027185715;0,073134445;-0,025100328;0,036748746;-0,014149581;0,032366725;-0,059228259;0,074040564;0,034468234;0;0,116720955;0,014888187;0,041195138;0,099143136;0,057133888;-0,066320218;0,052584151;0,02004331;0,098000494;-0,033453237;0,002279494;-0,009190067
