Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Consumer Goods;0;0;0;2314942,1;2314942,1;2314942,1;2314942,1;2314942,1;2314942,1;1413000;1413000;1413000;1413000;1413000;1413000;2598000;2598000;2598000;2598000;2598000;2598000;2402000;2402000;2402000;2402000;2402000;2402000;2225000;2225000;2225000;2225000;2225000;2225000;2038000;2038000;2038000;2038000;2038000;2038000;2029000;2029000;2029000;2029000;2029000;2029000;1689000;1689000;1689000;1689000;1689000;1689000;1668000;1668000;1668000;1668000;1668000;1668000;1755000;1755000;1755000;1755000;1755000;1755000;1812000;1812000;1812000;1812000;1812000;1812000;1911000;1911000;1911000;1911000;1911000;1911000;1868000;1868000;1868000;1868000;1868000;1868000;2077000;2077000;2077000;2077000;2077000;2077000;2086000;2086000;2086000;2086000;2086000;2086000;2603000;2603000;2603000;2603000;2603000;2603000;2576000;2576000;2576000;2576000;2576000;2576000;2186000;2186000;2186000;2186000;2186000;2186000;2069000;2069000;2069000;2069000;2069000;2069000;2777000;2777000;2777000;2777000;2777000;2777000;2701000;2701000;2701000;2701000;2701000;2701000;3050000;3050000;3050000;3050000;3050000;3050000;3206000;3206000;3206000;3206000;3206000;3206000;3891000;3891000;3891000;3891000;3891000;3891000;4282000;4282000;4282000;4282000;4282000;4282000;4619000;0;0;0
Excess return;Consumer Goods;;-0,116792364;-0,216465835;-0,273189632;-0,034654137;-0,1642491;-0,127236448;-0,197375532;-0,114968552;-0,304036763;-0,077852521;-0,094307909;-0,058173505;-0,13470143;-0,121316965;-0,088897883;-0,251534965;-0,119146603;-0,275334513;-0,316279816;-0,141207793;-0,381903639;-0,128582855;-0,093330993;-0,265326806;-0,272758263;-0,258001748;-0,367770135;-0,140321045;0,022284894;-0,204184816;-0,09300279;-0,12380035;-0,159240132;-0,046156138;-0,166384203;-0,189129474;-0,024111383;-0,187224597;-0,21867197;-0,130344244;-0,219422785;-0,245589969;-0,1820585;-0,130149963;-0,119844384;-0,211433388;-0,131999225;-0,091493607;-0,163043932;-0,148144191;-0,083762217;-0,208736263;-0,014085255;-0,040262299;-0,09720202;-0,091139607;-0,060556656;-0,117646223;-0,134682737;-0,042853624;-0,11607473;-0,148814697;-0,032162858;-0,046164454;-0,133980567;-0,092935776;-0,175826602;-0,036955686;-0,015103823;-0,13193013;-0,084274253;-0,070161821;-0,144608322;-0,139581901;-0,110677906;-0,054395851;-0,118882147;-0,168907009;-0,075851484;-0,13385528;-0,091900223;-0,111941581;-0,130150106;-0,158553563;-0,239441279;-0,064679772;-0,150172106;-0,1355718;-0,121863338;-0,242511012;-0,10630948;-0,128483331;-0,284782853;0,09646092;-0,2734367;-0,08358045;-0,2893883;-0,234248086;-0,028386087;-0,088570843;0,002860079;-0,216797121;0,039107711;-0,023960629;-0,142178194;-0,098046248;-0,059733867;-0,100533816;-0,097120299;-0,153665538;-0,027246565;-0,181007013;-0,20993759;-0,078471854;-0,063056105;-0,137421068;0,050387961;-0,13249642;-0,041056917;-0,14255077;-0,1532036;-0,133017971;-0,157322391;-0,075652382;-0,095258958;-0,152594549;-0,151341427;-0,214419076;-0,257902146;0,110979569;-0,190844251;-0,239344616;-0,074757109;-0,120225117;-0,127357557;-0,143491682;-0,136440542;-0,239468471;-0,119211868;-0,033604343;-0,187734869;-0,033263468;0,048897123;-0,20564215;-0,058596347;-0,202865531;-0,159959506;-0,193076449;0,069255691;-0,208321054;-0,09209873;-0,167872003;-0,122429996;-0,154415706;-0,136244928;0,000861697
Risk premium;Consumer Goods;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Consumer Goods;0,6454;0,6647;0,7223;0,8078;0,8018;0,7357;0,7418;0,7402;0,8231;0,8031;0,7845;0,7891;0,7836;0,7857;0,7923;0,8466;0,8457;0,8734;0,9071;0,9222;0,9858;0,9773;1,0021;1,0804;1,0932;1,0998;1,1395;1,1297;1,1757;1,2087;1,2162;1,2191;1,2065;1,2146;1,2743;1,2568;1,2992;1,3048;1,296;1,2725;1,2662;1,3272;1,3243;1,2295;1,2183;1,2343;1,1779;1,1773;1,1562;1,1123;0,9342;0,9832;0,9089;0,9127;0,8807;0,8899;0,8438;0,7692;0,8209;0,8317;0,7316;0,7209;0,7457;0,8023;0,7834;0,7438;0,7762;0,7941;0,7878;0,7763;0,776;0,7884;0,7842;0,8164;0,8417;0,7017;0,7059;0,7513;0,7505;0,7574;0,8037;0,8349;0,7848;0,887;0,9827;0,8987;0,8504;0,8311;0,8348;0,9095;0,7486;0,713;0,8608;0,5637;0,5372;0,5308;0,5783;0,6261;0,6592;0,6666;0,7268;0,73;0,8003;0,8166;0,8308;0,8279;0,8399;0,8442;0,8109;0,829;0,8497;0,8586;0,8502;0,8378;0,8758;0,7775;0,8417;1,2021;1,1677;1,1337;1,0233;1,0572;1,0655;1,0659;0,9907;1,0027;0,9326;0,9381;1,017;1,24;1,2342;1,2704;1,3197;1,3313;1,3063;1,2848;1,2303;1,2854;1,4223;1,4411;1,3353;1,4559;1,5271;1,6404;1,7045;1,7275;1,7254;1,702;1,8221;1,7049;1,6821;1,6719;1,5841;1,3765;1,3581;1,2834
VO monthly avg;Consumer Goods; 1575.00 ; 12055.88 ; 8624.81 ; 15255.17 ; 9640.50 ; 10099.92 ; 12685.31 ; 13772.17 ; 11557.89 ; 26655.83 ; 24281.56 ; 15240.10 ; 12004.49 ; 12636.12 ; 9414.63 ; 10577.54 ; 8804.43 ; 11760.85 ; 20610.72 ; 15854.08 ; 11973.68 ; 18234.78 ; 20073.96 ; 14468.90 ; 9791.74 ; 13320.35 ; 11762.60 ; 21196.77 ; 12674.04 ; 14404.53 ; 26342.45 ; 15153.36 ; 14008.48 ; 30143.52 ; 16537.74 ; 14107.75 ; 9074.04 ; 14967.37 ; 13125.50 ; 14314.97 ; 10934.30 ; 16605.58 ; 14342.66 ; 10110.52 ; 17258.18 ; 12123.30 ; 14659.04 ; 16389.15 ; 12069.95 ; 13706.85 ; 11350.58 ; 15713.30 ; 14884.30 ; 13485.01 ; 16888.00 ; 21546.93 ; 14136.28 ; 21630.45 ; 19816.24 ; 9897.93 ; 11012.43 ; 14911.06 ; 14288.65 ; 15962.30 ; 10106.15 ; 15612.59 ; 26946.14 ; 11186.84 ; 13976.29 ; 15931.36 ; 15570.25 ; 11413.63 ; 12756.97 ; 12282.70 ; 18793.99 ; 15207.35 ; 11147.50 ; 13006.25 ; 18497.04 ; 19999.14 ; 19812.59 ; 12692.31 ; 15990.95 ; 18993.65 ; 22677.22 ; 23940.26 ; 16447.02 ; 15534.34 ; 15076.34 ; 14824.11 ; 15274.97 ; 16748.95 ; 15964.97 ; 23633.11 ; 26504.86 ; 11962.76 ; 5715.59 ; 7920.64 ; 8725.81 ; 8177.27 ; 8452.08 ; 12389.61 ; 8898.65 ; 7125.31 ; 18960.06 ; 12725.56 ; 10847.05 ; 12714.70 ; 7584.00 ; 15286.64 ; 12441.24 ; 6980.42 ; 6340.22 ; 12091.37 ; 10601.25 ; 6721.12 ; 6813.59 ; 9150.31 ; 11030.06 ; 9600.60 ; 5084.90 ; 8678.75 ; 15423.79 ; 10609.11 ; 5337.23 ; 8830.54 ; 8109.04 ; 13975.35 ; 13355.50 ; 13543.89 ; 11135.45 ; 10311.08 ; 8453.22 ; 7271.94 ; 7785.82 ; 9548.35 ; 7608.64 ; 10221.36 ; 14078.64 ; 10607.52 ; 7270.25 ; 8792.09 ; 5900.50 ; 6798.58 ; 3799.99 ; 6456.55 ; 4940.75 ; 6773.05 ; 9402.26 ; 6819.59 ; 6603.63 ; 5489.32 ; 4763.93 ; 4847.20 ; 4284.00 ; 4163.40 ; 4093.06 
Total assets;Consumer Goods;7825000;7825000;7825000;10176807,7;10176807,7;10176807,7;10176807,7;10176807,7;10176807,7;9313000;9313000;9313000;9313000;9313000;9313000;7493000;7493000;7493000;7493000;7493000;7493000;7289000;7289000;7289000;7289000;7289000;7289000;7223000;7223000;7223000;7223000;7223000;7223000;6848000;6848000;6848000;6848000;6848000;6848000;7001000;7001000;7001000;7001000;7001000;7001000;7168000;7168000;7168000;7168000;7168000;7168000;7949000;7949000;7949000;7949000;7949000;7949000;8051000;8051000;8051000;8051000;8051000;8051000;8593000;8593000;8593000;8593000;8593000;8593000;8802000;8802000;8802000;8802000;8802000;8802000;9381000;9381000;9381000;9381000;9381000;9381000;9479000;9479000;9479000;9479000;9479000;9479000;9705000;9705000;9705000;9705000;9705000;9705000;10670000;10670000;10670000;10670000;10670000;10670000;7411000;7411000;7411000;7411000;7411000;7411000;7260000;7260000;7260000;7260000;7260000;7260000;7729000;7729000;7729000;7729000;7729000;7729000;9126000;9126000;9126000;9126000;9126000;9126000;9693000;9693000;9693000;9693000;9693000;9693000;10706000;10706000;10706000;10706000;10706000;10706000;11770000;11770000;11770000;11770000;11770000;11770000;13218000;13218000;13218000;13218000;13218000;13218000;14497000;14497000;14497000;14497000;14497000;14497000;15609000;15609000;15609000;15609000
Net sales;Consumer Goods;1669000;1669000;1669000;2018863,4;2018863,4;2018863,4;2018863,4;2018863,4;2018863,4;1836000;1836000;1836000;1836000;1836000;1836000;2024000;2024000;2024000;2024000;2024000;2024000;1784000;1784000;1784000;1784000;1784000;1784000;1867000;1867000;1867000;1867000;1867000;1867000;1526000;1526000;1526000;1526000;1526000;1526000;1849000;1849000;1849000;1849000;1849000;1849000;1718000;1718000;1718000;1718000;1718000;1718000;1953000;1953000;1953000;1953000;1953000;1953000;1990000;1990000;1990000;1990000;1990000;1990000;2318000;2318000;2318000;2318000;2318000;2318000;2303000;2303000;2303000;2303000;2303000;2303000;2524000;2524000;2524000;2524000;2524000;2524000;2548000;2548000;2548000;2548000;2548000;2548000;2742000;2742000;2742000;2742000;2742000;2742000;2796000;2796000;2796000;2796000;2796000;2796000;2622000;2622000;2622000;2622000;2622000;2622000;2379000;2379000;2379000;2379000;2379000;2379000;2797000;2797000;2797000;2797000;2797000;2797000;3259000;3259000;3259000;3259000;3259000;3259000;3633000;3633000;3633000;3633000;3633000;3633000;4214000;4214000;4214000;4214000;4214000;4214000;4654000;4654000;4654000;4654000;4654000;4654000;5106000;5106000;5106000;5106000;5106000;5106000;5044000;5044000;5044000;5044000;5044000;5044000;5324000;5324000;5324000;5324000
common equity;Consumer Goods;7518000;7518000;7518000;7736232,6;7736232,6;7736232,6;7736232,6;7736232,6;7736232,6;7810000;7810000;7810000;7810000;7810000;7810000;4845000;4845000;4845000;4845000;4845000;4845000;4842000;4842000;4842000;4842000;4842000;4842000;4992000;4992000;4992000;4992000;4992000;4992000;4807000;4807000;4807000;4807000;4807000;4807000;4968000;4968000;4968000;4968000;4968000;4968000;4830000;4830000;4830000;4830000;4830000;4830000;6275000;6275000;6275000;6275000;6275000;6275000;6290000;6290000;6290000;6290000;6290000;6290000;6773000;6773000;6773000;6773000;6773000;6773000;6880000;6880000;6880000;6880000;6880000;6880000;7511000;7511000;7511000;7511000;7511000;7511000;7399000;7399000;7399000;7399000;7399000;7399000;7615000;7615000;7615000;7615000;7615000;7615000;8059000;8059000;8059000;8059000;8059000;8059000;4832000;4832000;4832000;4832000;4832000;4832000;5070000;5070000;5070000;5070000;5070000;5070000;5658000;5658000;5658000;5658000;5658000;5658000;6328000;6328000;6328000;6328000;6328000;6328000;6980000;6980000;6980000;6980000;6980000;6980000;7643000;7643000;7643000;7643000;7643000;7643000;8555000;8555000;8555000;8555000;8555000;8555000;9325000;9325000;9325000;9325000;9325000;9325000;10216000;10216000;10216000;10216000;10216000;10216000;10994000;0;0;0
Turnover ratio;Consumer Goods;0,30%;2,31%;1,65%;2,92%;1,85%;1,93%;2,43%;2,64%;2,21%;5,11%;4,65%;0,29%;0,23%;0,24%;0,18%;0,20%;0,17%;0,23%;0,39%;0,30%;0,23%;0,35%;0,38%;0,28%;0,19%;0,26%;0,23%;0,41%;0,24%;0,28%;0,50%;0,29%;0,27%;0,58%;0,32%;0,27%;0,17%;0,29%;0,25%;0,27%;0,21%;0,32%;0,27%;0,19%;0,33%;0,23%;0,28%;0,31%;0,23%;0,26%;0,22%;0,30%;0,29%;0,26%;0,32%;0,41%;0,27%;0,41%;0,38%;0,19%;0,21%;0,29%;0,27%;0,31%;0,19%;0,30%;0,52%;0,21%;0,27%;0,31%;0,30%;0,22%;0,24%;0,24%;0,36%;0,29%;0,21%;0,25%;0,35%;0,38%;0,38%;0,24%;0,31%;0,36%;0,43%;0,46%;0,32%;0,30%;0,29%;0,28%;0,29%;0,32%;0,31%;0,45%;0,51%;0,23%;0,11%;0,15%;0,17%;0,16%;0,16%;0,24%;0,17%;0,14%;0,36%;0,24%;0,21%;0,24%;0,15%;0,29%;0,24%;0,13%;0,12%;0,23%;0,20%;0,13%;0,13%;0,18%;0,21%;0,18%;0,10%;0,17%;0,30%;0,20%;0,10%;0,17%;0,16%;0,27%;0,26%;0,26%;0,21%;0,20%;0,16%;0,14%;0,15%;0,18%;0,15%;0,20%;0,27%;0,20%;0,14%;0,17%;0,11%;0,13%;0,07%;0,12%;0,09%;0,13%;0,18%;0,13%;0,13%;0,11%;0,09%;0,09%;0,08%;0,08%;0,08%
Return monthly;Consumer Goods;;0,048683736;-0,054160935;-0,100198232;0,136359263;0;0,027996952;-0,044742932;0,043786748;-0,146341463;0,076870979;0,058005391;0,106593295;0,03669767;0,053097935;0,096637917;-0,080455865;0,052077597;-0,100987213;-0,147581216;0,033597607;-0,208533739;0,046449445;0,079534207;-0,091955206;-0,103770863;-0,087713248;-0,197699035;0,031648055;0,194232994;-0,033464216;0,07890051;0,04850915;0,011379668;0,124724762;0,005094197;-0,016479874;0,154091017;-0,011176597;-0,04180447;0,049526356;-0,033709185;-0,057559069;0;0,051202937;0,062516516;-0,032625688;0,029070675;0,062146993;-0,012769032;-0,012389591;0,064379383;-0,068175563;0,127614845;0,095121801;0,03786168;0,042919793;0,069002944;0,014670477;-0,004685637;0,077737176;0,00364197;-0,029035597;0,093082042;0,077289746;-0,009521167;0,041664824;-0,039998302;0,099355714;0,114203077;-0,00269213;0,043994947;0,057392779;-0,016625122;-0,008204801;0,010279194;0,069975849;0,013449753;-0,035925509;0,057914716;-0,00067218;0,041348477;0,023050819;0,011480894;-0,010493463;-0,093073179;0,081145428;-0,003312806;0,0177206;0,042435162;-0,103549212;0,02980952;0,014247069;-0,158269753;0,21380452;-0,1667463;0,03220245;-0,164344;-0,106668486;0,098509713;0,045517557;0,138400079;-0,077628221;0,177603511;0,116129771;-0,000270494;0,045517452;0,083900733;0,041002884;0,042606701;-0,015034438;0,111545235;-0,040494413;-0,06935619;0,058753546;0,065176395;-0,004893968;0,204520261;0,02381868;0,111716183;0,00826713;0;0,021008529;-0,005770691;0,069661718;0,051911142;-0,011440749;-0,013841127;-0,067648076;-0,101432146;0,267684169;-0,031509051;-0,078853516;0,087564791;0,040821783;0,030334843;0,011567218;0,016839658;-0,083213571;0,039027432;0,116119557;-0,029063169;0,129643832;0,216092323;-0,03300865;0,114286153;-0,029015331;0,007366494;-0,006484149;0,252464391;-0,023948754;0,09508097;0,007676297;0,040239504;0,011194594;0,023709272;0,000861697
