Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Financials;62805;62805;62805;76757;76757;76757;76757;76757;76757;76757;76757;76757;76757;76757;76757;79813;79813;79813;79813;79813;79813;79813;79813;79813;79813;79813;79813;63239;63239;63239;63239;63239;63239;63239;63239;63239;63239;63239;63239;60838;60838;60838;60838;60838;60838;60838;60838;60838;60838;60838;60838;83651;83651;83651;83651;83651;83651;83651;83651;83651;83651;83651;83651;39742;39742;39742;39742;39742;39742;39742;39742;39742;39742;39742;39742;22392;22392;22392;22392;22392;22392;22392;22392;22392;22392;22392;22392;49213;49213;49213;49213;49213;49213;49213;49213;49213;49213;49213;49213;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Excess return;Financials;;-0,055394176;0,028893187;-0,142502342;0,023751253;-0,132037222;-0,1476923;-0,1438315;-0,17075461;-0,105996515;0,112714965;-0,132714;-0,1455455;-0,050161987;-0,243828237;-0,1596806;-0,1453562;-0,16819157;-0,250652655;-0,1417787;-0,234718341;-0,1430669;-0,1420644;-0,372597565;0,010909948;-0,111930828;-0,1070365;-0,1074554;-0,1084399;-0,11179658;-0,1046021;-0,1060872;-0,1136376;-0,28898547;-0,1076919;-0,14421152;-0,1077533;-0,151596766;-0,1133567;-0,192183122;-0,1186346;-0,120118;-0,172743827;-0,139467988;-0,1268957;-0,1277336;-0,200384929;-0,115047627;-0,1119283;-0,209525181;-0,1141771;-0,1215745;-0,1229522;-0,1239278;-0,1448215;0,442025312;-0,075380903;-0,015805343;-0,030724793;0,35246987;0,126989432;-0,1478525;0,120302395;-0,407875751;-0,1437528;-0,1455896;0,001625261;-0,1576704;-0,148731013;-0,1555905;-0,1554019;-0,02707688;-0,1494219;-0,154013373;-0,1510583;-0,09876101;-0,1734802;-0,1783408;-0,1417007;0,248848768;-0,1368938;-0,1420309;-0,1498541;0,00728152;-0,1251155;-0,012584942;-0,108000567;-0,1102626;-0,11582;-0,109251369;0,090025134;0,286449576;-0,086673;-0,096355;-0,0871981;-0,0777797;-0,082977853;-0,0952516;-0,0942841;-0,0927372;-0,0961687;-0,0954909;-0,085033;-0,354942151;-0,08775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Risk premium;Financials;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Financials;0,6666;0,6738;0,616;0,7689;0,5963;0,6314;0,6221;0,6005;0,458;0,5582;0,5077;0,478;0,4785;0,4486;0,4511;0,4362;0,4374;0,5078;0,4986;0,4949;0,4938;0,4963;0,4788;0,2825;0,2845;0,2875;0,1355;0,1358;0,1673;0,1611;0,1667;0,1744;0,2752;0,2923;0,2713;0,2571;0,2691;0,2946;0,3009;0,2946;0,2942;0,286;0,288;0,3446;0,3539;0,3672;0,4622;0,4619;0,4941;0,5274;0,5917;0,5615;0,6294;0,6306;1,0305;0,9194;0,9706;0,9477;0,972;1,11;1,0081;1,1675;1,1175;1,1268;1,1056;1,0792;1,1649;1,1408;1,1803;1,1935;1,1913;1,1651;1,1313;1,1824;1,1541;1,4678;1,4854;1,4816;0,8889;0,9128;0,8626;0,9743;1,0207;0,835;0,6185;0,2179;0,2844;0,2502;0,24;0,0806;-0,3358;-0,3255;-0,029;0,085;0,0587;0,0719;0,091;0,1532;0,1307;0,1244;0,1249;0,0943;-0,059;-0,0578;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VO monthly avg;Financials; 0.00 ; 0.05 ; 0.02 ; 0.02 ; 0.01 ; 0.03 ; 0.00 ; 0.01 ; 0.02 ; 0.08 ; 0.05 ; 0.02 ; 0.00 ; 0.01 ; 0.08 ; 0.00 ; 0.02 ; 0.02 ; 0.01 ; 0.05 ; 0.01 ; 0.07 ; 0.00 ; 0.01 ; 0.00 ; 0.01 ; 0.00 ; 0.00 ; 0.00 ; 0.01 ; 0.04 ; 0.00 ; 0.01 ; 0.06 ; 0.00 ; 0.02 ; 0.02 ; 0.00 ; 0.00 ; 0.02 ; 0.00 ; 0.00 ; 0.03 ; 0.00 ; 0.00 ; 0.00 ; 0.02 ; 0.00 ; 0.00 ; 0.08 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.04 ; 0.13 ; 0.02 ; 0.01 ; 0.16 ; 0.15 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.04 ; 0.00 ; 0.38 ; 0.00 ; 0.00 ; 0.03 ; 0.00 ; 0.02 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.14 ; 0.00 ; 0.02 ; 0.00 ; 0.00 ; 0.00 ; 0.03 ; 0.05 ; 0.00 ; 0.00 ; 0.00 ; 0.02 ; 51.65 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 21.82 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.06 ; 0.33 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 
Total assets;Financials;120935;120935;120935;139815;139815;139815;139815;139815;139815;139815;139815;139815;139815;139815;139815;131134;131134;131134;131134;131134;131134;131134;131134;131134;131134;131134;131134;115750;115750;115750;115750;115750;115750;115750;115750;115750;115750;115750;115750;136174;136174;136174;136174;136174;136174;136174;136174;136174;136174;136174;136174;176830;176830;176830;176830;176830;176830;176830;176830;176830;176830;176830;176830;238271;238271;238271;238271;238271;238271;238271;238271;238271;238271;238271;238271;217934;217934;217934;217934;217934;217934;217934;217934;217934;217934;217934;217934;182460;182460;182460;182460;182460;182460;182460;182460;182460;182460;182460;182460;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Net sales;Financials;30405;30405;30405;32098;32098;32098;32098;32098;32098;32098;32098;32098;32098;32098;32098;57282;57282;57282;57282;57282;57282;57282;57282;57282;57282;57282;57282;47166;47166;47166;47166;47166;47166;47166;47166;47166;47166;47166;47166;38607;38607;38607;38607;38607;38607;38607;38607;38607;38607;38607;38607;29234;29234;29234;29234;29234;29234;29234;29234;29234;29234;29234;29234;35849;35849;35849;35849;35849;35849;35849;35849;35849;35849;35849;35849;48132;48132;48132;48132;48132;48132;48132;48132;48132;48132;48132;48132;103171;103171;103171;103171;103171;103171;103171;103171;103171;103171;103171;103171;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
common equity;Financials;58030;58030;58030;62958;62958;62958;62958;62958;62958;62958;62958;62958;62958;62958;62958;51221;51221;51221;51221;51221;51221;51221;51221;51221;51221;51221;51221;52411;52411;52411;52411;52411;52411;52411;52411;52411;52411;52411;52411;75236;75236;75236;75236;75236;75236;75236;75236;75236;75236;75236;75236;93079;93079;93079;93079;93079;93079;93079;93079;93079;93079;93079;93079;198429;198429;198429;198429;198429;198429;198429;198429;198429;198429;198429;198429;195442;195442;195442;195442;195442;195442;195442;195442;195442;195442;195442;195442;133147;133147;133147;133147;133147;133147;133147;133147;133147;133147;133147;133147;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Turnover ratio;Financials;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,01%;0,00%;0,00%;0,01%;0,01%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,02%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,01%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;2,15%;0,00%;0,00%;0,00%;0,00%;0,91%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,01%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%
Return monthly;Financials;;0,110655224;0,184501187;0,028038358;0,181818153;0,025640978;0;0;-0,03500061;0,036270085;0,250000065;0;0;0,099999813;-0,090908937;0;0;-0,02000017;-0,102040855;0;-0,090908941;0;0;-0,250000065;0,133333448;0,005881672;0;0;0;-0,00584728;0;0;0;-0,17647057;0;-0,03571422;0;-0,037036966;0;-0,076923322;0;0;-0,049999827;-0,013158188;0;0;-0,066666329;0,000952073;0;-0,096098981;0;0;0;0;0;0,578947512;0,066666897;0,124999757;0,111111207;0,49999987;0,264999732;0;0,263504895;-0,262187351;0;0;0,160713961;0;0,012307887;0;0;0,12492442;0;-0,002972173;0;0,07046039;0;0;0;0,392405168;0;0;0;0,14563652;0;0,090892758;0,002166633;0;0;0,002826431;0,160669734;0,357143076;0;0;0;0;0,002105147;0;0;0;0;0;0;-0,271533551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
