Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Financials;63339;88735;88735;88735;88735;88735;88735;88735;88735;88735;88735;88735;88735;119190;119190;119190;119190;119190;119190;119190;119190;119190;119190;119190;119190;64472;64472;64472;118364;118364;118364;118364;118364;118364;118364;118364;118364;118364;118364;118364;329672;329672;329672;329672;329672;329672;329672;329672;329672;329672;329672;329672;731045;731045;731045;731045;731045;731045;731045;731045;731045;731045;731045;731045;699399;699399;699399;699399;699399;699399;699399;699399;699399;699399;699399;699399;765291;765291;765291;765291;765291;765291;765291;765291;765291;765291;765291;765291;914413;914413;914413;914413;914413;914413;914413;914413;914413;914413;914413;914413;1151100;1151100;1151100;1151100;1151100;1151100;1151100;1151100;1151100;1151100;1151100;1151100;1072154;1072154;1072154;1072154;1072154;1072154;1072154;1072154;1072154;1072154;1072154;1072154;1342173;1342173;1342173;1342173;1342173;1342173;1342173;1342173;1342173;1342173;1342173;1342173;2280006;2280006;2280006;2280006;2280006;2280006;2280006;2280006;2280006;2280006;2280006;2280006;3274540;3274540;3274540;3274540;3274540;3274540;3274540;3274540;3274540
Excess return;Financials;;-0,104501079;-0,079052987;-0,183806287;-0,145627668;-0,142608589;-0,081702101;-0,104622492;-0,168991339;-0,128297835;-0,119911589;-0,132759002;-0,213694923;-0,123998939;-0,166442877;-0,139067376;-0,130827779;-0,074803465;-0,171884289;-0,076142452;-0,079809207;-0,170001029;-0,107740692;-0,081971813;-0,112246525;-0,1184488;-0,011052765;-0,076039138;-0,128578627;-0,071919871;-0,077806862;-0,1110453;-0,120313506;-0,116770968;-0,044826693;-0,074932517;-0,085101743;-0,125783213;-0,119678586;-0,106447893;-0,062976712;-0,112057123;-0,12816832;-0,119871295;-0,098629144;-0,080093426;-0,057561448;0,021070999;-0,060261657;-0,109005758;-0,08908453;-0,095565343;-0,110783539;-0,079442602;-0,085814559;-0,06299455;-0,1138238;-0,070255522;-0,054761289;-0,131124533;-0,008000993;-0,052290274;-0,047099243;-0,093377217;-0,103268777;-0,124093099;-0,289388052;-0,084794641;-0,05843508;-0,135172874;-0,061493329;-0,026849249;-0,097530979;-0,044714624;-0,041240881;-0,089957491;-0,046035495;-0,16683589;-0,15224231;-0,193387172;-0,137387044;-0,108738764;0,037929804;-0,169129686;-0,142784342;-0,223737991;-0,076158163;-0,235047778;-0,1621533;-0,256127503;-0,294369943;0,05925161;-0,003755637;-0,094543621;-0,234545038;-0,070858277;0,051487562;-0,142918808;-0,156612477;-0,156951079;-0,1208773;-0,111193825;-0,124539307;-0,031581338;-0,1203147;-0,066091722;-0,13497552;-0,086104437;-0,085754641;-0,133725469;-0,036920773;-0,046304693;-0,142207717;-0,110268429;-0,096121388;-0,044248165;-0,138491311;-0,129514574;-0,062774389;-0,208236097;-0,088587486;-0,187041551;-0,088418432;-0,127333155;-0,078470805;-0,114303206;-0,120863372;-0,119591163;-0,022122012;-0,201463813;-0,067268446;-0,067634285;-0,073618664;-0,126040607;-0,104498547;-0,070512051;-0,143493757;-0,110096959;-0,078130779;0,047441365;-0,110788656;-0,148197926;-0,144930066;-0,065707845;-0,050895562;-0,11065393;-0,072963924;-0,069177792;-0,072990345;-0,172727649;-0,067515535;-0,160466442;-0,151523122;0,034799463;-0,063439261;-0,116649292;0,007119494
Risk premium;Financials;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Financials;0,5509;0,5214;0,5766;0,5728;0,5972;0,5881;0,5427;0,5253;0,5448;0,5471;0,5167;0,4604;0,4569;0,4555;0,4503;0,4364;0,4351;0,4476;0,3896;0,3404;0,3436;0,3413;0,3436;0,3029;0,3055;0,2976;0,208;0,2114;0,2352;0,2471;0,248;0,2531;0,2014;0,244;0,2405;0,313;0,3083;0,3171;0,3228;0,3127;0,3021;0,3438;0,3435;0,3504;0,3653;0,3562;0,3922;0,3919;0,3839;0,3986;0,4403;0,4265;0,4932;0,4914;0,5174;0,5229;0,5226;0,4628;0,4547;0,5134;0,5266;0,4861;0,4738;0,5053;0,5043;0,4912;0,4743;0,4854;0,483;0,4869;0,4846;0,4857;0,475;0,4646;0,4665;0,4668;0,4899;0,55;0,5641;0,5757;0,5669;0,7553;0,8157;0,6897;0,7719;0,8548;0,9187;0,9352;0,9048;1,1093;0,6942;0,6552;0,5076;0,5943;0,5761;0,6057;0,6081;0,5985;0,5195;0,5194;0,5171;0,5292;0,5642;0,5626;0,5169;0,5063;0,4947;0,4994;0,4787;0,4459;0,4498;0,4565;0,4251;0,4317;0,5644;0,6595;0,626;0,5451;0,5684;0,5585;0,581;0,6674;0,6668;0,6658;0,6889;0,7051;0,6436;0,6157;0,6831;0,7343;0,7381;0,7231;0,6971;0,6692;0,6421;0,624;0,6381;0,6322;0,6153;0,6109;0,7229;0,6088;0,6186;0,6781;0,5982;0,5669;0,5609;0,5353;0,3353;0,284;0,2418;0,2289;0,176;0,0489;0,0853;0,0569
VO monthly avg;Financials; 0.00 ; 22.97 ; 48.06 ; 135.88 ; 529.27 ; 186.66 ; 115.47 ; 151.07 ; 72.79 ; 258.66 ; 336.93 ; 155.90 ; 141.86 ; 74.13 ; 246.50 ; 242.61 ; 87.63 ; 87.97 ; 40.01 ; 18.98 ; 71.64 ; 82.97 ; 80.83 ; 106.12 ; 363.02 ; 52.30 ; 182.32 ; 390.58 ; 153.62 ; 285.53 ; 190.84 ; 114.44 ; 140.70 ; 94.62 ; 235.29 ; 451.65 ; 190.06 ; 130.29 ; 306.24 ; 140.46 ; 213.33 ; 217.33 ; 144.38 ; 240.65 ; 609.06 ; 347.52 ; 328.76 ; 925.13 ; 408.71 ; 662.32 ; 250.14 ; 281.59 ; 418.55 ; 315.49 ; 500.23 ; 606.21 ; 880.75 ; 317.37 ; 1162.76 ; 337.47 ; 245.38 ; 160.18 ; 174.51 ; 253.39 ; 257.13 ; 687.43 ; 1053.99 ; 394.06 ; 131.94 ; 206.99 ; 149.32 ; 94.01 ; 147.85 ; 86.22 ; 282.86 ; 282.08 ; 363.75 ; 307.99 ; 231.89 ; 104.17 ; 170.51 ; 219.50 ; 220.86 ; 95.73 ; 91.31 ; 332.94 ; 182.20 ; 136.19 ; 66.52 ; 210.85 ; 80.36 ; 142.72 ; 457.13 ; 244.87 ; 170.62 ; 332.39 ; 100.49 ; 59.35 ; 224.95 ; 325.61 ; 97.63 ; 147.74 ; 86.70 ; 81.91 ; 212.56 ; 281.15 ; 104.56 ; 101.73 ; 38.55 ; 87.34 ; 132.66 ; 79.70 ; 131.14 ; 61.33 ; 114.36 ; 145.68 ; 140.98 ; 133.68 ; 524.81 ; 295.65 ; 563.81 ; 128.43 ; 99.95 ; 133.35 ; 47.18 ; 273.86 ; 142.82 ; 167.54 ; 71.71 ; 81.03 ; 110.96 ; 191.59 ; 107.68 ; 75.06 ; 91.66 ; 186.52 ; 132.29 ; 148.49 ; 176.74 ; 227.04 ; 238.88 ; 169.06 ; 124.21 ; 90.89 ; 123.82 ; 110.10 ; 101.17 ; 192.70 ; 115.25 ; 170.13 ; 839.43 ; 108.54 ; 250.74 ; 255.47 ; 120.12 ; 262.79 ; 215.85 
Total assets;Financials;896314;1338388;1338388;1338388;1338388;1338388;1338388;1338388;1338388;1338388;1338388;1338388;1338388;1546476;1546476;1546476;1546476;1546476;1546476;1546476;1546476;1546476;1546476;1546476;1546476;1484711;1484711;1484711;1689903;1689903;1689903;1689903;1689903;1689903;1689903;1689903;1689903;1689903;1689903;1689903;2308925;2308925;2308925;2308925;2308925;2308925;2308925;2308925;2308925;2308925;2308925;2308925;3095343;3095343;3095343;3095343;3095343;3095343;3095343;3095343;3095343;3095343;3095343;3095343;3613421;3613421;3613421;3613421;3613421;3613421;3613421;3613421;3613421;3613421;3613421;3613421;5017293;5017293;5017293;5017293;5017293;5017293;5017293;5017293;5017293;5017293;5017293;5017293;5169172;5169172;5169172;5169172;5169172;5169172;5169172;5169172;5169172;5169172;5169172;5169172;5558311;5558311;5558311;5558311;5558311;5558311;5558311;5558311;5558311;5558311;5558311;5558311;5972461;5972461;5972461;5972461;5972461;5972461;5972461;5972461;5972461;5972461;5972461;5972461;7304368;7304368;7304368;7304368;7304368;7304368;7304368;7304368;7304368;7304368;7304368;7304368;8987349;8987349;8987349;8987349;8987349;8987349;8987349;8987349;8987349;8987349;8987349;8987349;9051420;9051420;9051420;9051420;9051420;9051420;9051420;9051420;9051420
Net sales;Financials;149553;218763;218763;218763;218763;218763;218763;218763;218763;218763;218763;218763;218763;233764;233764;233764;233764;233764;233764;233764;233764;233764;233764;233764;233764;242213;242213;242213;270523;270523;270523;270523;270523;270523;270523;270523;270523;270523;270523;270523;244549;244549;244549;244549;244549;244549;244549;244549;244549;244549;244549;244549;334427;334427;334427;334427;334427;334427;334427;334427;334427;334427;334427;334427;438864;438864;438864;438864;438864;438864;438864;438864;438864;438864;438864;438864;383571;383571;383571;383571;383571;383571;383571;383571;383571;383571;383571;383571;437666;437666;437666;437666;437666;437666;437666;437666;437666;437666;437666;437666;446732;446732;446732;446732;446732;446732;446732;446732;446732;446732;446732;446732;493355;493355;493355;493355;493355;493355;493355;493355;493355;493355;493355;493355;544157;544157;544157;544157;544157;544157;544157;544157;544157;544157;544157;544157;651352;651352;651352;651352;651352;651352;651352;651352;651352;651352;651352;651352;705672;705672;705672;705672;705672;705672;705672;705672;705672
common equity;Financials;832975;1249653;1249653;1249653;1249653;1249653;1249653;1249653;1249653;1249653;1249653;1249653;1249653;1427286;1427286;1427286;1427286;1427286;1427286;1427286;1427286;1427286;1427286;1427286;1427286;1420239;1420239;1420239;1571539;1571539;1571539;1571539;1571539;1571539;1571539;1571539;1571539;1571539;1571539;1571539;1979253;1979253;1979253;1979253;1979253;1979253;1979253;1979253;1979253;1979253;1979253;1979253;2364298;2364298;2364298;2364298;2364298;2364298;2364298;2364298;2364298;2364298;2364298;2364298;2914022;2914022;2914022;2914022;2914022;2914022;2914022;2914022;2914022;2914022;2914022;2914022;4252002;4252002;4252002;4252002;4252002;4252002;4252002;4252002;4252002;4252002;4252002;4252002;4254759;4254759;4254759;4254759;4254759;4254759;4254759;4254759;4254759;4254759;4254759;4254759;4407211;4407211;4407211;4407211;4407211;4407211;4407211;4407211;4407211;4407211;4407211;4407211;4900307;4900307;4900307;4900307;4900307;4900307;4900307;4900307;4900307;4900307;4900307;4900307;5962195;5962195;5962195;5962195;5962195;5962195;5962195;5962195;5962195;5962195;5962195;5962195;6707343;6707343;6707343;6707343;6707343;6707343;6707343;6707343;6707343;6707343;6707343;6707343;5776880;5776880;5776880;5776880;5776880;5776880;5776880;5776880;5776880
Turnover ratio;Financials;0,00%;0,02%;0,05%;0,13%;0,50%;0,18%;0,11%;0,11%;0,05%;0,18%;0,23%;0,11%;0,10%;0,05%;0,17%;0,17%;0,06%;0,06%;0,03%;0,01%;0,04%;0,05%;0,05%;0,06%;0,21%;0,03%;0,11%;0,23%;0,09%;0,17%;0,11%;0,07%;0,08%;0,05%;0,13%;0,25%;0,10%;0,07%;0,17%;0,08%;0,12%;0,12%;0,08%;0,13%;0,33%;0,19%;0,18%;0,50%;0,22%;0,36%;0,14%;0,15%;0,23%;0,17%;0,27%;0,33%;0,48%;0,17%;0,63%;0,18%;0,13%;0,09%;0,10%;0,14%;0,14%;0,37%;0,57%;0,21%;0,07%;0,11%;0,08%;0,05%;0,08%;0,05%;0,15%;0,15%;0,20%;0,17%;0,12%;0,05%;0,09%;0,11%;0,11%;0,05%;0,04%;0,16%;0,09%;0,07%;0,03%;0,10%;0,04%;0,07%;0,22%;0,12%;0,08%;0,16%;0,05%;0,03%;0,11%;0,16%;0,05%;0,07%;0,04%;0,04%;0,10%;0,14%;0,05%;0,05%;0,02%;0,04%;0,06%;0,04%;0,06%;0,03%;0,05%;0,07%;0,07%;0,06%;0,24%;0,14%;0,26%;0,06%;0,05%;0,06%;0,02%;0,13%;0,07%;0,08%;0,03%;0,04%;0,05%;0,09%;0,05%;0,03%;0,04%;0,08%;0,05%;0,06%;0,07%;0,09%;0,10%;0,07%;0,05%;0,04%;0,05%;0,04%;0,04%;0,08%;0,04%;0,06%;0,30%;0,04%;0,09%;0,09%;0,06%;0,13%;0,11%
Return monthly;Financials;;0,051947121;0,074072813;-0,025619887;0,012495932;0,012341711;0,060987999;0,034471408;-0,027768939;0,013269465;0,017940511;-0,001153802;-0,069510223;0,026597561;-0,013573977;0,020625824;0,014383521;0,069595335;-0,030139489;0,055902748;0,054537593;-0,036699129;0,025806108;0,041910887;0,011499975;0;0,100551235;0,036179062;-0,015861027;0,039447429;0,031917138;0;-0,011325306;-0,007298968;0,060924807;0,037086483;0,025121157;-0,009805913;-0,004942186;0,009952207;0,056155588;0,011702277;-0,00192782;0,006803905;0,028984756;0,046947174;0,071747152;0,132660699;0,044724043;-0,003693958;0,01555437;0,017504157;0,003588061;0,035715598;0,026681641;0,04894815;0;0,040000878;0,054484811;-0,021180333;0,099674807;0,052634026;0,055550157;0,013156683;0,002602123;-0,015547499;-0,173807152;0,031585559;0,05867392;-0,024098174;0,049386471;0,082349851;0,010544021;0,061105176;0,066498619;0,016200909;0,064728205;-0,04718589;-0,03100401;-0,071068072;-0,019122344;0,019495136;0,174868904;-0,039928586;-0,008004642;-0,080135591;0,073969937;-0,081630178;-0,0044509;-0,079241603;-0,158835343;0,19172921;0,116723163;0,033897279;-0,114750738;0,040550823;0,169147862;-0,019613308;-0,037833977;-0,039328879;0;0,011695775;-0,000244707;0,090912462;0;0,055555178;-0,01315942;0,035807763;0,034853459;-0,018133769;0,076516627;0,067154807;-0,028476417;0,004728671;0,021485812;0,076550335;-0,019553311;-0,016773274;0,055784811;-0,091700597;0,034365514;-0,058395351;0,040489968;-0,000987755;0,047829895;0,014118094;0,002083428;-0,002402063;0,103613288;-0,076852913;0,058181854;0,057221015;0,047648636;-0,005431007;0,014703753;0,045549949;-0,025743457;0,002031641;0,027283121;0,153378065;0,000354044;-0,042893526;-0,039258266;0,040862455;0,052041038;-0,01088923;0,027522776;0,024646108;0,019933555;-0,079035649;0,026117865;-0,064195742;-0,064685122;0,113830163;0,021984639;-0,033964592;0,007119494
