Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Industrials;12004000;12004000;12004000;12004000;12004000;12004000;12004000;12004000;12004000;12004000;14723000;14723000;14723000;14723000;14723000;14723000;14723000;14723000;14723000;14723000;14723000;14723000;12900000;12900000;12900000;12900000;12900000;12900000;12900000;12900000;12900000;12900000;12900000;12900000;15469000;15469000;15469000;15469000;15469000;15469000;15469000;15469000;15469000;15469000;15469000;15469000;15330000;15330000;15330000;15330000;15330000;15330000;15330000;15330000;15330000;15330000;15330000;15330000;20544000;20544000;20544000;20544000;20544000;20544000;20544000;20544000;20544000;20544000;20544000;20544000;18815000;18815000;18815000;18815000;18815000;18815000;18815000;18815000;18815000;18815000;18815000;18815000;20436000;20436000;20436000;20436000;20436000;20436000;20436000;20436000;20436000;20436000;20436000;20436000;17369000;17369000;17369000;17369000;17369000;17369000;17369000;17369000;17369000;17369000;17369000;17369000;14109000;14109000;14109000;14109000;14109000;14109000;14109000;14109000;14109000;14109000;14109000;14109000;17631000;17631000;17631000;17631000;17631000;17631000;17631000;17631000;17631000;17631000;17631000;17631000;22106000;22106000;22106000;22106000;22106000;22106000;22106000;22106000;22106000;22106000;22106000;22106000;24240000;24240000;24240000;24240000;24240000;24240000;24240000;24240000;24240000;24240000;24240000;24240000;NA;NA;NA
Excess return;Industrials;;-0,116440668;-0,12149268;-0,217279744;-0,139058145;-0,165901254;-0,095830634;-0,204102348;-0,145753157;-0,319716758;-0,14691207;0,005754716;-0,143567326;-0,22727598;-0,030699577;-0,20911507;-0,128945969;-0,114473634;-0,240949837;-0,206585683;-0,184504785;-0,150536439;-0,211648978;-0,026649056;-0,188115184;-0,252398311;-0,203196796;-0,232506758;-0,101771694;-0,007038911;-0,208108009;-0,053297582;-0,149545431;-0,187402882;-0,08686006;-0,095593577;-0,032070267;-0,151212203;-0,181699877;-0,164342765;-0,103780519;-0,167221674;-0,197839307;-0,134320063;-0,070096895;-0,121819144;-0,066942325;0,00260112;-0,055104258;-0,15901329;-0,110065136;-0,202138874;-0,210381327;-0,174478573;-0,044536553;-0,078245186;-0,106189764;0,009427848;-0,231429168;-0,157908477;-0,047455985;-0,070295673;-0,101626899;-0,016018294;-0,141059159;-0,272292357;-0,087198814;-0,193135731;0,023637993;-0,192832025;-0,045017957;-0,112441031;-0,032597489;-0,010699831;-0,213593223;-0,11382073;-0,069664532;-0,166005322;-0,167531595;-0,011705141;-0,19139279;-0,091683814;-0,187095374;-0,253007148;-0,123211655;-0,343035764;-0,080509519;-0,016181736;-0,130243689;-0,242677399;-0,387260824;-0,318094038;-0,127476507;-0,202759239;-0,26160276;-0,328790549;-0,199762154;-0,333422979;-0,236162302;-0,07298381;-0,010565698;-0,107638996;-0,093905662;0,033245068;-0,095797964;-0,113705485;-0,143325968;-0,196351085;-0,173856389;-0,138020284;-0,252514826;0,075163961;-0,141933324;-0,214452571;-0,261266247;-0,040062753;-0,19564205;-0,056173521;-0,029143035;-0,007948318;-0,031269982;-0,117916545;-0,110288855;-0,116575221;-0,164888964;-0,189589457;-0,21205692;-0,221562976;-0,198799177;-0,185204833;-0,056573272;-0,072398857;-0,123678858;0,009145317;-0,134031641;-0,028076528;-0,174196572;-0,280526274;-0,179491733;-0,103491632;-0,283700342;-0,119072766;-0,154342555;-0,094059521;0,070324378;-0,164099528;-0,026786294;-0,081935252;-0,133185587;-0,196495053;-0,177236877;-0,114397402;-0,045002658;-0,020142195;-0,165566561;-0,046961907;0,057940392
Risk premium;Industrials;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Industrials;1,2453;1,208;1,1385;1,1188;1,0263;0,9548;0,9232;0,9098;0,9704;0,9087;0,9396;0,7927;0,8008;0,8837;0,8781;0,864;0,8633;0,8826;0,8365;0,8183;0,7953;0,802;0,8316;0,8049;0,8321;0,8398;0,9051;0,8963;0,9238;0,9482;0,964;0,9607;0,9314;0,9108;0,8627;0,9612;0,9372;0,898;0,9029;0,8868;0,881;0,9534;0,9548;1,0031;0,995;0,9658;0,9931;0,9924;0,9484;0,9167;0,917;0,991;0,7943;0,7972;0,7645;0,7523;0,8254;0,9226;0,9089;0,9186;0,8931;0,8513;0,8792;0,9282;1,0093;1,0087;1,0142;1,0551;1,0689;1,0982;1,0976;1,1316;1,1078;1,1391;1,1101;1,332;1,3376;1,3207;1,2992;1,3181;1,2987;1,1611;1,2378;1,1942;1,391;1,2382;1,0357;0,9479;0,9106;1,1128;1,181;1,1126;0,9372;0,9518;0,9246;0,8494;0,8919;0,8925;0,8526;0,8782;0,8562;0,8239;0,9017;0,9106;0,913;0,9027;0,8894;0,917;0,8698;0,868;1,0004;0,9964;0,97;0,9836;0,9736;1,0857;1,0978;1,1565;1,1084;1,1258;0,9957;1,0617;1,0556;1,0645;1,2717;1,288;1,2693;1,2774;1,2511;1,3013;1,3063;1,3008;1,3633;1,2635;1,1975;1,1731;1,2399;1,1565;1,1454;1,0941;1,1146;1,059;1,0628;1,0923;1,0998;0,9891;0,9949;0,989;0,7018;0,7195;0,6479;0,6573;0,666;0,529;0,497;0,3707
VO monthly avg;Industrials; 109.90 ; 518.19 ; 475.77 ; 1135.68 ; 592.30 ; 514.80 ; 895.46 ; 699.78 ; 739.70 ; 785.35 ; 695.41 ; 585.95 ; 1240.93 ; 665.00 ; 765.26 ; 624.24 ; 714.28 ; 732.11 ; 868.83 ; 813.49 ; 1354.86 ; 840.00 ; 1228.39 ; 716.98 ; 816.38 ; 2090.62 ; 1382.17 ; 1916.95 ; 844.78 ; 1099.48 ; 1132.24 ; 784.59 ; 618.49 ; 1102.13 ; 1965.32 ; 1338.18 ; 756.03 ; 1139.66 ; 946.14 ; 1124.35 ; 855.37 ; 1369.73 ; 922.91 ; 1082.58 ; 1069.69 ; 1020.46 ; 1394.26 ; 1726.86 ; 1262.61 ; 1778.76 ; 1165.81 ; 1112.23 ; 1363.44 ; 1901.32 ; 1975.01 ; 1075.29 ; 916.14 ; 1636.56 ; 1673.60 ; 1865.45 ; 1508.87 ; 1710.19 ; 1777.17 ; 2006.84 ; 1397.07 ; 2391.07 ; 2456.90 ; 1386.36 ; 1705.95 ; 1706.84 ; 1251.15 ; 1521.05 ; 1470.96 ; 2459.38 ; 1916.41 ; 1747.34 ; 823.91 ; 1508.19 ; 1911.08 ; 1699.02 ; 1285.96 ; 993.57 ; 1003.04 ; 1022.22 ; 608.27 ; 1308.96 ; 860.36 ; 1579.14 ; 656.54 ; 984.34 ; 984.91 ; 1524.49 ; 1836.33 ; 2080.65 ; 1232.07 ; 747.82 ; 998.10 ; 1781.79 ; 1006.83 ; 1038.16 ; 863.70 ; 2546.08 ; 1102.83 ; 1089.27 ; 1914.95 ; 1195.80 ; 1183.40 ; 1463.09 ; 1030.59 ; 1055.89 ; 726.19 ; 992.93 ; 1427.86 ; 1828.18 ; 706.27 ; 757.55 ; 357.82 ; 678.51 ; 1116.04 ; 1762.32 ; 611.70 ; 1105.13 ; 1262.16 ; 754.81 ; 1116.26 ; 3039.52 ; 1114.80 ; 886.71 ; 805.20 ; 864.64 ; 1096.99 ; 782.71 ; 723.62 ; 1652.95 ; 851.27 ; 1340.86 ; 969.31 ; 1209.01 ; 1592.32 ; 881.97 ; 649.95 ; 728.45 ; 845.27 ; 630.15 ; 509.46 ; 785.60 ; 576.40 ; 589.27 ; 754.24 ; 1128.52 ; 743.36 ; 487.59 ; 368.76 ; 472.88 ; 381.13 ; 875.54 ; 429.90 
Total assets;Industrials;21680000;21680000;21680000;21680000;21680000;21680000;21680000;21680000;21680000;21680000;26688000;26688000;26688000;26688000;26688000;26688000;26688000;26688000;26688000;26688000;26688000;26688000;23172000;23172000;23172000;23172000;23172000;23172000;23172000;23172000;23172000;23172000;23172000;23172000;27334000;27334000;27334000;27334000;27334000;27334000;27334000;27334000;27334000;27334000;27334000;27334000;28034000;28034000;28034000;28034000;28034000;28034000;28034000;28034000;28034000;28034000;28034000;28034000;34904000;34904000;34904000;34904000;34904000;34904000;34904000;34904000;34904000;34904000;34904000;34904000;30036000;30036000;30036000;30036000;30036000;30036000;30036000;30036000;30036000;30036000;30036000;30036000;33469000;33469000;33469000;33469000;33469000;33469000;33469000;33469000;33469000;33469000;33469000;33469000;29439000;29439000;29439000;29439000;29439000;29439000;29439000;29439000;29439000;29439000;29439000;29439000;24935000;24935000;24935000;24935000;24935000;24935000;24935000;24935000;24935000;24935000;24935000;24935000;30283000;30283000;30283000;30283000;30283000;30283000;30283000;30283000;30283000;30283000;30283000;30283000;35273000;35273000;35273000;35273000;35273000;35273000;35273000;35273000;35273000;35273000;35273000;35273000;40079000;40079000;40079000;40079000;40079000;40079000;40079000;40079000;40079000;40079000;40079000;40079000;NA;NA;NA
Net sales;Industrials;27945000;27945000;27945000;27945000;27945000;27945000;27945000;27945000;27945000;27945000;35999000;35999000;35999000;35999000;35999000;35999000;35999000;35999000;35999000;35999000;35999000;35999000;34603000;34603000;34603000;34603000;34603000;34603000;34603000;34603000;34603000;34603000;34603000;34603000;36673000;36673000;36673000;36673000;36673000;36673000;36673000;36673000;36673000;36673000;36673000;36673000;39401000;39401000;39401000;39401000;39401000;39401000;39401000;39401000;39401000;39401000;39401000;39401000;42693000;42693000;42693000;42693000;42693000;42693000;42693000;42693000;42693000;42693000;42693000;42693000;43238000;43238000;43238000;43238000;43238000;43238000;43238000;43238000;43238000;43238000;43238000;43238000;46830000;46830000;46830000;46830000;46830000;46830000;46830000;46830000;46830000;46830000;46830000;46830000;42232000;42232000;42232000;42232000;42232000;42232000;42232000;42232000;42232000;42232000;42232000;42232000;40830000;40830000;40830000;40830000;40830000;40830000;40830000;40830000;40830000;40830000;40830000;40830000;49823000;49823000;49823000;49823000;49823000;49823000;49823000;49823000;49823000;49823000;49823000;49823000;58554000;58554000;58554000;58554000;58554000;58554000;58554000;58554000;58554000;58554000;58554000;58554000;65102000;65102000;65102000;65102000;65102000;65102000;65102000;65102000;65102000;65102000;65102000;65102000;NA;NA;NA
common equity;Industrials;9050000;9050000;9050000;9050000;9050000;9050000;9050000;9050000;9050000;9050000;11173000;11173000;11173000;11173000;11173000;11173000;11173000;11173000;11173000;11173000;11173000;11173000;9563000;9563000;9563000;9563000;9563000;9563000;9563000;9563000;9563000;9563000;9563000;9563000;11143000;11143000;11143000;11143000;11143000;11143000;11143000;11143000;11143000;11143000;11143000;11143000;12057000;12057000;12057000;12057000;12057000;12057000;12057000;12057000;12057000;12057000;12057000;12057000;13668000;13668000;13668000;13668000;13668000;13668000;13668000;13668000;13668000;13668000;13668000;13668000;11140000;11140000;11140000;11140000;11140000;11140000;11140000;11140000;11140000;11140000;11140000;11140000;12847000;12847000;12847000;12847000;12847000;12847000;12847000;12847000;12847000;12847000;12847000;12847000;11852000;11852000;11852000;11852000;11852000;11852000;11852000;11852000;11852000;11852000;11852000;11852000;10592000;10592000;10592000;10592000;10592000;10592000;10592000;10592000;10592000;10592000;10592000;10592000;12388000;12388000;12388000;12388000;12388000;12388000;12388000;12388000;12388000;12388000;12388000;12388000;12869000;12869000;12869000;12869000;12869000;12869000;12869000;12869000;12869000;12869000;12869000;12869000;15377000;15377000;15377000;15377000;15377000;15377000;15377000;15377000;15377000;15377000;15377000;15377000;NA;NA;NA
Turnover ratio;Industrials;0,05%;0,24%;0,22%;0,53%;0,28%;0,24%;0,42%;0,33%;0,35%;0,37%;0,32%;0,27%;0,58%;0,31%;0,36%;0,29%;0,33%;0,34%;0,41%;0,38%;0,63%;0,39%;0,57%;0,33%;0,38%;0,97%;0,64%;0,89%;0,39%;0,51%;0,53%;0,36%;0,29%;0,51%;0,91%;0,62%;0,35%;0,53%;0,44%;0,51%;0,39%;0,62%;0,42%;0,49%;0,48%;0,46%;0,63%;0,77%;0,57%;0,78%;0,51%;0,49%;0,60%;0,84%;0,87%;0,47%;0,40%;0,72%;0,73%;0,82%;0,66%;0,75%;0,78%;0,88%;0,61%;1,04%;1,17%;0,68%;0,85%;0,85%;0,62%;0,76%;0,73%;1,23%;0,95%;0,87%;0,41%;0,74%;0,94%;0,83%;0,63%;0,49%;0,49%;0,50%;0,30%;0,64%;0,42%;0,77%;0,32%;0,48%;0,48%;0,75%;0,90%;0,92%;0,54%;0,33%;0,44%;0,79%;0,44%;0,46%;0,38%;1,12%;0,48%;0,48%;0,84%;0,53%;0,52%;0,64%;0,45%;0,46%;0,32%;0,44%;0,62%;0,80%;0,31%;0,33%;0,16%;0,29%;0,48%;0,76%;0,27%;0,48%;0,55%;0,33%;0,48%;1,32%;0,48%;0,38%;0,35%;0,37%;0,48%;0,34%;0,31%;0,72%;0,37%;0,58%;0,42%;0,52%;0,69%;0,38%;0,28%;0,32%;0,37%;0,27%;0,22%;0,34%;0,25%;0,26%;0,33%;0,49%;0,32%;0,21%;0,16%;0,20%;0,16%;0,38%;0,19%
Return monthly;Industrials;;0,083263332;0,06703282;-0,024695344;0,046098755;0,012151146;0,070830966;-0,040784948;0,022282043;-0,155368658;0,01758273;0,158294816;0,022283074;-0,04970288;0,149120723;-0,02248307;0,043241931;0,057330166;-0,071050337;-0,044432783;-0,021700885;0,011789561;-0,047358178;0,128859644;-0,031192884;-0,099790911;-0,047675496;-0,077139858;0,054327706;0,148497689;-0,053276009;0,102326518;0,005432769;-0,035922482;0,05809004;0,057262023;0,117773333;0,001361797;-0,030417177;-0,011774365;0,051822481;-0,005057474;-0,033086907;0,033475237;0,097188105;0,043626256;0,100222975;0,15202232;0,085444942;-0,02106119;0,024605864;-0,053505874;-0,077040427;-0,040054973;0,083526947;0,048149714;0,026710436;0,148651648;-0,093568468;-0,022436677;0,083309315;0,057636227;0,026562701;0,117158306;-0,003373259;-0,131144257;0,062395786;-0,040864431;0,177658693;-0,043245425;0,104480843;0,037449769;0,115343911;0,137613469;-0,065306923;0,04684527;0,094504268;0,002198778;1,80049E-05;0,157385159;-0,02702469;0,062115486;-0,023563974;-0,092022548;0,050571345;-0,175279164;0,076989581;0,138035964;0,027824111;-0,065570999;-0,221057824;-0,156800238;0,020067093;-0,051795839;-0,11985296;-0,202028349;-0,064222454;-0,191595479;-0,096398502;0,06724279;0,131674902;0,033816704;0,051651438;0,177662868;0,049471036;0,032914615;0,003356232;-0,048130085;-0,028608989;0,004163716;-0,104389626;0,222637161;0,006126676;-0,064685771;-0,117879447;0,107586347;-0,04698065;0,095085979;0,123436165;0,144327082;0,117809118;0,035570555;0,043113945;0,034888279;-0,001871864;-0,024445457;-0,04969102;-0,062686776;-0,037279877;-0,024872933;0,104673628;0,088851543;0,039559042;0,167195817;0,020160859;0,122578772;-0,018532872;-0,135366774;-0,040681533;0,032886668;-0,147880542;0,014594234;-0,020686155;0,038605379;0,204861778;-0,037736228;0,101042406;0,040471748;-0,017172187;-0,075366553;-0,058019177;0,008862498;0,072705342;0,089134805;-0,054205561;0,055492193;0,057940392
