Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Basic Materials;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4253;4253;4253;4253;4253;4253;4253;4253;4253;4253;4253;4253;199;199;199;199;199;199;199;199;199;199;199;199;4110;4110;4110;4110;4110;4110;4110;4110;4110;4110;4110;4110;3882;3882;3882;3882;3882;3882;3882;3882;3882;3882;3882;3882;2854;2854;2854;2854;2854;2854;2854;2854;2854;2854;2854;2854;513;513;513;513;513;513;513;513;513;513;513;513;5122;5122;5122;5122;5122;5122;5122;5122;5122;5122;5122;5122;14751;14751;14751;14751;14751;14751;14751;14751;14751;14751;14751;14751
Excess return;Basic Materials;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0645;-0,133547456;-0,137611926;-0,0953076;-0,331024687;-0,306984548;-0,228334774;-0,161333168;-0,548730217;0,059459383;-0,0803485;-0,343432571;-0,0968617;-0,0975447;-0,111855021;-0,209815972;-0,481654867;0,014135011;-0,0974855;-0,229529521;-0,399862613;-0,090398;-0,203064597;-0,55119907;0,743912208;0,027502994;-0,0763296;0,075113268;-0,219868428;-0,188437468;0,115229758;-0,0447848;-0,278797585;0,011029404;0,41988222;-0,007471472;-0,0328906;-0,0317919;0,079769631;-0,172897914;0,155197956;-0,0483179;-0,0486596;-0,091662209;-0,0469399;-0,181760097;-0,094689;-0,524083665;-0,195953712;-0,243643779;0,162494095;-0,047963202;-0,20429395;-0,0971774;-0,1007011;0,01859852;-0,1479501;0,3798674;0,081202236;-0,568179142;-0,1213936;-0,148583998;-0,082121169;-0,224349486;-0,308819303;3,695212921;-0,926856007;-0,530498006;-0,081690141
Risk premium;Basic Materials;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Basic Materials;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-11,0916;0,3111;0,177;0,0652;0,538;0,5409;0,5356;0,2079;0,159;0,0775;-0,0905;-0,0357;0,1359;0,1269;0,128;0,0536;0,0634;0,1147;0,1085;0,0666;0,047;0,046;-0,1168;-0,1449;-0,2216;-0,2306;-0,0908;-0,304;-0,3124;-0,5042;-0,5198;-0,5804;-0,7201;-0,5653;-0,5711;-0,5712;-0,7938;-0,8287;-0,7579;-0,69;-0,5858;-0,4767;-0,4808;-0,3449;-0,4827;0,0101;0,253;0,3843;0,6004;0,6509;0,3413;0,3138;0,5921;0,4798;0,5397;0,9388;1,3127;0,8902;0,9787;0,9516;0,7872;0,7554;0,6902;0,6837;3,0592;3,5621;3,6912;4,231
VO monthly avg;Basic Materials; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.19 ; 0.19 ; 0.04 ; 0.03 ; 0.00 ; 0.03 ; 0.06 ; 1.15 ; 4.08 ; 0.77 ; 0.00 ; 0.00 ; 1.25 ; 0.00 ; 0.35 ; 0.14 ; 0.30 ; 5.08 ; 20.62 ; 4.78 ; 1.38 ; 5.08 ; 1.79 ; 2.60 ; 11.95 ; 32.19 ; 5.21 ; 0.24 ; 0.15 ; 0.04 ; 3.14 ; 1.02 ; 0.00 ; 2.27 ; 0.05 ; 0.56 ; 0.18 ; 0.33 ; 0.35 ; 0.55 ; 0.10 ; 3.31 ; 0.00 ; 0.00 ; 1.70 ; 0.00 ; 3.38 ; 0.89 ; 0.59 ; 1.97 ; 0.52 ; 1.72 ; 1.05 ; 1.35 ; 1.08 ; 0.00 ; 0.12 ; 1.92 ; 0.15 ; 0.69 ; 9.96 ; 3.60 ; 1.54 ; 4.23 ; 5.12 ; 64.37 ; 14.48 ; 29.55 ; 19.24 ; 9.93 
Total assets;Basic Materials;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13271;13271;13271;13271;13271;13271;13271;13271;13271;13271;13271;13271;13464;13464;13464;13464;13464;13464;13464;13464;13464;13464;13464;13464;16845;16845;16845;16845;16845;16845;16845;16845;16845;16845;16845;16845;14324;14324;14324;14324;14324;14324;14324;14324;14324;14324;14324;14324;20861;20861;20861;20861;20861;20861;20861;20861;20861;20861;20861;20861;17115;17115;17115;17115;17115;17115;17115;17115;17115;17115;17115;17115;18195;18195;18195;18195;18195;18195;18195;18195;18195;18195;18195;18195;23280;23280;23280;23280;23280;23280;23280;23280;23280;23280;23280;23280
Net sales;Basic Materials;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;75;75;75;75;75;75;75;75;75;75;75;75;917;917;917;917;917;917;917;917;917;917;917;917;69;69;69;69;69;69;69;69;69;69;69;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
common equity;Basic Materials;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9018;9018;9018;9018;9018;9018;9018;9018;9018;9018;9018;9018;13265;13265;13265;13265;13265;13265;13265;13265;13265;13265;13265;13265;12735;12735;12735;12735;12735;12735;12735;12735;12735;12735;12735;12735;10443;10443;10443;10443;10443;10443;10443;10443;10443;10443;10443;10443;18006;18006;18006;18006;18006;18006;18006;18006;18006;18006;18006;18006;17290;17290;17290;17290;17290;17290;17290;17290;17290;17290;17290;17290;14177;14177;14177;14177;14177;14177;14177;14177;14177;14177;14177;14177;10476;10476;10476;10476;10476;10476;10476;10476;10476;10476;10476;10476
Turnover ratio;Basic Materials;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,01%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,01%;0,05%;0,01%;0,00%;0,01%;0,00%;0,01%;0,03%;0,02%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,02%;0,01%;0,01%;0,01%;0,00%
Return monthly;Basic Materials;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,0645;-0,006948156;-0,034660926;0;-0,208630687;-0,181907848;-0,111091974;-0,074985468;-0,459363217;0,149941883;0;-0,260781671;0;0;-0,015041021;-0,119389172;-0,389910667;0,111111111;0;-0,134883721;-0,306451613;0;-0,125322997;-0,47562777;0,816901408;0,100775194;0;0,135211268;-0,160049628;-0,141802068;0,165232358;0;-0,237813885;0,062015504;0,47080292;0,040942928;0;0;0,114421931;-0,137967914;0,200992556;0;0;-0,034090909;0;-0,102673797;0;-0,423122765;-0,080578512;-0,130337079;0,250645995;0,039256198;-0,10139165;0;0;0,14159292;0;0,5;0,208010336;-0,448128342;0;-0,025193798;0,039761431;-0,099426386;-0,040339703;3,995575221;-0,614260407;-0,184845006;-0,081690141
