Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Financials;9949600;9949600;9949600;9949600;12672500;12672500;12672500;12672500;12672500;12672500;12672500;12672500;12672500;12672500;12672500;12672500;1347000;1347000;1347000;1347000;1347000;1347000;1347000;1347000;1347000;1347000;1347000;1347000;960400;960400;960400;960400;960400;960400;960400;960400;960400;960400;960400;960400;384900;384900;384900;384900;384900;384900;384900;384900;384900;384900;384900;384900;53100;53100;53100;53100;53100;53100;53100;53100;53100;53100;53100;53100;534100;534100;534100;534100;534100;534100;534100;534100;534100;534100;534100;534100;508000;508000;508000;508000;508000;508000;508000;508000;508000;508000;508000;508000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Excess return;Financials;;-0,154441541;-0,375893291;-0,386899476;-0,057753045;-0,176653147;-0,329099236;-0,4327136;-0,065531148;-0,298024544;-0,094391949;-0,06954475;-0,366504417;-0,163276259;-0,258331011;-0,186037317;-0,243579593;-0,115984067;-0,251913694;-0,261941833;-0,293235468;-0,284852369;0,084950274;0,110433473;-0,229595362;-0,06087457;-0,113692416;-0,283345446;-0,078196762;-0,046629706;-0,052602815;-0,086030065;-0,027968024;-0,028211009;-0,128498145;-0,042700987;-0,112940378;0,061866196;-0,206268999;-0,046743617;-0,137504578;-0,195008947;-0,200751852;-0,093420152;-0,061738865;-0,128721787;-0,123721499;0,008943689;-0,014991422;-0,086065513;-0,047349409;-0,128647155;-0,025644607;-0,116770635;-0,134610836;0,078002931;-0,085326127;-0,132138863;-0,145807282;0,013044997;-0,146141551;0,060163983;-0,202511308;-0,126184266;-0,14878008;-0,165178483;-0,160658268;-0,064606238;-0,166718642;-0,136383899;-0,110950265;-0,006187012;-0,1254756;-0,078459753;-0,101140174;-0,187947891;-0,066847058;0,040828887;-0,081623541;-0,100398404;-0,181144323;-0,119110925;-0,134778968;-0,097726016;-0,143074969;-0,227158187;-0,152552929;-0,093979139;-0,156464268;-0,200160361;0,252132273;-0,062792372;-0,0885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Risk premium;Financials;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Financials;1,1995;1,1373;1,2015;1,3335;1,3306;1,386;1,4826;1,4964;1,4393;1,35;1,3064;0,9874;1,0207;1,157;1,1544;1,2232;1,221;1,1914;1,0802;1,0795;1,0931;1,057;0,9997;0,9126;0,8549;0,8275;0,7372;0,7261;0,7311;0,6042;0,6073;0,5962;0,4869;0,4556;0,4056;0,602;0,6555;0,7042;0,6939;0,6984;0,6911;0,6037;0,6046;0,6379;0,6122;0,6603;0,6417;0,641;0,6968;0,7134;0,5493;0,5066;0,4377;0,4339;0,5343;0,5801;0,4992;0,6152;0,6686;0,5813;0,6252;0,9079;0,8783;0,8935;0,8817;0,848;0,7891;0,7656;0,7783;0,7298;0,7263;0,7459;0,7512;0,7357;0,6995;1,0375;0,9712;0,9063;0,7644;0,7876;0,9241;0,9131;0,8326;0,6495;0,8043;0,3343;0,3358;0,2857;0,2502;-0,0845;0,0096;0,0352;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VO monthly avg;Financials; 935.00 ; 4668.49 ; 3031.41 ; 4229.81 ; 2730.88 ; 6912.28 ; 4565.75 ; 5959.39 ; 5273.62 ; 3810.62 ; 3638.69 ; 7737.89 ; 4615.46 ; 4072.02 ; 5873.93 ; 3236.13 ; 3155.45 ; 6329.92 ; 5453.99 ; 3817.45 ; 2265.88 ; 3243.98 ; 3187.73 ; 4383.63 ; 4297.75 ; 2904.26 ; 4326.64 ; 7291.89 ; 3791.52 ; 4774.75 ; 5401.37 ; 709.48 ; 477.84 ; 665.66 ; 1489.39 ; 1412.78 ; 436.10 ; 810.44 ; 946.66 ; 1059.10 ; 726.40 ; 986.84 ; 413.93 ; 815.67 ; 217.82 ; 331.33 ; 244.06 ; 943.11 ; 759.36 ; 856.56 ; 687.86 ; 1782.01 ; 1643.95 ; 143.41 ; 147.38 ; 584.11 ; 98.32 ; 69.25 ; 165.70 ; 395.56 ; 338.00 ; 113.23 ; 304.19 ; 304.25 ; 175.79 ; 66.76 ; 90.49 ; 202.71 ; 132.50 ; 9.73 ; 88.03 ; 142.64 ; 46.34 ; 33.03 ; 121.70 ; 50.00 ; 14.66 ; 23.68 ; 123.20 ; 30.53 ; 15.69 ; 162.01 ; 586.78 ; 515.07 ; 58.15 ; 253.18 ; 594.77 ; 24.77 ; 16.60 ; 8.62 ; 542.96 ; 17.99 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 
Total assets;Financials;23668000;23668000;23668000;23668000;29374300;29374300;29374300;29374300;29374300;29374300;29374300;29374300;29374300;29374300;29374300;29374300;7846900;7846900;7846900;7846900;7846900;7846900;7846900;7846900;7846900;7846900;7846900;7846900;4393100;4393100;4393100;4393100;4393100;4393100;4393100;4393100;4393100;4393100;4393100;4393100;1992400;1992400;1992400;1992400;1992400;1992400;1992400;1992400;1992400;1992400;1992400;1992400;1340000;1340000;1340000;1340000;1340000;1340000;1340000;1340000;1340000;1340000;1340000;1340000;2068200;2068200;2068200;2068200;2068200;2068200;2068200;2068200;2068200;2068200;2068200;2068200;2303000;2303000;2303000;2303000;2303000;2303000;2303000;2303000;2303000;2303000;2303000;2303000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Net sales;Financials;11060300;11060300;11060300;11060300;15666600;15666600;15666600;15666600;15666600;15666600;15666600;15666600;15666600;15666600;15666600;15666600;12142500;12142500;12142500;12142500;12142500;12142500;12142500;12142500;12142500;12142500;12142500;12142500;2788800;2788800;2788800;2788800;2788800;2788800;2788800;2788800;2788800;2788800;2788800;2788800;4225800;4225800;4225800;4225800;4225800;4225800;4225800;4225800;4225800;4225800;4225800;4225800;175300;175300;175300;175300;175300;175300;175300;175300;175300;175300;175300;175300;174900;174900;174900;174900;174900;174900;174900;174900;174900;174900;174900;174900;340000;340000;340000;340000;340000;340000;340000;340000;340000;340000;340000;340000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
common equity;Financials;4607500;4607500;4607500;4607500;5348400;5348400;5348400;5348400;5348400;5348400;5348400;5348400;5348400;5348400;5348400;5348400;5817300;5817300;5817300;5817300;5817300;5817300;5817300;5817300;5817300;5817300;5817300;5817300;2667200;2667200;2667200;2667200;2667200;2667200;2667200;2667200;2667200;2667200;2667200;2667200;1605400;1605400;1605400;1605400;1605400;1605400;1605400;1605400;1605400;1605400;1605400;1605400;1270500;1270500;1270500;1270500;1270500;1270500;1270500;1270500;1270500;1270500;1270500;1270500;1408500;1408500;1408500;1408500;1408500;1408500;1408500;1408500;1408500;1408500;1408500;1408500;1653000;1653000;1653000;1653000;1653000;1653000;1653000;1653000;1653000;1653000;1653000;1653000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Turnover ratio;Financials;0,58%;2,87%;1,87%;2,60%;1,68%;4,25%;2,81%;3,66%;3,21%;2,32%;2,21%;4,71%;2,81%;2,48%;3,58%;1,97%;1,92%;3,85%;3,32%;2,32%;1,38%;1,97%;1,94%;2,67%;2,61%;1,77%;2,63%;4,43%;2,31%;2,90%;3,25%;0,43%;0,29%;0,40%;0,89%;0,85%;0,26%;0,49%;0,57%;0,64%;0,44%;0,59%;0,25%;0,49%;0,13%;0,20%;0,15%;0,57%;0,46%;0,51%;0,41%;1,07%;0,99%;0,09%;0,09%;0,35%;0,06%;0,04%;0,10%;0,24%;0,20%;0,07%;0,18%;0,18%;0,11%;0,04%;0,05%;0,12%;0,08%;0,01%;0,05%;0,09%;0,03%;0,02%;0,07%;0,03%;0,01%;0,01%;0,07%;0,02%;0,01%;0,10%;0,35%;0,31%;0,03%;0,15%;0,36%;0,01%;0,01%;0,01%;0,33%;0,01%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%
Return monthly;Financials;;0,040808359;-0,183398791;-0,180788976;0,146574755;0,028564853;-0,127195436;-0,2324404;0,132044752;-0,105874544;0,093211251;0,09526145;-0,186800317;0,031514741;-0,061103811;0,023224283;-0,048856593;0,075274133;-0,066661094;-0,083333333;-0,111670168;-0,106461369;0,259831374;0,272727273;-0,071236662;0,09095793;0,031251184;-0,138701146;0,065762538;0,087234894;0,079757085;0,046630535;0,099006676;0,094591791;-0,012345345;0,087525013;0,019156122;0,202230796;-0,068153299;0,093955583;0,006134722;-0,054875847;-0,058062052;0,051367548;0,081429735;0,017477113;0,021305601;0,136226689;0,109706978;0,039078687;0,064156491;-0,010531355;0,085230493;-0,005234935;-0,021049936;0,193549231;0,027023473;-0,012281263;-0,023085482;0,127266897;-0,032253951;0,191661683;-0,074378408;0,004806234;-0,01913298;-0,034154483;-0,025244968;0,069426562;-0,031005742;-0,010006499;0,015156635;0,119404688;0;0,044439347;0,021278326;-0,045835391;0,074238542;0,182925787;0,052233659;0,035270396;-0,040376023;0,019064375;0,003224832;0,028942484;-0,006254069;-0,116347287;-0,039147529;0,018519961;-0,040001668;-0,098483861;0,344537073;0,030625228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
