Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Consumer Goods;212304;255657;255657;255657;255657;255657;255657;255657;255657;255657;255657;255657;255657;325475;325475;325475;325475;325475;325475;325475;325475;325475;325475;325475;325475;335840;335840;335840;335840;335840;335840;335840;335840;335840;335840;335840;335840;394921;394921;394921;394921;394921;394921;394921;394921;394921;394921;394921;394921;373022;373022;373022;373022;373022;373022;373022;373022;373022;373022;373022;373022;445126;445126;445126;445126;445126;445126;445126;445126;445126;445126;445126;445126;583967;583967;583967;583967;583967;583967;583967;583967;583967;583967;583967;583967;871807;871807;871807;871807;871807;871807;871807;871807;871807;871807;871807;871807;781726;781726;781726;781726;781726;781726;781726;781726;781726;781726;781726;781726;718277;718277;718277;718277;718277;718277;718277;718277;718277;718277;718277;718277;769452;769452;769452;769452;769452;769452;769452;769452;769452;769452;769452;769452;1294739;1294739;1294739;1294739;1294739;1294739;1294739;1294739;1294739;1294739;1294739;1294739;3524423;3524423;3524423;3524423;3524423;3524423;3524423;3524423;3524423;3524423;3524423;3524423
Excess return;Consumer Goods;;0,332794104;-0,1652911;0,003872731;-0,147746081;-0,179394808;-0,168418766;-0,032920237;-0,181636429;-0,165834595;-0,152750881;-0,122062235;-0,167842293;-0,026214073;-0,1565166;0,04426971;-0,108312362;0,107904839;-0,180553474;-0,116320094;-0,1382906;0,016530706;-0,1744316;0,115591561;-0,177352829;-0,12772094;-0,248774736;-0,120009711;-0,164227142;-0,117832288;-0,114450377;-0,175985563;0,145921617;-0,1224689;-0,145084448;-0,071802531;0,031557879;-0,142140492;-0,056055325;-0,090774641;-0,151094302;-0,1419853;-0,110709361;-0,232017981;-0,045711624;-0,1228369;-0,073795639;-0,111863844;-0,1195954;0,011177306;-0,1082488;-0,0576811;-0,140757427;0,016003375;-0,086260008;0,000426368;-0,23560126;-0,092531059;-0,190545658;-0,141083243;-0,137413747;0,101667563;-0,205515236;-0,089965668;-0,170668544;-0,261899455;-0,1519067;-0,17379128;-0,108863886;-0,131845214;-0,09041161;-0,062772374;-0,125361401;-0,082610145;-0,210905864;-0,0101674;0,031434449;-0,185993611;-0,272135836;-0,245067996;-0,139771766;-0,184586211;-0,138007618;-0,136015359;-0,148058829;-0,32189633;-0,189680907;-0,081482812;0,05868616;-0,263787579;-0,268480671;-0,4107268;-0,191383325;-0,174974673;-0,307156467;-0,24448912;-0,126157227;-0,17964923;-0,191266433;-0,257198621;-0,1251739;-0,135815168;-0,214536247;-0,16639851;-0,005746005;0,069864719;-0,053119645;-0,1306188;-0,18115439;-0,137575404;-0,19098847;0,409344196;-0,141116876;-0,01933682;-0,128699509;-0,076518278;-0,000339329;-0,021678857;-0,028139387;0,002680024;-0,124134319;-0,104858654;-0,127005442;0,010277316;-0,067008398;-0,09008227;-0,072153842;-0,006573626;-0,183313531;-0,141716149;-0,064351583;-0,11058947;0,024040105;-0,047184106;-0,015070988;0,023610065;0,050480739;-0,172568109;-0,145471223;-0,014236955;0,070069373;-0,131630462;-0,000608637;-0,120989253;-0,008286876;-0,037174102;-0,14884147;0,025838295;-0,198360056;-0,065091724;-0,119326328;-0,120316596;-0,140001797;-0,178597744;0,053831115;-0,164156377;0,042116579
Risk premium;Consumer Goods;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Consumer Goods;0,9568;0,9328;0,7697;0,8577;0,861;0,8369;0,6983;0,6671;0,6742;0,6678;0,6187;0,5802;0,5657;0,5161;0,5082;0,4456;0,4413;0,5127;0,5197;0,425;0,4062;0,4176;0,4257;0,176;0,2016;0,2543;0,3932;0,4085;0,3872;0,4299;0,4028;0,4902;0,4994;0,4503;0,4779;0,6091;0,5975;0,6229;0,6039;0,6228;0,5876;0,6331;0,6157;0,7165;0,7073;0,6863;0,6231;0,6233;0,6158;0,5114;0,4976;0,4997;0,6996;0,6996;0,7911;0,7234;0,6919;0,8428;0,7928;0,7375;0,9299;1,0026;0,9927;0,9611;1,0277;1,0939;1,0509;1,0516;1,0576;1,1543;1,1518;1,1493;1,1784;1,2101;1,3234;1,4062;1,4099;1,461;1,4232;1,3903;1,5188;1,5322;1,3657;1,1073;1,2862;0,8831;0,783;0,7925;0,7488;0,8447;1,097;1,1036;0,8772;0,9361;0,9046;0,8866;0,881;0,8634;0,5872;0,594;0,5853;0,593;0,5698;0,5932;0,5802;0,6118;0,6253;0,6376;0,5894;0,6451;0,9249;0,8882;0,8443;0,8398;0,7218;0,7232;0,7053;0,5651;0,5369;0,5086;0,3458;0,5479;0,5223;0,5181;0,5415;0,5384;0,7192;0,7396;0,8034;0,7601;0,7566;0,741;0,6582;0,1435;0,118;0,1222;0,2976;0,2448;0,3193;0,3501;0,3862;0,4246;0,396;0,5211;0,5121;0,6136;0,6285;0,7796;0,7204;0,7353;0,7393;0,7265;0,6392;0,7223;0,7561;0,943
VO monthly avg;Consumer Goods; 0.00 ; 29.17 ; 9.27 ; 21.25 ; 0.57 ; 87.66 ; 16.50 ; 40.29 ; 56.56 ; 30.03 ; 13.36 ; 28.57 ; 79.31 ; 10.34 ; 9.93 ; 32.43 ; 38.87 ; 80.58 ; 43.82 ; 7.08 ; 11.37 ; 56.73 ; 34.69 ; 79.44 ; 41.27 ; 26.02 ; 72.17 ; 50.99 ; 24.93 ; 29.54 ; 36.27 ; 8.18 ; 40.11 ; 22.01 ; 151.60 ; 58.42 ; 62.62 ; 61.85 ; 68.39 ; 123.82 ; 130.98 ; 71.86 ; 32.94 ; 129.25 ; 38.20 ; 25.10 ; 12.17 ; 54.75 ; 15.87 ; 7.76 ; 48.15 ; 30.96 ; 36.20 ; 38.44 ; 13.49 ; 22.94 ; 84.30 ; 45.91 ; 30.18 ; 103.85 ; 153.24 ; 62.39 ; 15.12 ; 40.01 ; 119.09 ; 223.71 ; 48.93 ; 646.31 ; 26.78 ; 21.34 ; 9.60 ; 21.62 ; 114.70 ; 160.16 ; 244.97 ; 359.67 ; 272.53 ; 125.95 ; 201.70 ; 103.15 ; 68.23 ; 51.06 ; 94.29 ; 199.97 ; 81.30 ; 49.89 ; 62.45 ; 174.23 ; 64.10 ; 35.33 ; 334.73 ; 160.63 ; 138.90 ; 106.88 ; 18.01 ; 37.08 ; 19.07 ; 9.96 ; 9.03 ; 164.17 ; 110.23 ; 109.29 ; 14.33 ; 49.70 ; 103.72 ; 59.04 ; 117.29 ; 37.04 ; 58.63 ; 32.90 ; 41.19 ; 80.25 ; 38.88 ; 81.11 ; 79.96 ; 117.24 ; 117.18 ; 90.83 ; 129.89 ; 206.85 ; 92.24 ; 51.12 ; 172.92 ; 318.70 ; 87.79 ; 204.73 ; 259.26 ; 200.34 ; 84.48 ; 98.38 ; 100.54 ; 102.46 ; 57.96 ; 117.92 ; 78.42 ; 173.70 ; 264.14 ; 165.29 ; 195.75 ; 79.43 ; 125.12 ; 98.23 ; 170.93 ; 215.71 ; 90.59 ; 60.25 ; 34.26 ; 98.42 ; 158.20 ; 163.56 ; 97.76 ; 37.07 ; 116.26 ; 238.90 ; 199.89 ; 103.42 ; 141.89 
Total assets;Consumer Goods;643113;773852;773852;773852;773852;773852;773852;773852;773852;773852;773852;773852;773852;907842;907842;907842;907842;907842;907842;907842;907842;907842;907842;907842;907842;1021850;1021850;1021850;1021850;1021850;1021850;1021850;1021850;1021850;1021850;1021850;1021850;1200645;1200645;1200645;1200645;1200645;1200645;1200645;1200645;1200645;1200645;1200645;1200645;1359932;1359932;1359932;1359932;1359932;1359932;1359932;1359932;1359932;1359932;1359932;1359932;1522488;1522488;1522488;1522488;1522488;1522488;1522488;1522488;1522488;1522488;1522488;1522488;1874099;1874099;1874099;1874099;1874099;1874099;1874099;1874099;1874099;1874099;1874099;1874099;2085471;2085471;2085471;2085471;2085471;2085471;2085471;2085471;2085471;2085471;2085471;2085471;1965747;1965747;1965747;1965747;1965747;1965747;1965747;1965747;1965747;1965747;1965747;1965747;2088196;2088196;2088196;2088196;2088196;2088196;2088196;2088196;2088196;2088196;2088196;2088196;2470860;2470860;2470860;2470860;2470860;2470860;2470860;2470860;2470860;2470860;2470860;2470860;3394021;3394021;3394021;3394021;3394021;3394021;3394021;3394021;3394021;3394021;3394021;3394021;7438488;7438488;7438488;7438488;7438488;7438488;7438488;7438488;7438488;7438488;7438488;7438488
Net sales;Consumer Goods;1085882;1208339;1208339;1208339;1208339;1208339;1208339;1208339;1208339;1208339;1208339;1208339;1208339;1612836;1612836;1612836;1612836;1612836;1612836;1612836;1612836;1612836;1612836;1612836;1612836;1854208;1854208;1854208;1854208;1854208;1854208;1854208;1854208;1854208;1854208;1854208;1854208;1950244;1950244;1950244;1950244;1950244;1950244;1950244;1950244;1950244;1950244;1950244;1950244;2151020;2151020;2151020;2151020;2151020;2151020;2151020;2151020;2151020;2151020;2151020;2151020;2641911;2641911;2641911;2641911;2641911;2641911;2641911;2641911;2641911;2641911;2641911;2641911;2984293;2984293;2984293;2984293;2984293;2984293;2984293;2984293;2984293;2984293;2984293;2984293;4180398;4180398;4180398;4180398;4180398;4180398;4180398;4180398;4180398;4180398;4180398;4180398;3342053;3342053;3342053;3342053;3342053;3342053;3342053;3342053;3342053;3342053;3342053;3342053;3753236;3753236;3753236;3753236;3753236;3753236;3753236;3753236;3753236;3753236;3753236;3753236;4294152;4294152;4294152;4294152;4294152;4294152;4294152;4294152;4294152;4294152;4294152;4294152;5273370;5273370;5273370;5273370;5273370;5273370;5273370;5273370;5273370;5273370;5273370;5273370;5227426;5227426;5227426;5227426;5227426;5227426;5227426;5227426;5227426;5227426;5227426;5227426
common equity;Consumer Goods;430809;518195;518195;518195;518195;518195;518195;518195;518195;518195;518195;518195;518195;582367;582367;582367;582367;582367;582367;582367;582367;582367;582367;582367;582367;685819;685819;685819;685819;685819;685819;685819;685819;685819;685819;685819;685819;805024;805024;805024;805024;805024;805024;805024;805024;805024;805024;805024;805024;943259;943259;943259;943259;943259;943259;943259;943259;943259;943259;943259;943259;998307;998307;998307;998307;998307;998307;998307;998307;998307;998307;998307;998307;1100837;1100837;1100837;1100837;1100837;1100837;1100837;1100837;1100837;1100837;1100837;1100837;1020074;1020074;1020074;1020074;1020074;1020074;1020074;1020074;1020074;1020074;1020074;1020074;1087249;1087249;1087249;1087249;1087249;1087249;1087249;1087249;1087249;1087249;1087249;1087249;1256009;1256009;1256009;1256009;1256009;1256009;1256009;1256009;1256009;1256009;1256009;1256009;1582596;1582596;1582596;1582596;1582596;1582596;1582596;1582596;1582596;1582596;1582596;1582596;1972581;1972581;1972581;1972581;1972581;1972581;1972581;1972581;1972581;1972581;1972581;1972581;3687365;3687365;3687365;3687365;3687365;3687365;3687365;3687365;3687365;3687365;3687365;3687365
Turnover ratio;Consumer Goods;0,00%;0,50%;0,16%;0,37%;0,01%;1,50%;0,28%;0,69%;0,97%;0,52%;0,23%;0,49%;1,36%;0,18%;0,17%;0,56%;0,67%;1,38%;0,75%;0,12%;0,20%;0,97%;0,59%;1,35%;0,70%;0,44%;1,22%;0,86%;0,42%;0,50%;0,61%;0,14%;0,68%;0,37%;2,57%;0,99%;1,06%;1,05%;1,16%;2,08%;2,20%;1,21%;0,55%;2,17%;0,64%;0,42%;0,20%;0,92%;0,27%;0,13%;0,81%;0,52%;0,60%;0,64%;0,23%;0,38%;1,41%;0,77%;0,50%;1,73%;2,56%;1,04%;0,25%;0,66%;1,96%;3,69%;0,81%;10,65%;0,44%;0,35%;0,16%;0,36%;1,89%;2,64%;4,04%;0,24%;0,18%;0,08%;0,13%;0,07%;0,04%;0,03%;0,06%;0,13%;0,05%;0,03%;0,04%;0,11%;0,04%;0,02%;0,22%;0,11%;0,09%;0,07%;0,01%;0,02%;0,01%;0,01%;0,01%;0,11%;0,07%;0,07%;0,01%;0,03%;0,07%;0,04%;0,08%;0,02%;0,04%;0,02%;0,03%;0,05%;0,03%;0,05%;0,05%;0,08%;0,08%;0,06%;0,09%;0,14%;0,06%;0,03%;0,11%;0,21%;0,06%;0,14%;0,17%;0,13%;0,06%;0,06%;0,07%;0,07%;0,04%;0,08%;0,05%;0,11%;0,17%;0,11%;0,13%;0,05%;0,08%;0,06%;0,11%;0,14%;0,06%;0,04%;0,02%;0,06%;0,10%;0,11%;0,06%;0,02%;0,08%;0,16%;0,13%;0,07%;0,07%
Return monthly;Consumer Goods;;0,515160504;0;0,180007831;0,026996919;-0,008770108;-0,015925866;0,115107063;-0,032261829;-0,016663195;-0,008472781;0,017090365;-0,016803193;0,128200227;0;0,20454251;0,037289538;0,256404939;-0,030612374;0,021054906;0;0,154639506;-0,0357125;0,231479561;-0,060152029;-0,01200004;-0,125503136;0,004625789;-0,041933542;0,005051412;0,005026023;-0,050002963;0,273683817;0;-0,024376748;0,058870769;0,160000379;-0,006897792;0,076390375;0,045161759;-0,013975502;0;0,032679739;-0,082278481;0,103448276;0,025;0,070059661;0,014304056;0;0,123595506;0;0,06;-0,013382627;0,144278175;0,043479292;0,125000568;-0,11111156;0,041665341;-0,059999258;-0,017020743;-0,004330047;0,239131363;-0,070175136;0,045283632;-0,031823444;-0,115383755;0;-0,02174048;0,044444914;0,021275686;0,06250179;0,088233526;0,027027799;0,070176155;-0,049181664;0,1551732;0,200158149;-0,008950611;-0,096774236;-0,071429096;0,038462634;-0,007407611;0,033581482;0,019494541;0,019121771;-0,17651103;-0,048101907;0,062944688;0,20656056;-0,103571479;-0,107569671;-0,25;-0,047619725;-0,025000373;-0,166666667;-0,11538332;0,008695773;-0,03965503;-0,068222833;-0,134876621;0;-0,008906168;-0,089888847;-0,04197691;0,118556595;0,198158119;0,076924255;0;-0,05357219;-0,009434104;-0,04761977;0,550000796;-0,000975976;0,12137058;-0,001176109;0,048293322;0,123594571;0,092322443;0,088435313;0,116071824;-0,015998919;0,016259046;-0,007200542;0,127317616;0,050006102;0,02783693;0,055555758;0,118421174;-0,049999331;-0,015479849;0,062264217;0,01539353;0,142856705;0,040306394;0,071113012;0,108058665;0,146779539;-0,084845709;-0,058705323;0,075269345;0,159999973;-0,037930662;0,091039363;-0,024309953;0,089225424;0,065532698;-0,04409597;0,135053095;-0,081174856;0,057032176;0,005649572;0,007302904;-0,023982197;-0,057142844;0,181515415;-0,025647377;0,042116579
