Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Consumer Goods;2844473;2844473;2844473;2844473;2844473;2844473;2844473;4217323;4217323;4217323;4217323;4217323;4217323;4217323;4217323;4217323;4217323;4217323;4217323;4501808;4501808;4501808;4501808;4501808;4501808;4501808;4501808;4501808;4501808;4501808;4501808;6880902;6880902;6880902;6880902;6880902;6880902;6880902;6880902;6880902;6880902;6880902;6880902;13893923;13893923;13893923;13893923;13893923;13893923;13893923;13893923;13893923;13893923;13893923;13893923;18841959;18841959;18841959;18841959;18841959;18841959;18841959;18841959;18841959;18841959;18841959;18841959;19686358;19686358;19686358;19686358;19686358;19686358;19686358;19686358;19686358;19686358;19686358;19686358;30626870;30626870;30626870;30626870;30626870;30626870;30626870;30626870;30626870;30626870;30626870;30626870;29115697;29115697;29115697;29115697;29115697;29115697;29115697;29115697;29115697;29115697;29115697;29115697;29250000;29250000;29250000;29250000;29250000;29250000;29250000;29250000;29250000;29250000;29250000;29250000;59668000;59668000;59668000;59668000;59668000;59668000;59668000;59668000;59668000;59668000;59668000;59668000;78728000;78728000;78728000;78728000;78728000;78728000;78728000;78728000;78728000;78728000;78728000;78728000;98370000;98370000;98370000;98370000;98370000;98370000;98370000;98370000;98370000;98370000;98370000;98370000;NA;NA;NA;NA;NA;NA
Excess return;Consumer Goods;;-0,074180703;-0,304727358;-0,219101099;-0,062582058;-0,225410361;-0,153844339;-0,08955041;-0,114587043;-0,170831695;-0,041561964;-0,145799562;-0,017122153;-0,242915904;-0,190624699;-0,206639539;-0,167371584;-0,124313593;-0,122954536;-0,264103756;-0,142807931;-0,243660512;-0,085604771;-0,16112546;-0,155814845;-0,252975798;-0,279273795;-0,21708025;-0,093368086;0,099678929;-0,160942814;-0,096033299;-0,086656476;-0,213821946;-0,162339445;-0,161670999;-0,031206717;-0,001921566;-0,169408201;-0,26266038;-0,087625326;-0,196807033;-0,194356022;-0,210561978;-0,160759117;0,012833327;-0,084715543;-0,023003875;-0,093901361;-0,094917136;-0,115356305;-0,179054963;-0,1672271;-0,091901631;0,006416989;-0,052241947;-0,144532945;0,042356022;-0,257193346;-0,159378269;-0,038261141;-0,013829658;-0,174408848;-0,046610882;-0,071950931;-0,248640469;-0,166570556;-0,164025391;-0,054922222;-0,087486597;-0,199039601;-0,22507121;-0,024796966;-0,152010163;-0,104995928;-0,266177473;-0,094315167;-0,227050228;-0,145492028;-0,228165588;-0,144144387;-0,296411071;-0,113697453;-0,162307151;-0,127088707;-0,309870594;-0,042116649;-0,137409418;-0,125855756;-0,110143424;-0,330768682;-0,135633311;0,01672247;-0,28840951;-0,228741157;-0,375871955;0,124103496;-0,177084706;-0,19345761;-0,228362165;-0,129204014;0,128905367;-0,11450239;0,00443757;-0,017997892;-0,205997585;-0,001243376;-0,175136366;-0,001282701;-0,214132261;-0,167128228;-0,102664921;-0,133419388;-0,203680864;-0,21910535;-0,070135346;-0,15860339;-0,051516306;-0,075333209;-0,131728518;-0,017153611;-0,222264581;-0,109054729;-0,15224499;-0,160193754;-0,208209882;-0,214904242;-0,141584543;-0,170846104;-0,172793935;-0,08968032;-0,119080184;-0,17045197;-0,059648305;-0,072585058;-0,120383015;-0,116532958;-0,225627263;-0,186583641;-0,140681125;-0,070002946;-0,149198691;-0,022667789;-0,157574792;-0,126215778;-0,136480084;-0,16809994;-0,163845123;-0,175580468;-0,069465326;-0,178013667;-0,075727943;-0,025211307;0,063436654;-0,070453399;-0,094334497;0,116534149
Risk premium;Consumer Goods;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Consumer Goods;0,9267;0,9238;0,8985;0,9143;0,8758;0,9115;0,8429;0,8387;0,8066;0,7925;0,7323;0,6653;0,678;0,6724;0,6627;0,6854;0,685;0,6433;0,6909;0,7052;0,7154;0,7094;0,725;0,6726;0,7017;0,7317;0,7106;0,7002;0,8811;0,9394;0,9425;0,9519;1,0051;0,9488;1,0259;1,0321;1,0646;1,1006;1,119;1,0935;1,092;1,191;1,1813;1,1121;1,1676;1,1592;1,1818;1,1815;1,1417;1,0524;1,0656;1,0897;0,8547;0,8604;0,8642;0,8119;0,9143;1,119;1,0789;1,0629;1,0387;0,9958;1,0023;1,0826;1,1315;1,1428;1,1949;1,2044;1,1578;1,1784;1,1823;1,2101;1,2259;1,2296;1,1561;1,3616;1,3846;1,3358;1,3593;1,3447;1,0958;1,0151;1,0166;0,7138;0,9159;0,9576;0,85;0,7784;0,7939;0,9483;0,8129;0,7352;0,8177;0,8104;0,804;0,7853;0,7837;0,7565;0,673;0,6788;0,8537;0,8499;0,8974;0,9166;0,9749;1,0069;0,9955;1,027;0,9968;1,0242;1,0087;1,0157;0,9757;0,9871;1,0187;1,005;1,0063;1,0339;1,0188;1,0433;1,0998;1,3629;1,3607;1,3591;1,2899;1,3065;1,2846;1,2585;1,2224;1,0869;1,0873;1,0503;1,0478;1,0968;1,0766;1,0768;1,1153;1,0736;1,1203;1,1301;1,1474;1,1908;1,1635;1,0441;0,991;0,9877;1,0026;1,0015;0,9745;0,9267;0,9711;0,9903;1,1124;1,2422;1,2062;1,227
VO monthly avg;Consumer Goods; 23.10 ; 573.39 ; 974.74 ; 1922.39 ; 584.89 ; 664.07 ; 1696.91 ; 1759.64 ; 794.17 ; 2034.97 ; 1874.50 ; 1359.92 ; 998.04 ; 1021.95 ; 1023.49 ; 1230.24 ; 1353.00 ; 1720.86 ; 2921.63 ; 1743.23 ; 1965.87 ; 2129.36 ; 1566.55 ; 1448.84 ; 967.55 ; 958.12 ; 3300.29 ; 2177.92 ; 830.77 ; 1687.39 ; 2460.62 ; 3240.09 ; 2386.47 ; 2175.67 ; 1937.72 ; 7323.51 ; 2660.80 ; 3026.81 ; 3275.25 ; 3814.33 ; 2082.40 ; 2797.39 ; 3053.20 ; 2983.54 ; 2523.15 ; 3334.20 ; 3999.71 ; 2716.35 ; 2998.52 ; 3536.09 ; 3527.99 ; 4644.57 ; 3428.04 ; 2800.24 ; 4229.12 ; 3186.99 ; 3267.34 ; 3202.89 ; 3350.72 ; 2464.21 ; 2642.90 ; 4498.31 ; 3857.04 ; 4085.24 ; 3622.72 ; 5295.22 ; 7708.47 ; 3568.56 ; 3003.61 ; 4420.74 ; 3723.36 ; 3036.58 ; 3289.70 ; 3660.64 ; 8282.33 ; 5557.42 ; 4891.74 ; 6733.42 ; 11129.50 ; 4487.82 ; 4082.60 ; 5877.27 ; 5976.36 ; 5745.41 ; 5301.60 ; 7181.09 ; 6362.62 ; 7982.73 ; 3486.75 ; 6592.58 ; 5480.16 ; 5259.06 ; 4517.61 ; 5746.02 ; 7096.01 ; 6238.16 ; 4537.45 ; 5863.86 ; 5001.22 ; 9725.98 ; 6398.03 ; 7583.25 ; 3652.05 ; 2232.05 ; 3586.80 ; 10020.04 ; 9844.41 ; 5760.69 ; 6783.97 ; 4015.64 ; 4570.98 ; 5459.59 ; 5003.60 ; 7338.76 ; 4597.04 ; 4329.62 ; 3667.14 ; 5267.56 ; 5028.31 ; 4823.11 ; 4484.29 ; 4601.94 ; 4402.01 ; 6769.13 ; 3546.97 ; 4908.00 ; 6230.24 ; 5467.16 ; 5923.01 ; 5779.99 ; 5656.56 ; 4081.96 ; 6394.28 ; 3852.66 ; 5200.49 ; 4256.96 ; 3685.97 ; 5917.94 ; 6927.25 ; 4935.14 ; 3743.49 ; 5500.64 ; 3742.11 ; 4897.83 ; 3502.42 ; 4715.52 ; 4127.08 ; 4918.55 ; 4328.87 ; 5766.45 ; 5521.10 ; 4057.38 ; 4428.81 ; 7070.19 ; 4946.16 ; 4053.23 ; 5119.29 
Total assets;Consumer Goods;5868310;5868310;5868310;5868310;5868310;5868310;5868310;8628297;8628297;8628297;8628297;8628297;8628297;8628297;8628297;8628297;8628297;8628297;8628297;9458776;9458776;9458776;9458776;9458776;9458776;9458776;9458776;9458776;9458776;9458776;9458776;13441393;13441393;13441393;13441393;13441393;13441393;13441393;13441393;13441393;13441393;13441393;13441393;24087805;24087805;24087805;24087805;24087805;24087805;24087805;24087805;24087805;24087805;24087805;24087805;31331022;31331022;31331022;31331022;31331022;31331022;31331022;31331022;31331022;31331022;31331022;31331022;36828246;36828246;36828246;36828246;36828246;36828246;36828246;36828246;36828246;36828246;36828246;36828246;55525724;55525724;55525724;55525724;55525724;55525724;55525724;55525724;55525724;55525724;55525724;55525724;54186104;54186104;54186104;54186104;54186104;54186104;54186104;54186104;54186104;54186104;54186104;54186104;56713000;56713000;56713000;56713000;56713000;56713000;56713000;56713000;56713000;56713000;56713000;56713000;100499000;100499000;100499000;100499000;100499000;100499000;100499000;100499000;100499000;100499000;100499000;100499000;132365000;132365000;132365000;132365000;132365000;132365000;132365000;132365000;132365000;132365000;132365000;132365000;163910000;163910000;163910000;163910000;163910000;163910000;163910000;163910000;163910000;163910000;163910000;163910000;NA;NA;NA;NA;NA;NA
Net sales;Consumer Goods;5773532;5773532;5773532;5773532;5773532;5773532;5773532;8207936;8207936;8207936;8207936;8207936;8207936;8207936;8207936;8207936;8207936;8207936;8207936;9948595;9948595;9948595;9948595;9948595;9948595;9948595;9948595;9948595;9948595;9948595;9948595;10572130;10572130;10572130;10572130;10572130;10572130;10572130;10572130;10572130;10572130;10572130;10572130;19114369;19114369;19114369;19114369;19114369;19114369;19114369;19114369;19114369;19114369;19114369;19114369;32238322;32238322;32238322;32238322;32238322;32238322;32238322;32238322;32238322;32238322;32238322;32238322;34228573;34228573;34228573;34228573;34228573;34228573;34228573;34228573;34228573;34228573;34228573;34228573;45045885;45045885;45045885;45045885;45045885;45045885;45045885;45045885;45045885;45045885;45045885;45045885;50868641;50868641;50868641;50868641;50868641;50868641;50868641;50868641;50868641;50868641;50868641;50868641;48040000;48040000;48040000;48040000;48040000;48040000;48040000;48040000;48040000;48040000;48040000;48040000;43040000;43040000;43040000;43040000;43040000;43040000;43040000;43040000;43040000;43040000;43040000;43040000;80434000;80434000;80434000;80434000;80434000;80434000;80434000;80434000;80434000;80434000;80434000;80434000;115486000;115486000;115486000;115486000;115486000;115486000;115486000;115486000;115486000;115486000;115486000;115486000;NA;NA;NA;NA;NA;NA
common equity;Consumer Goods;3013800;3013800;3013800;3013800;3013800;3013800;3013800;4382901;4382901;4382901;4382901;4382901;4382901;4382901;4382901;4382901;4382901;4382901;4382901;4942186;4942186;4942186;4942186;4942186;4942186;4942186;4942186;4942186;4942186;4942186;4942186;6525250;6525250;6525250;6525250;6525250;6525250;6525250;6525250;6525250;6525250;6525250;6525250;8276188;8276188;8276188;8276188;8276188;8276188;8276188;8276188;8276188;8276188;8276188;8276188;10651943;10651943;10651943;10651943;10651943;10651943;10651943;10651943;10651943;10651943;10651943;10651943;16012236;16012236;16012236;16012236;16012236;16012236;16012236;16012236;16012236;16012236;16012236;16012236;20420091;20420091;20420091;20420091;20420091;20420091;20420091;20420091;20420091;20420091;20420091;20420091;20668465;20668465;20668465;20668465;20668465;20668465;20668465;20668465;20668465;20668465;20668465;20668465;23323000;23323000;23323000;23323000;23323000;23323000;23323000;23323000;23323000;23323000;23323000;23323000;33749000;33749000;33749000;33749000;33749000;33749000;33749000;33749000;33749000;33749000;33749000;33749000;43292000;43292000;43292000;43292000;43292000;43292000;43292000;43292000;43292000;43292000;43292000;43292000;55576000;55576000;55576000;55576000;55576000;55576000;55576000;55576000;55576000;55576000;55576000;55576000;NA;NA;NA;NA;NA;NA
Turnover ratio;Consumer Goods;0,00%;0,07%;0,12%;0,23%;0,07%;0,08%;0,20%;0,21%;0,09%;0,24%;0,22%;0,16%;0,12%;0,12%;0,12%;0,14%;0,16%;0,19%;0,32%;0,19%;0,22%;0,23%;0,17%;0,16%;0,10%;0,10%;0,35%;0,23%;0,09%;0,18%;0,26%;0,34%;0,25%;0,23%;0,20%;0,65%;0,24%;0,27%;0,29%;0,34%;0,18%;0,25%;0,27%;0,26%;0,22%;0,29%;0,35%;0,24%;0,26%;0,31%;0,31%;0,41%;0,30%;0,25%;0,37%;0,28%;0,29%;0,28%;0,30%;0,22%;0,23%;0,40%;0,34%;0,36%;0,32%;0,46%;0,68%;0,31%;0,26%;0,39%;0,32%;0,26%;0,29%;0,32%;0,72%;0,48%;0,43%;0,51%;0,85%;0,34%;0,31%;0,45%;0,46%;0,44%;0,39%;0,53%;0,47%;0,59%;0,26%;0,49%;0,41%;0,39%;0,33%;0,43%;0,53%;0,46%;0,33%;0,43%;0,37%;0,71%;0,47%;0,55%;0,27%;0,16%;0,25%;0,70%;0,69%;0,40%;0,46%;0,27%;0,31%;0,37%;0,34%;0,50%;0,31%;0,29%;0,25%;0,36%;0,34%;0,31%;0,29%;0,30%;0,29%;0,44%;0,23%;0,32%;0,41%;0,33%;0,36%;0,35%;0,34%;0,24%;0,37%;0,23%;0,29%;0,24%;0,21%;0,33%;0,39%;0,28%;0,21%;0,31%;0,21%;0,27%;0,19%;0,26%;0,22%;0,27%;0,24%;0,31%;0,30%;0,22%;0,24%;0,39%;0,27%;0,21%;0,25%
Return monthly;Consumer Goods;;0,107618697;-0,131321858;-0,039400199;0,113093342;-0,050085861;0,007758361;0,06928769;0,043128757;-0,013804195;0,109872936;-0,001285662;0,140991847;-0,078654704;-0,024374599;-0,031259339;-0,006416584;0,032414307;0,037772164;-0,109076156;0,014962269;-0,087168312;0,071970229;-0,01395166;-0,007107745;-0,107178698;-0,136005995;-0,07406765;0,060041214;0,254661129;-0,007465314;0,059036401;0,072964824;-0,059947546;-0,007107745;-0,004348699;0,126663083;0,163416234;-0,004511201;-0,09706988;0,081270674;-0,019674033;-0,015334122;-0,035899678;0,017399683;0,190462927;0,094337857;0,138330625;0,058825739;0,051584064;0,028676495;-0,024203863;-0,030081;0,046503569;0,140761589;0,077907753;-0,006032045;0,193953022;-0,108622646;-0,014815569;0,101676959;0,123205742;-0,038463948;0,096292918;0,073433569;-0,099044069;-0,005591856;-0,002348191;0,104699178;0,067152603;-0,044204701;-0,07023491;0,130584734;0,002004637;0,046188372;-0,103646673;0,072814633;-0,057894828;0,025843872;-0,057399488;0,007441013;-0,151809771;0,035898347;-0,031587751;0,016762993;-0,159791794;0,103683351;0,006129782;0,024859944;0,056599476;-0,187755982;0,001884289;0,15673757;-0,14635431;-0,094589157;-0,253148055;0,252826596;-0,043825206;-0,06500861;-0,100697765;0,012879086;0,271999067;0,03078381;0,14923337;0,131170808;-0,052812885;0,152123124;-0,019985366;0,151965699;-0,062107661;-0,018480128;0,046024179;0,014999712;-0,053693564;-0,07287725;0,072429654;-0,01570649;0,092019394;0,071601191;0,015349382;0,138483789;-0,049801881;0,063569371;0,01777831;0,003969946;-0,041900382;-0,051574442;0,016100957;-0,011134904;-0,025969235;0,05776958;0,026388716;-0,02709057;0,087900095;0,073990742;0,024205385;0,031280942;-0,085690463;-0,049354741;-0,002034825;0,067883254;-0,007228291;0,117332711;-0,027946492;0,001467222;-0,010204984;-0,03978614;-0,040650623;-0,042386968;0,064716774;-0,038434367;0,068510957;0,120619893;0,217645254;0,085587201;0,062066503;0,116534149
