Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Consumer Goods;27457490;90420;90420;90420;90420;90420;90420;90420;90420;90420;90420;90420;90420;92299;92299;92299;92299;92299;92299;92299;92299;92299;92299;92299;92299;117643;117643;117643;117643;117643;117643;117643;117643;117643;117643;117643;117643;41985;41985;41985;41985;41985;41985;41985;41985;41985;41985;41985;41985;35047;35047;35047;35047;35047;35047;35047;35047;35047;35047;35047;35047;23176;23176;23176;23176;23176;23176;23176;23176;23176;23176;23176;23176;16108;16108;16108;16108;16108;16108;16108;16108;16108;16108;16108;16108;12390;12390;12390;12390;12390;12390;12390;12390;12390;12390;12390;12390;12764;12764;12764;12764;12764;12764;12764;12764;12764;12764;12764;12764;2258;2258;2258;2258;2258;2258;2240;2240;2240;2240;2240;2240;2240;2240;2240;2240;2240;2240;1930;1930;1930;1930;1930;1930;1930;1930;1930;1930;1930;1930;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Excess return;Consumer Goods;;-0,1856081;-0,217006072;-0,321276086;-0,110615381;-0,157230995;-0,101757274;-0,19569346;-0,113488539;-0,445842805;-0,350340735;-0,071133569;-0,171954881;-0,278251186;-0,20274961;-0,316556678;-0,014258304;-0,167571111;-0,120746898;-0,164963444;-0,194831883;-0,125643546;-0,13022582;-0,221623709;-0,1335556;-0,1290328;-0,168459401;-0,074573604;-0,014490975;-0,10964851;-0,015761343;0,196283301;-0,026372157;-0,07248038;-0,1150188;-0,008411651;-0,1140344;-0,168796769;-0,075490421;0,734481861;-1,011495564;-0,1474537;-0,149771;-0,154496;0,718520456;-0,1532675;-0,1080965;1,198178252;-1,004771702;-0,0893224;0,964590203;0,294747565;-0,1942808;1,255619606;-0,597177384;-0,071248098;1,339785945;0,711858225;-0,826799631;-0,754764737;-0,218203;0,109219536;-0,1880396;-0,1124433;-0,1677621;0,283876537;-0,845456247;-0,1893027;-0,08668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Risk premium;Consumer Goods;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Consumer Goods;1,1356;1,1605;1,1548;1,1884;1,189;1,16;1,0345;1,0368;1,0964;1,024;1,0039;0,7601;0,781;0,7172;0,713;0,7371;0,7372;0,6774;0,6132;0,5939;0,5659;0,563;0,5718;0,4742;0,4612;0,4656;0,3858;0,3732;0,3699;0,3564;0,4904;0,5023;0,4587;0,4299;0,3876;0,4144;0,3688;0,4341;0,4556;0,6187;0,6229;0,7199;0,717;0,792;0,7695;0,7725;0,0555;0,7649;0,3803;0,1448;-0,6518;-0,2286;1,7616;1,5748;1,2263;1,011;1,2598;3,2857;3,9081;2,8118;2,281;2,3789;1,8292;0,5991;1,4867;0,9287;1,994;1,6429;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VO monthly avg;Consumer Goods; 0.10 ; 6.08 ; 3.55 ; 11.47 ; 15.60 ; 0.52 ; 11.01 ; 4.24 ; 19.82 ; 2.07 ; 32.03 ; 3.39 ; 5.16 ; 0.78 ; 0.16 ; 0.92 ; 1.97 ; 1.85 ; 6.81 ; 0.10 ; 0.38 ; 0.22 ; 0.20 ; 0.62 ; 0.02 ; 0.05 ; 0.12 ; 0.47 ; 0.22 ; 0.08 ; 1.77 ; 0.40 ; 0.99 ; 0.07 ; 110.90 ; 0.01 ; 0.00 ; 0.00 ; 0.05 ; 9.76 ; 3.24 ; 0.03 ; 0.00 ; 0.01 ; 0.01 ; 0.04 ; 0.00 ; 0.00 ; 0.01 ; 0.00 ; 0.08 ; 0.00 ; 0.01 ; 0.00 ; 0.00 ; 0.25 ; 0.23 ; 0.03 ; 0.01 ; 0.00 ; 0.01 ; 0.01 ; 0.00 ; 0.00 ; 0.00 ; 0.03 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 
Total assets;Consumer Goods;34340037;1635251;1635251;1635251;1635251;1635251;1635251;1635251;1635251;1635251;1635251;1635251;1635251;1637884;1637884;1637884;1637884;1637884;1637884;1637884;1637884;1637884;1637884;1637884;1637884;1768841;1768841;1768841;1768841;1768841;1768841;1768841;1768841;1768841;1768841;1768841;1768841;229787;229787;229787;229787;229787;229787;229787;229787;229787;229787;229787;229787;198609;198609;198609;198609;198609;198609;198609;198609;198609;198609;198609;198609;102661;102661;102661;102661;102661;102661;102661;102661;102661;102661;102661;102661;51437;51437;51437;51437;51437;51437;51437;51437;51437;51437;51437;51437;51017;51017;51017;51017;51017;51017;51017;51017;51017;51017;51017;51017;47435;47435;47435;47435;47435;47435;47435;47435;47435;47435;47435;47435;46898;46898;46898;46898;46898;46898;39803;39803;39803;39803;39803;39803;39803;39803;39803;39803;39803;39803;39023;39023;39023;39023;39023;39023;39023;39023;39023;39023;39023;39023;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Net sales;Consumer Goods;11550106;451691;451691;451691;451691;451691;451691;451691;451691;451691;451691;451691;451691;580641;580641;580641;580641;580641;580641;580641;580641;580641;580641;580641;580641;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114606;114606;114606;114606;114606;114606;114606;114606;114606;114606;114606;114606;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
common equity;Consumer Goods;5578217;1502754;1502754;1502754;1502754;1502754;1502754;1502754;1502754;1502754;1502754;1502754;1502754;1468434;1468434;1468434;1468434;1468434;1468434;1468434;1468434;1468434;1468434;1468434;1468434;1610536;1610536;1610536;1610536;1610536;1610536;1610536;1610536;1610536;1610536;1610536;1610536;191710;191710;191710;191710;191710;191710;191710;191710;191710;191710;191710;191710;172925;172925;172925;172925;172925;172925;172925;172925;172925;172925;172925;172925;88853;88853;88853;88853;88853;88853;88853;88853;88853;88853;88853;88853;44375;44375;44375;44375;44375;44375;44375;44375;44375;44375;44375;44375;47676;47676;47676;47676;47676;47676;47676;47676;47676;47676;47676;47676;43720;43720;43720;43720;43720;43720;43720;43720;43720;43720;43720;43720;44517;44517;44517;44517;44517;44517;37440;37440;37440;37440;37440;37440;37440;37440;37440;37440;37440;37440;36970;36970;36970;36970;36970;36970;36970;36970;36970;36970;36970;36970;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Turnover ratio;Consumer Goods;0,00%;0,01%;0,00%;0,01%;0,02%;0,00%;0,01%;0,01%;0,02%;0,05%;0,77%;0,08%;0,12%;0,02%;0,00%;0,02%;0,05%;0,04%;0,16%;0,00%;0,01%;0,01%;0,00%;0,01%;0,00%;0,00%;0,00%;0,01%;0,01%;0,00%;0,04%;0,01%;0,02%;0,00%;2,66%;0,00%;0,00%;0,00%;0,00%;0,23%;0,08%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,01%;0,01%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%
Return monthly;Consumer Goods;;0,0111034;-0,027453672;-0,124306886;0,084791619;0,033749005;0,071916226;-0,02437506;0,062484661;-0,274230805;-0,181795035;0,079352731;-0,007351881;-0,111167586;-0,03333061;-0,137919378;0,149985296;-0,008694911;0,035084702;-0,016947744;-0,046480183;0,021625454;0,01769758;-0,086949109;0;0;-0,045654001;0,047837996;0,106712725;0,00860469;0,109233857;0,323028201;0,098825943;0,04870332;0;0,109995549;0;-0,045448469;0,047612379;0,870159961;-0,872152864;0;0;0;0,871598956;0;0;1,333266952;-0,900012802;0;1,000426803;0,366545765;0;1,439032006;-0,440020484;0,071444902;1,500053345;0,999957325;-0,499989331;-0,500021337;0;0,333390236;0;0;0;0,419984637;-0,634134247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
