Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Industrials;15000;NA;NA;NA;24205;24205;24205;24205;24205;24205;24205;24205;24205;24205;24205;24205;11923;11923;11923;11923;11923;11923;11923;11923;11923;11923;11923;11923;11923;11923;11923;16667;16667;16667;16667;16667;16667;16667;16667;16667;16667;16667;16667;35268;35268;35268;35268;35268;35268;35268;35268;35268;35268;35268;35268;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Excess return;Industrials;;-0,386146195;-0,328577466;-0,1196997;-0,624868251;0,896858276;-0,0875336;-0,461576889;-0,0924415;-0,0871038;-0,1065537;0,276236201;-0,1422569;-0,427756492;0,057202701;0,025231943;-0,413349692;-0,3293103;-0,0520769;1,450444376;-0,0526862;-0,34909395;0,386888045;-0,774582534;4,018603052;0,0151868;-0,0150439;-0,0200996;-0,31570175;0,0030974;0,438537945;-0,183945566;-0,348084389;-0,3877749;0,384376233;2,818958476;-0,186849715;-0,102777673;0,0770041;0,0686687;0,0633976;-0,646289069;0,686359367;-0,0215975;0,995013501;-0,413098033;-0,304953686;0,480772601;-0,1099123;-0,1016074;-0,0769;0;0;0;0;0;0;-0,0811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Risk premium;Industrials;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Industrials;0,4268;0,5056;0,1883;-0,0381;0,0651;-0,2173;-0,3328;-0,3136;-0,2295;-0,3174;0,0199;0,3495;0,4263;0,3128;0,304;0,1447;0,1492;0,2081;-1,0337;-0,952;-0,9526;-0,9933;-1,1187;-2,0683;-1,9201;-1,8236;-1,3247;-1,2508;-1,3027;-1,5698;-1,656;-1,763;-1,9611;-1,6877;-2,2483;-2,5427;-2,707;-2,7773;-2,7207;-2,6249;-2,5952;-1,9466;-1,9729;-1,3175;-1,5676;-1,4497;0,5253;0,5267;0,4621;0,3398;;;;;;;-0,275;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VO monthly avg;Industrials; 0.00 ; 4.15 ; 3.03 ; 40.87 ; 38.38 ; 13.79 ; 0.00 ; 0.90 ; 10.30 ; 6.47 ; 0.64 ; 2.21 ; 7.85 ; 9.28 ; 4.76 ; 9.90 ; 6.51 ; 26.70 ; 0.00 ; 28.75 ; 0.00 ; 5.00 ; 5.01 ; 5.83 ; 3.09 ; 0.00 ; 0.00 ; 0.00 ; 12.94 ; 2.85 ; 21.07 ; 0.55 ; 0.85 ; 0.96 ; 0.25 ; 32.04 ; 4.24 ; 20.05 ; 4.47 ; 1.71 ; 0.00 ; 6.95 ; 7.63 ; 0.69 ; 4.25 ; 4.35 ; 5.56 ; 0.05 ; 11.15 ; 4.23 ; 0.53 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 
Total assets;Industrials;17653;NA;NA;NA;26298;26298;26298;26298;26298;26298;26298;26298;26298;26298;26298;26298;10490;10490;10490;10490;10490;10490;10490;10490;10490;10490;10490;10490;10490;10490;10490;1380;1380;1380;1380;1380;1380;1380;1380;1380;1380;1380;1380;4238;4238;4238;4238;4238;4238;4238;4238;4238;4238;4238;4238;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Net sales;Industrials;33840;NA;NA;NA;40801;40801;40801;40801;40801;40801;40801;40801;40801;40801;40801;40801;21182;21182;21182;21182;21182;21182;21182;21182;21182;21182;21182;21182;21182;21182;21182;9253;9253;9253;9253;9253;9253;9253;9253;9253;9253;9253;9253;10752;10752;10752;10752;10752;10752;10752;10752;10752;10752;10752;10752;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
common equity;Industrials;2631;NA;NA;NA;2093;2093;2093;2093;2093;2093;2093;2093;2093;2093;2093;2093;-1433;-1433;-1433;-1433;-1433;-1433;-1433;-1433;-1433;-1433;-1433;-1433;-1433;-1433;-1433;-15287;-15287;-15287;-15287;-15287;-15287;-15287;-15287;-15287;-15287;-15287;-15287;-31030;-31030;-31030;-31030;-31030;-31030;-31030;-31030;-31030;-31030;-31030;-31030;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Turnover ratio;Industrials;0,00%;0,01%;0,01%;0,12%;0,12%;0,04%;0,00%;0,00%;0,03%;0,02%;0,00%;0,01%;0,02%;0,03%;0,01%;0,03%;0,02%;0,08%;0,00%;0,09%;0,00%;0,02%;0,02%;0,02%;0,01%;0,00%;0,00%;0,00%;0,04%;0,01%;0,06%;0,00%;0,00%;0,00%;0,00%;0,10%;0,01%;0,06%;0,01%;0,01%;0,00%;0,02%;0,02%;0,00%;0,01%;0,01%;0,02%;0,00%;0,03%;0,01%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%
Return monthly;Industrials;;-0,230693395;-0,199914566;0;-0,500266951;1,001068376;0;-0,375333689;0;0;0;0,400854701;0;-0,286150092;0,200854701;0,166548043;-0,286150092;-0,2;0;1,501068376;0;-0,29987185;0,428309945;-0,800085434;4,002136752;0;0;0;-0,29987185;0;0,428309945;-0,199914566;-0,375333689;-0,4;0,333333333;2,751068376;-0,266590715;-0,181747573;0;0;0;-0,666824869;0,666666667;0;1,000854701;-0,399829133;-0,167259786;0,600854701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Def tax;Industrials;-768;NA;NA;NA;-1472;-1472;-1472;-1472;-1472;-1472;-1472;-1472;-1472;-1472;-1472;-1472;-3015;-3015;-3015;-3015;-3015;-3015;-3015;-3015;-3015;-3015;-3015;-3015;-3015;-3015;-3015;-7754;-7754;-7754;-7754;-7754;-7754;-7754;-7754;-7754;-7754;-7754;-7754;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Price monthly;Industrials;0,13;0,1;0,08;0,08;0,04;0,08;0,08;0,05;0,05;0,05;0,05;0,07;0,07;0,05;0,06;0,07;0,05;0,04;0,04;0,1;0,1;0,07;0,1;0,02;0,1;0,1;0,1;0,1;0,07;0,07;0,1;0,08;0,05;0,03;0,04;0,15;0,11;0,09;0,09;0,09;0,09;0,03;0,05;0,05;0,1;0,06;0,05;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08;0,08
MV monthly;Industrials;4,32;3,33;2,66;2,66;1,33;2,66;2,66;1,66;1,66;1,66;1,66;2,33;2,33;1,66;2;2,33;1,66;1,33;1,33;3,33;3,33;2,33;3,33;0,67;3,33;3,33;3,33;3,33;2,33;2,33;3,33;2,66;1,66;1;1,33;4,99;3,66;2,99;2,99;2,99;2,99;1;1,66;1,66;3,33;2;1,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66;2,66
NOSH;Industrials;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266;33266
