Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Financials;NA;NA;NA;-67944;-67944;-67944;-67944;-67944;-67944;-67944;-67944;-67944;-67944;-67944;-67944;-19951;-19951;-19951;-19951;-19951;-19951;-19951;-19951;-19951;-19951;-19951;-19951;33679;33679;33679;33679;33679;33679;33679;33679;33679;33679;33679;33679;304208;304208;304208;304208;304208;304208;304208;304208;304208;304208;304208;304208;680808;680808;680808;680808;680808;680808;680808;680808;680808;680808;680808;680808;1060339;1060339;1060339;1060339;1060339;1060339;1060339;1060339;1060339;1060339;1060339;1060339;1704978;1704978;1704978;1704978;1704978;1704978;1704978;1704978;1704978;1704978;1704978;1704978;3549554;3549554;3549554;3549554;3549554;3549554;3549554;3549554;3549554;3549554;3549554;3549554;7741063;7741063;7741063;7741063;7741063;7741063;7741063;7741063;7741063;7741063;7741063;7741063;10940101;10940101;10940101;10940101;10940101;10940101;10940101;10940101;10940101;10940101;10940101;10940101;18202252;18202252;18202252;18202252;18202252;18202252;18202252;18202252;18202252;18202252;18202252;18202252;29562735;29562735;29562735;29562735;29562735;29562735;29562735;29562735;29562735;29562735;29562735;29562735;35996747;35996747;35996747;35996747;35996747;35996747;35996747;35996747;35996747;35996747
Excess return;Financials;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,188;3,504357334;-0,342824727;-0,205720116;-0,230865553;0,162531882;-0,2103005;-0,103384389;0,040424466;-0,195570579;-0,267909164;-0,131609567;-0,331719219;0,139040173;0,060638894;-0,067607372;-0,229281824;-0,115696747;-0,1552478;-0,139079783;-0,15551129;0,120674379;-0,147133708;-0,038512386;-0,1637257;-0,212199652;-0,09792819;-0,094669659;-0,123633673;-0,021495947;0,114245562;-0,116930178;0,01515359;-0,050122724;-0,045744865;-0,071353008;-0,220459772;-0,229674716;0,036918465;-0,043822156;-0,044180081;-0,241130463;0,040774087;-0,168054716;-0,062831008;0,055574038;-0,12007338;-0,117122212;-0,153058832;-0,122228432;-0,184079377;-0,240163201;-0,203725346;-0,056481149;-0,160485117;-0,194995631;-0,111744891;0,025158348;-0,144013319;-0,14098247;-0,173763143;-0,041734504;-0,197951165;-0,121119443;-0,157709376;-0,185677094;-0,089301668;0,023969928;-0,100876023;-0,294732266;-0,366209847;-0,003982877;-0,246185336;-0,28196127;-0,271486956;-0,247493335;-0,046515096;-0,145938107;-0,056272128;-0,289684048;-0,071757588;-0,088876014;-0,093730441;-0,129667521;-0,049657357;0,067804931;-0,083772849;-0,074557879;-0,005342321;0,011024037;-0,027493453;-0,089305638;-0,018912624;-0,022452823;-0,150155037;-0,060353374;0,025621628;-0,055006162;-0,160164199;0,088504396;-0,038040592;-0,096371017;-0,002380637;-0,144600833;-0,098902339;0,024564237;-0,219680324;-0,094957238;-0,075981804;-0,099444676;-0,055670551;-0,172485768;-0,134429512;-0,099968383;-0,104166506;-0,17549239;-0,106332082;-0,151626437;-0,090068169;-0,09650282;0,013873759;-0,025801884;-0,094845838;-0,162584104;-0,077395685;-0,165094042;0,019201834;-0,200191987;-0,074024891;-0,102223896;-0,01634424;-0,087016322;0,076106302;-0,021139536;-0,216432605;-0,019728363;-0,133552629;-0,034891847;0,022311546;0,002352404;-0,134419983;0,046582763
Risk premium;Financials;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Financials;;;;;;;;;;;;;;;;-55,5751;-42,4576;1,71;1,1632;1,553;1,5686;1,5635;1,6285;1,6637;1,7623;1,7365;1,8483;1,8645;1,4146;1,4198;1,2089;1,1377;1,1543;0,9706;0,9707;1,0432;0,9972;0,9979;1,0472;1,0639;1,0951;1,078;1,07;0,9422;1,0187;1,0305;1,0312;1,031;0,982;1,0092;0,9324;1,1723;1,1897;1,191;1,2638;1,3043;1,3486;1,5257;1,4252;1,4676;1,3773;1,3307;1,2591;1,2182;1,2504;1,2927;1,3109;1,3149;1,2522;1,2192;1,2193;1,2584;1,2842;1,2913;1,2116;1,1109;1,1358;1,1174;1,0699;1,1007;0,9006;0,9953;0,9071;0,9556;1,1967;1,3414;1,4113;1,3902;1,3551;1,4084;1,0296;0,9956;0,6994;0,7939;0,7926;0,7375;0,7181;0,6764;0,6976;0,7312;0,7261;0,7223;0,7565;0,7783;0,747;0,7434;0,7593;0,737;0,6801;0,6182;0,6379;0,6782;0,6933;0,6648;0,7076;0,8241;0,8215;0,6351;0,6419;0,6654;0,7086;0,7501;0,7514;0,7638;0,8484;0,8989;0,9297;0,9069;0,9092;0,7088;0,7057;0,7154;0,6614;0,5634;0,5213;0,5421;0,4949;0,6217;0,5951;0,5687;0,4303;0,3421;0,3333;0,0784;0,0021;0,0234;0,0164;0,0484;-0,1746;-0,2027;-0,244;-0,2378;-0,2194;-0,1869;-0,117;-0,2345
VO monthly avg;Financials; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 128.37 ; 117.59 ; 111.55 ; 34.39 ; 68.33 ; 215.97 ; 34.11 ; 32.52 ; 49.13 ; 40.48 ; 6.51 ; 18.36 ; 14.19 ; 20.18 ; 58.54 ; 12.51 ; 27.39 ; 9.94 ; 7.64 ; 12.85 ; 33.45 ; 64.25 ; 187.10 ; 77.50 ; 110.26 ; 51.69 ; 76.29 ; 127.75 ; 186.90 ; 22.79 ; 27.50 ; 47.63 ; 46.08 ; 128.46 ; 30.11 ; 26.45 ; 26.65 ; 46.46 ; 31.28 ; 18.46 ; 50.68 ; 36.16 ; 38.51 ; 25.14 ; 23.57 ; 23.44 ; 30.14 ; 107.09 ; 53.53 ; 22.53 ; 76.94 ; 44.13 ; 33.97 ; 12.08 ; 55.12 ; 13.50 ; 26.57 ; 15.85 ; 16.95 ; 42.54 ; 30.70 ; 22.77 ; 68.03 ; 44.63 ; 17.62 ; 8.49 ; 13.87 ; 8.54 ; 25.71 ; 11.18 ; 13.26 ; 7.20 ; 20.56 ; 14.53 ; 13.46 ; 39.10 ; 116.77 ; 17.76 ; 9.70 ; 14.78 ; 40.82 ; 9.78 ; 11.93 ; 68.20 ; 5.34 ; 15.67 ; 23.25 ; 54.31 ; 7.73 ; 25.29 ; 20.56 ; 23.42 ; 29.00 ; 27.23 ; 17.05 ; 21.35 ; 19.93 ; 21.41 ; 39.79 ; 24.48 ; 40.04 ; 25.84 ; 21.25 ; 19.26 ; 32.22 ; 39.47 ; 42.94 ; 55.17 ; 118.05 ; 49.89 ; 39.61 ; 63.30 ; 62.70 ; 42.34 ; 44.85 ; 39.34 ; 27.87 ; 44.96 ; 37.50 ; 81.74 ; 371.92 ; 68.10 ; 98.50 ; 81.47 ; 88.30 ; 96.83 ; 81.61 ; 79.31 ; 101.76 ; 99.12 ; 110.74 ; 106.50 ; 74.08 ; 91.68 ; 118.55 ; 263.48 ; 150.28 ; 146.33 ; 76.47 ; 52.70 ; 129.25 ; 93.75 ; 58.25 
Total assets;Financials;NA;NA;NA;323304;323304;323304;323304;323304;323304;323304;323304;323304;323304;323304;323304;365982;365982;365982;365982;365982;365982;365982;365982;365982;365982;365982;365982;461832;461832;461832;461832;461832;461832;461832;461832;461832;461832;461832;461832;780680;780680;780680;780680;780680;780680;780680;780680;780680;780680;780680;780680;1244624;1244624;1244624;1244624;1244624;1244624;1244624;1244624;1244624;1244624;1244624;1244624;2177796;2177796;2177796;2177796;2177796;2177796;2177796;2177796;2177796;2177796;2177796;2177796;2922405;2922405;2922405;2922405;2922405;2922405;2922405;2922405;2922405;2922405;2922405;2922405;4955755;4955755;4955755;4955755;4955755;4955755;4955755;4955755;4955755;4955755;4955755;4955755;9469040;9469040;9469040;9469040;9469040;9469040;9469040;9469040;9469040;9469040;9469040;9469040;14390614;14390614;14390614;14390614;14390614;14390614;14390614;14390614;14390614;14390614;14390614;14390614;23387602;23387602;23387602;23387602;23387602;23387602;23387602;23387602;23387602;23387602;23387602;23387602;38075729;38075729;38075729;38075729;38075729;38075729;38075729;38075729;38075729;38075729;38075729;38075729;45978858;45978858;45978858;45978858;45978858;45978858;45978858;45978858;45978858;45978858
Net sales;Financials;NA;NA;NA;276869;276869;276869;276869;276869;276869;276869;276869;276869;276869;276869;276869;326451;326451;326451;326451;326451;326451;326451;326451;326451;326451;326451;326451;404181;404181;404181;404181;404181;404181;404181;404181;404181;404181;404181;404181;559865;559865;559865;559865;559865;559865;559865;559865;559865;559865;559865;559865;837229;837229;837229;837229;837229;837229;837229;837229;837229;837229;837229;837229;1146854;1146854;1146854;1146854;1146854;1146854;1146854;1146854;1146854;1146854;1146854;1146854;1517164;1517164;1517164;1517164;1517164;1517164;1517164;1517164;1517164;1517164;1517164;1517164;2411543;2411543;2411543;2411543;2411543;2411543;2411543;2411543;2411543;2411543;2411543;2411543;3331621;3331621;3331621;3331621;3331621;3331621;3331621;3331621;3331621;3331621;3331621;3331621;4988027;4988027;4988027;4988027;4988027;4988027;4988027;4988027;4988027;4988027;4988027;4988027;7595654;7595654;7595654;7595654;7595654;7595654;7595654;7595654;7595654;7595654;7595654;7595654;10929628;10929628;10929628;10929628;10929628;10929628;10929628;10929628;10929628;10929628;10929628;10929628;13526094;13526094;13526094;13526094;13526094;13526094;13526094;13526094;13526094;13526094
common equity;Financials;NA;NA;NA;391248;391248;391248;391248;391248;391248;391248;391248;391248;391248;391248;391248;385933;385933;385933;385933;385933;385933;385933;385933;385933;385933;385933;385933;428153;428153;428153;428153;428153;428153;428153;428153;428153;428153;428153;428153;476472;476472;476472;476472;476472;476472;476472;476472;476472;476472;476472;476472;563816;563816;563816;563816;563816;563816;563816;563816;563816;563816;563816;563816;1117440;1117440;1117440;1117440;1117440;1117440;1117440;1117440;1117440;1117440;1117440;1117440;1217410;1217410;1217410;1217410;1217410;1217410;1217410;1217410;1217410;1217410;1217410;1217410;1406184;1406184;1406184;1406184;1406184;1406184;1406184;1406184;1406184;1406184;1406184;1406184;1727960;1727960;1727960;1727960;1727960;1727960;1727960;1727960;1727960;1727960;1727960;1727960;3450484;3450484;3450484;3450484;3450484;3450484;3450484;3450484;3450484;3450484;3450484;3450484;5185321;5185321;5185321;5185321;5185321;5185321;5185321;5185321;5185321;5185321;5185321;5185321;8512965;8512965;8512965;8512965;8512965;8512965;8512965;8512965;8512965;8512965;8512965;8512965;9723142;9723142;9723142;9723142;9723142;9723142;9723142;9723142;9723142;9723142
Turnover ratio;Financials;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;0,19%;0,18%;0,17%;0,05%;0,10%;0,32%;0,05%;0,05%;0,07%;0,06%;0,01%;0,03%;0,02%;0,03%;0,09%;0,02%;0,04%;0,01%;0,01%;0,02%;0,05%;0,09%;0,27%;0,11%;0,16%;0,08%;0,11%;0,19%;0,27%;0,03%;0,04%;0,07%;0,07%;0,18%;0,04%;0,04%;0,04%;0,06%;0,04%;0,03%;0,07%;0,05%;0,05%;0,03%;0,03%;0,03%;0,04%;0,15%;0,07%;0,03%;0,11%;0,06%;0,05%;0,02%;0,08%;0,02%;0,04%;0,02%;0,02%;0,06%;0,04%;0,03%;0,08%;0,05%;0,02%;0,01%;0,02%;0,01%;0,03%;0,01%;0,02%;0,01%;0,03%;0,02%;0,02%;0,05%;0,14%;0,02%;0,01%;0,02%;0,05%;0,01%;0,01%;0,08%;0,01%;0,02%;0,03%;0,07%;0,01%;0,03%;0,02%;0,03%;0,03%;0,03%;0,02%;0,03%;0,02%;0,03%;0,05%;0,03%;0,05%;0,03%;0,03%;0,02%;0,04%;0,05%;0,05%;0,06%;0,13%;0,05%;0,04%;0,07%;0,07%;0,04%;0,05%;0,04%;0,03%;0,05%;0,04%;0,08%;0,37%;0,07%;0,10%;0,08%;0,09%;0,10%;0,08%;0,08%;0,08%;0,09%;0,10%;0,09%;0,06%;0,08%;0,10%;0,23%;0,13%;0,13%;0,07%;0,05%;0,11%;0,08%;0,05%
Return monthly;Financials;;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;-0,188;0,947328534;-0,118894727;-0,015238516;-0,022426553;0,374053682;0;0,111111111;0,250037566;0,019954321;-0,058809664;0,083333333;-0,115355719;0,326059973;0,245886294;0,102653328;-0,062506724;0,053324153;0;0,012674317;0,00251031;0,274297979;0,011733992;0,121861214;0;-0,043108352;0,07208581;0,077340341;0,040324927;0,147282153;0,283767062;0,052635422;0,16700659;0,092543276;0,098034735;0,064288192;-0,060404872;-0,071423616;0,196151465;0,115697244;0,116990819;-0,075268663;0,217993187;0,002332884;0,107227792;0,216843938;0,03806072;0,035001088;-0,001612232;0,030646768;-0,025039277;-0,071876501;-0,035086646;0,109087451;-0,003275517;-0,037829731;0,046134309;0,184212948;0,013888581;0,01369833;-0,027026443;0,109720896;-0,042554965;0,031984257;-0,002315276;-0,046389294;0,054052232;0,166667228;0,045076777;-0,133190166;-0,191951647;0,177179023;-0,064102736;-0,09588997;-0,075757756;-0,090828535;0,107407704;-0,013375907;0,084743572;-0,156250248;0,047954912;0,035714286;0,034482759;0,000331279;0,081308243;0,201849231;0,051282051;0,061851621;0,130740579;0,145835037;0,109090747;0,049180262;0,117968376;0,110843477;-0,023708437;0,064934326;0,153048228;0,075621738;-0,030481799;0,215133196;0,093127708;0,034883483;0,116030663;-0,021411133;0,024367861;0,155556037;-0,085824024;0,039280962;0,056537596;0,036904524;0,084960149;-0,031514668;0,001105188;0,040011217;0,018837894;-0,05208329;0,018038118;-0,032608237;0,023876031;0,01508908;0,124776059;0,082926816;0,016621262;-0,058442804;0,025882415;-0,072385142;0,107704134;-0,112494087;-0,005235691;-0,036841596;0,04917996;-0,020833122;0,139255502;0,039660664;-0,153402705;0,043299637;-0,066684029;0,027035953;0,086486846;0,075031404;-0,070093483;0,046582763
