Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Technology;250774;250774;250774;250774;250774;250774;250774;280982;280982;280982;280982;280982;280982;280982;280982;280982;280982;280982;280982;186138;186138;186138;186138;186138;186138;186138;186138;186138;186138;186138;186138;149914;149914;149914;149914;149914;149914;149914;149914;149914;149914;149914;149914;132893;132893;132893;132893;132893;132893;132893;132893;132893;132893;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Excess return;Technology;;-0,699214929;-0,561035373;0,164272461;-0,365833855;0,004658058;-0,0792442;-0,29211535;-0,283123707;-0,7465834;0,011114214;1,009280172;-0,396746072;-0,550296457;-0,787057534;0,964633109;1,4193769;-0,071642704;-0,318431736;0,269776507;-0,188879645;-0,202700322;-0,351431299;0,004991879;-0,12264028;-0,398048239;-0,283591848;-0,27371491;0,054584901;-0,238520744;0,041318101;-0,1957944;-0,119705629;-0,00458441;0,15498612;-0,124797595;0,124966101;-0,040531384;-0,238685177;-0,176040857;0,234662819;0,150123813;-0,1858083;-0,066375633;-0,067891885;-0,048267629;-0,028963407;-0,178842629;-0,1224087;-0,047536292;-0,184066151;-0,042831838;-0,074198474;-0,063210192;-0,065921707;0,050778948;-0,046198352;-0,176227729;-0,101547948;-0,100397473;-0,088792755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Risk premium;Technology;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Technology;1,1587;1,1245;0,7179;0,5331;0,5268;0,4972;0,5934;0,5732;0,9302;0,8918;1,6414;1,0877;1,1245;1,2072;1,1784;0,7354;0,7337;0,8288;0,3931;0,5376;0,4877;0,5187;0,4141;0,864;0,9704;1,0002;1,5958;1,5744;1,1864;1,0901;1,0245;1,0688;0,5909;0,6303;-0,1689;0,1293;0,0665;0,3561;0,2986;0,2242;0,2233;0,6486;0,6541;0,6721;0,6821;0,6174;0,5249;0,5257;0,3299;0,1567;-0,0805;0,0779;0,343;0,342;0,4584;0,5493;0,383;0,2501;0,0862;0,0563;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VO monthly avg;Technology; 89.60 ; 1147.29 ; 820.95 ; 541.17 ; 441.19 ; 956.58 ; 523.15 ; 68.52 ; 162.07 ; 1013.81 ; 357.49 ; 117.75 ; 96.79 ; 66.41 ; 179.73 ; 874.24 ; 246.80 ; 183.50 ; 217.55 ; 337.35 ; 143.71 ; 46.38 ; 128.06 ; 89.50 ; 20.75 ; 252.79 ; 214.55 ; 212.27 ; 123.71 ; 71.55 ; 129.62 ; 74.27 ; 118.30 ; 266.50 ; 336.47 ; 62.26 ; 220.89 ; 148.28 ; 114.39 ; 341.90 ; 121.84 ; 197.21 ; 136.31 ; 74.13 ; 89.42 ; 134.30 ; 44.96 ; 111.64 ; 39.69 ; 27.77 ; 72.91 ; 141.36 ; 36.16 ; 47.80 ; 20.44 ; 91.55 ; 29.86 ; 29.92 ; 34.54 ; 193.65 ; 2597.69 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 
Total assets;Technology;647246;647246;647246;647246;647246;647246;647246;488064;488064;488064;488064;488064;488064;488064;488064;488064;488064;488064;488064;308356;308356;308356;308356;308356;308356;308356;308356;308356;308356;308356;308356;262892;262892;262892;262892;262892;262892;262892;262892;262892;262892;262892;262892;294957;294957;294957;294957;294957;294957;294957;294957;294957;294957;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Net sales;Technology;750532;750532;750532;750532;750532;750532;750532;819301;819301;819301;819301;819301;819301;819301;819301;819301;819301;819301;819301;689571;689571;689571;689571;689571;689571;689571;689571;689571;689571;689571;689571;499061;499061;499061;499061;499061;499061;499061;499061;499061;499061;499061;499061;490598;490598;490598;490598;490598;490598;490598;490598;490598;490598;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
common equity;Technology;345365;345365;345365;345365;345365;345365;345365;180178;180178;180178;180178;180178;180178;180178;180178;180178;180178;180178;180178;122218;122218;122218;122218;122218;122218;122218;122218;122218;122218;122218;122218;112979;112979;112979;112979;112979;112979;112979;112979;112979;112979;112979;112979;162064;162064;162064;162064;162064;162064;162064;162064;162064;162064;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Turnover ratio;Technology;0,06%;0,73%;0,52%;0,34%;0,28%;0,61%;0,33%;0,04%;0,10%;0,64%;0,23%;0,07%;0,06%;0,04%;0,11%;0,55%;0,16%;0,12%;0,14%;0,21%;0,09%;0,03%;0,08%;0,06%;0,01%;0,16%;0,14%;0,13%;0,08%;0,05%;0,08%;0,05%;0,07%;0,17%;0,21%;0,04%;0,14%;0,09%;0,07%;0,22%;0,08%;0,12%;0,09%;0,05%;0,06%;0,08%;0,03%;0,07%;0,02%;0,02%;0,05%;0,09%;0,02%;0,03%;0,01%;0,06%;0,02%;0,02%;0,02%;0,12%;1,60%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%
Return monthly;Technology;;-0,504771429;-0,399007673;0,319957761;-0,212145455;0,153881658;0,06664;-0,15000375;-0,117621107;-0,5833;0,219822414;1,180405272;-0,210502572;-0,352342857;-0,588318334;1,143163309;1,5834;0,096771696;-0,176466436;0,414245307;-0,045454545;-0,058222222;-0,213442999;0,164223879;0,04299492;-0,235335639;-0,084556448;-0,07562771;0,227228101;-0,074044444;0,199961601;-0,03336;0,013821071;0,12922449;0,23494542;-0,024351695;0,219955601;0,077902916;-0,125473377;-0,065216257;0,348830719;0,293085613;-0,04;0,080566667;0,079680415;0,095228571;0,108705293;-0,058823529;-0,020825;0,042535808;-0,112237651;0,048275862;0,030710526;0,042535808;0,042857493;0,164384848;0,058830648;-0,079371429;-0,015517348;-0,019250573;-0,014292755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
