Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Consumer Goods;4537;4537;4537;4537;2990;2990;2990;2990;2990;2990;2990;2990;2990;2990;2990;2990;3511;3511;3511;3511;3511;3511;3511;3511;3511;3511;3511;3511;6024;6024;6024;6024;6024;6024;6024;6024;6024;6024;6024;6024;2282;2282;2282;2282;2282;2282;2282;2282;2282;2282;2282;2282;2452;2452;2452;2452;2452;2452;2452;2452;2452;2452;2452;2452;2822;2822;2822;2822;2822;2822;2822;2822;2822;2822;2822;2822;2604;2604;2604;2604;2604;2604;2604;2604;2604;2604;2604;2604;5905;5905;5905;5905;5905;5905;5905;5905;5905;5905;5905;5905;7198;7198;7198;7198;7198;7198;7198;7198;7198;7198;7198;7198;8650;8650;8650;8650;8650;8650;8650;8650;8650;8650;8650;8650;9627;9627;9627;9627;9627;9627;9627;9627;9627;9627;9627;9627;9627;9627;9627;3642;3642;3642;3642;3642;3642;3642;3642;3642;3642;3642;3642;NA;NA;NA;NA;NA;NA
Excess return;Consumer Goods;;-0,172009586;-0,249336573;-0,277314454;-0,358259068;0,114996816;0,125501471;-0,263256095;-0,058580675;-0,4296382;-0,114418453;0,09017143;-0,223157184;-0,333352213;-0,324710991;-0,168304995;-0,087774579;0,115408574;-0,32896594;-0,243494238;-0,244607185;0,180619294;-0,1555338;-0,256960326;-0,265910235;-0,118051968;-0,131653493;-0,281006213;-0,316150147;-0,1464646;0,011435858;0,092077939;-0,07980676;0,184868337;-0,1180176;-0,1222943;-0,161818012;0,014025335;-0,167733667;-0,22819713;-0,155928632;-0,213600737;-0,204045296;0,225594637;-0,445588659;-0,148982783;0,124790535;-0,2828774;-0,292791777;-0,12525054;0,015129657;0,208801375;-0,213459788;-0,075947;0,164618976;-0,152945569;-0,0788399;-0,0776476;-0,0773807;-0,100102883;-0,16930801;0,156988976;0,095864047;-0,245208709;0,325940918;-0,0585425;-0,09074;-0,115793705;-0,336279113;0,042871929;-0,022831802;0,046183761;-0,0885072;-0,0869891;-0,140392108;-0,038737161;-0,103385094;-0,049799275;-0,081817183;-0,212031856;0,171835658;0,021645593;0,783955366;-0,280348025;-0,269982706;-0,373571328;-0,142663814;-0,435617425;-0,2006936;-0,433357673;-0,181748625;-0,030439801;-0,264354013;-0,162715156;0,01320071;-0,214527161;-0,1265244;0,021934802;-0,274788403;-0,1159864;-0,052434618;-0,223336461;-0,0326762;-0,529225064;0,259632435;0,188649278;-0,135440518;0,018374528;-0,06127677;-0,303583096;0,090657762;-0,169297528;0,13754296;-0,002679301;-0,134287777;-0,274767259;0,383035542;0,263299207;-0,164245624;-0,017847512;0,125842188;-0,065196515;-0,071004005;-0,236041847;-0,097764673;0,02983215;-0,0909995;-0,0865522;-0,3469317;-0,132412513;0,155831728;-0,249283934;-0,1032934;-0,1131315;-0,071343597;-0,235473506;-0,1367259;-0,367309697;0,329676094;-0,307532689;-0,125360588;-0,222784446;-0,240381948;-0,1612543;-0,233860723;-0,1603518;-0,141777748;-0,389605105;-0,161170251;0,115940923;-0,282023384;0,020123054;-0,178158763;-0,201501633;-0,069205203;-0,450567368;-0,132091212
Risk premium;Consumer Goods;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Consumer Goods;1,2317;1,2426;1,1748;0,9708;1,0369;0,9381;0,8917;0,9102;0,995;1,1514;1,2066;0,9041;0,9209;1,2684;1,2479;1,1224;1,1162;1,1904;1,0947;0,7873;0,6515;0,6524;0,6926;0,8246;0,8017;0,7842;1,0043;1,0264;0,8173;0,8042;0,8705;0,8543;0,6221;0,5815;0,4352;0,4761;0,4962;0,5649;0,5855;0,5938;0,552;0,4215;0,4718;0,3127;0,2981;0,2516;0,0884;0,0908;0,0941;0,1279;-0,2413;-0,1435;-0,1427;-0,131;-0,2925;-0,0778;-0,0327;-0,0548;-0,0511;-0,0957;0,0988;-0,0825;-0,1674;-0,1811;-0,1782;-0,3025;0,08;-0,0046;-0,009;0,2516;0,2477;0,1825;0,1644;0,1657;0,3519;0,0558;0,0538;0,0923;0,2461;0,1154;0,1942;0,6052;0,8474;1,1833;1,4758;1,33;1,7917;1,6818;1,5872;1,5161;1,1095;1,314;1,0607;0,8146;0,7784;0,8003;0,7488;0,8361;0,804;0,8107;0,6749;0,6814;0,379;0,429;0,1196;0,121;0,1211;0,1059;0,082;-0,0074;-0,0891;-0,0986;-0,0717;-0,0516;-0,1325;-0,4505;-0,249;-0,2876;-0,2945;-0,2253;-0,5662;-0,6579;-0,5746;-0,5707;-0,5769;-0,5202;0,1365;0,1294;0,2259;0,593;0,5796;0,5803;0,4118;0,5505;0,6167;0,6514;0,9393;0,9786;1,994;1,9963;1,7145;1,7429;1,7306;1,5461;1,5832;1,5286;1,5109;1,4789;1,7973;1,7543;1,8119;1,8083;1,8821;1,7404;1,8766;2,04
VO monthly avg;Consumer Goods; 0.00 ; 56.15 ; 29.31 ; 128.95 ; 57.97 ; 32.49 ; 63.55 ; 199.89 ; 45.34 ; 62.89 ; 59.81 ; 25.06 ; 27.36 ; 11.51 ; 28.93 ; 3.81 ; 153.54 ; 54.07 ; 18.43 ; 6.62 ; 7.25 ; 9.13 ; 1.45 ; 22.89 ; 31.19 ; 12.70 ; 12.63 ; 8.89 ; 5.34 ; 8.54 ; 59.08 ; 263.97 ; 38.82 ; 43.60 ; 11.39 ; 14.89 ; 10.52 ; 13.47 ; 28.92 ; 5.65 ; 11.85 ; 10.25 ; 8.62 ; 8.17 ; 13.97 ; 20.45 ; 11.41 ; 6.58 ; 11.81 ; 51.65 ; 141.48 ; 406.81 ; 16.20 ; 1.30 ; 11.91 ; 3.35 ; 7.57 ; 342.30 ; 4.80 ; 11.54 ; 4.43 ; 5.49 ; 1.13 ; 11.05 ; 18.11 ; 8.07 ; 3.42 ; 1.33 ; 1.30 ; 2.79 ; 2.52 ; 58.65 ; 1.00 ; 6.35 ; 3.69 ; 4.51 ; 5.46 ; 36.97 ; 17.38 ; 5.33 ; 192.31 ; 10.93 ; 35.12 ; 3.20 ; 5.90 ; 0.49 ; 0.30 ; 8.33 ; 6.54 ; 4.42 ; 3.15 ; 8.92 ; 1.94 ; 3.98 ; 4.69 ; 11.54 ; 0.21 ; 3.61 ; 1.02 ; 218.83 ; 1.92 ; 1.61 ; 10.54 ; 0.20 ; 4.00 ; 3.55 ; 1.60 ; 170.94 ; 0.85 ; 112.05 ; 1.77 ; 9.90 ; 1.00 ; 1.60 ; 0.70 ; 0.84 ; 83.64 ; 4.96 ; 1.98 ; 2.30 ; 2.45 ; 935.05 ; 3.53 ; 0.74 ; 0.63 ; 0.68 ; 1.79 ; 0.53 ; 141.25 ; 0.58 ; 0.07 ; 11.21 ; 0.00 ; 2.33 ; 0.05 ; 31.96 ; 0.00 ; 0.38 ; 0.80 ; 50.54 ; 0.99 ; 1.23 ; 14.55 ; 0.45 ; 12.44 ; 5.43 ; 32.36 ; 0.53 ; 7.37 ; 10.93 ; 7.95 ; 1.51 ; 11.56 ; 9.53 ; 4.31 ; 3.55 ; 0.50 
Total assets;Consumer Goods;15812;15812;15812;15812;11647;11647;11647;11647;11647;11647;11647;11647;11647;11647;11647;11647;12818;12818;12818;12818;12818;12818;12818;12818;12818;12818;12818;12818;34091;34091;34091;34091;34091;34091;34091;34091;34091;34091;34091;34091;9567;9567;9567;9567;9567;9567;9567;9567;9567;9567;9567;9567;9160;9160;9160;9160;9160;9160;9160;9160;9160;9160;9160;9160;9971;9971;9971;9971;9971;9971;9971;9971;9971;9971;9971;9971;17235;17235;17235;17235;17235;17235;17235;17235;17235;17235;17235;17235;20552;20552;20552;20552;20552;20552;20552;20552;20552;20552;20552;20552;22180;22180;22180;22180;22180;22180;22180;22180;22180;22180;22180;22180;40030;40030;40030;40030;40030;40030;40030;40030;40030;40030;40030;40030;37163;37163;37163;37163;37163;37163;37163;37163;37163;37163;37163;37163;37163;37163;37163;31765;31765;31765;31765;31765;31765;31765;31765;31765;31765;31765;31765;NA;NA;NA;NA;NA;NA
Net sales;Consumer Goods;10817;10817;10817;10817;13806;13806;13806;13806;13806;13806;13806;13806;13806;13806;13806;13806;15500;15500;15500;15500;15500;15500;15500;15500;15500;15500;15500;15500;20128;20128;20128;20128;20128;20128;20128;20128;20128;20128;20128;20128;16829;16829;16829;16829;16829;16829;16829;16829;16829;16829;16829;16829;19268;19268;19268;19268;19268;19268;19268;19268;19268;19268;19268;19268;19114;19114;19114;19114;19114;19114;19114;19114;19114;19114;19114;19114;23915;23915;23915;23915;23915;23915;23915;23915;23915;23915;23915;23915;20979;20979;20979;20979;20979;20979;20979;20979;20979;20979;20979;20979;27159;27159;27159;27159;27159;27159;27159;27159;27159;27159;27159;27159;35367;35367;35367;35367;35367;35367;35367;35367;35367;35367;35367;35367;35881;35881;35881;35881;35881;35881;35881;35881;35881;35881;35881;35881;35881;35881;35881;34341;34341;34341;34341;34341;34341;34341;34341;34341;34341;34341;34341;NA;NA;NA;NA;NA;NA
common equity;Consumer Goods;11275;11275;11275;11275;8657;8657;8657;8657;8657;8657;8657;8657;8657;8657;8657;8657;9307;9307;9307;9307;9307;9307;9307;9307;9307;9307;9307;9307;28067;28067;28067;28067;28067;28067;28067;28067;28067;28067;28067;28067;7285;7285;7285;7285;7285;7285;7285;7285;7285;7285;7285;7285;6708;6708;6708;6708;6708;6708;6708;6708;6708;6708;6708;6708;7149;7149;7149;7149;7149;7149;7149;7149;7149;7149;7149;7149;14631;14631;14631;14631;14631;14631;14631;14631;14631;14631;14631;14631;14647;14647;14647;14647;14647;14647;14647;14647;14647;14647;14647;14647;14982;14982;14982;14982;14982;14982;14982;14982;14982;14982;14982;14982;31380;31380;31380;31380;31380;31380;31380;31380;31380;31380;31380;31380;27536;27536;27536;27536;27536;27536;27536;27536;27536;27536;27536;27536;27536;27536;27536;28123;28123;28123;28123;28123;28123;28123;28123;28123;28123;28123;28123;NA;NA;NA;NA;NA;NA
Turnover ratio;Consumer Goods;0,00%;0,07%;0,04%;0,16%;0,07%;0,04%;0,07%;0,24%;0,05%;0,07%;0,07%;0,03%;0,03%;0,01%;0,03%;0,00%;0,18%;0,06%;0,02%;0,01%;0,01%;0,01%;0,00%;0,03%;0,04%;0,01%;0,01%;0,01%;0,01%;0,01%;0,07%;0,31%;0,05%;0,05%;0,01%;0,02%;0,01%;0,02%;0,03%;0,01%;0,01%;0,01%;0,01%;0,01%;0,02%;0,02%;0,01%;0,01%;0,01%;0,06%;0,17%;0,48%;0,02%;0,00%;0,02%;0,00%;0,01%;0,45%;0,01%;0,02%;0,01%;0,01%;0,00%;0,01%;0,02%;0,01%;0,00%;0,00%;0,00%;0,00%;0,00%;0,08%;0,00%;0,01%;0,00%;0,01%;0,01%;0,05%;0,03%;0,01%;0,28%;0,02%;0,05%;0,00%;0,01%;0,00%;0,00%;0,01%;0,01%;0,01%;0,00%;0,01%;0,00%;0,01%;0,01%;0,01%;0,00%;0,00%;0,00%;0,28%;0,00%;0,00%;0,01%;0,00%;0,01%;0,00%;0,00%;0,22%;0,00%;0,15%;0,00%;0,01%;0,00%;0,00%;0,00%;0,00%;0,08%;0,00%;0,00%;0,00%;0,00%;0,87%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,13%;0,00%;0,00%;0,01%;0,00%;0,00%;0,00%;0,03%;0,00%;0,00%;0,00%;0,05%;0,00%;0,00%;0,01%;0,00%;0,01%;0,01%;0,03%;0,00%;0,01%;0,01%;0,01%;0,00%;0,01%;0,01%;0,00%;0,00%;0,00%
Return monthly;Consumer Goods;;0,029874214;-0,058524173;-0,094054054;-0,172434368;0,291997116;0,290178571;-0,099913495;0,111004325;-0,25;0,066897347;0,24972973;-0,049740484;-0,131543013;-0,121593291;0,034606205;0,100346021;0,306603774;-0,14279984;-0,083294338;-0,090862685;0,333520494;0;-0,100210526;-0,110903135;0,031052632;0,030117407;-0,117443013;-0,166760247;0;0,160377358;0,240998839;0,05568554;0,315602837;0;0;-0,039757412;0,145614035;-0,036447167;-0,09408773;-0,021052632;-0,084946237;-0,069721896;0,349894737;-0,322208359;-0,028531983;0,234959735;-0,190257;-0,206063477;-0,03699284;0,076827757;0,285960875;-0,139149888;0;0,226091476;-0,078846969;0;0;0;-0,028531983;-0,08858361;0,226091476;0,158117847;-0,181918009;0,388814318;0;0;-0,030283505;-0,250166113;0,139122729;0,073123298;0,136281261;0;0;-0,039872408;0,041528239;-0,020095694;0,041015625;0,019387117;-0,118711656;0,266620258;0,140423193;0,922891566;-0,120050125;-0,090857306;-0,200031328;0,062463286;-0,235164025;0;-0,230843373;-0,020050125;0,143542199;-0,109029913;-0,020395356;0,14573991;-0,090858261;0;0,160209102;-0,138086403;0,0199877;0,078384082;-0,090858261;0,0799508;-0,415148064;0,354917235;0,286022278;-0,037161218;0,115496228;0,03433923;-0,216549296;0,170144462;-0,090809328;0,21997586;0,081869899;-0,060585277;-0,223898759;0,446848542;0,323580407;-0,100049124;0,049308588;0,176521588;-0,020044215;-0,020303805;-0,187595947;-0,051209373;0,08105955;0;0;-0,25;-0,016703513;0,271296528;-0,133425034;0;0;0,046258503;-0,117685306;0;-0,233357897;0,521948094;-0,114315789;0,048252912;-0,046031746;-0,064654148;0;-0,068869123;0;0,018558952;-0,236334405;0,023859649;0,302261823;-0,089473684;0,215895954;0,016163537;-0,015906433;0,129070597;-0,242947368;-0,132091212
