Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Financials;2672510;3104749;3104749;3104749;3104749;3104749;3104749;3104749;3104749;3104749;3104749;3104749;3104749;3880149;3880149;3880149;3880149;3880149;3880149;3880149;3880149;3880149;3880149;3880149;3880149;4992331;4992331;4992331;4992331;4992331;4992331;4992331;4992331;4992331;4992331;4992331;4992331;6112000;6112000;6112000;6112000;6112000;6112000;6112000;6112000;6112000;6112000;6112000;6112000;6522000;6522000;6522000;6522000;6522000;6522000;6522000;6522000;6522000;6522000;6522000;6522000;7959000;7959000;7959000;7959000;7959000;7959000;7959000;7959000;7959000;7959000;7959000;7959000;11243000;11243000;11243000;11243000;11243000;11243000;11243000;11243000;11243000;11243000;11243000;11243000;9984000;9984000;9984000;9984000;9984000;9984000;9984000;9984000;9984000;9984000;9984000;9984000;10244000;10244000;10244000;10244000;10244000;10244000;10244000;10244000;10244000;10244000;10244000;10244000;10998000;10998000;10998000;10998000;10998000;10998000;10998000;10998000;10998000;10998000;10998000;10998000;10841000;10841000;10841000;10841000;10841000;10841000;10841000;10841000;10841000;10841000;10841000;10841000;13899000;13899000;13899000;13899000;13899000;13899000;13899000;13899000;13899000;13899000;13899000;13899000;15896000;15896000;15896000;15896000;15896000;15896000;15896000;15896000;15896000;15896000;15896000;15896000
Excess return;Financials;;-0,122320176;-0,180151607;-0,178997421;-0,094055158;-0,086386277;-0,154016924;-0,186832625;-0,166692465;-0,187130391;-0,163386034;-0,12163552;-0,12058964;-0,150198375;-0,2063694;-0,060438953;-0,161670833;-0,077272274;-0,233542877;-0,26539767;-0,155485105;-0,183915762;-0,119341553;-0,114476902;-0,195531259;-0,147031466;-0,162745883;-0,146271479;-0,107570777;-0,009648496;-0,109269814;-0,070394606;-0,101819639;-0,107950611;-0,130602939;-0,136611466;0,102588179;-0,202105349;-0,166424105;-0,173406795;-0,157293171;-0,107012518;-0,142569661;-0,075145554;-0,129100594;-0,077429074;-0,051016417;-0,053895439;-0,068814707;-0,128790249;-0,021642417;-0,245257711;-0,175677281;-0,088624037;-0,056629264;-0,053228421;-0,157271158;-0,117413681;-0,163340173;-0,109394951;-0,018355534;-0,037919382;-0,083871951;-0,098151926;-0,144681843;-0,263962145;-0,236328156;-0,103842598;0,062251887;-0,248766378;-0,103121914;-0,072174926;-0,119816915;-0,091211776;-0,038700963;-0,094230411;-0,051196877;-0,108417706;-0,129028059;-0,210392924;-0,056378802;-0,10567603;-0,009081017;-0,159390708;-0,182698741;-0,270428928;-0,166592331;-0,207969439;-0,160990762;-0,177473334;-0,221079075;-0,192456526;-0,060656463;-0,003382712;-0,33058419;-0,161210165;0,041277707;-0,142206704;-0,081822518;-0,140550554;-0,101994676;-0,11727618;-0,039744985;-0,033407933;-0,146875548;-0,122907967;0,01021737;-0,171481828;0,011417027;-0,195567412;-0,082294758;-0,102815155;-0,10257099;-0,090723957;-0,064047592;-0,113289941;-0,1053172;-0,03799255;-0,081414349;0,025029415;-0,103130324;-0,156705713;-0,087741802;-0,090782856;-0,095769178;-0,146833662;-0,070897233;-0,103310203;-0,079197521;-0,069602419;-0,067307225;-0,129221856;-0,068045766;-0,066708069;0,042442726;-0,068144078;-0,034117021;-0,13108784;-0,110000856;-0,101265084;-0,004105114;-0,033013563;-0,145679764;-0,152933222;0,006502401;-0,078158277;-0,153846214;-0,042437656;-0,193355888;-0,090978972;-0,044185341;-0,144088951;-0,123753924;-0,068238726;-0,096207871;-0,128177171;-0,005180134
Risk premium;Financials;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Financials;1,0174;0,9717;0,9122;0,8092;0,7803;0,8282;0,8056;0,787;0,7784;0,7305;0,6953;0,6242;0,6235;0,6018;0,5868;0,6559;0,6547;0,6352;0,6853;0,6484;0,6461;0,6421;0,6655;0,6346;0,6279;0,6283;0,6477;0,6416;0,6826;0,6807;0,6943;0,7101;0,7267;0,6943;0,7289;0,8745;0,8409;0,8813;0,883;0,8803;0,8729;0,8122;0,8199;0,7852;0,7861;0,7731;0,7565;0,7562;0,7574;0,7601;0,812;0,9726;0,9781;0,9812;0,9882;1,0339;0,9477;1,0404;0,9154;0,9582;0,9827;0,9014;0,8305;0,8349;0,9336;0,974;0,9656;1,0219;1,0351;1,0996;1,0973;1,1136;1,1093;1,0586;0,9752;0,802;0,7988;0,7972;0,7931;0,7527;0,8393;0,8742;0,8566;1,0468;1,1376;0,9601;1,0933;1,0293;1,0192;1,0623;1,0083;0,8994;0,5712;0,7321;0,7117;0,7255;0,723;0,6383;0,5434;0,5474;0,5286;0,5215;0,5584;0,5491;0,5095;0,5562;0,5512;0,5281;0,5061;0,545;0,5051;0,5095;0,4881;0,4814;0,4377;0,5801;0,5586;0,3349;0,3128;0,3057;0,3274;0,4134;0,4218;0,4216;0,5412;0,5208;0,4473;0,4572;0,4441;0,3736;0,3696;0,3234;0,2772;0,32;0,3516;0,3646;0,4148;0,4363;0,4683;0,4885;0,5628;0,5485;0,5185;0,6116;0,5606;0,6119;0,6016;0,6737;0,6096;0,5247;0,4924;0,4861;0,5123;0,5091;0,5247;0,5361
VO monthly avg;Financials; 6.90 ; 49.70 ; 56.38 ; 52.55 ; 23.65 ; 42.78 ; 69.80 ; 83.09 ; 114.11 ; 41.97 ; 56.39 ; 54.79 ; 59.83 ; 24.21 ; 45.26 ; 154.96 ; 78.57 ; 187.21 ; 79.72 ; 34.37 ; 55.53 ; 33.17 ; 35.68 ; 92.69 ; 79.40 ; 82.70 ; 36.03 ; 43.23 ; 61.87 ; 57.36 ; 36.50 ; 85.00 ; 43.95 ; 98.67 ; 39.58 ; 122.32 ; 23.45 ; 51.99 ; 85.91 ; 93.15 ; 96.45 ; 91.35 ; 94.73 ; 150.13 ; 79.21 ; 68.77 ; 51.00 ; 90.31 ; 92.20 ; 78.69 ; 94.25 ; 64.32 ; 113.04 ; 108.88 ; 74.50 ; 91.34 ; 88.48 ; 80.82 ; 96.62 ; 88.92 ; 65.65 ; 107.70 ; 107.48 ; 230.24 ; 75.36 ; 100.10 ; 196.34 ; 155.02 ; 178.05 ; 316.49 ; 80.03 ; 56.19 ; 37.68 ; 87.11 ; 165.56 ; 215.43 ; 92.70 ; 84.54 ; 53.91 ; 40.76 ; 82.24 ; 40.05 ; 59.02 ; 76.40 ; 236.64 ; 64.22 ; 105.49 ; 82.64 ; 64.12 ; 48.66 ; 67.84 ; 84.57 ; 64.61 ; 56.52 ; 56.30 ; 49.22 ; 52.03 ; 45.97 ; 33.39 ; 69.10 ; 40.59 ; 54.15 ; 41.59 ; 52.71 ; 52.07 ; 37.49 ; 81.11 ; 126.01 ; 50.05 ; 27.59 ; 64.54 ; 90.62 ; 39.13 ; 171.92 ; 39.95 ; 22.00 ; 26.48 ; 223.62 ; 44.73 ; 41.39 ; 34.89 ; 28.78 ; 22.71 ; 18.35 ; 16.33 ; 16.35 ; 56.56 ; 19.55 ; 48.40 ; 42.38 ; 279.83 ; 29.56 ; 14.84 ; 39.75 ; 27.38 ; 60.84 ; 38.92 ; 39.86 ; 113.88 ; 30.33 ; 30.60 ; 24.76 ; 28.62 ; 38.16 ; 33.27 ; 18.30 ; 30.26 ; 117.78 ; 55.14 ; 46.91 ; 84.72 ; 22.58 ; 23.58 ; 18.32 ; 29.69 ; 20.37 ; 15.63 
Total assets;Financials;5216421;5753581;5753581;5753581;5753581;5753581;5753581;5753581;5753581;5753581;5753581;5753581;5753581;6975264;6975264;6975264;6975264;6975264;6975264;6975264;6975264;6975264;6975264;6975264;6975264;8547527;8547527;8547527;8547527;8547527;8547527;8547527;8547527;8547527;8547527;8547527;8547527;10685000;10685000;10685000;10685000;10685000;10685000;10685000;10685000;10685000;10685000;10685000;10685000;12642000;12642000;12642000;12642000;12642000;12642000;12642000;12642000;12642000;12642000;12642000;12642000;14709000;14709000;14709000;14709000;14709000;14709000;14709000;14709000;14709000;14709000;14709000;14709000;15421000;15421000;15421000;15421000;15421000;15421000;15421000;15421000;15421000;15421000;15421000;15421000;14386000;14386000;14386000;14386000;14386000;14386000;14386000;14386000;14386000;14386000;14386000;14386000;15183000;15183000;15183000;15183000;15183000;15183000;15183000;15183000;15183000;15183000;15183000;15183000;16217000;16217000;16217000;16217000;16217000;16217000;16217000;16217000;16217000;16217000;16217000;16217000;16982000;16982000;16982000;16982000;16982000;16982000;16982000;16982000;16982000;16982000;16982000;16982000;19516000;19516000;19516000;19516000;19516000;19516000;19516000;19516000;19516000;19516000;19516000;19516000;22428000;22428000;22428000;22428000;22428000;22428000;22428000;22428000;22428000;22428000;22428000;22428000
Net sales;Financials;4072864;5074937;5074937;5074937;5074937;5074937;5074937;5074937;5074937;5074937;5074937;5074937;5074937;6175749;6175749;6175749;6175749;6175749;6175749;6175749;6175749;6175749;6175749;6175749;6175749;7259617;7259617;7259617;7259617;7259617;7259617;7259617;7259617;7259617;7259617;7259617;7259617;8351000;8351000;8351000;8351000;8351000;8351000;8351000;8351000;8351000;8351000;8351000;8351000;9974000;9974000;9974000;9974000;9974000;9974000;9974000;9974000;9974000;9974000;9974000;9974000;12126000;12126000;12126000;12126000;12126000;12126000;12126000;12126000;12126000;12126000;12126000;12126000;13403000;13403000;13403000;13403000;13403000;13403000;13403000;13403000;13403000;13403000;13403000;13403000;13002000;13002000;13002000;13002000;13002000;13002000;13002000;13002000;13002000;13002000;13002000;13002000;14130000;14130000;14130000;14130000;14130000;14130000;14130000;14130000;14130000;14130000;14130000;14130000;14459000;14459000;14459000;14459000;14459000;14459000;14459000;14459000;14459000;14459000;14459000;14459000;15671000;15671000;15671000;15671000;15671000;15671000;15671000;15671000;15671000;15671000;15671000;15671000;17319000;17319000;17319000;17319000;17319000;17319000;17319000;17319000;17319000;17319000;17319000;17319000;18042000;18042000;18042000;18042000;18042000;18042000;18042000;18042000;18042000;18042000;18042000;18042000
common equity;Financials;2523639;2619807;2619807;2619807;2619807;2619807;2619807;2619807;2619807;2619807;2619807;2619807;2619807;3056162;3056162;3056162;3056162;3056162;3056162;3056162;3056162;3056162;3056162;3056162;3056162;3502293;3502293;3502293;3502293;3502293;3502293;3502293;3502293;3502293;3502293;3502293;3502293;4466000;4466000;4466000;4466000;4466000;4466000;4466000;4466000;4466000;4466000;4466000;4466000;5727000;5727000;5727000;5727000;5727000;5727000;5727000;5727000;5727000;5727000;5727000;5727000;6627000;6627000;6627000;6627000;6627000;6627000;6627000;6627000;6627000;6627000;6627000;6627000;4045000;4045000;4045000;4045000;4045000;4045000;4045000;4045000;4045000;4045000;4045000;4045000;4264000;4264000;4264000;4264000;4264000;4264000;4264000;4264000;4264000;4264000;4264000;4264000;4795000;4795000;4795000;4795000;4795000;4795000;4795000;4795000;4795000;4795000;4795000;4795000;5126000;5126000;5126000;5126000;5126000;5126000;5126000;5126000;5126000;5126000;5126000;5126000;6036000;6036000;6036000;6036000;6036000;6036000;6036000;6036000;6036000;6036000;6036000;6036000;5509000;5509000;5509000;5509000;5509000;5509000;5509000;5509000;5509000;5509000;5509000;5509000;6132000;6132000;6132000;6132000;6132000;6132000;6132000;6132000;6132000;6132000;6132000;6132000
Turnover ratio;Financials;0,01%;0,05%;0,05%;0,05%;0,02%;0,04%;0,06%;0,08%;0,10%;0,04%;0,05%;0,05%;0,05%;0,02%;0,04%;0,14%;0,07%;0,17%;0,07%;0,03%;0,05%;0,03%;0,03%;0,08%;0,07%;0,07%;0,03%;0,04%;0,06%;0,05%;0,03%;0,08%;0,04%;0,09%;0,04%;0,11%;0,02%;0,05%;0,08%;0,08%;0,08%;0,08%;0,08%;0,13%;0,07%;0,06%;0,04%;0,08%;0,08%;0,07%;0,08%;0,06%;0,10%;0,09%;0,06%;0,08%;0,08%;0,07%;0,08%;0,08%;0,06%;0,09%;0,09%;0,20%;0,06%;0,09%;0,17%;0,13%;0,15%;0,27%;0,07%;0,05%;0,03%;0,07%;0,14%;0,18%;0,08%;0,07%;0,05%;0,03%;0,07%;0,03%;0,05%;0,06%;0,20%;0,05%;0,09%;0,07%;0,05%;0,04%;0,06%;0,07%;0,05%;0,05%;0,05%;0,04%;0,04%;0,04%;0,03%;0,06%;0,03%;0,05%;0,03%;0,04%;0,04%;0,03%;0,07%;0,11%;0,04%;0,02%;0,05%;0,08%;0,03%;0,14%;0,03%;0,02%;0,02%;0,19%;0,04%;0,03%;0,03%;0,02%;0,02%;0,02%;0,01%;0,01%;0,05%;0,02%;0,04%;0,04%;0,23%;0,02%;0,01%;0,03%;0,02%;0,05%;0,03%;0,03%;0,10%;0,03%;0,03%;0,02%;0,02%;0,03%;0,03%;0,02%;0,03%;0,10%;0,05%;0,04%;0,07%;0,02%;0,02%;0,02%;0,02%;0,02%;0,01%
Return monthly;Financials;;0,062496924;-0,005883007;-0,005917821;0,075603742;0,083690323;0,005235876;-0,031251625;-0,010753265;-0,034008891;-0,014282134;0,02028908;0,03409086;0,009615025;-0,044901;0,113082747;-0,002624733;0,078945326;-0,073168977;-0,11394847;-0,002080805;-0,031663462;0,034484947;0,030302898;-0,051473559;-0,007748566;-0,023440783;-0,006950679;0,033333023;0,129035604;0,028571086;0,069441694;0,040262461;0,029890289;0,005917761;0,010782034;0,246364879;-0,050583449;-0,016395105;-0,021247895;-0,002200471;0,046256082;0,013684039;0,078922046;0,025023706;0,075876226;0,101243083;0,080645161;0,059701493;-0,000703949;0,106413583;-0,097783911;-0,030756981;0,057391563;0,085527336;0,090907279;-0,016666058;0,029231519;-0,025069973;0,028571649;0,118054566;0,093168818;0,041249549;0,029146774;-0,011765043;-0,125000145;-0,089795356;0,046337102;0,214143187;-0,099091578;0,046357986;0,076581874;0,028218985;0,052030024;0,101086637;0,033045589;0,079027523;0,026805894;0,006637241;-0,076922824;0,079047098;0,03004857;0,130434783;-0,007692308;-0,024879941;-0,120192628;-0,005464431;-0,048623539;0,003918838;-0,003548434;-0,065756175;-0,044594326;0,063829137;0,133739588;-0,20224709;-0,042253665;0,166176707;-0,016393804;0,038461682;-0,021164354;0,019607124;0,00512832;0,084184215;0,088235367;-0,027027048;0,001882633;0,13559297;-0,047761528;0,133751327;-0,073732412;0,034626542;0,013983345;0,01512931;0,027404243;0,045577508;0,002506359;0,0093746;0,06150615;0,021042051;0,125638515;0,003845876;-0,044061513;0,025731598;0,020177944;0,021226422;-0,030023262;0,039682667;0,003893397;0,031480779;0,032284381;0,034927575;-0,029547656;0,026767834;0,031901931;0,143343526;0,031575722;0,069565379;-0,03130094;-0,013847956;-0,003039584;0,096951286;0,068491937;-0,046314264;-0,050552422;0,107070201;0,024441423;-0,050795414;0,060105444;-0,083151088;0,017877128;0,065235859;-0,031614651;-0,015729024;0,039784574;0,016898229;-0,015302871;-0,005180134
