Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Financials;1076359;1076359;1076359;1076359;1076359;1076359;1076359;1377666;1377666;1377666;1377666;1377666;1377666;1377666;1377666;1377666;1377666;1377666;1377666;785578;785578;785578;785578;785578;785578;785578;785578;785578;785578;785578;785578;612293;612293;612293;612293;612293;612293;612293;612293;612293;612293;612293;612293;3869259;3869259;3869259;3869259;3869259;3869259;3869259;3869259;3869259;3869259;3869259;3869259;5743158;5743158;5743158;5743158;5743158;5743158;5743158;5743158;5743158;5743158;5743158;5743158;5932359;5932359;5932359;5932359;5932359;5932359;5932359;5932359;5932359;5932359;5932359;5932359;3457060;3457060;3457060;3457060;3457060;3457060;3457060;3457060;3457060;3457060;3457060;3457060;400450;400450;400450;400450;400450;400450;400450;400450;400450;400450;400450;400450;341754;341754;341754;341754;341754;341754;341754;341754;341754;341754;341754;341754;341754;341754;341754;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Excess return;Financials;;-0,09753116;-0,240306435;-0,459873743;-0,177715312;-0,109646917;-0,038775168;-0,1789792;-0,039585247;-0,196098665;-0,146734508;-0,021256057;-0,1776251;-0,166514678;-0,128066449;-0,144057212;-0,165410504;-0,196780637;-0,153010604;-0,1594439;-0,220596194;-0,15267992;-0,179005535;-0,191982621;-0,199944235;-0,078678454;-0,150823804;-0,144996264;-0,131024037;-0,242157135;-0,055297626;-0,059687376;-0,010615961;0,017336201;0,047662804;-0,098388919;-0,037505095;-0,105973613;-0,043868453;-0,056392972;-0,131267507;-0,143795968;-0,202569229;-0,060216803;-0,212822864;-0,105089107;-0,150059826;0,009559394;0,027962708;-0,111953767;-0,325549994;-0,163673658;-0,149420393;-0,218475264;-0,047568289;-0,081889752;-0,309238762;0,053838207;-0,149993844;-0,140936064;-0,099244579;-0,138098059;-0,1038968;-0,120892445;-0,062197663;-0,372002399;-0,15267456;-0,185525137;-0,108887919;-0,216441973;-0,018265735;-0,133483653;-0,100884865;-0,118510541;-0,213224782;-0,13703569;-0,206187996;-0,14157714;-0,180679999;-0,159573553;-0,155289634;-0,169923209;-0,34032631;-0,008046386;0,007893468;-0,062240523;-0,114363;-0,18620862;0,019909916;-0,22705341;-0,246174405;0,001001929;-0,142784236;-0,001129596;-0,141557937;-0,150043927;-0,191531072;-0,090400704;-0,397578331;0,203704255;-0,069811146;0,02449774;-0,1331752;-0,209508023;-0,045193821;-0,111183978;-0,1322426;-0,1431471;-0,14463702;-0,145346291;-0,203186652;-0,006192287;-0,106981978;-0,155589861;-0,199961887;-0,180387091;0,066439593;0,119151957;0,050349436;-0,1554191;-0,043480796;-0,1324073;-0,102088706;-0,125801145;-0,067915693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Risk premium;Financials;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Financials;1,1913;1,28;1,4041;1,1625;1,2177;1,1824;1,1334;1,1584;1,0602;1,05;1,065;0,9764;0,9877;1,0392;1,0274;1,0537;1,0545;0,9858;0,8672;0,7753;0,7728;0,7747;0,741;0,722;0,6874;0,686;0,5551;0,5575;0,378;0,386;0,4035;0,3936;0,3706;0,4557;0,3682;0,4197;0,4191;0,4031;0,3995;0,4037;0,4082;0,4449;0,4531;0,3849;0,3874;0,395;0,4297;0,4285;0,4637;0,3477;0,2953;0,3345;0,4824;0,4851;0,4711;0,5396;0,6898;0,5772;0,5413;0,5417;0,529;0,5407;0,4936;0,5236;0,6948;0,6856;0,7677;0,7803;0,7752;0,7162;0,7153;0,7689;0,7726;0,8667;0,8508;1,1726;1,1534;1,1229;1,0642;1,053;0,81;0,7101;0,4752;0,1967;0,11;0,2238;0,351;0,1849;0,1562;0,3178;0,1441;0,1251;-0,003;0,0976;0,0872;0,0417;0,0368;0,2543;0,5345;0,5457;0,6321;0,632;0,5542;0,5689;0,6629;0,648;0,6602;0,6855;0,7077;0,7611;0,7864;0,7597;0,7624;0,7728;0,8126;0,956;1,0619;1,1807;1,1723;1,1757;0,9522;0,7271;0,734;0,7363;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VO monthly avg;Financials; 100.80 ; 74.52 ; 123.17 ; 185.90 ; 113.16 ; 376.35 ; 173.06 ; 104.41 ; 102.49 ; 150.85 ; 81.20 ; 206.10 ; 173.91 ; 91.15 ; 162.99 ; 74.86 ; 89.82 ; 96.12 ; 204.68 ; 75.15 ; 136.83 ; 171.69 ; 153.19 ; 121.67 ; 125.52 ; 56.30 ; 255.06 ; 121.87 ; 78.63 ; 236.69 ; 396.21 ; 156.27 ; 96.10 ; 262.31 ; 222.19 ; 230.41 ; 246.45 ; 266.61 ; 327.87 ; 225.55 ; 166.97 ; 231.77 ; 183.98 ; 154.11 ; 136.80 ; 166.64 ; 205.90 ; 280.51 ; 216.93 ; 135.42 ; 429.41 ; 247.51 ; 169.56 ; 252.88 ; 205.44 ; 99.58 ; 407.20 ; 226.79 ; 188.84 ; 394.75 ; 166.04 ; 241.77 ; 245.56 ; 567.60 ; 647.94 ; 254.78 ; 255.15 ; 221.36 ; 175.62 ; 142.86 ; 224.42 ; 142.30 ; 203.70 ; 263.20 ; 290.61 ; 110.20 ; 160.62 ; 238.60 ; 514.94 ; 317.99 ; 144.62 ; 375.36 ; 329.90 ; 224.55 ; 593.19 ; 448.85 ; 442.66 ; 281.66 ; 159.11 ; 43.47 ; 44.71 ; 153.36 ; 53.49 ; 75.89 ; 45.47 ; 31.91 ; 27.36 ; 93.59 ; 165.39 ; 252.85 ; 112.00 ; 34.02 ; 105.99 ; 12.75 ; 67.67 ; 65.76 ; 64.23 ; 64.72 ; 26.04 ; 18.50 ; 44.28 ; 104.88 ; 122.19 ; 27.13 ; 47.17 ; 56.64 ; 77.60 ; 143.47 ; 145.99 ; 123.68 ; 262.36 ; 129.43 ; 81.14 ; 39.55 ; 97.92 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 
Total assets;Financials;1186410;1186410;1186410;1186410;1186410;1186410;1186410;1602534;1602534;1602534;1602534;1602534;1602534;1602534;1602534;1602534;1602534;1602534;1602534;1052004;1052004;1052004;1052004;1052004;1052004;1052004;1052004;1052004;1052004;1052004;1052004;837538;837538;837538;837538;837538;837538;837538;837538;837538;837538;837538;837538;4052659;4052659;4052659;4052659;4052659;4052659;4052659;4052659;4052659;4052659;4052659;4052659;5871642;5871642;5871642;5871642;5871642;5871642;5871642;5871642;5871642;5871642;5871642;5871642;6128801;6128801;6128801;6128801;6128801;6128801;6128801;6128801;6128801;6128801;6128801;6128801;3573776;3573776;3573776;3573776;3573776;3573776;3573776;3573776;3573776;3573776;3573776;3573776;561462;561462;561462;561462;561462;561462;561462;561462;561462;561462;561462;561462;533997;533997;533997;533997;533997;533997;533997;533997;533997;533997;533997;533997;533997;533997;533997;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Net sales;Financials;560013;560013;560013;560013;560013;560013;560013;795032;795032;795032;795032;795032;795032;795032;795032;795032;795032;795032;795032;863479;863479;863479;863479;863479;863479;863479;863479;863479;863479;863479;863479;616050;616050;616050;616050;616050;616050;616050;616050;616050;616050;616050;616050;572432;572432;572432;572432;572432;572432;572432;572432;572432;572432;572432;572432;494541;494541;494541;494541;494541;494541;494541;494541;494541;494541;494541;494541;421616;421616;421616;421616;421616;421616;421616;421616;421616;421616;421616;421616;466049;466049;466049;466049;466049;466049;466049;466049;466049;466049;466049;466049;502867;502867;502867;502867;502867;502867;502867;502867;502867;502867;502867;502867;522058;522058;522058;522058;522058;522058;522058;522058;522058;522058;522058;522058;522058;522058;522058;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
common equity;Financials;88559;88559;88559;88559;88559;88559;88559;172191;172191;172191;172191;172191;172191;172191;172191;172191;172191;172191;172191;224486;224486;224486;224486;224486;224486;224486;224486;224486;224486;224486;224486;203286;203286;203286;203286;203286;203286;203286;203286;203286;203286;203286;203286;161836;161836;161836;161836;161836;161836;161836;161836;161836;161836;161836;161836;111414;111414;111414;111414;111414;111414;111414;111414;111414;111414;111414;111414;192405;192405;192405;192405;192405;192405;192405;192405;192405;192405;192405;192405;112674;112674;112674;112674;112674;112674;112674;112674;112674;112674;112674;112674;157255;157255;157255;157255;157255;157255;157255;157255;157255;157255;157255;157255;189743;189743;189743;189743;189743;189743;189743;189743;189743;189743;189743;189743;189743;189743;189743;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Turnover ratio;Financials;0,05%;0,03%;0,06%;0,08%;0,05%;0,17%;0,08%;0,05%;0,05%;0,07%;0,04%;0,09%;0,08%;0,04%;0,07%;0,03%;0,04%;0,04%;0,09%;0,03%;0,06%;0,07%;0,06%;0,05%;0,05%;0,02%;0,11%;0,05%;0,03%;0,10%;0,17%;0,07%;0,04%;0,11%;0,09%;0,10%;0,10%;0,11%;0,14%;0,09%;0,07%;0,10%;0,08%;0,06%;0,06%;0,07%;0,09%;0,12%;0,09%;0,06%;0,18%;0,10%;0,07%;0,10%;0,08%;0,04%;0,17%;0,09%;0,08%;0,16%;0,07%;0,10%;0,10%;0,23%;0,30%;0,09%;0,09%;0,08%;0,06%;0,05%;0,08%;0,05%;0,07%;0,09%;0,10%;0,04%;0,05%;0,08%;0,18%;0,11%;0,05%;0,13%;0,11%;0,08%;0,20%;0,15%;0,15%;0,10%;0,05%;0,01%;0,02%;0,05%;0,02%;0,03%;0,02%;0,01%;0,01%;0,03%;0,06%;0,09%;0,04%;0,01%;0,04%;0,00%;0,02%;0,02%;0,02%;0,02%;0,01%;0,01%;0,02%;0,04%;0,04%;0,01%;0,02%;0,02%;0,03%;0,05%;0,05%;0,04%;0,09%;0,04%;0,03%;0,01%;0,03%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%
Return monthly;Financials;;0,10670884;-0,035048135;-0,264536243;0,019499788;0,082744283;0,141129032;0;0,134107353;-0,022848665;0,025660492;0,142857143;0;0,020854922;0,061159751;0,054525888;0,018822996;-0,018475237;0,018822996;0;-0,059209794;0,00792618;-0,020422535;-0,041696621;-0,052138035;0,064239546;-0,017352504;-0,010973764;-0,009310037;-0,122039135;0,064222874;0,060209424;0,109031839;0,140145301;0,161459404;0,020352181;0,079698205;0,015421687;0,075700047;0,065740128;-0,005450907;-0,013667268;-0,069423929;0,068631897;-0,083816664;0,024395893;-0,018388726;0,123454894;0,137975808;-0,009848667;-0,230046094;-0,056400158;-0,035729193;-0,103713964;0,062011011;0,031105048;-0,184881362;0,171301807;-0,035291944;-0,029208964;0,008582421;-0,029733959;0;-0,013205645;0,055674737;-0,251209599;-0,01860946;-0,050566237;0,026629681;-0,090921373;0,107148165;-0,006442953;0,025938935;0,012641559;-0,081274382;0,01358811;-0,053623796;0,01416556;-0,027935399;-0,007184553;-0,021709634;-0,044536909;-0,22483871;0,090095714;0,100973468;0,041608877;0;-0,08005992;0,130450516;-0,10003201;-0,145296105;0,100083229;-0,054473236;0,096019204;-0,052564337;-0,074166827;-0,109862672;0,011220196;-0,277854831;0,322983355;0,058311154;0,15386374;-0,0095106;-0,086617323;0,084318879;0,019390022;0;-0,0095106;-0,00960192;-0,009896991;-0,068543452;0,126368813;0,027999222;-0,019103461;-0,066718087;-0,040909091;0,212839293;0,271936057;0,206954336;0;0,102857804;0;0,031053294;0,004985755;0,014984307;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
