Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Basic Materials;88;88;88;88;88;88;88;2498;2498;2498;2498;2498;2498;2498;2498;2498;2498;2498;2498;2498;2498;2498;2498;2498;2498;43;43;43;43;43;43;43;43;43;43;43;43;1391;1391;1391;1391;1391;1391;1391;1391;1391;1391;1391;1391;-383;-383;-383;-383;-383;-383;-383;-383;-383;-383;-383;-383;8713;8713;8713;8713;8713;8713;8713;8713;8713;8713;8713;8713;423;423;423;423;423;423;423;423;423;423;423;423;602;602;602;602;602;602;602;602;602;602;602;602;95251;95251;95251;95251;95251;95251;95251;95251;95251;95251;95251;95251;88824;88824;88824;88824;88824;88824;88824;88824;88824;88824;88824;88824;57799;57799;57799;57799;57799;57799;57799;57799;57799;57799;57799;57799;435202;435202;435202;435202;435202;435202;435202;435202;435202;435202;435202;435202;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Excess return;Basic Materials;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,09921605;-0,169085289;-0,16135675;-0,1369433;-0,0614123;-0,122170508;-0,086308872;-0,184752317;-0,216947039;-0,14766376;-0,136182359;-0,194812324;-0,113647229;-0,131450551;-0,051603683;-0,06241189;0,04774546;-0,063485902;-0,14052399;-0,234649691;0,059332827;0,065063288;0,000151367;0,000229589;-0,153000514;-0,075826342;-0,075424979;-0,053829545;-0,055143947;-0,090075474;-0,151184547;-0,117148281;-0,148150781;-0,097592545;-0,133070772;-0,171119855;-0,112121745;-0,080370914;-0,123672207;-0,189281136;-0,149514234;-0,073266048;-0,113072793;-0,12368089;-0,286460431;-0,14323235;-0,26249102;-0,236821551;-0,422058216;0,01722794;0,293732243;-0,229715754;-0,267353141;-0,346332992;0,687492031
Risk premium;Basic Materials;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Basic Materials;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,6028;0,5743;0,5581;0,7491;0,7259;0,7249;0,7349;0,7815;0,7099;0,6805;0,7001;0,6354;0,5892;0,4781;0,5396;0,5857;0,5614;0,5371;0,5998;0,6298;0,572;0,5764;0,5339;0,5575;0,6129;0,6148;0,557;0,537;0,5361;0,5668;0,4692;0,5408;0,5481;0,522;0,5035;0,4842;0,6387;0,6235;0,637;0,491;0,4929;0,5351;0,3826;0,4657;0,5368;0,7093;0,4869;0,8181;1,0412;1,1304;1,2673;1,2628;1,3265;1,7349
VO monthly avg;Basic Materials; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 418.86 ; 270.72 ; 801.87 ; 462.13 ; 0.00 ; 166.36 ; 1211.45 ; 280.07 ; 377.26 ; 297.01 ; 335.17 ; 188.70 ; 439.00 ; 402.54 ; 420.87 ; 458.55 ; 442.42 ; 498.71 ; 586.11 ; 767.65 ; 279.99 ; 588.11 ; 795.81 ; 667.95 ; 1247.32 ; 598.88 ; 729.07 ; 462.40 ; 1003.73 ; 1535.09 ; 502.42 ; 341.06 ; 90.93 ; 99.27 ; 86.08 ; 92.69 ; 270.38 ; 96.69 ; 64.25 ; 87.93 ; 64.87 ; 33.02 ; 52.94 ; 19.75 ; 45.10 ; 61.21 ; 38.67 ; 88.32 ; 98.02 ; 47.41 ; 51.93 ; 49.75 ; 18.54 ; 32.29 ; 31.21 ; 192.49 
Total assets;Basic Materials;3434;3434;3434;3434;3434;3434;3434;1828;1828;1828;1828;1828;1828;1828;1828;1828;1828;1828;1828;1828;1828;1828;1828;1828;1828;921;921;921;921;921;921;921;921;921;921;921;921;14559;14559;14559;14559;14559;14559;14559;14559;14559;14559;14559;14559;26643;26643;26643;26643;26643;26643;26643;26643;26643;26643;26643;26643;15458;15458;15458;15458;15458;15458;15458;15458;15458;15458;15458;15458;3758;3758;3758;3758;3758;3758;3758;3758;3758;3758;3758;3758;2796;2796;2796;2796;2796;2796;2796;2796;2796;2796;2796;2796;168119;168119;168119;168119;168119;168119;168119;168119;168119;168119;168119;168119;178279;178279;178279;178279;178279;178279;178279;178279;178279;178279;178279;178279;383304;383304;383304;383304;383304;383304;383304;383304;383304;383304;383304;383304;801239;801239;801239;801239;801239;801239;801239;801239;801239;801239;801239;801239;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Net sales;Basic Materials;0;0;0;0;0;0;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;285;285;285;285;285;285;285;285;285;285;285;285;422;422;422;422;422;422;422;422;422;422;422;422;17576;17576;17576;17576;17576;17576;17576;17576;17576;17576;17576;17576;3686;3686;3686;3686;3686;3686;3686;3686;3686;3686;3686;3686;99;99;99;99;99;99;99;99;99;99;99;99;7041;7041;7041;7041;7041;7041;7041;7041;7041;7041;7041;7041;89326;89326;89326;89326;89326;89326;89326;89326;89326;89326;89326;89326;188260;188260;188260;188260;188260;188260;188260;188260;188260;188260;188260;188260;381633;381633;381633;381633;381633;381633;381633;381633;381633;381633;381633;381633;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
common equity;Basic Materials;3346;3346;3346;3346;3346;3346;3346;-670;-670;-670;-670;-670;-670;-670;-670;-670;-670;-670;-670;-670;-670;-670;-670;-670;-670;878;878;878;878;878;878;878;878;878;878;878;878;13168;13168;13168;13168;13168;13168;13168;13168;13168;13168;13168;13168;27026;27026;27026;27026;27026;27026;27026;27026;27026;27026;27026;27026;6745;6745;6745;6745;6745;6745;6745;6745;6745;6745;6745;6745;3335;3335;3335;3335;3335;3335;3335;3335;3335;3335;3335;3335;2194;2194;2194;2194;2194;2194;2194;2194;2194;2194;2194;2194;72868;72868;72868;72868;72868;72868;72868;72868;72868;72868;72868;72868;89455;89455;89455;89455;89455;89455;89455;89455;89455;89455;89455;89455;325505;325505;325505;325505;325505;325505;325505;325505;325505;325505;325505;325505;360875;360875;360875;360875;360875;360875;360875;360875;360875;360875;360875;360875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Turnover ratio;Basic Materials;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;0,06%;0,04%;0,11%;0,06%;0,00%;0,02%;0,15%;0,03%;0,05%;0,04%;0,04%;0,02%;0,05%;0,05%;0,05%;0,06%;0,05%;0,06%;0,07%;0,10%;0,03%;0,07%;0,10%;0,08%;0,15%;0,07%;0,09%;0,06%;0,12%;0,19%;0,06%;0,03%;0,01%;0,01%;0,01%;0,01%;0,02%;0,01%;0,00%;0,01%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,01%;0,01%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,01%
Return monthly;Basic Materials;;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;-0,09921605;-0,045854389;-0,03844645;0;0,0749694;0,013948192;0,050439828;-0,048017817;-0,087123339;-0,02009226;-0,005126059;-0,066982124;0,005522371;-0,022080251;0,061891117;0,05288721;0,16586366;0,051701398;-0,01638659;-0,108372291;0,182268827;0,185776488;0,116687067;0,119352089;-0,031987814;0,041306058;0,042366021;0,058351455;0,057580353;0,024932926;-0,044274947;-0,004627881;-0,034870481;0,012043455;-0,023800272;-0,068315255;-0,005233645;0,026359586;-0,017941207;-0,091398136;-0,051761534;0,024295252;-0,023718993;-0,03029179;-0,187492031;-0,03844645;-0,16001632;-0,109481251;-0,278062616;0,17029314;0,449322143;-0,074209354;-0,103733641;-0,157934292;0,687492031
