Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Basic Materials;76847;76847;76847;76847;138024;138024;138024;138024;138024;138024;138024;138024;138024;138024;138024;138024;271412;271412;271412;271412;271412;271412;271412;271412;271412;271412;271412;271412;352806;352806;352806;352806;352806;352806;352806;352806;352806;352806;352806;352806;455231;455231;455231;455231;455231;455231;455231;455231;455231;455231;455231;455231;556014;556014;556014;556014;556014;556014;556014;556014;556014;556014;556014;556014;1378203;1378203;1378203;1378203;1378203;1378203;1378203;1378203;1378203;1378203;1378203;1378203;2375601;2375601;2375601;2375601;2375601;2375601;2375601;2375601;2375601;2375601;2375601;2375601;2672503;2672503;2672503;2672503;2672503;2672503;2672503;2672503;2672503;2672503;2672503;2672503;2115052;2115052;2115052;2115052;2115052;2115052;2115052;2115052;2115052;2115052;2115052;2115052;1462178;1462178;1462178;1462178;1462178;1462178;1462178;1462178;1462178;1462178;1462178;1462178;1389991;1389991;1389991;1389991;1389991;1389991;1389991;1389991;1389991;1389991;1389991;1389991;1171824;1171824;1171824;1171824;1171824;1171824;1171824;1171824;1171824;1171824;1171824;1171824;NA;NA;NA;NA;NA;NA;NA;NA;NA
Excess return;Basic Materials;;-0,069790266;-0,102562606;-0,071075844;-0,12585607;-0,067424526;-0,067342915;-0,1466413;0,068836206;-0,206699658;-0,164369466;-0,165100006;-0,133922;-0,1342858;-0,113049164;-0,150859166;-0,158739748;0,004454663;-0,105855259;-0,232998044;-0,220722405;-0,1289675;0,035766059;-0,026167668;-0,090672198;-0,1286611;-0,1323625;-0,1328885;-0,1294756;-0,088502846;0,09116013;-0,047765236;0,019368565;-0,1198292;-0,1205124;-0,069718247;0,078892787;-0,231889828;0,035917289;-0,082267732;0,104017443;-0,184258143;-0,127969708;0,025579625;-0,02580743;-0,235464872;0,057864543;0,054592734;-0,119153499;0,228470377;-0,025967129;0,098757686;-0,242411774;0,072999761;-0,1215682;0,117540454;0,062841748;-0,00716102;-0,127816328;-0,084539762;-0,101855268;0,032784663;0,155860333;-0,017544855;-0,127927969;-0,166245534;-0,195980374;-0,069566939;0,055558671;-0,186651755;-0,049404181;-0,048757437;0,092237455;-0,028130734;0,030550009;-0,054313653;-0,060785443;0,055628274;-0,148754779;-0,0700432;-0,196791315;-0,03573789;-0,024172351;-0,250838731;-0,14637293;-0,311073192;-0,029308356;-0,423952692;-0,178928266;-0,328733887;-0,35008225;-0,393745383;-0,278867616;-0,271530633;-0,0835;0;-0,48760912;-0,316004244;-0,569898742;-0,165099443;-0,087953372;0,143805701;0,043159823;-0,319308572;-0,401636046;-0,221695277;0,137766953;-0,215106649;0,143583694;-0,181237344;-0,097048074;-0,150157;-0,122200104;-0,393258772;-0,161036447;-0,081886049;-0,122019907;-0,117951405;-0,154538837;-0,189455464;-0,003915303;-0,23141954;-0,082044899;-0,179215797;-0,085416881;-0,153947871;-0,262319478;-0,201318469;-0,203929555;-0,176483029;-0,224627929;-0,247971759;-0,10612884;-0,085312794;-0,105114857;-0,090914542;-0,093047113;-0,216506727;-0,237692267;-0,105595555;-0,108780466;-0,12852248;-0,167587838;-0,0983425;-0,065273246;-0,140689032;-0,0900035;-0,100314535;-0,265276794;-0,305222586;-0,167077468;-0,404820265;-0,179612729;0,139609855;-0,588619759;0,199898785;-0,136422614
Risk premium;Basic Materials;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Basic Materials;0,9173;0,9816;0,865;0,7297;0,5503;0,5549;0,6029;0,6451;0,6964;0,7043;0,5972;0,2851;0,294;0,1966;0,1882;0,2847;0,2823;0,3541;0,4783;0,3575;0,2881;0,2725;0,4292;0,4454;0,4529;0,4597;0,5375;0,5395;0,5012;0,4803;0,4938;0,4683;0,4325;0,4084;0,4748;0,6125;0,5561;0,5708;0,5749;0,5284;0,5114;0,3701;0,3867;0,4725;0,3924;0,3902;0,4185;0,4193;0,3655;0,308;0,1251;0,2976;0,5725;0,5679;0,6614;0,5793;0,5867;0,77;0,6919;0,6026;0,708;0,5281;0,5219;0,6414;0,6781;0,6044;0,6235;0,6521;0,7476;0,7957;0,7957;0,7962;0,8692;0,8611;0,9534;0,6177;0,579;0,6598;0,5767;0,654;0,6132;0,5569;0,7894;0,9087;1,138;1,3643;1,5663;1,5717;1,5108;1,6236;1,6962;1,6631;1,4183;1,2291;;1,0846;1,1093;1,2583;1,1402;1,1612;1,2894;1,2397;1,081;1,041;0,9745;1,0855;1,0799;1,1617;1,1409;1,0995;1,043;1,039;1,0994;1,0894;1,0484;1,0815;1,0649;1,2627;1,262;1,2915;0,8706;0,9849;0,9971;1,0022;0,9057;0,946;1,3623;1,4631;1,4203;0,9719;0,9615;0,8317;0,8745;0,9229;0,8833;0,9016;0,7509;0,7508;0,7793;0,7817;0,7729;0,717;0,7196;0,5475;0,4672;0,4005;0,3945;0,5424;0,1852;0,2315;0,0604;0,0535;0,2049;0,018;-0,1903;-0,3447
VO monthly avg;Basic Materials; 35.50 ; 443.86 ; 215.94 ; 189.51 ; 46.92 ; 45.77 ; 26.93 ; 49.78 ; 170.93 ; 4.22 ; 12.98 ; 7.50 ; 143.81 ; 11.31 ; 55.56 ; 14.63 ; 11.38 ; 25.60 ; 9.47 ; 2.35 ; 4.86 ; 7.75 ; 8.91 ; 1.42 ; 12.66 ; 7.22 ; 7.61 ; 5.90 ; 14.97 ; 20.15 ; 105.04 ; 16.60 ; 212.98 ; 175.84 ; 299.57 ; 282.13 ; 23.09 ; 5.03 ; 14.49 ; 21.44 ; 8.42 ; 2.59 ; 17.60 ; 19.00 ; 23.68 ; 93.65 ; 422.84 ; 565.70 ; 65.96 ; 658.82 ; 398.77 ; 547.31 ; 590.91 ; 421.86 ; 157.84 ; 2336.15 ; 464.85 ; 1144.76 ; 268.29 ; 350.32 ; 157.32 ; 388.85 ; 551.32 ; 422.42 ; 158.39 ; 267.90 ; 230.16 ; 252.08 ; 157.20 ; 335.33 ; 319.89 ; 167.62 ; 623.31 ; 463.46 ; 2183.73 ; 713.39 ; 620.25 ; 535.70 ; 860.21 ; 780.92 ; 634.23 ; 475.07 ; 411.13 ; 361.78 ; 383.11 ; 866.33 ; 1054.43 ; 3354.65 ; 1000.32 ; 1674.28 ; 2426.80 ; 1469.04 ; 1124.59 ; 384.10 ; 0.00 ; 0.00 ; 1180.65 ; 1606.40 ; 1336.09 ; 1059.72 ; 641.67 ; 734.22 ; 830.20 ; 733.35 ; 1992.51 ; 1188.90 ; 2781.41 ; 1299.26 ; 984.15 ; 1564.24 ; 2321.69 ; 1253.61 ; 853.86 ; 746.67 ; 841.64 ; 1769.52 ; 684.30 ; 318.96 ; 494.91 ; 771.81 ; 528.80 ; 999.65 ; 2477.57 ; 817.02 ; 450.92 ; 1181.27 ; 927.00 ; 331.94 ; 358.28 ; 493.58 ; 455.02 ; 1285.47 ; 166.31 ; 224.40 ; 303.69 ; 265.35 ; 240.64 ; 321.28 ; 661.29 ; 404.75 ; 569.30 ; 1032.26 ; 838.87 ; 943.32 ; 412.89 ; 413.90 ; 322.69 ; 76.99 ; 323.32 ; 550.93 ; 875.44 ; 1060.62 ; 1400.49 ; 1323.08 ; 1264.69 ; 994.90 ; 204.52 
Total assets;Basic Materials;246440;246440;246440;246440;295452;295452;295452;295452;295452;295452;295452;295452;295452;295452;295452;295452;443668;443668;443668;443668;443668;443668;443668;443668;443668;443668;443668;443668;545874;545874;545874;545874;545874;545874;545874;545874;545874;545874;545874;545874;706322;706322;706322;706322;706322;706322;706322;706322;706322;706322;706322;706322;886385;886385;886385;886385;886385;886385;886385;886385;886385;886385;886385;886385;2268085;2268085;2268085;2268085;2268085;2268085;2268085;2268085;2268085;2268085;2268085;2268085;4355234;4355234;4355234;4355234;4355234;4355234;4355234;4355234;4355234;4355234;4355234;4355234;4936524;4936524;4936524;4936524;4936524;4936524;4936524;4936524;4936524;4936524;4936524;4936524;5029666;5029666;5029666;5029666;5029666;5029666;5029666;5029666;5029666;5029666;5029666;5029666;4395013;4395013;4395013;4395013;4395013;4395013;4395013;4395013;4395013;4395013;4395013;4395013;3820766;3820766;3820766;3820766;3820766;3820766;3820766;3820766;3820766;3820766;3820766;3820766;2802139;2802139;2802139;2802139;2802139;2802139;2802139;2802139;2802139;2802139;2802139;2802139;NA;NA;NA;NA;NA;NA;NA;NA;NA
Net sales;Basic Materials;169816;169816;169816;169816;212443;212443;212443;212443;212443;212443;212443;212443;212443;212443;212443;212443;370584;370584;370584;370584;370584;370584;370584;370584;370584;370584;370584;370584;549298;549298;549298;549298;549298;549298;549298;549298;549298;549298;549298;549298;567571;567571;567571;567571;567571;567571;567571;567571;567571;567571;567571;567571;616468;616468;616468;616468;616468;616468;616468;616468;616468;616468;616468;616468;1368760;1368760;1368760;1368760;1368760;1368760;1368760;1368760;1368760;1368760;1368760;1368760;2656039;2656039;2656039;2656039;2656039;2656039;2656039;2656039;2656039;2656039;2656039;2656039;2989835;2989835;2989835;2989835;2989835;2989835;2989835;2989835;2989835;2989835;2989835;2989835;2178601;2178601;2178601;2178601;2178601;2178601;2178601;2178601;2178601;2178601;2178601;2178601;2402375;2402375;2402375;2402375;2402375;2402375;2402375;2402375;2402375;2402375;2402375;2402375;2512415;2512415;2512415;2512415;2512415;2512415;2512415;2512415;2512415;2512415;2512415;2512415;2085026;2085026;2085026;2085026;2085026;2085026;2085026;2085026;2085026;2085026;2085026;2085026;NA;NA;NA;NA;NA;NA;NA;NA;NA
common equity;Basic Materials;164765;164765;164765;164765;152864;152864;152864;152864;152864;152864;152864;152864;152864;152864;152864;152864;172256;172256;172256;172256;172256;172256;172256;172256;172256;172256;172256;172256;193068;193068;193068;193068;193068;193068;193068;193068;193068;193068;193068;193068;251091;251091;251091;251091;251091;251091;251091;251091;251091;251091;251091;251091;330371;330371;330371;330371;330371;330371;330371;330371;330371;330371;330371;330371;881493;881493;881493;881493;881493;881493;881493;881493;881493;881493;881493;881493;1892298;1892298;1892298;1892298;1892298;1892298;1892298;1892298;1892298;1892298;1892298;1892298;2176570;2176570;2176570;2176570;2176570;2176570;2176570;2176570;2176570;2176570;2176570;2176570;2835258;2835258;2835258;2835258;2835258;2835258;2835258;2835258;2835258;2835258;2835258;2835258;2857534;2857534;2857534;2857534;2857534;2857534;2857534;2857534;2857534;2857534;2857534;2857534;2370960;2370960;2370960;2370960;2370960;2370960;2370960;2370960;2370960;2370960;2370960;2370960;1597671;1597671;1597671;1597671;1597671;1597671;1597671;1597671;1597671;1597671;1597671;1597671;NA;NA;NA;NA;NA;NA;NA;NA;NA
Turnover ratio;Basic Materials;0,03%;0,32%;0,16%;0,14%;0,03%;0,03%;0,02%;0,04%;0,12%;0,00%;0,01%;0,01%;0,11%;0,01%;0,04%;0,01%;0,01%;0,02%;0,01%;0,00%;0,00%;0,01%;0,01%;0,00%;0,01%;0,01%;0,01%;0,00%;0,01%;0,02%;0,08%;0,01%;0,17%;0,14%;0,23%;0,22%;0,02%;0,00%;0,01%;0,02%;0,01%;0,00%;0,01%;0,01%;0,02%;0,07%;0,32%;0,42%;0,05%;0,49%;0,30%;0,40%;0,43%;0,31%;0,11%;1,70%;0,34%;0,83%;0,20%;0,25%;0,11%;0,28%;0,40%;0,31%;0,12%;0,19%;0,16%;0,17%;0,11%;0,21%;0,20%;0,09%;0,35%;0,26%;1,23%;0,40%;0,35%;0,30%;0,49%;0,40%;0,30%;0,22%;0,19%;0,17%;0,17%;0,37%;0,46%;1,42%;0,42%;0,71%;1,03%;0,62%;0,48%;0,16%;0,00%;0,00%;0,50%;0,68%;0,57%;0,45%;0,27%;0,31%;0,35%;0,31%;0,85%;0,50%;1,18%;0,22%;0,17%;0,27%;0,40%;0,21%;0,15%;0,13%;0,14%;0,30%;0,12%;0,05%;0,08%;0,13%;0,09%;0,17%;0,42%;0,14%;0,08%;0,20%;0,16%;0,06%;0,06%;0,08%;0,08%;0,22%;0,03%;0,04%;0,05%;0,05%;0,04%;0,05%;0,11%;0,07%;0,10%;0,18%;0,14%;0,16%;0,07%;0,07%;0,06%;0,01%;0,06%;0,09%;0,15%;0,18%;0,24%;0,23%;0,22%;0,17%;0,03%
Return monthly;Basic Materials;;0,115650534;0,068732394;0,096995256;0,02931283;0,085434174;0,079139785;0;0,219609406;-0,055228758;-0,021445866;-0,044538706;0;0;0,023307436;-0,000723066;-0,023154848;0,142962963;0,041477641;-0,099875544;-0,089872105;0;0,174705659;0,106692532;0,042360502;0;0;0;0;0,037556054;0,21636953;0,076837664;0,142916065;0;0;0,061169253;0,204727087;-0,099929428;0,166535989;0,047721468;0,236335643;-0,058841843;0,000992392;0,159947125;0,10351377;-0,106282272;0,188830043;0,167908634;-0,015326999;0,328074377;0,058814171;0,203706486;-0,123044274;0,192977461;0;0,233036354;0,180703848;0,12244898;-0,003626628;0,031024038;0,017248732;0,140354963;0,261540033;0,097563345;-0,011107669;-0,050568334;-0,070999874;0,057315361;0,189337471;-0,056122655;0,081074919;0,080003163;0,225147055;0,102668566;0,168964209;0,061351447;0,055591557;0,182195674;-0,026722679;0,0572088;-0,075609715;0,07999681;0,111109849;-0,107840631;0,01147107;-0,135372292;0,161618544;-0,230435592;0,016952134;-0,119447087;-0,15142165;-0,197770083;-0,101014716;-0,103097333;0;0;-0,33837322;-0,151131344;-0,412016142;-0,007043843;0,081578828;0,311456801;0,200012823;-0,166675572;-0,252492546;-0,063558777;0,296450653;-0,051469549;0,305910394;-0,024468844;0,053760926;0;0,034012096;-0,236826572;-0,012937247;0,065498451;0,024568793;0,039998695;0,007717163;-0,026740964;0,137282497;-0,08277084;0,067672401;-0,031677197;0,054542219;-0,010349871;-0,094094578;-0,030743169;-0,031750655;-0,036903329;-0,085103429;-0,116274659;0,02631466;0,051279906;0,029283043;0,042636258;0,031809587;-0,096906327;-0,121946367;0,011101545;0,005512234;-0,01640148;-0,055553038;0;0,029410354;-0,051407532;0;-0,006043335;-0,181809194;-0,214838086;-0,084872268;-0,319599765;-0,090954029;0,216693855;-0,520558659;0,257282685;-0,136422614
