Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Consumer Goods;151453;151453;151453;151453;151453;151453;151453;223330;223330;223330;223330;223330;223330;223330;223330;223330;223330;223330;223330;192410;192410;192410;192410;192410;192410;192410;192410;192410;192410;192410;192410;240763;240763;240763;240763;240763;240763;240763;240763;240763;240763;240763;240763;299133;299133;299133;299133;299133;299133;299133;299133;299133;299133;299133;299133;319000;319000;319000;319000;319000;319000;319000;319000;319000;319000;319000;319000;365000;365000;365000;365000;365000;365000;365000;365000;365000;365000;365000;365000;381000;381000;381000;381000;381000;381000;381000;381000;381000;381000;381000;381000;584000;584000;584000;584000;584000;584000;584000;584000;584000;584000;584000;584000;577000;577000;577000;577000;577000;577000;577000;577000;577000;577000;577000;577000;581000;581000;581000;581000;581000;581000;581000;581000;581000;581000;581000;581000;604000;604000;604000;604000;604000;604000;604000;604000;604000;604000;604000;604000;333000;333000;333000;333000;333000;333000;333000;333000;333000;333000;333000;333000;NA;NA;NA;NA;NA;NA
Excess return;Consumer Goods;;-0,040498746;-0,175880815;-0,20488826;-0,143940252;-0,171600842;-0,135449352;-0,1471894;-0,08344689;-0,233637454;-0,051644693;-0,103635046;-0,228191191;-0,232100698;-0,014267589;-0,193209793;-0,1625552;-0,010034649;-0,1572113;-0,1507121;-0,052709374;-0,161078787;-0,182355843;0,056884509;-0,028142916;-0,15146209;-0,096642173;-0,175792003;-0,177301058;-0,185266923;-0,050855878;-0,208574133;0,092661649;-0,133147593;-0,1140234;-0,060755105;-0,076042951;-0,107814962;-0,079281228;-0,080430017;-0,107118762;-0,155591641;-0,1290377;0,00384824;-0,100333874;-0,062658662;-0,111930027;0,089628982;0,071079966;-0,114331905;-0,084537599;-0,145010854;-0,173456488;-0,085846507;-0,093423152;0,057238263;-0,131117886;-0,023621857;-0,104820678;-0,198278278;-0,048122781;-0,088330328;-0,007898537;-0,082233974;-0,110409065;-0,180808166;-0,155362206;-0,096196369;-0,073820261;-0,062697181;-0,130842668;-0,14773918;-0,123337657;-0,066108175;-0,028044508;-0,003454183;-0,05805818;-0,019141248;-0,209617731;-0,118254298;-0,174734941;-0,123378845;0,004250655;-0,462878194;-0,304125729;-0,151214782;-0,398620585;-0,296999947;0,196250961;-0,279382215;-0,093007953;-0,137048493;-0,164554225;-0,235122062;-0,06268623;-0,163525494;0,035702135;-0,107769183;-0,253423979;0,013536841;-0,224159477;-0,11398323;-0,159023153;0,026396024;-0,097241269;-0,000401139;-0,084156368;-0,194418587;-0,022026303;-0,087977412;-0,050286678;-0,060160611;-0,185277925;-0,226410478;-0,035046123;-0,062874144;-0,14330668;-0,109427282;-0,14025008;-0,085621354;-0,033026878;-0,097122168;-0,13277918;-0,067298514;-0,050096507;-0,153283479;-0,120317723;-0,10609412;-0,135097124;-0,104613816;-0,097834142;-0,1008964;0,051527263;-0,1093956;-0,05727649;-0,003973587;-0,124006685;-0,0957927;-0,075167309;-0,050925984;0,045830705;-0,103276853;-0,148044278;-0,021096957;-0,079729366;-0,124483248;-0,09706589;-0,074942133;-0,044176969;-0,0876188;-0,0880327;-0,0933097;0,078726087;0,156687473;-0,171562692;-0,092652552;0,021621349
Risk premium;Consumer Goods;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Consumer Goods;0,7255;0,6084;0,6345;0,6023;0,5895;0,6379;0,6452;0,6538;0,7002;0,7156;0,6915;0,6192;0,6289;0,705;0,7094;0,7135;0,7104;0,6958;0,6351;0,6367;0,6348;0,6392;0,6374;0,5751;0,5823;0,5736;0,6014;0,61;0,4984;0,4864;0,4474;0,4837;0,3991;0,3793;0,3718;0,4761;0,4559;0,408;0,4123;0,4149;0,3945;0,3723;0,3879;0,3267;0,3425;0,332;0,4577;0,4561;0,4311;0,4242;0,37;0,4044;0,6222;0,6221;0,7705;0,7018;0,696;0,7717;0,8109;0,8081;0,7718;0,7035;0,6887;0,6894;0,7217;0,7155;0,7668;0,7648;0,7578;0,6527;0,6545;0,6895;0,6792;0,6737;0,6779;0,6449;0,6153;0,712;0,5889;0,6291;0,5695;0,6784;1,096;1,3866;1,2377;0,6065;0,7058;0,8259;0,781;0,6954;0,6437;0,6276;0,7033;0,5677;0,5681;0,5826;0,5697;0,6121;0,6086;0,5931;0,5692;0,5642;0,6503;0,6551;0,6175;0,6299;0,5772;0,5631;0,5479;0,8118;0,6963;0,6189;0,6972;0,6781;0,6969;0,6219;0,5951;0,707;0,6982;0,7201;0,6156;0,5495;0,5415;0,5303;0,574;0,5877;0,4255;0,4396;0,475;0,4484;0,4474;0,3428;0,3682;0,4912;0,4528;0,4247;0,3197;0,3729;0,2782;0,3046;0,3462;0,308;0,3224;0,1944;0,1546;0,2034;0,2156;0,154;0,1657;0,1876;0,1529;0,1819;0,1935;0,1453;0,1629;0,3231
VO monthly avg;Consumer Goods; 0.00 ; 65.38 ; 58.22 ; 39.47 ; 47.98 ; 14.74 ; 176.18 ; 11.25 ; 216.40 ; 87.07 ; 75.24 ; 172.04 ; 6.74 ; 15.41 ; 169.33 ; 84.47 ; 324.96 ; 72.35 ; 8.67 ; 0.08 ; 53.45 ; 83.20 ; 42.91 ; 136.99 ; 19.05 ; 20.86 ; 29.53 ; 68.70 ; 28.50 ; 12.30 ; 9.02 ; 43.64 ; 84.95 ; 98.65 ; 87.66 ; 91.31 ; 71.16 ; 25.57 ; 41.29 ; 70.66 ; 62.11 ; 62.28 ; 82.82 ; 49.99 ; 100.68 ; 305.70 ; 85.61 ; 46.18 ; 104.03 ; 115.98 ; 97.92 ; 73.91 ; 156.79 ; 108.20 ; 33.54 ; 50.49 ; 154.24 ; 38.74 ; 80.58 ; 44.13 ; 30.23 ; 36.04 ; 45.62 ; 31.65 ; 411.37 ; 90.30 ; 89.12 ; 278.01 ; 200.38 ; 62.88 ; 98.24 ; 192.00 ; 116.45 ; 27.30 ; 271.36 ; 162.95 ; 47.57 ; 236.22 ; 63.98 ; 142.44 ; 78.00 ; 27.14 ; 23.86 ; 137.49 ; 56.64 ; 150.16 ; 55.93 ; 131.05 ; 2001.93 ; 116.35 ; 67.83 ; 145.54 ; 42.95 ; 158.41 ; 103.30 ; 103.22 ; 101.42 ; 374.90 ; 160.63 ; 476.99 ; 72.67 ; 53.46 ; 19.50 ; 224.61 ; 52.86 ; 103.11 ; 50.24 ; 642.30 ; 11.75 ; 50.55 ; 119.96 ; 97.37 ; 40.43 ; 64.42 ; 72.31 ; 147.42 ; 92.96 ; 576.02 ; 60.32 ; 44.67 ; 350.99 ; 32.91 ; 75.97 ; 70.66 ; 30.26 ; 13.65 ; 18.07 ; 37.80 ; 52.14 ; 12.84 ; 61.98 ; 277.51 ; 231.82 ; 68.96 ; 143.97 ; 25.94 ; 21.30 ; 9.10 ; 174.69 ; 128.31 ; 309.49 ; 45.31 ; 54.06 ; 49.92 ; 62.84 ; 106.00 ; 29.18 ; 39.08 ; 300.09 ; 59.41 ; 389.33 ; 40.59 ; 225.15 ; 50.84 ; 37.30 ; 128.66 ; 31.18 
Total assets;Consumer Goods;373122;373122;373122;373122;373122;373122;373122;537656;537656;537656;537656;537656;537656;537656;537656;537656;537656;537656;537656;592651;592651;592651;592651;592651;592651;592651;592651;592651;592651;592651;592651;755099;755099;755099;755099;755099;755099;755099;755099;755099;755099;755099;755099;960428;960428;960428;960428;960428;960428;960428;960428;960428;960428;960428;960428;1113000;1113000;1113000;1113000;1113000;1113000;1113000;1113000;1113000;1113000;1113000;1113000;1341000;1341000;1341000;1341000;1341000;1341000;1341000;1341000;1341000;1341000;1341000;1341000;1564000;1564000;1564000;1564000;1564000;1564000;1564000;1564000;1564000;1564000;1564000;1564000;1930000;1930000;1930000;1930000;1930000;1930000;1930000;1930000;1930000;1930000;1930000;1930000;2060000;2060000;2060000;2060000;2060000;2060000;2060000;2060000;2060000;2060000;2060000;2060000;2288000;2288000;2288000;2288000;2288000;2288000;2288000;2288000;2288000;2288000;2288000;2288000;2612000;2612000;2612000;2612000;2612000;2612000;2612000;2612000;2612000;2612000;2612000;2612000;2636000;2636000;2636000;2636000;2636000;2636000;2636000;2636000;2636000;2636000;2636000;2636000;NA;NA;NA;NA;NA;NA
Net sales;Consumer Goods;455329;455329;455329;455329;455329;455329;455329;619812;619812;619812;619812;619812;619812;619812;619812;619812;619812;619812;619812;749150;749150;749150;749150;749150;749150;749150;749150;749150;749150;749150;749150;799892;799892;799892;799892;799892;799892;799892;799892;799892;799892;799892;799892;1036678;1036678;1036678;1036678;1036678;1036678;1036678;1036678;1036678;1036678;1036678;1036678;1285000;1285000;1285000;1285000;1285000;1285000;1285000;1285000;1285000;1285000;1285000;1285000;1477000;1477000;1477000;1477000;1477000;1477000;1477000;1477000;1477000;1477000;1477000;1477000;1635000;1635000;1635000;1635000;1635000;1635000;1635000;1635000;1635000;1635000;1635000;1635000;1303000;1303000;1303000;1303000;1303000;1303000;1303000;1303000;1303000;1303000;1303000;1303000;1354000;1354000;1354000;1354000;1354000;1354000;1354000;1354000;1354000;1354000;1354000;1354000;1521000;1521000;1521000;1521000;1521000;1521000;1521000;1521000;1521000;1521000;1521000;1521000;1845000;1845000;1845000;1845000;1845000;1845000;1845000;1845000;1845000;1845000;1845000;1845000;2047000;2047000;2047000;2047000;2047000;2047000;2047000;2047000;2047000;2047000;2047000;2047000;NA;NA;NA;NA;NA;NA
common equity;Consumer Goods;214616;214616;214616;214616;214616;214616;214616;305797;305797;305797;305797;305797;305797;305797;305797;305797;305797;305797;305797;389467;389467;389467;389467;389467;389467;389467;389467;389467;389467;389467;389467;499673;499673;499673;499673;499673;499673;499673;499673;499673;499673;499673;499673;631962;631962;631962;631962;631962;631962;631962;631962;631962;631962;631962;631962;764000;764000;764000;764000;764000;764000;764000;764000;764000;764000;764000;764000;944000;944000;944000;944000;944000;944000;944000;944000;944000;944000;944000;944000;1158000;1158000;1158000;1158000;1158000;1158000;1158000;1158000;1158000;1158000;1158000;1158000;1306000;1306000;1306000;1306000;1306000;1306000;1306000;1306000;1306000;1306000;1306000;1306000;1422000;1422000;1422000;1422000;1422000;1422000;1422000;1422000;1422000;1422000;1422000;1422000;1637000;1637000;1637000;1637000;1637000;1637000;1637000;1637000;1637000;1637000;1637000;1637000;1931000;1931000;1931000;1931000;1931000;1931000;1931000;1931000;1931000;1931000;1931000;1931000;2249000;2249000;2249000;2249000;2249000;2249000;2249000;2249000;2249000;2249000;2249000;2249000;NA;NA;NA;NA;NA;NA
Turnover ratio;Consumer Goods;0,00%;0,36%;0,32%;0,22%;0,26%;0,08%;0,96%;0,06%;1,18%;0,48%;0,41%;0,94%;0,04%;0,08%;0,92%;0,46%;1,77%;0,40%;0,05%;0,00%;0,29%;0,45%;0,23%;0,73%;0,10%;0,11%;0,16%;0,37%;0,15%;0,07%;0,05%;0,23%;0,45%;0,53%;0,47%;0,49%;0,38%;0,14%;0,22%;0,38%;0,33%;0,33%;0,44%;0,27%;0,54%;1,64%;0,46%;0,25%;0,56%;0,62%;0,52%;0,40%;0,84%;0,58%;0,18%;0,27%;0,83%;0,21%;0,43%;0,24%;0,16%;0,19%;0,24%;0,17%;2,20%;0,48%;0,48%;1,49%;1,07%;0,34%;0,53%;1,03%;0,62%;0,15%;1,45%;0,87%;0,25%;1,26%;0,34%;0,76%;0,42%;0,15%;0,00%;0,02%;0,01%;0,02%;0,01%;0,01%;0,22%;0,01%;0,01%;0,02%;0,00%;0,02%;0,01%;0,01%;0,01%;0,04%;0,02%;0,05%;0,01%;0,01%;0,00%;0,02%;0,01%;0,01%;0,01%;0,07%;0,00%;0,01%;0,01%;0,01%;0,00%;0,01%;0,01%;0,01%;0,01%;0,06%;0,01%;0,00%;0,03%;0,00%;0,01%;0,01%;0,00%;0,00%;0,00%;0,00%;0,01%;0,00%;0,01%;0,03%;0,02%;0,01%;0,01%;0,00%;0,00%;0,00%;0,02%;0,01%;0,03%;0,00%;0,01%;0,00%;0,01%;0,01%;0,00%;0,00%;0,03%;0,01%;0,04%;0,00%;0,02%;0,00%;0,00%;0,01%;0,00%
Return monthly;Consumer Goods;;0,121430454;-0,019107315;-0,04484336;0,013698248;-0,013513142;0,013698248;0;0,06756571;-0,081454654;0,097219807;0,037974554;-0,073170491;-0,065785698;0,154924611;-0,016059293;0;0,150000751;0;0;0,099983026;-0,009009187;-0,030299643;0,197915809;0,113041984;-0,01562529;0,039746027;-0,038462003;-0,048001858;-0,058823723;0,071430322;-0,083001033;0,214104949;-0,015151693;0;0,061539195;0,043478749;0,013889038;0,041093672;0,042408683;0,017834738;-0,030036741;0;0,12903034;0,025843626;0,062857338;0,021505073;0,205263282;0,179039266;-0,007407305;0,015672401;-0,033333654;-0,050957888;0,037545793;0,035018348;0,180451663;-0,006369886;0,106095243;0,026866022;-0,069767978;0,075000619;0,030290172;0,108289563;0,035898226;0,009158035;-0,058131666;-0,021353806;0,037786031;0,060601139;0,058822919;-0,009259168;-0,02570068;-0,002398057;0,052884925;0,093013192;0,113924517;0,06060572;0,110714752;-0,086817031;0,007429002;-0,056306441;1,03551E-05;0,158848655;-0,289772394;-0,140000629;-0,023255282;-0,261905185;-0,150468247;0,346153961;-0,128572015;0,039345147;-0,006309693;-0,031746325;-0,108356962;0,05660407;-0,053571694;0,150943235;0,016393117;-0,129032179;0,135802141;-0,099999877;0,01111137;-0,029304253;0,154717324;0,029411231;0,129032561;0,042857232;-0,068493287;0,102941397;0,050665988;0,078680222;0,063530089;-0,054404325;-0,095890178;0,090908577;0,055555556;-0,02631538;0,013513718;-0,01351348;0,041094946;0,092105922;0,024096332;-0,01176468;0,050510386;0,068965493;-0,032258379;-0,011111223;6,79779E-07;-0,022472124;0,001985384;0,009302058;0;0,152073863;0;0,04999991;0,099532513;-0,026315585;0;0,009009291;0,035713816;0,133241305;-0,016922853;-0,061033078;0,055000243;-0,004739566;-0,047619048;-0,01833309;-0,005140133;0,038062131;0;0;0;0,166666587;0,241791373;-0,081249992;0,006802748;0,021621349
Def tax;Consumer Goods;985;985;985;985;985;985;985;1403;1403;1403;1403;1403;1403;1403;1403;1403;1403;1403;1403;535;535;535;535;535;535;535;535;535;535;535;535;444;444;444;444;444;444;444;444;444;444;444;444;-2662;-2662;-2662;-2662;-2662;-2662;-2662;-2662;-2662;-2662;-2662;-2662;-3000;-3000;-3000;-3000;-3000;-3000;-3000;-3000;-3000;-3000;-3000;-3000;-3000;-3000;-3000;-3000;-3000;-3000;-3000;-3000;-3000;-3000;-3000;-3000;-3000;-3000;-3000;-3000;-3000;-3000;-3000;-3000;-3000;-3000;-3000;-3000;-1000;-1000;-1000;-1000;-1000;-1000;-1000;-1000;-1000;-1000;-1000;-1000;-4000;-4000;-4000;-4000;-4000;-4000;-4000;-4000;-4000;-4000;-4000;-4000;-2000;-2000;-2000;-2000;-2000;-2000;-2000;-2000;-2000;-2000;-2000;-2000;-3000;-3000;-3000;-3000;-3000;-3000;-3000;-3000;-3000;-3000;-3000;-3000;-8000;-8000;-8000;-8000;-8000;-8000;-8000;-8000;-8000;-8000;-8000;-8000;NA;NA;NA;NA;NA;NA
Price monthly;Consumer Goods;0,8;0,89;0,88;0,83;0,84;0,83;0,84;0,84;0,9;0,82;0,9;0,93;0,86;0,81;0,93;0,91;0,91;1,05;1,05;1,05;1,14;1,13;1,09;1,31;1,45;1,43;1,48;1,42;1,35;1,27;1,36;1,25;1,5;1,48;1,48;1,57;1,64;1,66;1,73;1,78;1,82;1,76;1,76;1,99;1,99;2,11;2,16;2,6;3,07;3,05;3,07;2,97;2,81;2,92;3,02;3,57;3,55;3,81;3,91;3,64;3,91;4,03;4,43;4,59;4,63;4,36;4,27;4,43;4,64;4,91;4,86;4,74;4,73;4,98;5,39;6;6,36;7,07;6,45;6,5;6,14;6,07;7,04;5;4,3;4,2;3,1;2,6;3,5;3,05;3,17;3,15;3,05;2,65;2,8;2,65;3,05;3,1;2,7;3;2,7;2,73;2,65;3,06;3,1;3,5;3,65;3,4;3,75;3,94;4,25;3,86;3,65;3,3;3,6;3,8;3,7;3,7;3,65;3,8;4,15;4,25;4,2;4,35;4,65;4,5;4,45;4,45;4,35;4,3;4,34;4,34;5;5;5,25;5,7;5,55;5,55;5,6;5,8;6,5;6,39;6;6,33;6,3;6;5,89;5,78;6;6;6;6;7;8;7,35;7,4;7,56
MV monthly;Consumer Goods;640,88;718,71;704,97;668,35;677,51;668,35;677,51;677,51;723,28;659,2;723,28;750,75;695,82;650,04;750,75;732,44;732,44;842,31;842,31;842,31;914,63;906,39;878,93;1073,94;1195,35;1176,67;1214,02;1167,33;1111,3;1045,93;1120,64;1027,62;1232,7;1214,02;1214,02;1288,73;1344,76;1363,44;1419,47;1466,17;1492,31;1447,49;1447,49;1634,26;1634,26;1736,99;1774,34;2138,55;2521,43;2502,76;2521,43;2437,38;2313,18;2400,03;2484,08;2932,33;2913,65;3128,44;3212,49;2988,36;3212,49;3309,8;3642,07;3772,81;3807,36;3586,04;3509,46;3642,07;3810,16;4034,29;3996,94;3894,21;3884,87;4090,32;4426,51;4930,8;5229,64;5808,63;5304,34;5343,75;5042,86;4992,43;5785,47;4109;3533,74;3451,56;2820,38;2365,48;3184,3;2774,89;2884,07;2865,87;2774,89;2410,97;2547,44;2410,97;2774,89;2820,38;2456,46;2729,4;2456,46;2483,75;2410,97;2783,99;2820,38;3184,3;3320,77;3093,32;3411,75;3584,61;3866,65;4160,16;3771,66;3410;3719,99;3926,66;3823,33;3823,33;3771,66;3926,66;4288,32;4391,66;4340;4494,99;4804,99;4649,99;4598,33;4598,33;4495;4443,32;4484,66;4484,66;5166,66;5166,66;5424,99;5889,99;5734,99;5734,99;5786,66;5993,33;6716,66;6602,99;6199,99;6540,99;6509,99;6199,99;6086,33;5972,66;6199,99;6199,99;6199,99;6199,99;7233,32;8266,66;7594,99;7646,66;7811,99
