Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Industrials;9055000;9055000;9055000;9055000;9055000;9055000;11469000;11469000;11469000;11469000;11469000;11469000;11469000;11469000;11469000;11469000;11469000;11469000;12700000;12700000;12700000;12700000;12700000;12700000;12700000;12700000;12700000;12700000;12700000;12700000;13867000;13867000;13867000;13867000;13867000;13867000;13867000;13867000;13867000;13867000;13867000;13867000;19164000;19164000;19164000;19164000;19164000;19164000;19164000;19164000;19164000;19164000;19164000;19164000;26347000;26347000;26347000;26347000;26347000;26347000;26347000;26347000;26347000;26347000;26347000;26347000;31176000;31176000;31176000;31176000;31176000;31176000;31176000;31176000;31176000;31176000;31176000;31176000;26438000;26438000;26438000;26438000;26438000;26438000;26438000;26438000;26438000;26438000;26438000;26438000;26438000;21868000;21868000;21868000;21868000;21868000;21868000;21868000;21868000;21868000;21868000;21868000;21868000;21178000;21178000;21178000;21178000;21178000;21178000;21178000;21178000;21178000;21178000;21178000;21178000;22856000;22856000;22856000;22856000;22856000;22856000;22856000;22856000;22856000;22856000;22856000;22856000;28879000;28879000;28879000;28879000;28879000;28879000;28879000;28879000;28879000;28879000;28879000;28879000;32909000;32909000;32909000;32909000;32909000;32909000;32909000;32909000;32909000;32909000;32909000;32909000;NA;NA;NA;NA;NA;NA
Excess return;Industrials;;-0,106714453;-0,152151606;-0,245122195;-0,101789101;-0,220598607;-0,092328263;-0,181991597;-0,124395396;-0,366637107;-0,114139348;-0,042754965;-0,284564259;-0,274079416;-0,232279894;-0,298481274;0,002231033;-0,065031308;-0,145496806;-0,337994335;-0,066314218;-0,189488122;-0,043383533;-0,121732119;-0,159658411;-0,247852776;-0,14690743;-0,137130275;-0,125130595;-0,118300968;-0,08137076;-0,025863697;-0,150937962;-0,138604706;-0,064419602;-0,082819334;-0,083841731;-0,156882705;-0,08093947;-0,167034224;-0,162035946;-0,084576414;-0,153029096;-0,13382314;-0,041324407;-0,059343317;-0,022602063;-0,014076185;-0,098375302;-0,144510094;-0,070270535;-0,193675981;-0,177577185;-0,069948569;-0,106077469;-0,002741099;-0,095417597;-0,01802251;-0,203417062;-0,15506944;-0,001867006;-0,062127817;-0,108925749;-0,018899844;-0,166482905;-0,285657509;-0,217217085;-0,166223406;-0,089377159;-0,231253681;-0,01101058;-0,158242007;-0,042659153;-0,18002113;-0,120369032;-0,214634079;-0,103741543;-0,218103363;-0,201141739;-0,202135792;-0,132235613;-0,229427617;-0,153224607;-0,367412373;-0,157396057;-0,444140323;-0,113062794;-0,173893043;-0,203036693;-0,259455536;-0,16404046;-0,318731455;0,100832856;0,010053807;-0,189622785;-0,192841292;0,06728662;-0,261942391;-0,274418994;0,091495521;-0,121668854;-0,041767589;-0,173977939;0,021876475;-0,058999514;-0,055872424;-0,128540582;-0,155409453;-0,053208899;-0,23917911;0,026779446;-0,058883071;-0,167023646;-0,176195512;-0,248647055;-0,028582384;-0,094056776;-0,022733497;-0,15206707;-0,084141668;-0,118247588;-0,290819947;-0,133352105;-0,114078004;-0,1196612;-0,164595542;-0,106963516;-0,195226861;-0,143544296;-0,220347044;-0,034525212;-0,14083655;-0,103185575;-0,027254538;-0,084666939;-0,073640395;-0,059061869;-0,159450513;-0,098000532;-0,03972986;-0,059096068;-0,205934725;-0,089509157;-0,184411915;-0,078873163;-0,148295283;-0,067920189;-0,092090046;-0,188586334;-0,074918996;-0,138937819;-0,155853839;-0,113434005;-0,049658477;-0,144783605;-0,127181331;-0,040445079
Risk premium;Industrials;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Industrials;0,9493;0,8902;0,8801;0,9555;1,0041;0,9086;0,8771;0,877;0,9741;0,9456;0,9573;0,8538;0,8661;0,8395;0,8359;0,8537;0,852;0,8069;0,872;0,8376;0,806;0,7909;0,8133;0,782;0,8037;0,7932;0,7364;0,7351;0,701;0,7099;0,739;0,7223;0,6016;0,6142;0,5591;0,7153;0,6857;0,7271;0,7509;0,7536;0,7462;0,6117;0,6093;0,6134;0,6228;0,6226;0,6558;0,6559;0,5902;0,5843;0,6575;0,6803;0,8437;0,8433;0,8606;0,8687;0,8821;0,956;0,9947;1,0392;1,0449;0,9809;0,9939;0,9856;1,0951;1,1164;1,0955;1,1002;1,1129;1,1952;1,1959;1,2148;1,2124;1,2078;1,1148;1,2492;1,269;1,2695;1,2352;1,2112;1,1288;1,122;1,3449;1,047;1,3592;1,3095;1,1658;1,1114;1,0836;1,0014;1,0718;0,9967;0,5757;0,5796;0,5697;0,5577;0,5883;0,629;0,7974;0,8025;0,8415;0,8434;0,9031;0,9147;0,965;0,9501;0,9136;0,9336;0,8706;0,9326;0,9198;0,9455;0,9877;1,0083;0,9505;1,166;1,1609;1,2291;1,2122;1,1905;1,1516;1,0738;1,0719;1,0712;1,1103;1,0775;1,0385;1,0218;1,0846;1,1439;1,1423;1,0916;1,1008;1,1307;1,097;1,1052;1,1218;1,0552;1,138;1,1473;1,151;1,2001;1,1637;1,2376;1,0739;1,0274;1,0286;1,0653;0,9832;0,963;0,8804;0,8759;0,777;0,6691;0,6853;0,6032
VO monthly avg;Industrials; 209.40 ; 305.08 ; 369.48 ; 477.49 ; 358.35 ; 287.00 ; 376.55 ; 356.46 ; 388.66 ; 911.63 ; 381.15 ; 383.04 ; 661.00 ; 541.83 ; 815.75 ; 682.67 ; 521.78 ; 532.39 ; 402.12 ; 526.95 ; 253.83 ; 297.50 ; 621.83 ; 870.23 ; 345.61 ; 368.90 ; 486.33 ; 697.60 ; 525.17 ; 809.44 ; 545.13 ; 301.69 ; 379.15 ; 402.50 ; 297.14 ; 324.67 ; 401.77 ; 604.67 ; 626.41 ; 494.56 ; 293.67 ; 860.10 ; 413.00 ; 376.81 ; 563.42 ; 621.65 ; 596.68 ; 714.59 ; 487.75 ; 561.57 ; 761.76 ; 561.24 ; 597.24 ; 599.30 ; 549.62 ; 785.63 ; 662.05 ; 826.13 ; 661.38 ; 786.28 ; 933.25 ; 796.97 ; 769.43 ; 1079.60 ; 899.64 ; 777.74 ; 1323.03 ; 995.45 ; 719.17 ; 1159.87 ; 731.72 ; 1029.30 ; 500.45 ; 668.45 ; 724.21 ; 1086.41 ; 1021.84 ; 765.60 ; 1742.53 ; 992.28 ; 830.27 ; 968.23 ; 1080.23 ; 1040.70 ; 1005.60 ; 1353.23 ; 1531.33 ; 1811.92 ; 1294.00 ; 1150.30 ; 1398.84 ; 995.21 ; 1513.50 ; 1548.01 ; 1111.45 ; 867.12 ; 1022.31 ; 787.97 ; 791.41 ; 1224.01 ; 1095.30 ; 694.50 ; 681.34 ; 1375.13 ; 1318.59 ; 1198.68 ; 1219.11 ; 576.53 ; 471.58 ; 818.62 ; 1266.62 ; 1064.80 ; 669.64 ; 959.89 ; 841.17 ; 851.85 ; 910.12 ; 879.74 ; 961.98 ; 920.09 ; 755.10 ; 1585.40 ; 1124.54 ; 765.13 ; 495.59 ; 914.72 ; 908.55 ; 533.50 ; 673.03 ; 744.80 ; 1504.10 ; 910.26 ; 561.16 ; 987.07 ; 780.04 ; 727.33 ; 746.25 ; 961.87 ; 1130.20 ; 509.19 ; 504.62 ; 722.96 ; 931.65 ; 604.97 ; 622.76 ; 730.41 ; 1005.45 ; 865.38 ; 1017.42 ; 941.79 ; 967.74 ; 510.57 ; 519.04 ; 573.85 ; 518.15 ; 673.94 ; 435.43 
Total assets;Industrials;16286000;16286000;16286000;16286000;16286000;16286000;19499000;19499000;19499000;19499000;19499000;19499000;19499000;19499000;19499000;19499000;19499000;19499000;21361000;21361000;21361000;21361000;21361000;21361000;21361000;21361000;21361000;21361000;21361000;21361000;22945000;22945000;22945000;22945000;22945000;22945000;22945000;22945000;22945000;22945000;22945000;22945000;28618000;28618000;28618000;28618000;28618000;28618000;28618000;28618000;28618000;28618000;28618000;28618000;36680000;36680000;36680000;36680000;36680000;36680000;36680000;36680000;36680000;36680000;36680000;36680000;44479000;44479000;44479000;44479000;44479000;44479000;44479000;44479000;44479000;44479000;44479000;44479000;37111000;37111000;37111000;37111000;37111000;37111000;37111000;37111000;37111000;37111000;37111000;37111000;37111000;32493000;32493000;32493000;32493000;32493000;32493000;32493000;32493000;32493000;32493000;32493000;32493000;33565000;33565000;33565000;33565000;33565000;33565000;33565000;33565000;33565000;33565000;33565000;33565000;35872000;35872000;35872000;35872000;35872000;35872000;35872000;35872000;35872000;35872000;35872000;35872000;44768000;44768000;44768000;44768000;44768000;44768000;44768000;44768000;44768000;44768000;44768000;44768000;50622000;50622000;50622000;50622000;50622000;50622000;50622000;50622000;50622000;50622000;50622000;50622000;NA;NA;NA;NA;NA;NA
Net sales;Industrials;21874000;21874000;21874000;21874000;21874000;21874000;28122000;28122000;28122000;28122000;28122000;28122000;28122000;28122000;28122000;28122000;28122000;28122000;32277000;32277000;32277000;32277000;32277000;32277000;32277000;32277000;32277000;32277000;32277000;32277000;35278000;35278000;35278000;35278000;35278000;35278000;35278000;35278000;35278000;35278000;35278000;35278000;42546000;42546000;42546000;42546000;42546000;42546000;42546000;42546000;42546000;42546000;42546000;42546000;54105000;54105000;54105000;54105000;54105000;54105000;54105000;54105000;54105000;54105000;54105000;54105000;66214000;66214000;66214000;66214000;66214000;66214000;66214000;66214000;66214000;66214000;66214000;66214000;55927000;55927000;55927000;55927000;55927000;55927000;55927000;55927000;55927000;55927000;55927000;55927000;55927000;52219000;52219000;52219000;52219000;52219000;52219000;52219000;52219000;52219000;52219000;52219000;52219000;53438000;53438000;53438000;53438000;53438000;53438000;53438000;53438000;53438000;53438000;53438000;53438000;64667000;64667000;64667000;64667000;64667000;64667000;64667000;64667000;64667000;64667000;64667000;64667000;80830000;80830000;80830000;80830000;80830000;80830000;80830000;80830000;80830000;80830000;80830000;80830000;92382000;92382000;92382000;92382000;92382000;92382000;92382000;92382000;92382000;92382000;92382000;92382000;NA;NA;NA;NA;NA;NA
common equity;Industrials;7045000;7045000;7045000;7045000;7045000;7045000;7597000;7597000;7597000;7597000;7597000;7597000;7597000;7597000;7597000;7597000;7597000;7597000;8168000;8168000;8168000;8168000;8168000;8168000;8168000;8168000;8168000;8168000;8168000;8168000;8633000;8633000;8633000;8633000;8633000;8633000;8633000;8633000;8633000;8633000;8633000;8633000;8990000;8990000;8990000;8990000;8990000;8990000;8990000;8990000;8990000;8990000;8990000;8990000;9546000;9546000;9546000;9546000;9546000;9546000;9546000;9546000;9546000;9546000;9546000;9546000;11914000;11914000;11914000;11914000;11914000;11914000;11914000;11914000;11914000;11914000;11914000;11914000;9419000;9419000;9419000;9419000;9419000;9419000;9419000;9419000;9419000;9419000;9419000;9419000;9419000;9595000;9595000;9595000;9595000;9595000;9595000;9595000;9595000;9595000;9595000;9595000;9595000;11138000;11138000;11138000;11138000;11138000;11138000;11138000;11138000;11138000;11138000;11138000;11138000;11973000;11973000;11973000;11973000;11973000;11973000;11973000;11973000;11973000;11973000;11973000;11973000;14666000;14666000;14666000;14666000;14666000;14666000;14666000;14666000;14666000;14666000;14666000;14666000;16413000;16413000;16413000;16413000;16413000;16413000;16413000;16413000;16413000;16413000;16413000;16413000;NA;NA;NA;NA;NA;NA
Turnover ratio;Industrials;0,10%;0,14%;0,17%;0,22%;0,17%;0,13%;0,17%;0,17%;0,18%;0,42%;0,18%;0,18%;0,31%;0,25%;0,38%;0,32%;0,24%;0,25%;0,19%;0,24%;0,12%;0,14%;0,29%;0,40%;0,16%;0,17%;0,22%;0,32%;0,24%;0,37%;0,25%;0,14%;0,17%;0,19%;0,14%;0,15%;0,18%;0,28%;0,29%;0,23%;0,13%;0,39%;0,19%;0,17%;0,26%;0,28%;0,27%;0,33%;0,22%;0,26%;0,35%;0,26%;0,27%;0,27%;0,27%;0,38%;0,32%;0,40%;0,32%;0,38%;0,45%;0,38%;0,37%;0,52%;0,43%;0,37%;0,64%;0,48%;0,35%;0,55%;0,35%;0,49%;0,24%;0,32%;0,35%;0,52%;0,49%;0,37%;0,83%;0,47%;0,40%;0,46%;0,51%;0,49%;0,47%;0,64%;0,72%;0,85%;0,61%;0,54%;0,66%;0,47%;0,71%;0,73%;0,52%;0,41%;0,48%;0,37%;0,37%;0,58%;0,52%;0,33%;0,32%;0,65%;0,62%;0,56%;0,57%;0,27%;0,22%;0,38%;0,59%;0,50%;0,31%;0,45%;0,40%;0,40%;0,43%;0,42%;0,43%;0,41%;0,33%;0,75%;0,53%;0,36%;0,24%;0,44%;0,44%;0,26%;0,32%;0,36%;0,72%;0,43%;0,27%;0,47%;0,37%;0,35%;0,36%;0,46%;0,54%;0,24%;0,24%;0,34%;0,44%;0,28%;0,30%;0,35%;0,48%;0,41%;0,48%;0,45%;0,46%;0,24%;0,25%;0,27%;0,25%;0,32%;0,21%
Return monthly;Industrials;;0,072968147;0,020094694;-0,062825695;0,081969199;-0,045456807;0,071429037;-0,020740597;0,043872904;-0,199964307;0,051470552;0,113634435;-0,114599959;-0,099290916;-0,055118194;-0,112498174;0,173707033;0,102003392;0,026639194;-0,174625535;0,097163782;-0,027861422;0,119754367;0,032333881;-0,004525311;-0,098181176;-0,00201423;0,008081025;0,016932405;0,022222732;0,05928624;0,114741203;-0,016737162;-0,005810106;0,061403698;0,054544566;0,050157369;-0,015075405;0,06076723;-0,022857424;-0,014925346;0,056060686;-0,010043196;0,00942106;0,102511993;0,084480483;0,123313337;0,114145515;0,019607298;-0,027499194;0,048051965;-0,064617081;-0,041124085;0,067379331;0,028040331;0,130987001;0,041054703;0,12330549;-0,060150962;-0,01199984;0,138461694;0,073968883;0,026489951;0,117892956;-0,023391605;-0,137724309;-0,062500585;-0,011110806;0,067415541;-0,075556081;0,14468112;-0,003109607;0,111872047;-0,02737973;0,028213368;-0,059184479;0,056105457;-0,053124863;-0,037624139;-0,039780192;0,021428787;-0,078091617;0,017054093;-0,215701373;0,014383543;-0,271891823;0,052632606;-0,009374843;-0,034069893;-0,089367336;-0,00471706;-0,164739355;0,225601956;0,137568607;-0,070231685;-0,084456192;0,18369952;-0,136715391;-0,138132794;0,226953021;0,019645646;0,100916611;-0,028332639;0,166552575;0,089545486;0,093733876;0,019666218;-0,006142653;0,092088901;-0,09292531;0,169826846;0,085383429;-0,017848546;-0,024872612;-0,106715555;0,124125616;0,058579924;0,133099803;0,00705153;0,072209832;0,040653212;-0,136570547;0,021077595;0,037807596;0,0331877;-0,012713042;0,040861984;-0,052453461;0,007485504;-0,069931344;0,116389688;0,00723425;0,043514825;0,122429562;0,063194061;0,072737205;0,089161531;-0,020672913;0,040343468;0,10000004;0,079016932;-0,063378425;0,050503943;-0,042593115;0,054032537;-0,019519083;0,062031611;0,035123854;-0,054844734;0,061550004;-0,005072619;-0,018822139;0,011266995;0,068444823;-0,021559705;-0,010079731;-0,040445079
