Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Basic Materials;2424835;2975492;2975492;2975492;2975492;2975492;2975492;2975492;2975492;2975492;2975492;2975492;2975492;2957333;2957333;2957333;2957333;2957333;2957333;2957333;2957333;2957333;2957333;2957333;2957333;3348976;3348976;3348976;3348976;3348976;3348976;3348976;3348976;3348976;3348976;3348976;3348976;2809085;2809085;2809085;2809085;2809085;2809085;2809085;2809085;2809085;2809085;2809085;2809085;3984415;3984415;3984415;3984415;3984415;3984415;3984415;3984415;3984415;3984415;3984415;3984415;4618656;4618656;4618656;4618656;4618656;4618656;4618656;4618656;4618656;4618656;4618656;4618656;5162087;5162087;5162087;5162087;5162087;5162087;5162087;5162087;5162087;5162087;5162087;5162087;3417787;3417787;3417787;3417787;3417787;3417787;3417787;3417787;3417787;3417787;3417787;3417787;4430972;4430972;4430972;4430972;4430972;4430972;4430972;4430972;4430972;4430972;4430972;4430972;4363000;4363000;4363000;4363000;4363000;4363000;4363000;4363000;4363000;4363000;4363000;4363000;3543000;3543000;3543000;3543000;3543000;3543000;3543000;3543000;3543000;3543000;3543000;3543000;2988000;2988000;2988000;2988000;2988000;2988000;2988000;2988000;2988000;2988000;2988000;2988000;2789000;2789000;2789000;2789000;2789000;2789000;2789000;2789000;2789000;2789000;2789000;2789000
Excess return;Basic Materials;;-0,267575592;-0,135828548;-0,252195653;-0,232331294;-0,166763386;-0,295886753;-0,208367984;-0,110863133;-0,2151354;-0,077242939;0,214164197;0,010057271;-0,287394825;-0,128876954;-0,158750799;-0,252669818;-0,2167497;-0,109634411;-0,13321548;-0,188849386;-0,094622276;-0,068890874;-0,213573645;-0,177007186;-0,30033723;-0,1673275;-0,301968811;-0,266722943;-0,311298556;-0,206596334;-0,093183293;0,034840054;-0,150390634;0,21229511;-0,028734459;0,039796417;-0,091580189;-0,187277732;-0,139137841;-0,122771888;-0,283875638;-0,27390486;-0,291920703;-0,390550288;-0,036148237;-0,132377418;-0,342206398;0,078883411;-0,340890541;-0,192230643;-0,076173948;-0,072559294;-0,038602001;-0,195036141;-0,172323128;-0,113312288;-0,014827843;-0,090479372;0,07610669;-0,07428776;-0,119617066;-0,406753884;-0,1080459;0,062650131;0,132711724;-0,012970149;-0,173322918;-0,115378347;-0,265196243;0,419143494;-0,205840601;0,006132236;-0,270313395;-0,073520738;-0,102580182;0,186315014;-0,027099297;-0,056927791;-0,116086976;-0,210545698;-0,052619801;0,002802636;-0,235106085;-0,193639929;-0,301425431;0,149643546;-0,189233407;0,067380707;-0,205925424;-0,167029592;-0,393515063;-0,38418044;-0,387793562;-0,477757334;-0,1855475;-0,043127318;-0,328981848;-0,314789403;-0,205436621;0,049678928;0,122325961;-0,265932057;-0,21719334;0,021852247;-0,053036955;-0,110211355;-0,134283136;-0,200214698;-0,152658598;-0,112515441;-0,033355315;-0,104599296;-0,301114152;-0,158964455;-0,241298378;-0,170415715;-0,169245074;-0,02313603;-0,165885623;-0,016283088;-0,041100615;0,00392839;-0,104715649;-0,061700699;-0,166350854;-0,216635765;-0,029698929;-0,023028943;-0,353915795;-0,09913512;-0,079499347;0,040065623;0,016648043;-0,135678651;-0,100913986;-0,137019405;-0,157314825;-0,239621537;-0,39463957;-0,26415161;0,026585391;-0,160162731;-0,040517579;0,053693004;-0,121751897;-0,117479277;-0,077370549;-0,095024829;-0,09706579;-0,092946195;-0,074983955;-0,095655517;-0,078094032;-0,098161976;-0,097055254;-0,00692558
Risk premium;Basic Materials;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Basic Materials;1,5771;1,5952;1,4972;1,2207;1,0617;0,9266;0,8878;0,8956;0,8498;0,9437;1,1307;1,2188;1,242;1,1617;1,1456;1,1773;1,1788;1,084;0,9381;0,8302;0,8113;0,802;0,7982;0,88;0,9251;0,9191;1,0925;1,1069;0,8177;0,8097;0,813;0,8514;0,8424;0,9993;0,781;0,7403;0,7305;0,7214;0,7184;0,7133;0,7181;0,9479;0,9237;0,7412;0,7871;0,8031;0,6773;0,6749;0,6146;0,6106;0,4701;0,3369;0,6953;0,6902;0,613;0,5743;0,6347;0,2609;0,1612;0,2006;0,1856;0,4392;0,4534;0,5293;0,2924;0,2012;0,4069;0,4016;0,3803;0,6657;0,6694;0,7327;0,6852;0,7264;0,7366;0,8754;0,8468;0,7715;0,8968;0,9492;1,0224;1,0738;1,1462;1,6002;1,6414;1,5547;1,6655;1,9279;1,8964;1,7713;1,7793;1,9012;1,6112;1,6894;1,7229;1,7825;1,806;1,7698;1,5241;1,5586;1,6194;1,6292;1,4783;1,5023;1,49;1,4714;1,4679;1,4663;1,441;1,3384;1,3201;1,2623;1,3197;1,3113;1,1717;1,142;1,0668;0,8751;0,8846;0,9051;0,6687;0,8094;0,8097;0,8274;0,481;0,5513;0,6568;0,6018;0,8297;0,7467;0,7494;0,6715;0,7684;0,7517;0,7387;0,738;0,6475;0,6326;0,6971;0,6557;0,7961;0,6637;0,6881;0,6548;0,7487;0,6966;0,7064;0,6312;0,5954;0,4717;0,5782;0,578;0,3021;0,2491;0,256;0,2562
VO monthly avg;Basic Materials; 1.40 ; 6.82 ; 9.38 ; 3.29 ; 8.84 ; 5.74 ; 5.78 ; 59.23 ; 9.91 ; 7.43 ; 3.67 ; 7.10 ; 10.62 ; 9.86 ; 6.66 ; 5.40 ; 2.94 ; 8.31 ; 4.44 ; 9.03 ; 5.16 ; 2.25 ; 15.48 ; 2.21 ; 2.85 ; 7.52 ; 1.55 ; 4.44 ; 10.23 ; 10.79 ; 1.88 ; 3.61 ; 11.76 ; 20.11 ; 30.84 ; 28.59 ; 3.98 ; 6.11 ; 4.54 ; 22.16 ; 3.61 ; 2.04 ; 1.37 ; 13.70 ; 4.21 ; 9.50 ; 5.78 ; 6.80 ; 6.55 ; 9.22 ; 3.05 ; 0.94 ; 5.67 ; 4.68 ; 4.22 ; 3.94 ; 18.70 ; 9.31 ; 11.40 ; 10.71 ; 2.55 ; 24.22 ; 16.83 ; 9.17 ; 106.21 ; 89.51 ; 31.70 ; 79.20 ; 27.01 ; 42.86 ; 122.24 ; 40.10 ; 43.80 ; 55.63 ; 36.97 ; 25.94 ; 42.18 ; 35.03 ; 55.79 ; 35.99 ; 43.85 ; 19.89 ; 21.75 ; 35.20 ; 16.27 ; 17.25 ; 47.92 ; 38.39 ; 40.52 ; 38.15 ; 45.87 ; 20.18 ; 23.20 ; 20.12 ; 38.75 ; 19.90 ; 20.87 ; 14.62 ; 13.61 ; 36.01 ; 23.73 ; 30.59 ; 30.19 ; 127.00 ; 9.84 ; 8.91 ; 25.31 ; 21.96 ; 23.45 ; 12.63 ; 34.51 ; 15.13 ; 19.69 ; 34.14 ; 9.97 ; 10.89 ; 18.78 ; 17.13 ; 24.92 ; 21.45 ; 9.92 ; 51.09 ; 49.78 ; 35.24 ; 44.99 ; 20.01 ; 48.10 ; 64.57 ; 64.66 ; 41.78 ; 27.51 ; 37.82 ; 110.42 ; 46.07 ; 37.59 ; 41.15 ; 27.20 ; 30.31 ; 103.82 ; 61.30 ; 48.03 ; 80.15 ; 41.75 ; 27.27 ; 53.42 ; 48.20 ; 51.59 ; 62.09 ; 62.71 ; 27.00 ; 54.93 ; 127.74 ; 42.68 ; 22.13 ; 11.54 ; 9.32 ; 1.37 
Total assets;Basic Materials;3949501;4768225;4768225;4768225;4768225;4768225;4768225;4768225;4768225;4768225;4768225;4768225;4768225;4966521;4966521;4966521;4966521;4966521;4966521;4966521;4966521;4966521;4966521;4966521;4966521;5366693;5366693;5366693;5366693;5366693;5366693;5366693;5366693;5366693;5366693;5366693;5366693;3112752;3112752;3112752;3112752;3112752;3112752;3112752;3112752;3112752;3112752;3112752;3112752;3469486;3469486;3469486;3469486;3469486;3469486;3469486;3469486;3469486;3469486;3469486;3469486;4371102;4371102;4371102;4371102;4371102;4371102;4371102;4371102;4371102;4371102;4371102;4371102;6011184;6011184;6011184;6011184;6011184;6011184;6011184;6011184;6011184;6011184;6011184;6011184;6089813;6089813;6089813;6089813;6089813;6089813;6089813;6089813;6089813;6089813;6089813;6089813;6110552;6110552;6110552;6110552;6110552;6110552;6110552;6110552;6110552;6110552;6110552;6110552;6581000;6581000;6581000;6581000;6581000;6581000;6581000;6581000;6581000;6581000;6581000;6581000;7202000;7202000;7202000;7202000;7202000;7202000;7202000;7202000;7202000;7202000;7202000;7202000;7131000;7131000;7131000;7131000;7131000;7131000;7131000;7131000;7131000;7131000;7131000;7131000;8876000;8876000;8876000;8876000;8876000;8876000;8876000;8876000;8876000;8876000;8876000;8876000
Net sales;Basic Materials;1747685;1985038;1985038;1985038;1985038;1985038;1985038;1985038;1985038;1985038;1985038;1985038;1985038;2121307;2121307;2121307;2121307;2121307;2121307;2121307;2121307;2121307;2121307;2121307;2121307;1554727;1554727;1554727;1554727;1554727;1554727;1554727;1554727;1554727;1554727;1554727;1554727;1970631;1970631;1970631;1970631;1970631;1970631;1970631;1970631;1970631;1970631;1970631;1970631;2364608;2364608;2364608;2364608;2364608;2364608;2364608;2364608;2364608;2364608;2364608;2364608;3981879;3981879;3981879;3981879;3981879;3981879;3981879;3981879;3981879;3981879;3981879;3981879;4858129;4858129;4858129;4858129;4858129;4858129;4858129;4858129;4858129;4858129;4858129;4858129;4604580;4604580;4604580;4604580;4604580;4604580;4604580;4604580;4604580;4604580;4604580;4604580;5283875;5283875;5283875;5283875;5283875;5283875;5283875;5283875;5283875;5283875;5283875;5283875;6131000;6131000;6131000;6131000;6131000;6131000;6131000;6131000;6131000;6131000;6131000;6131000;8054000;8054000;8054000;8054000;8054000;8054000;8054000;8054000;8054000;8054000;8054000;8054000;9741000;9741000;9741000;9741000;9741000;9741000;9741000;9741000;9741000;9741000;9741000;9741000;12506000;12506000;12506000;12506000;12506000;12506000;12506000;12506000;12506000;12506000;12506000;12506000
common equity;Basic Materials;1524666;1792733;1792733;1792733;1792733;1792733;1792733;1792733;1792733;1792733;1792733;1792733;1792733;2009188;2009188;2009188;2009188;2009188;2009188;2009188;2009188;2009188;2009188;2009188;2009188;2017717;2017717;2017717;2017717;2017717;2017717;2017717;2017717;2017717;2017717;2017717;2017717;303667;303667;303667;303667;303667;303667;303667;303667;303667;303667;303667;303667;-514929;-514929;-514929;-514929;-514929;-514929;-514929;-514929;-514929;-514929;-514929;-514929;-247554;-247554;-247554;-247554;-247554;-247554;-247554;-247554;-247554;-247554;-247554;-247554;849097;849097;849097;849097;849097;849097;849097;849097;849097;849097;849097;849097;2672026;2672026;2672026;2672026;2672026;2672026;2672026;2672026;2672026;2672026;2672026;2672026;1679580;1679580;1679580;1679580;1679580;1679580;1679580;1679580;1679580;1679580;1679580;1679580;2218000;2218000;2218000;2218000;2218000;2218000;2218000;2218000;2218000;2218000;2218000;2218000;3659000;3659000;3659000;3659000;3659000;3659000;3659000;3659000;3659000;3659000;3659000;3659000;4143000;4143000;4143000;4143000;4143000;4143000;4143000;4143000;4143000;4143000;4143000;4143000;6087000;6087000;6087000;6087000;6087000;6087000;6087000;6087000;6087000;6087000;6087000;6087000
Turnover ratio;Basic Materials;0,00%;0,02%;0,03%;0,01%;0,03%;0,02%;0,02%;0,21%;0,03%;0,03%;0,01%;0,03%;0,04%;0,03%;0,02%;0,02%;0,01%;0,03%;0,02%;0,03%;0,02%;0,01%;0,05%;0,01%;0,01%;0,03%;0,01%;0,02%;0,04%;0,04%;0,01%;0,01%;0,04%;0,07%;0,11%;0,10%;0,01%;0,02%;0,02%;0,08%;0,01%;0,01%;0,00%;0,05%;0,01%;0,03%;0,02%;0,02%;0,02%;0,03%;0,01%;0,00%;0,02%;0,02%;0,01%;0,01%;0,07%;0,03%;0,04%;0,04%;0,01%;0,08%;0,06%;0,03%;0,35%;0,30%;0,11%;0,26%;0,08%;0,09%;0,25%;0,08%;0,09%;0,12%;0,08%;0,05%;0,09%;0,07%;0,12%;0,07%;0,09%;0,04%;0,04%;0,07%;0,03%;0,04%;0,10%;0,08%;0,08%;0,08%;0,09%;0,04%;0,05%;0,04%;0,08%;0,04%;0,04%;0,03%;0,03%;0,07%;0,05%;0,06%;0,06%;0,26%;0,02%;0,02%;0,05%;0,05%;0,05%;0,03%;0,07%;0,03%;0,04%;0,07%;0,02%;0,02%;0,04%;0,04%;0,05%;0,04%;0,02%;0,11%;0,10%;0,07%;0,09%;0,04%;0,10%;0,13%;0,13%;0,09%;0,06%;0,08%;0,23%;0,10%;0,08%;0,09%;0,06%;0,06%;0,21%;0,13%;0,10%;0,17%;0,09%;0,06%;0,11%;0,10%;0,11%;0,13%;0,13%;0,06%;0,11%;0,26%;0,09%;0,05%;0,02%;0,02%;0,00%
Return monthly;Basic Materials;;-0,043477992;0,075295052;-0,053191553;-0,044944194;0,009512414;-0,131455353;-0,045945184;0,049574267;-0,0485823;0,099291161;0,393548597;0,203703271;-0,092307725;0,067795846;0,047619101;-0,060605418;-0,0322577;0,066665889;0,02968712;-0,025037486;0,067703724;0,093295726;-0,053333645;-0,014225886;-0,14273393;0;-0,133334111;-0,117307843;-0,164487456;-0,061277334;0,055554907;0,184211254;0,006665266;0,35209811;0,110204441;0,176617917;0,049868011;-0,047618532;0,002500059;0,022568412;-0,122057938;-0,11111176;-0,140625103;-0,236362988;0,119047063;0,014892482;-0,212787698;0,198403211;-0,222222741;-0,085714343;0,031250752;0,054544606;0,089080599;-0,076517141;-0,057142228;0,007573812;0,082708857;0,000276228;0,16634449;0,01190504;-0,017647466;-0,305389684;0;0,155171331;0,222987324;0,098364551;-0,062222118;-0,004739447;-0,142857143;0,541665694;-0,081080501;0,127449836;-0,148000195;0,051235062;0,029320018;0,319563414;0,106505203;0,085270609;0,029762624;-0,063584498;0,095679599;0,160563236;-0,048543485;-0,004081729;-0,113729331;0,346820046;0,026724293;0,287553907;0,012666476;0,036866308;-0,182539463;-0,19417484;-0,190361362;-0,285714634;0;0,150000682;-0,131884448;-0,132721103;-0,022344821;0,240001128;0,314515561;-0,084049157;-0,03549844;0,203472247;0,129411245;0,072916345;0,048543764;-0,018981698;0,019160602;0,055750859;0,130869585;0,065491804;-0,130702252;-0,003097355;-0,090102378;-0,023707315;-0,035713774;0,11534377;-0,027514323;0,112195012;0,096491585;0,14183949;0,031810551;0,051502301;-0,047618954;-0,092857365;0,086614471;0,111942157;-0,228523695;0,02702708;0,042105153;0,165824823;0,142455143;-0,010390551;0,022330014;-0,018676905;-0,045161025;-0,129054237;-0,28588047;-0,14839731;0,135348491;-0,050112431;0,064584821;0,166111104;-0,013816097;-0,007826077;0,022495051;0,014285371;0,00845131;0,021880405;0,043280045;-0,000873217;0,013549268;-0,001983976;-0,001814654;-0,00692558
