Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Financials;54944;33969;33969;33969;33969;33969;33969;33969;33969;33969;33969;33969;33969;13523;13523;13523;13523;13523;13523;13523;13523;13523;13523;13523;13523;6622;6622;6622;6622;6622;6622;6622;6622;6622;6622;6622;6622;8460;8460;8460;8460;8460;8460;8460;8460;8460;8460;8460;8460;3238;3238;3238;3238;3238;3238;3238;3238;3238;3238;3238;3238;13811;13811;13811;13811;13811;13811;13811;13811;13811;13811;13811;13811;15095;15095;15095;15095;15095;15095;15095;15095;15095;15095;15095;15095;31241;31241;31241;31241;31241;31241;31241;31241;31241;31241;31241;31241;16327;16327;16327;16327;16327;16327;16327;16327;16327;16327;16327;16327;67833;67833;67833;67833;67833;67833;67833;67833;67833;67833;67833;67833;64817;64817;64817;64817;64817;64817;64817;64817;64817;64817;64817;64817;71150;71150;71150;71150;71150;71150;71150;71150;71150;71150;71150;71150;315061;315061;315061;315061;315061;315061;315061;315061;315061;315061;315061;315061
Excess return;Financials;;-0,029843817;-0,226200911;0,375244109;-0,362151553;0,037609238;-0,1013243;-0,1039273;-0,0925675;0,482047786;-0,27826731;-0,078471;-0,144162878;-0,0936634;-0,0960555;-0,0940724;-0,190276227;0,29269541;-0,0955469;-0,0897848;-0,229958712;-0,0937694;-0,196931556;0,094441571;-0,0837856;-0,0803023;-0,1073767;-0,1068002;0,027845955;0,18618118;-0,1155578;-0,1102263;-0,232904124;-0,295614982;-0,1282677;-0,245947344;-0,1284173;-0,335687073;-0,1345184;-0,118014028;-0,1370873;0,114922272;0,238578852;-0,229652576;-0,1383365;-0,117243958;-0,154475827;-0,117266;-0,231368817;-0,1103644;-0,0894496;0,504729396;-0,036620699;-0,0660182;-0,0624868;-0,0516202;-0,295605553;-0,008723178;0,276950269;-0,211841297;-0,0482983;0,078820218;-0,0549647;0,149506914;-0,078217516;0,250727922;-0,071903;-0,0674733;-0,264958238;0,3764989;0,109446152;-0,19478622;-0,0479793;0,251564431;-0,045342357;-0,063026517;-0,047548921;-0,0663709;0,056865571;-0,151524597;0,035870933;-0,0758683;-0,0870305;-0,0880999;-0,114255217;-0,0695459;-0,272786706;-0,030453478;0,015105152;-0,0917351;0,039226857;-0,0942303;-0,20025104;-0,1042993;-0,192744648;-0,0845711;-0,0908349;-0,09757;-0,097294366;-0,08244597;-0,0998101;-0,151232181;-0,0970534;-0,225591823;-0,10637488;-0,0975494;-0,0992117;-0,035806843;-0,141394025;-0,098572001;-0,211230721;-0,043442519;-0,065459374;-0,08814747;-0,083711801;-0,0966758;-0,047472755;-0,0887383;-0,091520726;-0,0921293;-0,0961024;-0,137447704;-0,083372;0,524247848;-0,0801028;-0,110158991;-0,121966388;-0,0922159;-0,093675893;-0,0862565;-0,170109175;-0,0901612;-0,116198083;-0,0858084;0,099036448;-0,104281232;0,074631594;0,267906735;0,050730418;-0,0565636;-0,046150013;-0,021332683;-0,0523738;-0,0487489;-0,0413541;-0,0423087;0,007081465;-0,039969455;-0,0792592;0,032343099;-0,083944;-0,0870034;-0,069071728;-0,010766896;-0,071520647;-0,0896525;0,047623961
Risk premium;Financials;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Financials;0,7705;0,5822;0,1496;-0,0242;-0,1554;-0,1675;-0,1139;-0,0329;-0,2275;-0,3552;-0,2938;-0,383;-0,3788;-0,4482;-0,4515;-0,6052;-0,6131;-0,5386;-0,3437;-0,3304;-0,3031;-0,2862;-0,321;-0,3617;-0,3288;-0,3079;0,1409;0,1254;0,3848;0,3547;0,3406;0,2401;0,5811;0,5533;0,5979;0,6753;0,5971;0,6302;0,6368;0,6356;0,5871;0,5227;0,5054;0,5422;0,5355;0,5181;0,4805;0,482;0,4846;0,4788;0,1992;0,281;-0,2877;-0,2886;-0,2764;-0,4346;-0,3399;-0,5711;-0,6634;-0,6205;-0,4159;-0,382;-0,2831;-0,3841;-0,4747;-0,2512;-0,219;-0,2909;-0,3447;-0,3743;-0,3672;-0,4233;-0,4789;-0,4463;-0,117;-0,2772;-0,2545;-0,2957;-0,279;-0,2833;-0,3792;-0,0759;0,0235;0,0373;0,1815;-0,3207;-0,4522;-0,1917;-0,196;-0,2423;-0,0957;0,0481;0,0631;0,2111;0,246;0,1797;0,1823;0,19;0,2004;0,2015;0,1827;0,1921;0,1318;0,1285;0,1104;0,1238;0,1359;0,1282;0,1252;0,2551;0,2908;0,2599;0,2849;0,279;0,2956;0,2766;0,2851;0,1641;0,1645;0,1711;0,1548;0,1235;-0,056;-0,0577;-0,0444;-0,0024;0,1989;0,2193;0,2448;0,1255;0,1242;0,1724;0,1358;0,1168;0,1542;0,1918;-0,0735;-0,1093;-0,1624;-0,1728;-0,1859;-0,212;-0,2274;-0,2397;-0,3793;-0,3451;-0,1545;-0,1211;0,1184;0,1508;0,088;0,0818;0,0369;0,2185;0,2517;0,1675
VO monthly avg;Financials; 0.00 ; 0.27 ; 0.42 ; 0.90 ; 0.30 ; 0.30 ; 0.00 ; 0.00 ; 0.16 ; 4.22 ; 0.18 ; 0.52 ; 0.32 ; 0.00 ; 0.00 ; 0.00 ; 4.04 ; 6.07 ; 0.00 ; 0.00 ; 0.24 ; 0.13 ; 3.59 ; 0.61 ; 1.67 ; 0.00 ; 0.00 ; 0.01 ; 0.16 ; 0.14 ; 0.00 ; 0.00 ; 1.09 ; 0.00 ; 0.02 ; 0.53 ; 0.37 ; 0.11 ; 0.01 ; 0.04 ; 0.02 ; 0.58 ; 0.64 ; 0.94 ; 0.03 ; 2.62 ; 0.67 ; 0.00 ; 0.11 ; 0.00 ; 0.51 ; 0.27 ; 0.15 ; 0.00 ; 0.00 ; 0.00 ; 0.07 ; 0.71 ; 0.50 ; 0.14 ; 0.00 ; 0.40 ; 0.00 ; 0.39 ; 0.16 ; 2.77 ; 0.00 ; 0.00 ; 0.00 ; 0.07 ; 0.05 ; 0.46 ; 0.00 ; 0.45 ; 2.61 ; 6.19 ; 10.95 ; 2.73 ; 0.30 ; 0.15 ; 0.29 ; 0.00 ; 0.00 ; 0.00 ; 0.14 ; 0.00 ; 2.56 ; 0.36 ; 4.76 ; 0.00 ; 0.02 ; 132.52 ; 0.00 ; 0.00 ; 4.41 ; 0.00 ; 7.73 ; 0.00 ; 0.00 ; 1.53 ; 0.00 ; 0.75 ; 0.00 ; 8.85 ; 22.96 ; 0.13 ; 1.75 ; 2.60 ; 0.03 ; 2.15 ; 0.03 ; 0.98 ; 0.72 ; 0.04 ; 14.62 ; 0.40 ; 0.10 ; 0.00 ; 0.04 ; 0.00 ; 0.00 ; 0.03 ; 18.27 ; 0.62 ; 0.00 ; 0.11 ; 8.60 ; 0.00 ; 0.00 ; 0.00 ; 0.09 ; 0.00 ; 0.10 ; 0.00 ; 0.70 ; 0.82 ; 0.00 ; 0.32 ; 0.34 ; 0.00 ; 0.00 ; 0.26 ; 0.00 ; 0.00 ; 0.00 ; 0.00 ; 0.11 ; 19.24 ; 0.05 ; 1.06 ; 0.23 ; 0.00 ; 0.05 ; 0.10 ; 0.00 ; 0.30 ; 0.00 
Total assets;Financials;188681;172147;172147;172147;172147;172147;172147;172147;172147;172147;172147;172147;172147;152560;152560;152560;152560;152560;152560;152560;152560;152560;152560;152560;152560;138117;138117;138117;138117;138117;138117;138117;138117;138117;138117;138117;138117;155731;155731;155731;155731;155731;155731;155731;155731;155731;155731;155731;155731;184171;184171;184171;184171;184171;184171;184171;184171;184171;184171;184171;184171;293182;293182;293182;293182;293182;293182;293182;293182;293182;293182;293182;293182;339881;339881;339881;339881;339881;339881;339881;339881;339881;339881;339881;339881;381877;381877;381877;381877;381877;381877;381877;381877;381877;381877;381877;381877;395398;395398;395398;395398;395398;395398;395398;395398;395398;395398;395398;395398;494931;494931;494931;494931;494931;494931;494931;494931;494931;494931;494931;494931;582140;582140;582140;582140;582140;582140;582140;582140;582140;582140;582140;582140;736177;736177;736177;736177;736177;736177;736177;736177;736177;736177;736177;736177;1400072;1400072;1400072;1400072;1400072;1400072;1400072;1400072;1400072;1400072;1400072;1400072
Net sales;Financials;12499;9829;9829;9829;9829;9829;9829;9829;9829;9829;9829;9829;9829;7666;7666;7666;7666;7666;7666;7666;7666;7666;7666;7666;7666;10426;10426;10426;10426;10426;10426;10426;10426;10426;10426;10426;10426;10899;10899;10899;10899;10899;10899;10899;10899;10899;10899;10899;10899;21602;21602;21602;21602;21602;21602;21602;21602;21602;21602;21602;21602;59867;59867;59867;59867;59867;59867;59867;59867;59867;59867;59867;59867;27676;27676;27676;27676;27676;27676;27676;27676;27676;27676;27676;27676;44868;44868;44868;44868;44868;44868;44868;44868;44868;44868;44868;44868;49291;49291;49291;49291;49291;49291;49291;49291;49291;49291;49291;49291;24051;24051;24051;24051;24051;24051;24051;24051;24051;24051;24051;24051;38813;38813;38813;38813;38813;38813;38813;38813;38813;38813;38813;38813;63679;63679;63679;63679;63679;63679;63679;63679;63679;63679;63679;63679;61675;61675;61675;61675;61675;61675;61675;61675;61675;61675;61675;61675
common equity;Financials;133737;138178;138178;138178;138178;138178;138178;138178;138178;138178;138178;138178;138178;139037;139037;139037;139037;139037;139037;139037;139037;139037;139037;139037;139037;131495;131495;131495;131495;131495;131495;131495;131495;131495;131495;131495;131495;147271;147271;147271;147271;147271;147271;147271;147271;147271;147271;147271;147271;180933;180933;180933;180933;180933;180933;180933;180933;180933;180933;180933;180933;279371;279371;279371;279371;279371;279371;279371;279371;279371;279371;279371;279371;324786;324786;324786;324786;324786;324786;324786;324786;324786;324786;324786;324786;350636;350636;350636;350636;350636;350636;350636;350636;350636;350636;350636;350636;379071;379071;379071;379071;379071;379071;379071;379071;379071;379071;379071;379071;427098;427098;427098;427098;427098;427098;427098;427098;427098;427098;427098;427098;517323;517323;517323;517323;517323;517323;517323;517323;517323;517323;517323;517323;665027;665027;665027;665027;665027;665027;665027;665027;665027;665027;665027;665027;1085011;1085011;1085011;1085011;1085011;1085011;1085011;1085011;1085011;1085011;1085011;1085011
Turnover ratio;Financials;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,02%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,02%;0,03%;0,00%;0,00%;0,00%;0,00%;0,02%;0,00%;0,01%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,01%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,01%;0,00%;0,02%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,02%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,02%;0,04%;0,06%;0,02%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,01%;0,00%;0,03%;0,00%;0,00%;0,77%;0,00%;0,00%;0,03%;0,00%;0,04%;0,00%;0,00%;0,01%;0,00%;0,00%;0,00%;0,05%;0,13%;0,00%;0,01%;0,02%;0,00%;0,01%;0,00%;0,01%;0,00%;0,00%;0,08%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,11%;0,00%;0,00%;0,00%;0,05%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,11%;0,00%;0,01%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%
Return monthly;Financials;;0,130434783;-0,099976111;0,495819509;-0,251441753;0,144956738;0;0;0;0,566770186;-0,19147671;0;-0,052627278;0;0;0;-0,111101527;0,37496361;0;0;-0,136354012;0;-0,105254556;0,176454471;0;0;0;0;0,149988355;0,30432728;0;0;-0,099994824;-0,166657082;0;-0,111103444;0;-0,199984473;0;0,018728772;0;0,249952372;0,375019052;-0,090893976;0;0,019996342;-0,019604327;0;-0,120039017;0;0;0,608632396;0,028554201;0;0;0;-0,236119253;0,036397522;0,315756069;-0,173332797;0;0,129054218;0;0,200008614;-0,034023616;0,312502322;0;0;-0,199994338;0,433318;0,166662552;-0,14285412;0;0,299997531;0,025636643;-0,003740117;0,016317579;0;0,124988571;-0,083322497;0,094531333;0;0;0;-0,016670717;0;-0,209025306;0,051969422;0,103457152;0;0,124997757;0;-0,10777574;0;-0,093746648;0;0;0;0,001380834;0,01514853;0;-0,049579881;0;-0,130446323;-0,01166968;0;0;0,062719757;-0,043056425;0,004999299;-0,107810321;0,057631181;0,039439326;0,01722953;0,016960999;0;0,049988545;0;0,001592774;0;0;-0,043067204;0;0,605012748;0;-0,026310191;-0,027035688;0;0,004446507;0;-0,083334575;0;-0,030292683;0;0,187501048;-0,015447832;0,147551094;0,333320835;0,107149218;0;0,007738287;0,032261317;0;0;0;0;0,062497965;0,012501245;0;0,117643499;0;0;0,009002972;0,078948604;0,024386453;0;0,047623961
