Name;;2000-12-31;2001-01-31;2001-02-28;2001-03-30;2001-04-30;2001-05-31;2001-06-29;2001-07-31;2001-08-31;2001-09-28;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-29;2002-04-30;2002-05-31;2002-06-28;2002-07-31;2002-08-30;2002-09-30;2002-10-31;2002-11-29;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31
total liabilities;Industrials;-745;-5588;-5588;-5588;-5588;-5588;-5588;-5588;-5588;-5588;-5588;-5588;-5588;73791;73791;73791;73791;73791;73791;73791;73791;73791;73791;73791;73791;72427;72427;72427;72427;72427;72427;72427;72427;72427;72427;72427;72427;79634;79634;79634;79634;79634;79634;79634;79634;79634;79634;79634;79634;117376;117376;117376;117376;117376;117376;117376;117376;117376;117376;117376;117376;NA;NA;294618;294618;294618;294618;294618;294618;294618;294618;294618;294618;294618;294618;247878;247878;247878;247878;247878;247878;247878;247878;247878;247878;247878;247878;180173;180173;180173;180173;180173;180173;180173;180173;180173;180173;180173;180173;157236;157236;157236;157236;157236;157236;157236;157236;157236;157236;157236;157236;241027;241027;241027;241027;241027;241027;241027;241027;241027;241027;241027;241027;290752;290752;290752;290752;290752;290752;290752;290752;290752;290752;290752;290752;407119;407119;407119;407119;407119;407119;407119;407119;407119;407119;407119;407119;492655;492655;492655;492655;492655;492655;492655;492655;492655;492655
Excess return;Industrials;;-0,2151138;-0,529015633;-0,2123475;-0,2145212;-0,2281374;-0,2282693;-0,7437558;0,7988646;0,823159;-0,9214815;-0,1643337;-0,1080542;6,9039741;0,1523947;0,819742728;-0,410047944;0,106775328;-0,149490071;-0,1584549;-0,162190811;-0,0560324;-0,1591139;0,077847943;0,16566;-0,1893995;-0,004083889;-0,1219832;-0,1949705;-0,0614461;-0,266193122;-0,181194143;0,598697767;-0,1408083;-0,173329611;0,1722152;-0,010733872;-0,298520954;-0,244873511;-0,2587881;0,006815643;-0,2587071;-0,279045343;-0,1385633;-0,1380782;-0,1385696;-0,311265367;-0,126338;0,6820741;-0,562973644;-0,3115122;0,1337364;-0,1491539;0,4505446;-0,2789565;0,008631343;-0,0264978;0,157729787;-0,347837261;-0,077014672;-0,079635917;-0,084357606;-0,233983709;-0,337205961;0,251313628;0,21415018;-0,1632089;-0,261718989;-0,396081122;-0,234527709;0,25887837;-0,346209616;0,052219248;-0,343271316;-0,036511568;-0,02525103;-0,211080866;-0,225298305;-0,29161827;-0,1693801;-0,205989116;-0,271322218;-0,1311683;-0,219312571;-0,2493831;-0,362057222;-0,12501;0,294274329;-0,2429352;-0,048285989;-0,3560159;-0,4123018;0,020433467;-0,283192443;-0,1355506;-0,1210481;-0,292699667;-0,1263673;-0,1330354;0,0715985;-0,464744233;-0,1318734;-0,121195;-0,3772944;0,535956967;-0,3324073;-0,1347941;0,1187071;-0,3269774;-0,1256591;-0,389217;0,192336533;-0,3878288;-0,1382126;-0,1352031;0,215810833;0,3898253;-0,278305467;0,0884716;0,224685433;-0,1191982;-0,3612708;0,218492833;-0,235356;-0,251215443;0,049692467;-0,294128743;-0,1386091;-0,283059067;0,2813237;0,023832843;-0,1257499;-0,272260054;0,20361859;-0,201333022;-0,268286574;0,014664617;-0,016061248;-0,1156421;-0,144606318;0,026051219;-0,105687115;-0,150883892;-0,074823333;-0,037077435;-0,0881097;0,029154011;-0,10627918;-0,027257422;-0,185762771;-0,213608603;-0,025082583;-0,063441991;-0,174074473;0,08383429;-0,041333313;0
Risk premium;Industrials;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Beta adj;Industrials;1,5346;1,4526;1,2521;1,4325;1,4924;1,7498;1,9011;2,1866;1,4958;1,107;1,0505;0,9799;-0,1166;-0,4107;-0,4269;-2,4248;-2,4118;-1,965;-0,9197;-0,8277;-0,9781;-0,8852;-1,2347;-0,6316;-0,32;-0,1635;0,265;0,3664;-0,0465;-0,5453;-0,7957;-0,901;-0,4497;-0,8459;-0,4505;-0,2304;0,3034;0,3383;0,6248;0,5887;0,5705;0,5017;0,5014;0,5391;0,5314;0,5392;0,6349;0,626;0,5893;0,6084;0,5494;0,4772;1,0453;1,0358;1,1755;0,8766;1,1206;1,4856;1,6054;1,565;1,5256;1,4833;1,3367;1,5303;1,1709;1,0413;1,2303;1,1208;1,1745;1,2247;1,2337;1,4453;1,334;1,4312;1,6048;1,1677;1,2;1,2928;1,2834;1,3227;0,8249;0,583;0,7241;0,6878;1,0037;0,795;0,52;0,6317;0,6704;0,8317;1,0193;1,1286;0,9164;0,7831;0,8262;0,7587;0,741;0,6471;0,7458;0,6905;0,6843;0,6718;0,515;0,6388;0,6819;0,6771;0,7007;0,6483;0,5798;0,6057;0,859;0,8936;0,8076;0,8002;0,8437;0,6075;0,4869;0,5276;0,4568;0,4333;0,5214;0,3916;0,4435;0,412;0,4041;0,5234;1,0932;0,9557;0,5348;0,6401;0,6361;0,7373;0,7031;0,4244;0,5267;0,4858;0,4127;0,3573;0,3967;0,4278;0,8397;0,7944;0,8037;0,9089;0,6354;0,3819;0,3383;0,4261;0,2068;0,3132;0,2336;0,238;0,6742;0,5761;0,537;0,4137
VO monthly avg;Industrials; 5.00 ; 2.40 ; 4.39 ; 1.69 ; 5.63 ; 0.96 ; 2.76 ; 0.10 ; 1.15 ; 0.00 ; 0.47 ; 2.71 ; 2.10 ; 30.83 ; 29.92 ; 50.39 ; 10.57 ; 78.99 ; 57.21 ; 18.80 ; 122.96 ; 9.58 ; 26.94 ; 14.92 ; 12.53 ; 8.08 ; 143.41 ; 25.74 ; 0.71 ; 14.90 ; 4.59 ; 4.21 ; 13.77 ; 14.23 ; 7.03 ; 4.07 ; 4.70 ; 4.81 ; 7.22 ; 4.60 ; 1.26 ; 44.08 ; 6.10 ; 12.02 ; 5.50 ; 2.42 ; 6.38 ; 25.21 ; 48.84 ; 22.37 ; 46.85 ; 41.25 ; 34.93 ; 70.01 ; 19.91 ; 21.04 ; 53.50 ; 69.68 ; 25.78 ; 29.46 ; 27.16 ; 30.46 ; 57.84 ; 33.19 ; 89.05 ; 97.95 ; 75.23 ; 25.74 ; 70.72 ; 74.78 ; 120.46 ; 56.14 ; 52.01 ; 124.10 ; 171.50 ; 84.99 ; 34.48 ; 113.19 ; 76.28 ; 175.10 ; 37.11 ; 82.47 ; 79.41 ; 229.71 ; 50.41 ; 31.49 ; 85.05 ; 52.52 ; 11.48 ; 34.61 ; 24.12 ; 14.15 ; 19.59 ; 20.04 ; 34.10 ; 30.74 ; 31.91 ; 22.51 ; 36.34 ; 33.34 ; 12.46 ; 27.61 ; 25.34 ; 18.28 ; 9.58 ; 19.60 ; 8.86 ; 53.09 ; 5.19 ; 13.03 ; 7.67 ; 11.58 ; 0.71 ; 21.33 ; 24.90 ; 14.68 ; 61.14 ; 11.59 ; 12.07 ; 76.32 ; 17.82 ; 23.20 ; 26.67 ; 12.11 ; 10.85 ; 41.85 ; 23.68 ; 10.10 ; 9.15 ; 16.33 ; 20.23 ; 33.57 ; 71.80 ; 22.20 ; 45.52 ; 18.26 ; 61.02 ; 144.50 ; 41.27 ; 66.48 ; 77.62 ; 51.96 ; 90.53 ; 254.94 ; 369.38 ; 62.94 ; 82.55 ; 433.73 ; 284.33 ; 724.72 ; 187.55 ; 161.43 ; 348.22 ; 190.56 ; 669.15 ; 506.14 ; 73.71 
Total assets;Industrials;1352;2146;2146;2146;2146;2146;2146;2146;2146;2146;2146;2146;2146;101445;101445;101445;101445;101445;101445;101445;101445;101445;101445;101445;101445;101557;101557;101557;101557;101557;101557;101557;101557;101557;101557;101557;101557;109282;109282;109282;109282;109282;109282;109282;109282;109282;109282;109282;109282;148414;148414;148414;148414;148414;148414;148414;148414;148414;148414;148414;148414;NA;NA;371076;371076;371076;371076;371076;371076;371076;371076;371076;371076;371076;371076;325316;325316;325316;325316;325316;325316;325316;325316;325316;325316;325316;325316;254539;254539;254539;254539;254539;254539;254539;254539;254539;254539;254539;254539;237513;237513;237513;237513;237513;237513;237513;237513;237513;237513;237513;237513;344442;344442;344442;344442;344442;344442;344442;344442;344442;344442;344442;344442;414451;414451;414451;414451;414451;414451;414451;414451;414451;414451;414451;414451;555082;555082;555082;555082;555082;555082;555082;555082;555082;555082;555082;555082;691165;691165;691165;691165;691165;691165;691165;691165;691165;691165
Net sales;Industrials;2101;256;256;256;256;256;256;256;256;256;256;256;256;29325;29325;29325;29325;29325;29325;29325;29325;29325;29325;29325;29325;28731;28731;28731;28731;28731;28731;28731;28731;28731;28731;28731;28731;29149;29149;29149;29149;29149;29149;29149;29149;29149;29149;29149;29149;31010;31010;31010;31010;31010;31010;31010;31010;31010;31010;31010;31010;NA;NA;66338;66338;66338;66338;66338;66338;66338;66338;66338;66338;66338;66338;108243;108243;108243;108243;108243;108243;108243;108243;108243;108243;108243;108243;118229;118229;118229;118229;118229;118229;118229;118229;118229;118229;118229;118229;98038;98038;98038;98038;98038;98038;98038;98038;98038;98038;98038;98038;144230;144230;144230;144230;144230;144230;144230;144230;144230;144230;144230;144230;167107;167107;167107;167107;167107;167107;167107;167107;167107;167107;167107;167107;2640037;2640037;2640037;2640037;2640037;2640037;2640037;2640037;2640037;2640037;2640037;2640037;3221519;3221519;3221519;3221519;3221519;3221519;3221519;3221519;3221519;3221519
common equity;Industrials;2097;7734;7734;7734;7734;7734;7734;7734;7734;7734;7734;7734;7734;27654;27654;27654;27654;27654;27654;27654;27654;27654;27654;27654;27654;29130;29130;29130;29130;29130;29130;29130;29130;29130;29130;29130;29130;29649;29649;29649;29649;29649;29649;29649;29649;29649;29649;29649;29649;31039;31039;31039;31039;31039;31039;31039;31039;31039;31039;31039;31039;NA;NA;76457;76457;76457;76457;76457;76457;76457;76457;76457;76457;76457;76457;77399;77399;77399;77399;77399;77399;77399;77399;77399;77399;77399;77399;74366;74366;74366;74366;74366;74366;74366;74366;74366;74366;74366;74366;79226;79226;79226;79226;79226;79226;79226;79226;79226;79226;79226;79226;101735;101735;101735;101735;101735;101735;101735;101735;101735;101735;101735;101735;121352;121352;121352;121352;121352;121352;121352;121352;121352;121352;121352;121352;144937;144937;144937;144937;144937;144937;144937;144937;144937;144937;144937;144937;195077;195077;195077;195077;195077;195077;195077;195077;195077;195077
Turnover ratio;Industrials;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,02%;0,02%;0,03%;0,00%;0,01%;0,01%;0,00%;0,02%;0,00%;0,00%;0,00%;0,00%;0,00%;0,02%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,01%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,01%;0,00%;0,01%;0,00%;0,00%;0,01%;0,00%;0,00%;0,01%;0,01%;0,00%;0,00%;0,00%;0,00%;0,01%;0,00%;0,01%;0,01%;0,01%;0,00%;0,01%;0,01%;0,01%;0,01%;0,00%;0,01%;0,02%;0,01%;0,00%;0,01%;0,01%;0,01%;0,00%;0,01%;0,01%;0,02%;0,00%;0,00%;0,01%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,01%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,05%;0,02%;0,03%;0,01%;0,05%;0,11%;0,03%;0,05%;0,06%;0,04%;0,07%;0,19%;0,27%;0,05%;0,06%;0,32%;0,21%;0,53%;0,14%;0,12%;0,26%;0,14%;0,49%;0,37%;0,05%
Return monthly;Industrials;;0;-0,333333333;0;0;0;0;-0,5;1;1;-0,75;0;0;7;0,25;0,799180328;-0,444191344;0,099180328;-0,090231171;-0,1;-0,111111111;0;-0,125;0,142857143;0,25;-0,1;0,111111111;0;-0,1;0;-0,222222222;-0,142857143;0,666666667;-0,1;-0,111111111;0,25;0,099180328;-0,181208054;-0,111111111;-0,125;0,142857143;-0,125;-0,142857143;0;0;0;-0,166666667;0;0,8;-0,444444444;-0,2;0,25;0;0,6;-0,125;0,142857143;0,125;0,332422587;-0,166097061;0,099180328;0,090976883;0,083390294;-0,076971609;-0,166097061;0,399180328;0,35735208;0;-0,105308589;-0,235407622;-0,076971609;0,41695147;-0,176555716;0,214411248;-0,176555716;0,142940832;0,12506407;-0,055580866;-0,058851905;-0,12506407;0;-0,071470416;-0,153943218;0;-0,090231171;-0,1;-0,222222222;0;0,428571429;-0,1;0,111111111;-0,2;-0,25;0,166666667;-0,142857143;0;0;-0,166666667;0;0;0,2;-0,333333333;0;0;-0,25;0,666666667;-0,2;0;0,25;-0,2;0;-0,25;0,333333333;-0,25;0;0;0,333333333;0,5;-0,166666667;0,2;0,333333333;0;-0,25;0,333333333;-0,125;-0,142857143;0,166666667;-0,142857143;0;-0,166666667;0,4;0,142857143;0;-0,150614754;0,30880579;-0,089400922;-0,160931174;0,118214717;0,078748652;-0,024;-0,050204918;0,144552319;0,011310085;-0,033550792;0,046287367;0,068202765;0;0,115616911;-0,01933488;0,057570978;-0,090231171;-0,120491803;0,071761417;0,054782609;-0,061830173;0,19771529;0,063829787;0
